Doculect1	Doculect2	weight	color
NCCMumfu4	NFKBiya7	.01	transparent
NCCMumfu4	NGTMunken3	.01	transparent
NCCMumfu4	NINMundabli4	30.666666666666668	grey75
NCCMumfu4	NJNBiya6	.01	transparent
NCCMumfu4	NJSKung4	15	purple
NCCMumfu4	NMAAbar1	.01	transparent
NCCMumfu4	NMNMundabli3	32.0	grey75
NCCMumfu4	NMSMissong4	.01	transparent
NCCMumfu4	NNBBuu3	53	red
NCCMumfu4	NSFBiya5	.01	transparent
NCCMumfu4	NUNMunken4	.01	transparent
NCCMumfu4	NVBAbar7	.01	transparent
NCCMumfu4	NVIAjumbu1	.01	transparent
NCCMumfu4	TELKoshin4	.01	transparent
NCCMumfu4	TNTMunken2	.01	transparent
NCCMumfu4	WCANgun1	.01	transparent
NCCMumfu4	ZKGKung1	12	purple
NCMMashi5	NDNMissong5	.01	transparent
NCMMashi5	NEAMunken1	.01	transparent
NCMMashi5	NEMAjumbu9	.01	transparent
NCMMashi5	NFKBiya7	.01	transparent
NCMMashi5	NGTMunken3	.01	transparent
NCMMashi5	NINMundabli4	.01	transparent
NCMMashi5	NJNBiya6	.01	transparent
NCMMashi5	NJSKung4	.01	transparent
NCMMashi5	NMAAbar1	.01	transparent
NCMMashi5	NMNMundabli3	.01	transparent
NCMMashi5	NMSMissong4	.01	transparent
NCMMashi5	NNBBuu3	.01	transparent
NCMMashi5	NSFBiya5	.01	transparent
NCMMashi5	NUNMunken4	.01	transparent
NCMMashi5	NVBAbar7	.01	transparent
NCMMashi5	NVIAjumbu1	.01	transparent
NCMMashi5	TELKoshin4	.01	transparent
NCMMashi5	TNTMunken2	.01	transparent
NCMMashi5	WCANgun1	.01	transparent
NCMMashi5	ZKGKung1	.01	transparent
NDNMissong5	NEAMunken1	.01	transparent
NDNMissong5	NEMAjumbu9	.01	transparent
NDNMissong5	NFKBiya7	.01	transparent
NDNMissong5	NGTMunken3	.01	transparent
NDNMissong5	NINMundabli4	.01	transparent
NDNMissong5	NJNBiya6	.01	transparent
NDNMissong5	NJSKung4	.01	transparent
NDNMissong5	NMAAbar1	.01	transparent
NDNMissong5	NMNMundabli3	.01	transparent
NDNMissong5	NMSMissong4	.01	transparent
NDNMissong5	NNBBuu3	.01	transparent
NDNMissong5	NSFBiya5	.01	transparent
NDNMissong5	NUNMunken4	.01	transparent
NDNMissong5	NVBAbar7	.01	transparent
NDNMissong5	NVIAjumbu1	.01	transparent
NDNMissong5	TELKoshin4	.01	transparent
NDNMissong5	TNTMunken2	.01	transparent
NDNMissong5	WCANgun1	.01	transparent
NDNMissong5	ZKGKung1	.01	transparent
NEAMunken1	NEMAjumbu9	.01	transparent
NEAMunken1	NFKBiya7	.01	transparent
NEAMunken1	NGTMunken3	.01	transparent
NEAMunken1	NINMundabli4	.01	transparent
NEAMunken1	NJNBiya6	.01	transparent
NEAMunken1	NJSKung4	.01	transparent
NEAMunken1	NMAAbar1	.01	transparent
NEAMunken1	NMNMundabli3	.01	transparent
NEAMunken1	NMSMissong4	.01	transparent
NEAMunken1	NNBBuu3	.01	transparent
NEAMunken1	NSFBiya5	.01	transparent
NEAMunken1	NUNMunken4	.01	transparent
NEAMunken1	NVBAbar7	.01	transparent
NEAMunken1	NVIAjumbu1	.01	transparent
NEAMunken1	TELKoshin4	.01	transparent
NEAMunken1	TNTMunken2	.01	transparent
NEAMunken1	WCANgun1	.01	transparent
NEAMunken1	ZKGKung1	.01	transparent
NEMAjumbu9	NFKBiya7	.01	transparent
NEMAjumbu9	NGTMunken3	.01	transparent
NEMAjumbu9	NINMundabli4	.01	transparent
NEMAjumbu9	NJNBiya6	.01	transparent
NEMAjumbu9	NJSKung4	.01	transparent
NEMAjumbu9	NMAAbar1	.01	transparent
NEMAjumbu9	NMNMundabli3	.01	transparent
NEMAjumbu9	NMSMissong4	.01	transparent
NEMAjumbu9	NNBBuu3	.01	transparent
NEMAjumbu9	NSFBiya5	.01	transparent
NEMAjumbu9	NUNMunken4	.01	transparent
NEMAjumbu9	NVBAbar7	.01	transparent
NEMAjumbu9	NVIAjumbu1	.01	transparent
NEMAjumbu9	TELKoshin4	.01	transparent
NEMAjumbu9	TNTMunken2	.01	transparent
NEMAjumbu9	WCANgun1	.01	transparent
NEMAjumbu9	ZKGKung1	.01	transparent
NFKBiya7	NGTMunken3	.01	transparent
NFKBiya7	NINMundabli4	.01	transparent
NFKBiya7	NJNBiya6	.01	transparent
NFKBiya7	NJSKung4	.01	transparent
NFKBiya7	NMAAbar1	.01	transparent
NFKBiya7	NMNMundabli3	.01	transparent
NFKBiya7	NMSMissong4	.01	transparent
NFKBiya7	NNBBuu3	.01	transparent
NFKBiya7	NSFBiya5	.01	transparent
NFKBiya7	NUNMunken4	.01	transparent
NFKBiya7	NVBAbar7	.01	transparent
NFKBiya7	NVIAjumbu1	.01	transparent
NFKBiya7	TELKoshin4	.01	transparent
NFKBiya7	TNTMunken2	.01	transparent
NFKBiya7	WCANgun1	.01	transparent
NFKBiya7	ZKGKung1	.01	transparent
NGTMunken3	NINMundabli4	.01	transparent
NGTMunken3	NJNBiya6	.01	transparent
NGTMunken3	NJSKung4	.01	transparent
NGTMunken3	NMAAbar1	.01	transparent
NGTMunken3	NMNMundabli3	.01	transparent
NGTMunken3	NMSMissong4	.01	transparent
NGTMunken3	NNBBuu3	.01	transparent
NGTMunken3	NSFBiya5	.01	transparent
NGTMunken3	NUNMunken4	.01	transparent
NGTMunken3	NVBAbar7	.01	transparent
NGTMunken3	NVIAjumbu1	.01	transparent
NGTMunken3	TELKoshin4	.01	transparent
NGTMunken3	TNTMunken2	.01	transparent
NGTMunken3	WCANgun1	.01	transparent
NGTMunken3	ZKGKung1	.01	transparent
NINMundabli4	NJNBiya6	.01	transparent
NINMundabli4	NJSKung4	18	purple
NINMundabli4	NMAAbar1	.01	transparent
NINMundabli4	NMNMundabli3	37.333333333333336	grey75
NINMundabli4	NMSMissong4	.01	transparent
NINMundabli4	NNBBuu3	48	red
NINMundabli4	NSFBiya5	.01	transparent
NINMundabli4	NUNMunken4	.01	transparent
NINMundabli4	NVBAbar7	.01	transparent
NINMundabli4	NVIAjumbu1	.01	transparent
NINMundabli4	TELKoshin4	.01	transparent
NINMundabli4	TNTMunken2	.01	transparent
NINMundabli4	WCANgun1	.01	transparent
NINMundabli4	ZKGKung1	14	purple
NJNBiya6	NJSKung4	.01	transparent
NJNBiya6	NMAAbar1	.01	transparent
NJNBiya6	NMNMundabli3	.01	transparent
NJNBiya6	NMSMissong4	.01	transparent
NJNBiya6	NNBBuu3	.01	transparent
NJNBiya6	NSFBiya5	.01	transparent
NJNBiya6	NUNMunken4	.01	transparent
NJNBiya6	NVBAbar7	.01	transparent
NJNBiya6	NVIAjumbu1	.01	transparent
NJNBiya6	TELKoshin4	.01	transparent
NJNBiya6	TNTMunken2	.01	transparent
NJNBiya6	WCANgun1	.01	transparent
NJNBiya6	ZKGKung1	.01	transparent
NJSKung4	NMAAbar1	.01	transparent
NJSKung4	NMNMundabli3	15	purple
NJSKung4	NMSMissong4	.01	transparent
NJSKung4	NNBBuu3	32	blue
NJSKung4	NSFBiya5	.01	transparent
NJSKung4	NUNMunken4	.01	transparent
NJSKung4	NVBAbar7	.01	transparent
NJSKung4	NVIAjumbu1	.01	transparent
NJSKung4	TELKoshin4	.01	transparent
NJSKung4	TNTMunken2	.01	transparent
NJSKung4	WCANgun1	.01	transparent
NJSKung4	ZKGKung1	26.666666666666668	grey75
NMAAbar1	NMNMundabli3	.01	transparent
NMAAbar1	NMSMissong4	.01	transparent
NMAAbar1	NNBBuu3	.01	transparent
NMAAbar1	NSFBiya5	.01	transparent
NMAAbar1	NUNMunken4	.01	transparent
NMAAbar1	NVBAbar7	.01	transparent
NMAAbar1	NVIAjumbu1	.01	transparent
NMAAbar1	TELKoshin4	.01	transparent
NMAAbar1	TNTMunken2	.01	transparent
NMAAbar1	WCANgun1	.01	transparent
NMAAbar1	ZKGKung1	.01	transparent
NMNMundabli3	NMSMissong4	.01	transparent
NMNMundabli3	NNBBuu3	53	red
NMNMundabli3	NSFBiya5	.01	transparent
NMNMundabli3	NUNMunken4	.01	transparent
NMNMundabli3	NVBAbar7	.01	transparent
NMNMundabli3	NVIAjumbu1	.01	transparent
NMNMundabli3	TELKoshin4	.01	transparent
NMNMundabli3	TNTMunken2	.01	transparent
NMNMundabli3	WCANgun1	.01	transparent
NMNMundabli3	ZKGKung1	13	purple
NMSMissong4	NNBBuu3	.01	transparent
NMSMissong4	NSFBiya5	.01	transparent
NMSMissong4	NUNMunken4	.01	transparent
NMSMissong4	NVBAbar7	.01	transparent
NMSMissong4	NVIAjumbu1	.01	transparent
NMSMissong4	TELKoshin4	.01	transparent
NMSMissong4	TNTMunken2	.01	transparent
NMSMissong4	WCANgun1	.01	transparent
NMSMissong4	ZKGKung1	.01	transparent
NNBBuu3	NSFBiya5	.01	transparent
NNBBuu3	NUNMunken4	.01	transparent
NNBBuu3	NVBAbar7	.01	transparent
NNBBuu3	NVIAjumbu1	.01	transparent
NNBBuu3	TELKoshin4	.01	transparent
NNBBuu3	TNTMunken2	.01	transparent
NNBBuu3	WCANgun1	.01	transparent
NNBBuu3	ZKGKung1	27	blue
NSFBiya5	NUNMunken4	.01	transparent
NSFBiya5	NVBAbar7	.01	transparent
NSFBiya5	NVIAjumbu1	.01	transparent
NSFBiya5	TELKoshin4	.01	transparent
NSFBiya5	TNTMunken2	.01	transparent
NSFBiya5	WCANgun1	.01	transparent
NSFBiya5	ZKGKung1	.01	transparent
NUNMunken4	NVBAbar7	.01	transparent
NUNMunken4	NVIAjumbu1	.01	transparent
NUNMunken4	TELKoshin4	.01	transparent
NUNMunken4	TNTMunken2	.01	transparent
NUNMunken4	WCANgun1	.01	transparent
NUNMunken4	ZKGKung1	.01	transparent
NVBAbar7	NVIAjumbu1	.01	transparent
NVBAbar7	TELKoshin4	.01	transparent
NVBAbar7	TNTMunken2	.01	transparent
NVBAbar7	WCANgun1	.01	transparent
NVBAbar7	ZKGKung1	.01	transparent
NVIAjumbu1	TELKoshin4	.01	transparent
NVIAjumbu1	TNTMunken2	.01	transparent
NVIAjumbu1	WCANgun1	.01	transparent
NVIAjumbu1	ZKGKung1	.01	transparent
TELKoshin4	TNTMunken2	.01	transparent
TELKoshin4	WCANgun1	.01	transparent
TELKoshin4	ZKGKung1	.01	transparent
TNTMunken2	WCANgun1	.01	transparent
TNTMunken2	ZKGKung1	.01	transparent
WCANgun1	ZKGKung1	.01	transparent
