ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
32621	hunger	m13fipa	iinsala	i i n s a l a	7 7 4 3 7 5 7	XYMBYBZ	IINSALA	169	169.I.V 169.I.V 169.N.c 169.S.C 169.A.V 169.L.C 169.A.V	1.5 1.3 1.1 1.75 1.3 1.75 0.8	iinsala	0	8659	i i n - s - a - l a
32721	hunger	m14rungu	nzala	n z a l a	4 3 7 5 7	ACYBZ	NSALA	170	170.N.C 170.S.C 170.A.V 170.L.C 170.A.V	2.0 1.5 1.3 1.75 0.8	nzala	0	8659	- - n - z - a - l a
32821	hunger	m15mambwe	inzala	i n z a l a	7 4 3 7 5 7	XMBYBZ	INSALA	171	171.I.V 171.N.c 171.S.C 171.A.V 171.L.C 171.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzala	0	8659	- i n - z - a - l a
32921	hunger	m21ndali	isala	i s a l a	7 3 7 5 7	XBYBZ	ISALA	172	172.I.V 172.S.C 172.A.V 172.L.C 172.A.V	1.5 1.75 1.3 1.75 0.8	isala	0	8659	- i - - s - a - l a
33021	hunger	m21wanda	nzala	n z a l a	4 3 7 5 7	ACYBZ	NSALA	173	173.N.C 173.S.C 173.A.V 173.L.C 173.A.V	2.0 1.5 1.3 1.75 0.8	nzala	0	8659	- - n - z - a - l a
33121	hunger	m22namwanga	i-nzala	i n z a l a	7 4 3 7 5 7	XMBYBZ	INSALA	174	174.I.V 174.N.c 174.S.C 174.A.V 174.L.C 174.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzala	0	8659	- i n - z - a - l a
33221	hunger	m23nyiha	inzara	i n z a r a	7 4 3 7 5 7	XMBYBZ	INSARA	175	175.I.V 175.N.c 175.S.C 175.A.V 175.R.C 175.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzara	0	8659	- i n - z - a - r a
33321	hunger	m24malila	inzala	i n z a l a	7 4 3 7 5 7	XMBYBZ	INSALA	176	176.I.V 176.N.c 176.S.C 176.A.V 176.L.C 176.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzala	0	8659	- i n - z - a - l a
33421	hunger	m25safwa	inzala	i n z a l a	7 4 3 7 5 7	XMBYBZ	INSALA	177	177.I.V 177.N.c 177.S.C 177.A.V 177.L.C 177.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzala	0	8659	- i n - z - a - l a
33521	hunger	m28lambya	izala	i z a l a	7 3 7 5 7	XBYBZ	ISALA	178	178.I.V 178.S.C 178.A.V 178.L.C 178.A.V	1.5 1.75 1.3 1.75 0.8	izala	0	8659	- i - - z - a - l a
33621	hunger	m31nyakyusa	injala	i n j a l a	7 4 6 7 5 7	XBCYBZ	INJALA	179	179.I.V 179.N.C 179.J.C 179.A.V 179.L.C 179.A.V	1.5 1.75 1.5 1.3 1.75 0.8	injala	0	8660	- i n - j - a l a -
34485	hunger	n11manda	njala	n j a l a	4 6 7 5 7	ACXBZ	NJALA	180	180.N.C 180.J.C 180.A.V 180.L.C 180.A.V	2.0 1.5 1.5 1.75 0.8	njala	0	8660	- - n - j - a l a -
34585	hunger	n12ngoni	njala	n j a l a	4 6 7 5 7	ACXBZ	NJALA	181	181.N.C 181.J.C 181.A.V 181.L.C 181.A.V	2.0 1.5 1.5 1.75 0.8	njala	0	8660	- - n - j - a l a -
34685	hunger	n13matengo	inzala	i n z a l a	7 4 3 7 5 7	XMBYBZ	INSALA	182	182.I.V 182.N.c 182.S.C 182.A.V 182.L.C 182.A.V	1.5 1.1 1.75 1.3 1.75 0.8	inzala	0	8659	- i n - z - a - l a
34785	hunger	n14mpoto	injala	i n j a l a	7 4 6 7 5 7	XBCYBZ	INJALA	183	183.I.V 183.N.C 183.J.C 183.A.V 183.L.C 183.A.V	1.5 1.75 1.5 1.3 1.75 0.8	injala	0	8660	- i n - j - a l a -
34952	hunger	n31chewa	jala	j a l a	6 7 5 7	AXBZ	JALA	184	184.J.C 184.A.V 184.L.C 184.A.V	2.0 1.5 1.75 0.8	jala	0	8660	- - - - j - a l a -
35280	hunger	p11ndengeleko	nnzaLa	n n z a l a	4 4 3 7 5 7	AMBYBZ	NNSALA	185	185.N.C 185.N.c 185.S.C 185.A.V 185.L.C 185.A.V	2.0 1.1 1.75 1.3 1.75 0.8	nnzala	0	8659	- - n n z - a - l a
35377	hunger	p12rufiji	njalae	n j a l a e	4 6 7 5 7 7	ACXBYZ	NJALAE	186	186.N.C 186.J.C 186.A.V 186.L.C 186.A.V 186.E.V	2.0 1.5 1.5 1.75 1.3 0.8	njalae	0	8660	- - n - j - a l a e
35477	hunger	p13matumbi	njala	n j a l a	4 6 7 5 7	ACXBZ	NJALA	187	187.N.C 187.J.C 187.A.V 187.L.C 187.A.V	2.0 1.5 1.5 1.75 0.8	njala	0	8660	- - n - j - a l a -
35576	hunger	p14ngindo	njala	n j a l a	4 6 7 5 7	ACXBZ	NJALA	188	188.N.C 188.J.C 188.A.V 188.L.C 188.A.V	2.0 1.5 1.5 1.75 0.8	njala	0	8660	- - n - j - a l a -
35674	hunger	p15mbunga	ɲjala	ɲ j a l a	4 6 7 5 7	ACXBZ	NJALA	189	189.N.C 189.J.C 189.A.V 189.L.C 189.A.V	2.0 1.5 1.5 1.75 0.8	ɲjala	0	8660	- - ɲ - j - a l a -
35774	hunger	p21yao	sala	s a l a	3 7 5 7	AXBZ	SALA	190	190.S.C 190.A.V 190.L.C 190.A.V	2.0 1.5 1.75 0.8	sala	0	8659	- - - - s - a - l a
