ID	Concept	Doculect	Value	Tokens
11316	toilet	MNJBuu4	tʃó / kə́tso᷇ːtə̄	tʃ o.⁵/o
11317	toilet	KEMBuu1	tʃʊ́ / kə́tʃʊ́ːtə́	tʃ ʊ.⁵/ʊ
11318	toilet	KCYBuu2	tʃʊ́ / ə́tʃʊ́~kə́tʃʊ́ːtə́	tʃ ʊ.⁵/ʊ
11319	toilet	KHKFang12	tʃùə̀ / tʃúə́	tʃ u.¹/u ə.¹/ə
11320	toilet	DPNFang13	tʃʊ̀ə̀ / tʃʊ́ə́	tʃ ʊ.¹/ʊ ə.¹/ə
11321	toilet	JGYKoshin3	tú / tə̀tú	t u.¹/u
11322	toilet	TELKoshin4	tʃfú / tə̀tʃfú	tʃ f u.¹/u
11323	toilet	MRYKoshin2	tʷú /  tótʷú	tʷ u.¹/u
11324	toilet	KCSKung3	ìkʊ̂l / sə̀kʊ̂l	i.¹/i k ʊ.¹⁵/ʊ l
11325	toilet	NJSKung4	ɪ́kʊ̂l / sə́kʊ̂l	ɪ.⁵/ɪ k ʊ.¹⁵/ʊ l
11326	toilet	ZKGKung1	ndɛ́ː / sə́ndɛ́	n d ɛː.⁵/ɛː
11327	toilet	NMNMundabli3	tsʊ́ / tsʊ̄	ts ʊ.⁵/ʊ
11328	toilet	CENMundabli2	tsʊ́ / tsʊ́ yō	ts ʊ.⁵/ʊ
11329	toilet	LFNMundabli1	tsō~ tsʊ̄ / tsóːyɛ́n  ~ tsʊ̀	ts o.³/o
11330	toilet	NINMundabli4	tsʊ́ ~tsʊ̄ / tsʊ̄yə́ ~tsʊ̄	ts ʊ.⁵/ʊ
11331	toilet	NGTMunken3	ɪ̀kɥìlə̀ / kìkɥìlə̀	ɪ.¹/ɪ k ɥ i.¹/i l ə.¹/ə
11332	toilet	NUNMunken4	ɪ̀kɥɪ̀lɛ̀ / ɪ́kɥɪ́lɛ̄	ɪ.¹/ɪ k ɥ ɪ.¹/ɪ l ɛ.¹/ɛ
11333	toilet	NEAMunken1	ɪ̀kɥɪ̀lə̀ / kìkɥɪ̀lə̀	ɪ.¹/ɪ k ɥ ɪ.¹/ɪ l ə.¹/ə
11334	toilet	TNTMunken2	ɪ̀kɥɪ̀ːlə̀ / kìkɥɪ̀ːlə̀	ɪ.¹/ɪ k ɥ ɪ.¹/ɪ l ə.¹/ə
11335	toilet	MCANgun3	ʊ̀gbɛ́bɛ́n / bìʊ̀gbɛ́bɛ́n	ʊ.¹/ʊ gb ɛ.⁵/ɛ b ɛ.⁵/ɛ n
11336	toilet	KBMNgun4	ʊ̀gbɛ́bɛ́n / ìgbɛ́bɛ́n	ʊ.¹/ʊ gb ɛ.⁵/ɛ b ɛ.⁵/ɛ n
11337	toilet	WCANgun1	ʊ́gbə́bə́n / kə́gbə́nə́n	ʊ.⁵/ʊ gb ə.⁵/ə b ə.⁵/ə n
11338	toilet	AOMNgun2	ʊ́gbɛ́bɛ́n / kəgbɛ́bɛ́n	ʊ.⁵/ʊ gb ɛ.⁵/ɛ b ɛ.⁵/ɛ n
11339	toilet	APBMumfu1	kǿ / kóyə́	k ø.⁵/ø
11340	toilet	DNMMumfu2	kyó / kyóyə́n	k j o.⁵/o
11341	toilet	BKBMashi2	tʃùa / tʃúáŋ	tʃ u.¹/u a.³/a
11342	toilet	KFKMashi1	tʃwá / tʃwáŋ	tʃ w a.⁵/a
11343	toilet	ABSMissong1	ìdʊ̀ŋ / kìdúŋnə̄ ~	i.¹/i d ʊ.¹/ʊ ŋ
11344	toilet	AGAMissong2	íkpálə́ / kɪ́kpálə́kɪ́	i.⁵/i kp a.⁵/a l ə.⁵/ə
11345	hill	NVBAbar7	ŋkʊ̌ːŋ / ŋkʊ̌ːŋbʷî	ŋ k ʊː.¹⁵/ʊː ŋ
11346	hill	ECLAbar8	ŋkʊ̌ːŋ / bʷɪ̀ŋkʊ̌ŋ	ŋ k ʊː.¹⁵/ʊː ŋ
11347	hill	NMAAbar1	ŋkôn / gbwɪ̃̀ŋkôn	ŋ k o.⁵¹/o n
11348	hill	NACAbar2	ŋkôn / bə̀ŋkʷôn	ŋ k o.⁵¹/o n
11349	hill	NEMAjumbu9	gbó ~ fə̀gbó / kə̀gbóːlə́~m̩̀gbó	gb o.⁵/o
11350	hill	NVIAjumbu1	gbʊ́ː~gbó / kə̀gbʊ́ːlə́~kə̀gbólə́	gb ʊː.⁵/ʊː
11351	hill	KMNAjumbu2	gbʊ́ / kə́gbʊ᷇ːlə́~gbó/kə̀gbóːlə́	gb ʊ.⁵/ʊ
11352	hill	KDCAjumbu10	gbó / kə́gbóːlə́	gb o.⁵/o
11353	hill	NNBBuu3	ⁿgàŋnə́ / bə̀ⁿgàŋnə̀	n g a.¹/a ŋ n ə.⁵/ə
11354	hill	MNJBuu4	ŋ̀kʷə́n / bə̀ŋkʷə́n	ŋ.¹/ŋ kʷ ə.⁵/ə n
11355	hill	KEMBuu1	ŋkwə́n / bə̀ŋkwə́n	ŋ k w ə.⁵/ə n
11356	hill	KHKFang12	ⁿgàŋnə̀ / bə̀ⁿgàŋnə̀	n g a.¹/a ŋ n ə.¹/ə
11357	hill	DPNFang13	gbʊ́ŋ~ⁿgàŋnə̀ / bə̀ⁿgàŋnə̀~tə̄gbʊ́ŋkə̄	gb ʊ.⁵/ʊ ŋ
11358	hill	KJSFang2	ŋgàŋnə̀ / bə̀ŋgàŋnə̀	ŋ g a.¹/a ŋ n ə.¹/ə
11359	hill	JGYKoshin3	ddîː / tə́ddîː	d d iː.⁵¹/iː
11360	hill	TELKoshin4	ⁿgàŋə̀ / ə́ⁿgáŋə̀	n g a.¹/a ŋ ə.¹/ə
11361	hill	MRYKoshin2	dɪ̂ː /  ŋgáŋə̀	d ɪː.⁵¹/ɪː
11362	hill	KCSKung3	fə̀kɔ́ʔɔ̀~mgbàʔ / ḿkɔ́ʔɔ́~sə̀mgbâʔ	f ə.¹/ə k ɔ.⁵/ɔ ʔ ɔ.¹/ɔ
11363	hill	NJSKung4	mgbáʔ / sə̀mgbáʔ	m gb a.⁵/a ʔ
11364	hill	ZKGKung1	mgbáʔ / sə̀mgbáʔ	m gb a.⁵/a ʔ
11365	hill	BNMKung2	mgbáʔ / sə̀mgbáʔ	m gb a.⁵/a ʔ
11366	hill	NMNMundabli3	ŋ̀ŋgàŋ / ŋ́ŋgâŋ	ŋ.¹/ŋ ŋ g a.¹/a ŋ
11367	hill	CENMundabli2	ŋgàŋ / ŋgàŋ	ŋ g a.¹/a ŋ
11368	hill	LFNMundabli1	ŋgàŋ / ŋgàŋyə́	ŋ g a.¹/a ŋ
11369	hill	NINMundabli4	ŋgàŋ / ŋgáŋyə	ŋ g a.¹/a ŋ
11370	hill	NGTMunken3	ŋ́kôbànə́ / bə̀ŋkôbánə́ ~ bə̀ŋkɛ̂bə̀bánə́	ŋ.⁵/ŋ k o.⁵¹/o b a.¹/a n ə.⁵/ə
11371	hill	NUNMunken4	ŋ̀kàŋkə́ / bìŋkàŋkə́~bèŋkàŋkə́	ŋ.¹/ŋ k a.¹/a ŋ k ə.⁵/ə
11372	hill	NEAMunken1	ʊ́kɔ́ / kɪ́kɔ́ːlə́	ʊ.⁵/ʊ k ɔ.⁵/ɔ
11373	hill	TNTMunken2	ŋkàŋkə́ / bə̀nŋkàŋkə́	ŋ k a.¹/a ŋ k ə.⁵/ə
11374	hill	MCANgun3	ʊ̀kɔ᷇ː / bìʊ̀kɔ᷇ː~àkɔ᷇ː	ʊ.¹/ʊ k ɔː.⁵³/ɔː
11375	hill	KBMNgun4	ⁿkʷɛ̌n / bɛ̀ⁿkʷɛ̌n	n kʷ ɛ.¹⁵/ɛ n
11376	hill	WCANgun1	ʊ́kɔ᷇ː / kə́kɔ᷇ː	ʊ.⁵/ʊ k ɔː.⁵³/ɔː
11377	hill	AOMNgun2	ŋ́kwɛ́n / bɛ̀kwɛ́n	ŋ.⁵/ŋ k w ɛ.⁵/ɛ n
11378	hill	APBMumfu1	ʃɛ́ʔn / ʃɛ̂ʔnwə̌	ʃ ɛ.⁵/ɛ ʔ n
11379	hill	BKBMashi2	dzʊ̌ / dzú~dzʊ́ŋ	d z ʊ.¹⁵/ʊ
11380	hill	KFKMashi1	dzʊ̌ / dzʊ́	d z ʊ.¹⁵/ʊ
11381	hill	ABSMissong1	ŋ̀kʊ́n / bàŋkʊ́n	ŋ.¹/ŋ k ʊ.⁵/ʊ n
11382	hill	AGAMissong2	ŋkàŋkə́ / bàŋkàŋkə́bʊ̄	ŋ k a.¹/a ŋ k ə.⁵/ə
11383	hole	NVBAbar7	ɪ̀dʒáhâ / áⁿdʒáhàmʷɪ̂	ɪ.¹/ɪ dʒ a.⁵/a h a.⁵¹/a
11384	hole	ECLAbar8	ìdʒáhá / mʊ̀ndʒàhà	i.¹/i dʒ a.⁵/a h a.⁵/a
11385	hole	NMAAbar1	ɪ̀dʒàhà / kídʒáhà	ɪ.¹/ɪ dʒ a.¹/a h a.¹/a
11386	hole	NACAbar2	ɪ̀dʒàhà / mə̀ndʒàhà	ɪ.¹/ɪ dʒ a.¹/a h a.¹/a
11387	hole	NVIAjumbu1	dzɨ́ / kə̀dzɨ́lə́	d z ɨ.⁵/ɨ
11388	hole	KMNAjumbu2	dzɨ́ / kə̀dzɨ́lə́	d z ɨ.⁵/ɨ
11389	hole	KEMBuu1	yʲésə́ / kə́yʲésə́nə́	j j e.⁵/e s ə.⁵/ə
11390	hole	KCYBuu2	yʲésə́ / kə́yʲésə́nə́	j j e.⁵/e s ə.⁵/ə
11391	hole	KDVFang1	fúŋ / tə̄fúŋkə́	f u.¹/u ŋ
11392	hole	KJSFang2	fʊ̄ŋ / tə̄fʊ̄ŋkə̄	f ʊ.³/ʊ ŋ
11393	hole	MRYKoshin2	dʒə́ː /  bə̀dʒʲã́	dʒ əː.⁵/əː
11394	hole	ZKGKung1	kə̀bʊ̂ʔ / ùbʊ̂ʔ	k ə.¹/ə b ʊ.¹⁵/ʊ ʔ
11395	hole	BNMKung2	kə̀bʊ̂ʔ / ùbʊ̂ʔ	k ə.¹/ə b ʊ.¹⁵/ʊ ʔ
11396	hole	LFNMundabli1	yʲéː / yʲéyé	j j eː.⁵/eː
11397	hole	NINMundabli4	dʉ̈ɦ / dʉ̈ɦbó	d ʉʱ ɦ
11398	hole	NEAMunken1	ɪ́dʒə́hə̄ / ádʒə́hə̄	ɪ.⁵/ɪ dʒ ə.⁵/ə h ə.³/ə
11399	hole	TNTMunken2	ìdʒə̀sə̀ / àdʒə̀sə̀	i.¹/i dʒ ə.¹/ə s ə.¹/ə
11400	hole	WCANgun1	ɪ́dʒɪ́hɪ́ / àdʒɪ̀hɪ̀	ɪ.⁵/ɪ dʒ ɪ.⁵/ɪ h ɪ.⁵/ɪ
11401	hole	AOMNgun2	ɪ̀dʒɪ́hɪ́ / ádʒɪ́hɪ̂	ɪ.¹/ɪ dʒ ɪ.⁵/ɪ h ɪ.⁵/ɪ
11402	hole	APBMumfu1	yɛ̄ / yɛyə́	j ɛ.³/ɛ
11403	hole	DNMMumfu2	dók / dókbə́	d o.⁵/o k
11404	hole	BKBMashi2	ádʒʊ́k / bídʒʊ́k	a.⁵/a dʒ ʊ.⁵/ʊ k
11405	hole	KFKMashi1	ádʒʊ́k / bídʒʊ́k	a.⁵/a dʒ ʊ.⁵/ʊ k
11406	hole	ABSMissong1	ízə́sə̂ / ázə́sə̂	i.⁵/i z ə.⁵/ə s ə.⁵¹/ə
11407	hole	AGAMissong2	ɪ́zə́sə́ / ázə́sə́wʊ̄	ɪ.⁵/ɪ z ə.⁵/ə s ə.⁵/ə
11408	rock	NMAAbar1	íbáhâ /  kíbáhâ	i.⁵/i b a.⁵/a h a.⁵¹/a
11409	rock	NACAbar2	íbáhâ /  mə̀mbàhà	i.⁵/i b a.⁵/a h a.⁵¹/a
11410	rock	NVIAjumbu1	ŋkʊ́m~ʃɛ́n / àŋkʊ́m~àʃɛ́n	ŋ k ʊ.⁵/ʊ m
11411	rock	KMNAjumbu2	ʃɛ́n / áʃɛ́n	ʃ ɛ.⁵/ɛ n
11412	rock	KCYBuu2	dʒásə́ / kə́dʒásə̀nə́	dʒ a.⁵/a s ə.⁵/ə
11413	rock	KDVFang1	gbɛ́ / tə́gbɛ́	gb ɛ.⁵/ɛ
11414	rock	MRYKoshin2	kə̀bbí / ø	k ə.¹/ə b b i.⁵/i
11415	rock	ZKGKung1	kə̀náɪ́ / ùnáɪ́	k ə.¹/ə n a.⁵/a ɪ.⁵/ɪ
11416	rock	BNMKung2	kə̀náɪ́ / ùnáɪ́	k ə.¹/ə n a.⁵/a ɪ.⁵/ɪ
11417	rock	LFNMundabli1	dzɛ́ː / dzɛ́ːkə́	d z ɛː.⁵/ɛː
11418	rock	NINMundabli4	dzɛ̌ː / dzɛ̄kó	d z ɛː.¹⁵/ɛː
11419	rock	NEAMunken1	ɪ̀bàhà / àbàhà	ɪ.¹/ɪ b a.¹/a h a.¹/a
11420	rock	TNTMunken2	ìbàsə̀ / àbàsə̀	i.¹/i b a.¹/a s ə.¹/ə
11421	rock	WCANgun1	ɪ̀bàhà / àbàhà	ɪ.¹/ɪ b a.¹/a h a.¹/a
11422	rock	AOMNgun2	ɪ̀bàhà / àbàhà	ɪ.¹/ɪ b a.¹/a h a.¹/a
11423	rock	APBMumfu1	ɠyá / ɠyáyə́	ɠ j a.⁵/a
11424	rock	DNMMumfu2	gyá / gyákə́	g j a.⁵/a
11425	rock	BKBMashi2	bwán / bwáŋ	b w a.⁵/a n
11426	rock	KFKMashi1	bwán / bwáŋ	b w a.⁵/a n
11427	rock	ABSMissong1	ìbàhà / àbàhà	i.¹/i b a.¹/a h a.¹/a
11428	rock	AGAMissong2	ɪ́tʃí / átʃíwʊ́	ɪ.⁵/ɪ tʃ i.⁵/i
11429	stone	NVBAbar7	ɪ̀tì / àntìmʷɪ̀~àntì	ɪ.¹/ɪ t i.¹/i
11430	stone	ECLAbar8	ɪ̀tì / m̄tì~ǹtì	ɪ.¹/ɪ t i.¹/i
11431	stone	NMAAbar1	ɪ́tî / kítî	ɪ.⁵/ɪ t i.⁵¹/i
11432	stone	NACAbar2	ɪ́tî / mə́ntî	ɪ.⁵/ɪ t i.⁵¹/i
11433	stone	NEMAjumbu9	kxʲə́ / ákxʲə́	kx j ə.⁵/ə
11434	stone	NVIAjumbu1	kyə́ / kə́kyə́lə̄ ~ákyə̄	k j ə.⁵/ə
11435	stone	KMNAjumbu2	kyə́ / ákyə́	k j ə.⁵/ə
11436	stone	KDCAjumbu10	kʲə̄ / kə̄kʲə̄ːlə́	kʲ ə.³/ə
11437	stone	NNBBuu3	tʲɛ᷇ː / kə̀těːtə́	tʲ ɛː.⁵³/ɛː
11438	stone	MNJBuu4	tʲé / kə̀téːtə́	tʲ e.⁵/e
11439	stone	KEMBuu1	tyé / kə̀těː~kə̀těːtə́	t j e.⁵/e
11440	stone	KCYBuu2	tyé / kə́téːtə́	t j e.⁵/e
11441	stone	KHKFang12	tsé / tə̀tsə́	ts e.⁵/e
11442	stone	DPNFang13	tsé / tə̀tsə́	ts e.⁵/e
11443	stone	JGYKoshin3	tə́ / tə́tə́	t ə.⁵/ə
11444	stone	TELKoshin4	tə́ / tə́tə́	t ə.⁵/ə
11445	stone	MRYKoshin2	tə̄ /  tómfũ̀ə̃̀	t ə.³/ə
11446	stone	KCSKung3	ìtěʲ ~ ŋgɔ̀ʔ / ə̀téʲ ~ sə̀ŋgɔ̀ʔ	i.¹/i t e.¹⁵/e j
11447	stone	NJSKung4	téʲ / ə̀téʲ	t e.⁵/e j
11448	stone	ZKGKung1	tɪ́ʲ / sə̀tɪ́ʲ	t ɪ.⁵/ɪ j
11449	stone	BNMKung2	ɪ̀tɪ́ʲ / sə̀tə́ɪ́ʲ ~ ə̀tə́ɪ́	ɪ.¹/ɪ t ɪ.⁵/ɪ j
11450	stone	NMNMundabli3	tʃʲē / tɛ̄ː	tʃ j e.³/e
11451	stone	CENMundabli2	tʃʲə́ / tɛ́ː	tʃ j ə.⁵/ə
11452	stone	LFNMundabli1	tɛ́ː ~ tʃjē/ tɛ́ːkə́	t ɛː.⁵/ɛː
11453	stone	NINMundabli4	tʃyē / tɛ̄ːkó	tʃ j e.³/e
11454	stone	NGTMunken3	ɪ̀kì / ákísə́	ɪ.¹/ɪ k i.¹/i
11455	stone	NUNMunken4	ɪ̀kì / àkì	ɪ.¹/ɪ k i.¹/i
11456	stone	NEAMunken1	ɪ̀kxì / àkxì	ɪ.¹/ɪ kx i.¹/i
11457	stone	TNTMunken2	ìkì / àkì	i.¹/i k i.¹/i
11458	stone	MCANgun3	ɪ̀tì / àtì	ɪ.¹/ɪ t i.¹/i
11459	stone	KBMNgun4	ɪ̀tì / àtì	ɪ.¹/ɪ t i.¹/i
11460	stone	WCANgun1	ɪ̀tì / àtì	ɪ.¹/ɪ t i.¹/i
11461	stone	AOMNgun2	ɪ̀tì / àtì	ɪ.¹/ɪ t i.¹/i
11462	stone	APBMumfu1	tʃʲə́ː / tɛ́ːkə́	tʃ j əː.⁵/əː
11463	stone	DNMMumfu2	tʃyé / tɛ̄ːkə́~tɛ́ː	tʃ j e.⁵/e
11464	stone	BKBMashi2	tə̄ / ták	t ə.³/ə
11465	stone	KFKMashi1	tə̄ / ták	t ə.³/ə
11466	stone	ABSMissong1	ìtʃìː / àtʃìː	i.¹/i tʃ iː.¹/iː
11467	stone	AGAMissong2	ɪ́tʃí / átʃíwʊ́	ɪ.⁵/ɪ tʃ i.⁵/i
11468	salt	NVBAbar7	n̄tʃām~ántʃám/ǹtʃāmmʷɪ̂~ántʃám	n.³/n tʃ a.³/a m
11469	salt	ECLAbar8	ǹtʃám / mʷɪ̀ntʃám	n.¹/n tʃ a.⁵/a m
11470	salt	NMAAbar1	ántʃáŋ / mwɨ́ntʃáŋ	a.⁵/a n tʃ a.⁵/a ŋ
11471	salt	NACAbar2	àntʃám / mə̀ntʃám	a.¹/a n tʃ a.⁵/a m
11472	salt	NEMAjumbu9	fə̀ⁿkʲâ / m̩̀kʲâ	f ə.¹/ə n kʲ a.⁵¹/a
11473	salt	NVIAjumbu1	fə̀ŋkyâ / ə́mkya᷇ː	f ə.¹/ə ŋ k j a.⁵¹/a
11474	salt	KMNAjumbu2	fə̀ŋkyâ / m̀ŋkyâ	f ə.¹/ə ŋ k j a.⁵¹/a
11475	salt	KDCAjumbu10	fə̀ⁿkʲâː / fə̀ⁿkʲâː	f ə.¹/ə n kʲ aː.⁵¹/aː
11476	salt	NNBBuu3	m̀bə́nə́ / ø	m.¹/m b ə.⁵/ə n ə.⁵/ə
11477	salt	MNJBuu4	mbə́nə́ / bə̀mbə́nə́	m b ə.⁵/ə n ə.⁵/ə
11478	salt	KEMBuu1	mbə́nə̂ / ø	m b ə.⁵/ə n ə.⁵¹/ə
11479	salt	KCYBuu2	mbə́nə́ / bə̀mbə́nə́	m b ə.⁵/ə n ə.⁵/ə
11480	salt	KHKFang12	ⁿbə́nə̀ / bə̀ⁿbə́nə̀	ⁿb ə.⁵/ə n ə.¹/ə
11481	salt	DPNFang13	ⁿbə́nə̀ / ⁿbə́nə̀~bə̀ⁿbə́nə̀	ⁿb ə.⁵/ə n ə.¹/ə
11482	salt	KDVFang1	mbə́nə̀	m b ə.⁵/ə n ə.¹/ə
11483	salt	KJSFang2	mbə́nə̀	m b ə.⁵/ə n ə.¹/ə
11484	salt	JGYKoshin3	m̀ⁿbʷɪ̃́ː / bə̀ⁿbʷɪ̃́ː	m.¹/m ⁿbʷ ɪ̃ː.⁵/ɪ̃ː
11485	salt	TELKoshin4	m̄ⁿbʷéː	m.³/m ⁿbʷ eː.⁵/eː
11486	salt	KCSKung3	fə̀mgbáŋ / m̀mgbǎːŋ	f ə.³/ə m gb a.⁵/a ŋ
11487	salt	NJSKung4	fə̀mgbáŋ / m̀mgbáŋ	f ə.³/ə m gb a.⁵/a ŋ
11488	salt	ZKGKung1	fə̀mgbáŋ / m̀mgbâːŋ	f ə.³/ə m gb a.⁵/a ŋ
11489	salt	BNMKung2	fə̀mgbáŋ / ḿgbáŋ	f ə.³/ə m gb a.⁵/a ŋ
11490	salt	NMNMundabli3	ŋ́káŋ / ŋ̀kāŋ mɪ́	ŋ.⁵/ŋ k a.⁵/a ŋ
11491	salt	CENMundabli2	ŋkáŋ / ŋ̀káŋ	ŋ k a.⁵/a ŋ
11492	salt	LFNMundabli1	ŋ́káŋ /ŋkāŋmō	ŋ.⁵/ŋ k a.⁵/a ŋ
11493	salt	NINMundabli4	ŋkáŋ / ŋkáŋmō	ŋ k a.⁵/a ŋ
11494	salt	NGTMunken3	m̀bɛ̀ / m̀bɛ̀sə́	m.¹/m b ɛ.¹/ɛ
11495	salt	NUNMunken4	mbɛ̂ / mbɛ̂	m b ɛ.⁵¹/ɛ
11496	salt	NEAMunken1	mbɛ̂ / bə̀mbɛ̂	m b ɛ.⁵¹/ɛ
11497	salt	TNTMunken2	m̀bɛ̂ / bìnmbɛ̂ ~ bə̀mbɛ̂~bə̀nmbɛ̂	m.¹/m b ɛ.⁵¹/ɛ
11498	salt	MCANgun3	ń̩tʃám~m̩̀bɛ́ / ḿ̩bɛ́	n.⁵/n tʃ a.⁵/a m
11499	salt	KBMNgun4	ⁿbɛ́ / ḿ̩bɛ́	ⁿb ɛ.⁵/ɛ
11500	salt	WCANgun1	m̀bɛ́ː / bɛ̄mbɛ́ː	m.¹/m b ɛː.⁵/ɛː
11501	salt	AOMNgun2	m̀bɛ́	m.¹/m b ɛ.⁵/ɛ
11502	salt	APBMumfu1	ŋ̀káŋ / ŋkáŋmə́	ŋ.¹/ŋ k a.⁵/a ŋ
11503	salt	DNMMumfu2	ŋ̀káŋ / ø	ŋ.¹/ŋ k a.⁵/a ŋ
11504	salt	BKBMashi2	áfə́mə̄ / bífə́mə́	a.⁵/a f ə.⁵/ə m ə.³/ə
11505	salt	KFKMashi1	áfə́mə̄ / bífə́mə́	a.⁵/a f ə.⁵/ə m ə.³/ə
11506	salt	ABSMissong1	fìmbə́nə́ / m̀mbə́nə́	f i.³/i m b ə.⁵/ə n ə.⁵/ə
11507	salt	AGAMissong2	mbə́nə́ / mbə́nə́wú	m b ə.⁵/ə n ə.⁵/ə
11508	lake	NMAAbar1	kélə᷇ːn / bílə᷇ːn	k e.⁵/e l əː.⁵³/əː n
11509	lake	NACAbar2	ɪ́līɪ́ / mə́nlīɪ́~bə́nlīɪ́	ɪ.⁵/ɪ l i.³/i ɪ.⁵/ɪ
11510	lake	NVIAjumbu1	ŋgɥǘ / àŋgɥǘ	ŋ g ɥ uʱ.⁵/uʱ
11511	lake	KMNAjumbu2	ŋgɥü̂ / àŋgɥü̂	ŋ g ɥ uʱ.⁵¹/uʱ
11512	lake	KEMBuu1	dʒî / kə́dʒítə́	dʒ i.⁵¹/i
11513	lake	KCYBuu2	mbʊ̀ŋ / bə̀mbʊ́ŋ	m b ʊ.¹/ʊ ŋ
11514	lake	KDVFang1	lɨ᷇ːɣ / tə́lɨ᷇ːɣ	l ɨː.⁵³/ɨː ɣ
11515	lake	KJSFang2	lɨ̂ɣ / tə́lɨ̂ɣ	l ɨ.⁵¹/ɨ ɣ
11516	lake	MRYKoshin2	dʒî /  tʃə̄ŋ~bə̀tʃə́ŋ~tòtʃə́ŋ	dʒ i.⁵¹/i
11517	lake	ZKGKung1	ɲîː / sə́ɲîː	ɲ iː.⁵¹/iː
11518	lake	BNMKung2	ʊ́ɲîː / sə́ɲîː	ʊ.⁵/ʊ ɲ iː.⁵¹/iː
11519	lake	LFNMundabli1	dʒì / dʒìːkə́	dʒ i.¹/i
11520	lake	NINMundabli4	dʒîː / dʒīːkó	dʒ iː.⁵¹/iː
11521	lake	NEAMunken1	ɪ́nʊ᷇ːŋ / kɪ́nʊ́ŋə̄	ɪ.⁵/ɪ n ʊː.¹/ʊː ŋ
11522	lake	TNTMunken2	àlǿnnə̄ / bìlǿnnə̄	a.¹/a l ø.⁵/ø n n ə.³/ə
11523	lake	WCANgun1	kə̀lø᷇n / bìlø᷇n	k ə.¹/ə l ø.⁵³/ø n
11524	lake	AOMNgun2	kə̀lə᷇ːn / bìlə᷇ːn	k ə.¹/ə l əː.⁵³/əː n
11525	lake	APBMumfu1	dʒɪ̀ / dʒɪ̀ːkə́	dʒ ɪ.¹/ɪ
11526	lake	DNMMumfu2	lʊ́ŋ / ø	l ʊ.⁵/ʊ ŋ
11527	lake	BKBMashi2	ʊ́dʒī / ø~ʊ́dʒí	ʊ.⁵/ʊ dʒ i.³/i
11528	lake	KFKMashi1	ʊ́dʒī / ø	ʊ.⁵/ʊ dʒ i.³/i
11529	lake	ABSMissong1	fìɲyɛ̌ŋgámnə́ / àɲyɛ̌áŋgámnə́	f i.¹/i ɲ j ɛ.¹⁵/ɛ ŋ g a.⁵/a m n ə.⁵/ə
11530	lake	AGAMissong2	áɲyə́ / àɲyə̌mū	a.⁵/a ɲ j ə.⁵/ə
11531	mountain	NMAAbar1	ŋkʊ̌ŋ / gbwɪ̀ŋkʊ̌ŋ	ŋ k ʊ.¹⁵/ʊ ŋ
11532	mountain	NACAbar2	ŋkôn / bə̀ŋkôn	ŋ k o.⁵¹/o n
11533	mountain	NVIAjumbu1	gbó / kə̀gbóːlə́	gb o.⁵/o
11534	mountain	KMNAjumbu2	gbʊ́ / kə̀gbʊ́ːlə́	gb ʊ.⁵/ʊ
11535	mountain	KEMBuu1	ŋkwə́n / bə̀ŋkwə́n	ŋ k w ə.⁵/ə n
11536	mountain	KDVFang1	ŋgàŋnə̀ / bə̀ŋgàŋnə̀	ŋ g a.¹/a ŋ n ə.¹/ə
11537	mountain	MRYKoshin2	ø /  bə̀kɪ́ː	b ə.¹/ə k ɪː.⁵/ɪː
11538	mountain	BNMKung2	mgbáʔ / sə̀mgbáʔ	m gb a.⁵/a ʔ
11539	mountain	LFNMundabli1	ŋgàŋ ~ŋkwɪ̄n / ŋgàŋ ~ ŋkwɪ́nyə̄	ŋ g a.¹/a ŋ
11540	mountain	NINMundabli4	ŋ̀kwɪ́ɲ / ŋ̀kwɪ́nbó	ŋ.¹/ŋ k w ɪ.⁵/ɪ ɲ
11541	mountain	NEAMunken1	ʊ́kɔ́ / kɪ́kɔ́ːlə́	ʊ.⁵/ʊ k ɔ.⁵/ɔ
11542	mountain	TNTMunken2	ʊ̄kɔ́ / kíkɔ́ːlə́	ʊ.³/ʊ k ɔ.⁵/ɔ
11543	mountain	WCANgun1	ʊ́kɔ᷇ʊ̄yɛ̀hɛ̀tø / kə́kɔ᷇ːkyɛhɛhɛ̀fǿ	ʊ.⁵/ʊ k ɔ.⁵³/ɔ ʊ.³/ʊ j ɛ.¹/ɛ h ɛ.¹/ɛ t ø.³/ø
11544	mountain	APBMumfu1	ŋ̀kʊ̄n / ŋkʊ̄nbə́	ŋ.¹/ŋ k ʊ.³/ʊ n
11545	mountain	BKBMashi2	dzʊ̌ / dzú~dzʊ́ŋ	d z ʊ.¹⁵/ʊ
11546	mountain	KFKMashi1	dzʊ̌ / dzʊ́~dzʊ́ŋ	d z ʊ.¹⁵/ʊ
11547	mountain	ABSMissong1	ŋkʊ̌n / bàŋkʊ̌n	ŋ k ʊ.¹⁵/ʊ n
11548	dust	NVBAbar7	ʊ́zə́m / ɪ̀zə́mə́kì	ʊ.⁵/ʊ z ə.⁵/ə m
11549	dust	ECLAbar8	ʊ̀zə́m / kìzə́mó~ìzə́mó	ʊ.¹/ʊ z ə.⁵/ə m
11550	dust	NMAAbar1	ʊ́zə́m / kízə́m	ʊ.⁵/ʊ z ə.⁵/ə m
11551	dust	NACAbar2	ʊ̄dzə́m / kìdzə́mmó	ʊ.³/ʊ d z ə.⁵/ə m
