ID	Concept	Doculect	Value
2143	grasshopper	NEM-Ajumbu-9	vɥʊ̈̀nə́ / vɥʊ̈́nə́~kə̀vǘnə́
2144	grasshopper	KDC-Ajumbu-10	kə̀ⁿgbʊ̀ / bə̀ⁿgbʊ̀
2145	grasshopper	ENB-BIYA-1	kàkà / bə̀kàkà
2146	grasshopper	ICN-BIYA-2	kə̀mfã̌ː / bìmfã̌ː ~ kə̀jo᷇ː / bìjo᷇ː
2147	grasshopper	NNB-Buu-3	kə̀ⁿgáːmə́ / bə̀ⁿgáːmə́
2148	grasshopper	MNJ-Buu-4	kə̀ⁿgáːmə́ / bə̀ⁿgáːmə́
2149	grasshopper	KHK-FANG-12	ⁿgíŋ / ⁿgíŋⁿgə́lə̀
2150	grasshopper	DPN-FANG-13	ⁿgíŋⁿgə́lə̀ / bə̀ⁿgíŋⁿgə́lə̀
2151	grasshopper	JGY-Koshin-3	kə́tâɲ / bə́ntâɲ
2152	grasshopper	TEL-Koshin-4	kə́ntâɲ / bə́ntâɲ
2153	grasshopper	KCS-Kung-3	kə́tsú / ùtsú
2154	grasshopper	NJS-Kung-4	kə́tsʊ᷇~kə́tsʊ́ / sə̀tsʊ᷇ː~ʊ́tsʊ́
2155	grasshopper	NMN-Mundabli-3	tʷôm / tʷôm
2156	grasshopper	CEN-Mundabli-2	tʷɥôɦm / tɥòɦmbóɦ
2157	grasshopper	NGT-Munken-3	àndʒámə́ / bìndʒámə́
2158	grasshopper	NUN-Munken-4	àndʒámə́ / bìndʒámə́~mùndʒámə́
2159	grasshopper	MCA-Ngun-3	ʊ̀fʷɛ́n~ʊ̀fʲɛ́n~ / kə̀ʊ́fʷɛ́n~àfʲɛ́n
2160	grasshopper	KBM-Ngun-4	kə̀ⁿfáːm / bìⁿfáːm
2161	cricket	NVB-Abar-7	ɪ̀ⁿdʒìndʒàŋ / ɪ̀ⁿdʒíⁿdʒáŋə́kì
2162	cricket	ECL-Abar-8	ɪ̀ⁿdʒìⁿdʒàŋ / kíⁿdʒíⁿdʒáŋō
2163	cricket	NEM-Ajumbu-9	dzàŋ / dzâŋ~kə́dzâŋnə̀
2164	cricket	KDC-Ajumbu-10	dzàŋ / kə́dzâːnə̀
2165	cricket	ENB-BIYA-1	ɪ̀ⁿdʒìndʒàŋ / kə̀ⁿdʒìⁿdʒáŋə̄
2166	cricket	ICN-BIYA-2	ɪ̀ⁿdʒə̀ŋ / kə̀dʒə́ŋə̄
2167	cricket	NNB-Buu-3	dʒʲɛ̂n~dʒʲɛ̀ŋ / kə́dʒʲɛ̂ntə́~dʒʲɛ᷇ŋ~dʒʲɛ᷇ŋɛ́
2168	cricket	MNJ-Buu-4	dʒʲɛ̂ŋ / kə́dʒʲɛ᷇ːŋtə́
2169	cricket	KHK-FANG-12	dzə̀ŋ / dzə́ŋkə́
2170	cricket	DPN-FANG-13	dzə̀ŋkə́ / dzə́ŋkə́
2171	cricket	JGY-Koshin-3	ǹⁿdzə̀ŋə̀ / ńⁿdzə́ŋə̀
2172	cricket	TEL-Koshin-4	ǹ̩zə̀ŋə̀ / ń̩zə́ŋə̀
2173	cricket	KCS-Kung-3	tsə̄ŋ / sə̀tsə̂ŋ
2174	cricket	NJS-Kung-4	tsə́ŋ / sə̀tsə᷇ŋ
2175	cricket	NMN-Mundabli-3	dzə̀ŋ / dzə́ŋ
2176	cricket	CEN-Mundabli-2	dzə̀ŋkə̀ / dzɨ̀ŋkə̀ː
2177	cricket	NGT-Munken-3	ɪ̀ndʒìndʒàŋ / kìndʒáŋā~kìndʒã́ã́
2178	cricket	NUN-Munken-4	ʃìndʒàŋ / mʊ̀ndʒǎŋ
2179	cricket	MCA-Ngun-3	ɪ̀dʒìndʒàŋ/kə̀dʒìⁿdʒáŋə̄~àdʒìⁿdʒáŋə̄
2180	cricket	KBM-Ngun-4	ɪ̀dʒɪ̀ⁿdʒàŋ / kə̀dʒìⁿdʒàŋ~àdʒìⁿdʒàŋ
2181	spider	NVB-Abar-7	ɪ̀dǎː / ɪ́da᷇ːkî
2182	spider	ECL-Abar-8	ɪ̀dǎː / kɪ́dáːlō
2183	spider	NEM-Ajumbu-9	ⁿkʲáŋə́kʷʊ̌ːkʊ̀ / àⁿkʲáŋə́kʷʊ̌ːkʊ̀
2184	spider	KDC-Ajumbu-10	ⁿkâmsə́ / àⁿkâmsə́
2185	spider	ENB-BIYA-1	ɪ̀dǎː / kə́da᷇ː
2186	spider	ICN-BIYA-2	ʊ́dâːlə́ / kə́dâːlə́
2187	spider	NNB-Buu-3	ʃàŋ~bîːʃǎŋ / kə́ʃâŋtə́~bîːʃǎːŋ
2188	spider	MNJ-Buu-4	bîːʃǎːŋ / dzɪ̂ːʃǎːŋ
2189	spider	KHK-FANG-12	sàŋ / sáŋ
2190	spider	DPN-FANG-13	sàŋ / sáŋ
2191	spider	JGY-Koshin-3	fʲàŋ / fʲâŋ
2192	spider	TEL-Koshin-4	fʲàŋ / fʲâŋ
2193	spider	KCS-Kung-3	kə̀tsàŋə́tfø̀tfø̀ / ùtsàŋə́tfø̀tfø̀
2194	spider	NJS-Kung-4	kə̀tsàŋápfə̀pfə̀ / ʊ̀tsàŋápfə̀pfə̀
2195	spider	NMN-Mundabli-3	sìsìáŋ / sìsíáŋ
2196	spider	CEN-Mundabli-2	sìsǎːŋ / sìsáŋ
2197	spider	NGT-Munken-3	ʊ́dálə̄ / kídálə̄
2198	spider	NUN-Munken-4	ɪ̀dàʃə́ŋ / kìdàʃə́ŋ
2199	spider	MCA-Ngun-3	kə̀kʷɔ̀bə̀~àkʷɔ̀bə̀/bìkʷɔ̀bə̀~ɪ̀kʷɔ̀bə̀
2200	spider	KBM-Ngun-4	ʊ̀dâá / ádâá~ɪ́dàâ
2201	termite	NVB-Abar-7	kə̀ⁿdʒíⁿdʒə́ŋ~ⁿdʒíⁿdʒə́ŋ/ ⁿdʒíⁿdʒə́ŋ~bìⁿdʒíⁿdʒə́ŋ
2202	termite	ECL-Abar-8	ⁿbʷòɪ̀zàm / bʷìⁿbʷòɪ̀zàm
2203	termite	NEM-Ajumbu-9	kə̀ⁿdʒìɲ / bə̀ⁿdʒìɲ
2204	termite	KDC-Ajumbu-10	kə́ⁿdʒîn / bə́ⁿdʒîn
2205	termite	ENB-BIYA-1	fìmkpɛ́ / m̩̀kpɛ́
2206	termite	ICN-BIYA-2	kə̀dzʊ̂dzǒː / bìdzʊ̂dzǒː
2207	termite	NNB-Buu-3	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː
2208	termite	MNJ-Buu-4	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː
2209	termite	KHK-FANG-12	dzɘ̌ɣ / dzɘ̌:ɣ
2210	termite	DPN-FANG-13	dzə̌ːɣ / dzə́ɣ
2211	termite	JGY-Koshin-3	ⁿgbʊ̀ ~ ǹtʃɔ̌ː / bə̀ⁿgbʊ̀ ~ bɛ̀ntʃɔ̌ː
2212	termite	TEL-Koshin-4	gɣə́ / tə̄gɣə́
2213	termite	KCS-Kung-3	ɪ̀kə́ʲ / sə̀kə́ʲ
2214	termite	NJS-Kung-4	ɪ̀kə́ɪ́~ɪ́kéʲ / sə̀kə́ɪ́~sə̀kéʲ
2215	termite	NMN-Mundabli-3	ʃə̄ŋgə̄lə̄ / ʃə̄ŋgə̄lə̄
2216	termite	CEN-Mundabli-2	ʃə́ŋŋgə́ / ʃə́ŋŋgə́lə́
2217	termite	NGT-Munken-3	ɪ̀zó / bìzólə́
2218	termite	NUN-Munken-4	ázó ~ ɪ̀zó / bìzó~ɪ́zó
2219	termite	MCA-Ngun-3	kə̀kʊ̀kʷɛ́~àkʊ̀kʷɛ́ / bìkʊ̀kʷɛ́
2220	termite	KBM-Ngun-4	kə̀zʊ̀zó /bìzʊ̀zó
2221	wingless termite	NVB-Abar-7	ʃìŋʃɔ́hɔ́dʒí / mʊ̀nʃɔ́hɔ́dʒí
2222	wingless termite	ECL-Abar-8	kə̀ⁿdʒìⁿdʒə́ŋ / bìⁿdʒìⁿdʒə́ŋ
2223	wingless termite	NEM-Ajumbu-9	zá / záyə̄
2224	wingless termite	KDC-Ajumbu-10	zá / kə́záːlə́
2225	wingless termite	ENB-BIYA-1	fìmkpɛ́ / m̩̀kpɛ́
2226	wingless termite	ICN-BIYA-2	fìmkpé / mʊ̀mkpɛ́
2227	wingless termite	NNB-Buu-3	fə̀ⁿkxâ / mə̀ⁿkxâ
2228	wingless termite	MNJ-Buu-4	ʃíkə́ / kə́ʃíkə̄nə̄
2229	wingless termite	KHK-FANG-12	gìŋ / bə́gíŋkə̄
2230	wingless termite	DPN-FANG-13	sì / sí
2231	wingless termite	JGY-Koshin-3	ʃí / ʃīyə̂
2232	wingless termite	TEL-Koshin-4	ʃí / ø
2233	wingless termite	KCS-Kung-3	kə̀séséʔè / ʊ̀séséʔè
2234	wingless termite	NJS-Kung-4	ɪ̀séséʔē ~ kə́séséʔē / ʊ̀séséʔē
2235	wingless termite	NMN-Mundabli-3	sʲɛ̄ / sʲɛ̄
2236	wingless termite	CEN-Mundabli-2	sʲɛ́ɦ / sʲɛ́ɦ
2237	wingless termite	NGT-Munken-3	ɪ̀dʒə̀bə̀~ɪ̀ʒə̀bə̀ / kìdʒə̀bə̀
2238	wingless termite	NUN-Munken-4	ŋ̀kàmzǒ / bìŋkàmzǒ
2239	wingless termite	MCA-Ngun-3	ⁿkpɛ́ / bìⁿkpɛ́
2240	wingless termite	KBM-Ngun-4	ⁿkpɛ́ / bɛ̀ⁿkpɛ́
2241	caterpillar	NVB-Abar-7	kə̀də́llō / ɪ́də́lə́bî
2242	caterpillar	ECL-Abar-8	kə́dɛ́lō / bídɛ́lō
2243	caterpillar	NEM-Ajumbu-9	ⁿgɔ̀ŋⁿgɔ̀ŋ / àⁿgɔ̀ŋⁿgɔ̀ŋ
2244	caterpillar	KDC-Ajumbu-10	kə́ⁿtsə́ŋtsə́ŋ / bə́ⁿtsə́ŋtsə́ŋ
2245	caterpillar	ENB-BIYA-1	kə́dúlə̄ / bìdúlə̄
2246	caterpillar	ICN-BIYA-2	kə̀dʊ́lə̄ / bìdʊ́lə̄
2247	caterpillar	NNB-Buu-3	kə́də́lə́ / bə́də́lə́
2248	caterpillar	MNJ-Buu-4	dʒèːlə́ / kə̀dʒèːlə́
2249	caterpillar	KHK-FANG-12	kə̀mèmê / bə̀mèmê
2250	caterpillar	DPN-FANG-13	kə̀mɪ̀mɪ̂ / bə̀mɪ̀mɪ̂
2251	caterpillar	JGY-Koshin-3	kə̀màmá / bə̀màmá
2252	caterpillar	TEL-Koshin-4	kə̀màmâ / bə̀màmâ
2253	caterpillar	KCS-Kung-3	ŋgɔ̀ŋŋgɔ̀ŋ / sə̀ŋgɔ̀ŋŋgɔ̀ŋ
2254	caterpillar	NJS-Kung-4	ŋgɔ̀ŋŋgɔ̀ŋ / sə́ŋgɔ̀ŋŋgɔ̀ŋ
2255	caterpillar	NMN-Mundabli-3	m̀màmǎ / m̀màmǎ
2256	caterpillar	CEN-Mundabli-2	màmá / màmábóɦ
2257	caterpillar	NGT-Munken-3	ɪ̀bìbʲə̀lə́ / kíbíbʲə́lə̄
2258	caterpillar	NUN-Munken-4	àdólə̄ / bìdólə̄
2259	caterpillar	MCA-Ngun-3	kə̀dúlə̄~àdúlə̄ / bìdúlə̄~ɪ̀dúlə̄
2260	caterpillar	KBM-Ngun-4	kə̀dúlʊ̄ / bìdúlʊ̄
2261	sky	NVB-Abar-7	ʊ̀bòlò / ɪ̀bòlòkì
2262	sky	ECL-Abar-8	ʊ̀bʷòlò / kìbʷòlò~ʊ̀bʷòlò
2263	sky	NEM-Ajumbu-9	kə́bɥó / bə́bɥó
2264	sky	KDC-Ajumbu-10	kə́bɥó / bə́bɥó
2265	sky	ENB-BIYA-1	kə̀bòː / bìbòː
2266	sky	ICN-BIYA-2	kə̀bɛ̀ʊ́wʊ́ə́ / kə̀bɛ̀ʊ́wʊ́ə́
2267	sky	NNB-Buu-3	bòːlə́ / kə̀bòːlə́
2268	sky	MNJ-Buu-4	bólə́ / kə́bólə́nə́
2269	sky	KHK-FANG-12	kʷóm / tə̀kʷóm
2270	sky	DPN-FANG-13	kʷóm / kʷóm~tə̀kʷómkə̄
2271	sky	JGY-Koshin-3	bʊ̀ːwə̀ / tə́bʊ́
2272	sky	TEL-Koshin-4	bʊ́ / ø
2273	sky	KCS-Kung-3	kə́wʊ́lə̄ / ʊ̀wʊ́lə̄
2274	sky	NJS-Kung-4	kə̀wúlə̄ / ʊ̀wúlə̄
2275	sky	NMN-Mundabli-3	bʷē / bʷē
2276	sky	CEN-Mundabli-2	bʷē / bʷéː
2277	sky	NGT-Munken-3	ɪ́zə́mə́~ɪ́dzə́mə́ / kízə́mə́~kídzə́mə́
2278	sky	NUN-Munken-4	ábó / bíbó
2279	sky	MCA-Ngun-3	kə̀bɔ̀ː~àbɔ̀ː / bìbɔ̀lə̀~ɪ̀bɔ̀lə̀
2280	sky	KBM-Ngun-4	kə̀zámə́ / àzámə́~bɛ̀nzàmə́
2281	farm	NVB-Abar-7	òmɥɪ̀n / ɪ̀mɥɪ̀nnə̀
2282	farm	ECL-Abar-8	ʊ́mʷɪ̂n / kìmʷɪ̀nò~ìmʷɪ̀nò
2283	farm	NEM-Ajumbu-9	ɲʊ̈́ / kə́ɲʊ̈́lə́
2284	farm	KDC-Ajumbu-10	ɲǘ / kə́ɲǘlə́
2285	farm	ENB-BIYA-1	ʊ̀ŋmɛ̀~ʊ̀ŋmʷɛ̀ / kə̀ŋmʷɛ̀
2286	farm	ICN-BIYA-2	ʊ̀ŋmʷɛ̄ / ɪ̀ŋmʷɛ̄
2287	farm	NNB-Buu-3	ɲǘ / kə́ɲʊ̈̂ːtə́
2288	farm	MNJ-Buu-4	ɲʊ̈́ / kə́ɲʊ̈̂tə́
2289	farm	KHK-FANG-12	ŋmə́ / ɲʲɛ́
2290	farm	DPN-FANG-13	ŋmə́ / ɲ́ɲʲɛ́
2291	farm	JGY-Koshin-3	mʊ̄ / mɥí
2292	farm	TEL-Koshin-4	mʊ́ / mʲə́
2293	farm	KCS-Kung-3	kə̀fʊ̂ʔ / m̀fʊ̂ʔ
2294	farm	NJS-Kung-4	kə́fʊ̂ʔ / ḿfʊ̂ʔ
2295	farm	NMN-Mundabli-3	 ɲʊ́ / ɲʷɛ̄
2296	farm	CEN-Mundabli-2	ɲǘ/ ɲǘɛ̀
2297	farm	NGT-Munken-3	ʊ́mʷɪ́lə̄ / kìmʷɪ̀lə̀
2298	farm	NUN-Munken-4	ʊ̀mʷèː / ʊ́mʷɛ̂nɛ́
2299	farm	MCA-Ngun-3	ʊ̀mʷà / ɪ̀mʷà~àmʷà
2300	farm	KBM-Ngun-4	ʊ̀mʷà / ɪ̀mʷà~ɪ̀ŋmà
2301	compound	NVB-Abar-7	ḿfɪ̀hɪ̀ / ḿfɪ̀hɪ̀~òtóm/ŋ̀kônófʷɪ̂
2302	compound	ECL-Abar-8	ʊ̄tóm~ʊ́tʷóm / kìtómó~tómó
2303	compound	NEM-Ajumbu-9	fʊ́kʷáɲ / fʊ́kʷáɲ
2304	compound	KDC-Ajumbu-10	kɥǘ / kə́kɥǘlə́
2305	compound	ENB-BIYA-1	ʊ̀tám / kə̀tám
2306	compound	ICN-BIYA-2	ɪ̀kʊ́~fə́kɔ̂nə̄ / kə̀kʊ́lə́
2307	compound	NNB-Buu-3	kə̀tʊ̀kə̀ / bə̀tʊ̀kə̀
2308	compound	MNJ-Buu-4	kə̀tʊ̀kə̀ / bə̀tʊ̀kə̀
2309	compound	KHK-FANG-12	gbɪ᷇ːn / tə̀gbɪ᷇ːn
2310	compound	DPN-FANG-13	gbín / tə́gbíntə̄
2311	compound	JGY-Koshin-3	kə́tø̂ / bə́tø̂
2312	compound	TEL-Koshin-4	kə́tô / bə́tʊ̂
2313	compound	KCS-Kung-3	kə́bæʲ / ʊ́bǽʲ
2314	compound	NJS-Kung-4	kə́bɑ́ʲ / ʊ́bɑ́ʲ
2315	compound	NMN-Mundabli-3	tɒ̀ɦ / tɒ̀ɦ kɪ́
2316	compound	CEN-Mundabli-2	mʊ́ŋkʷú / bíkʷú
2317	compound	NGT-Munken-3	ótóm / ótômə̀sə́
2318	compound	NUN-Munken-4	ʊ́tóm / kítóm
2319	compound	MCA-Ngun-3	fífʲɛ̀hɛ̀~ʊ̀tɔ́m / òtɔ́m~àtɔ́m
2320	compound	KBM-Ngun-4	ʊ̀tɔ́m / àtɔ́m
2321	toilet	NVB-Abar-7	ɪ̀kɥɪ̂ / ɪ̀kɥɪ̀kì
2322	toilet	ECL-Abar-8	ɪ̀kɥɪ̀ / kìkɥɪ̀lò
2323	toilet	NEM-Ajumbu-9	kpʳʷô / kə̀kpʳʷòlə̀
2324	toilet	KDC-Ajumbu-10	kpʳʷò / kə́kpʳʷóːlə́
2325	toilet	ENB-BIYA-1	ɪ́kʷɛ́ / kə́kʷɛ́
2326	toilet	ICN-BIYA-2	ɪ̀kʷɛ̀ / kə́kʷɛ́lə̄
2327	toilet	NNB-Buu-3	tʃʊ́ / kə́tʃʊ̂ːtə́
2328	toilet	MNJ-Buu-4	tʃó / kə́tso᷇ːtə̄
2329	toilet	KHK-FANG-12	tʃùə̀ / tʃúə́
2330	toilet	DPN-FANG-13	tʃʊ̀ə̀ / tʃʊ́ə́
2331	toilet	JGY-Koshin-3	tú / tə̀tú
2332	toilet	TEL-Koshin-4	tʃfú / tə̀tʃfú
2333	toilet	KCS-Kung-3	ìkʊ̂l / sə̀kʊ̂l
2334	toilet	NJS-Kung-4	ɪ́kʊ̂l / sə́kʊ̂l
2335	toilet	NMN-Mundabli-3	tsʊ́ / tsʊ̄
2336	toilet	CEN-Mundabli-2	tsʊ́ / tsʊ́ yō
2337	toilet	NGT-Munken-3	ɪ̀kɥìlə̀ / kìkɥìlə̀
2338	toilet	NUN-Munken-4	ɪ̀kɥɪ̀lɛ̀ / ɪ́kɥɪ́lɛ̄
2339	toilet	MCA-Ngun-3	ʊ̀gbɛ́bɛ́n / bìʊ̀gbɛ́bɛ́n
2340	toilet	KBM-Ngun-4	ʊ̀gbɛ́bɛ́n / ìgbɛ́bɛ́n
2341	hill	NVB-Abar-7	ŋkʊ̌ːŋ / ŋkʊ̌ːŋbʷî
2342	hill	ECL-Abar-8	ŋkʊ̌ːŋ / bʷɪ̀ŋkʊ̌ŋ
2343	hill	NEM-Ajumbu-9	gbó ~ fə̀gbó / kə̀gbóːlə́~m̩̀gbó
2344	hill	KDC-Ajumbu-10	gbó / kə́gbóːlə́
2345	hill	ENB-BIYA-1	ŋkʷə́n~ŋkɔ́ːn / bə̀ŋkʷə́n~bàŋkɔ́n
2346	hill	ICN-BIYA-2	ʊ̀kâh / kə̀káɦlə̄
2347	hill	NNB-Buu-3	ⁿgàŋnə́ / bə̀ⁿgàŋnə̀
2348	hill	MNJ-Buu-4	ŋ̀kʷə́n / bə̀ŋkʷə́n
2349	hill	KHK-FANG-12	ⁿgàŋnə̀ / bə̀ⁿgàŋnə̀
2350	hill	DPN-FANG-13	gbʊ́ŋ~ⁿgàŋnə̀ / bə̀ⁿgàŋnə̀~tə̄gbʊ́ŋkə̄
2351	hill	JGY-Koshin-3	ddîː / tə́ddîː
2352	hill	TEL-Koshin-4	ⁿgàŋə̀ / ə́ⁿgáŋə̀
2353	hill	KCS-Kung-3	fə̀kɔ́ʔɔ̀~mgbàʔ / ḿkɔ́ʔɔ́~sə̀mgbâʔ
2354	hill	NJS-Kung-4	mgbáʔ / sə̀mgbáʔ
2355	hill	NMN-Mundabli-3	ŋ̀ŋgàŋ / ŋ́ŋgâŋ
2356	hill	CEN-Mundabli-2	ŋgàŋ / ŋgàŋ
2357	hill	NGT-Munken-3	ŋ́kôbànə́ / bə̀ŋkôbánə́ ~ bə̀ŋkɛ̂bə̀bánə́
2358	hill	NUN-Munken-4	ŋ̀kàŋkə́ / bìŋkàŋkə́~bèŋkàŋkə́
2359	hill	MCA-Ngun-3	ʊ̀kɔ᷇ː / bìʊ̀kɔ᷇ː~àkɔ᷇ː
2360	hill	KBM-Ngun-4	ⁿkʷɛ̌n / bɛ̀ⁿkʷɛ̌n
2361	stone	NVB-Abar-7	ɪ̀tì / àntìmʷɪ̀~àntì
2362	stone	ECL-Abar-8	ɪ̀tì / m̄tì~ǹtì
2363	stone	NEM-Ajumbu-9	kxʲə́ / ákxʲə́
2364	stone	KDC-Ajumbu-10	kʲə̄ / kə̄kʲə̄ːlə́
2365	stone	ENB-BIYA-1	ɪ̀tì / kə̀tì
2366	stone	ICN-BIYA-2	ɪ̄tī / átī
2367	stone	NNB-Buu-3	tʲɛ᷇ː / kə̀těːtə́
2368	stone	MNJ-Buu-4	tʲé / kə̀téːtə́
2369	stone	KHK-FANG-12	tsé / tə̀tsə́
2370	stone	DPN-FANG-13	tsé / tə̀tsə́
2371	stone	JGY-Koshin-3	tə́ / tə́tə́
2372	stone	TEL-Koshin-4	tə́ / tə́tə́
2373	stone	KCS-Kung-3	ìtěʲ ~ ŋgɔ̀ʔ / ə̀téʲ ~ sə̀ŋgɔ̀ʔ
2374	stone	NJS-Kung-4	téʲ / ə̀téʲ
2375	stone	NMN-Mundabli-3	tʃʲē / tɛ̄ː
2376	stone	CEN-Mundabli-2	tʃʲə́ / tɛ́ː
2377	stone	NGT-Munken-3	ɪ̀kì / ákísə́
2378	stone	NUN-Munken-4	ɪ̀kì / àkì
2379	stone	MCA-Ngun-3	ɪ̀tì / àtì
2380	stone	KBM-Ngun-4	ɪ̀tì / àtì
2381	salt	NVB-Abar-7	n̄tʃām~ántʃám/ǹtʃāmmʷɪ̂~ántʃám
2382	salt	ECL-Abar-8	ǹtʃám / mʷɪ̀ntʃám
2383	salt	NEM-Ajumbu-9	fə̀ⁿkʲâ / m̩̀kʲâ
2384	salt	KDC-Ajumbu-10	fə̀ⁿkʲâː / fə̀ⁿkʲâː
2385	salt	ENB-BIYA-1	fìⁿbɛ́ː~m̀bó / bə̀mbó
2386	salt	ICN-BIYA-2	m̀bō / m̀bō
2387	salt	NNB-Buu-3	m̀bə́nə́ / ø
2388	salt	MNJ-Buu-4	mbə́nə́ / bə̀mbə́nə́
2389	salt	KHK-FANG-12	ⁿbə́nə̀ / bə̀ⁿbə́nə̀
2390	salt	DPN-FANG-13	ⁿbə́nə̀ / ⁿbə́nə̀~bə̀ⁿbə́nə̀
2391	salt	JGY-Koshin-3	m̀ⁿbʷɪ̃́ː / bə̀ⁿbʷɪ̃́ː
2392	salt	TEL-Koshin-4	m̄ⁿbʷéː
2393	salt	KCS-Kung-3	fə̀mgbáŋ / m̀mgbǎːŋ
2394	salt	NJS-Kung-4	fə̀mgbáŋ / m̀mgbáŋ
2395	salt	NMN-Mundabli-3	ŋ́káŋ / ŋ̀kāŋ mɪ́
2396	salt	CEN-Mundabli-2	ŋkáŋ / ŋ̀káŋ
2397	salt	NGT-Munken-3	m̀bɛ̀ / m̀bɛ̀sə́
2398	salt	NUN-Munken-4	mbɛ̂ / mbɛ̂
2399	salt	MCA-Ngun-3	ń̩tʃám~m̩̀bɛ́ / ḿ̩bɛ́
2400	salt	KBM-Ngun-4	ⁿbɛ́ / ḿ̩bɛ́
2401	dust	NVB-Abar-7	ʊ́zə́m / ɪ̀zə́mə́kì
2402	dust	ECL-Abar-8	ʊ̀zə́m / kìzə́mó~ìzə́mó
2403	dust	NEM-Ajumbu-9	kə́dʒʷámə̄ / bə́dʒʷámə̄
2404	dust	KDC-Ajumbu-10	kə́dʒʷâmə̀ / bə́dʒʷámə̀
2405	dust	ENB-BIYA-1	ʊ́zám~ʊ́zə́m / kə̀zám~kə̀zə́m
2406	dust	ICN-BIYA-2	ʊ̀dzə́m / ʊ̀dzə́m
2407	dust	NNB-Buu-3	kə́dzə᷇ːm / bə́dzə᷇ːm
2408	dust	MNJ-Buu-4	kə́zə́m~kə́dzə́m / bə́dzə́m
2409	dust	KHK-FANG-12	dʒʉ̄mə̄ / bə́dʒʉ́mə̀
2410	dust	DPN-FANG-13	dʒúmə̄ / bə́dʒúmə̄
2411	dust	JGY-Koshin-3	bʷə̂tə́ / tə̀bʷə̂
2412	dust	TEL-Koshin-4	bʷə̂ / tə̀bʷə̂
2413	dust	KCS-Kung-3	kə̀bə̂l / ʊ̀bə̂l
2414	dust	NJS-Kung-4	kə́bə̂l / ʊ́bə̂l
2415	dust	NMN-Mundabli-3	bʷə́l / bʷə́l
2416	dust	CEN-Mundabli-2	bʷə᷇ːl / bʷə̂ːl bó
2417	dust	NGT-Munken-3	ʊ̀zə́m ~ ʊ̀dzə́m / kídzə́mə́
2418	dust	NUN-Munken-4	ʊ́zə́m / ʊ́zə́m
2419	dust	MCA-Ngun-3	ʊ̀zám / bìʊ̀zám~ázám
2420	dust	KBM-Ngun-4	ʊ̀zə́m / ɪ̀zə́m~kə̀zə́mə́
2421	hailstone	NVB-Abar-7	ɪ́bʷɪ̂m / ámbʷɪ̂mmʷɪ́
2422	hailstone	ECL-Abar-8	ɪ̀bɥɪ̀m /mʊ̀mbɥɪ̀m
2423	hailstone	NEM-Ajumbu-9	bʷóə́ / ábʷóə́
2424	hailstone	KDC-Ajumbu-10	bʷə́ / ábʷə́
2425	hailstone	ENB-BIYA-1	ɪ́bʷɪ̂ / ábʷɪ́~kə́bʷɪ̂~ɪ̀bʷɪ́
2426	hailstone	ICN-BIYA-2	ɪ́bʷɪ́ / ábʷɪ́
2427	hailstone	NNB-Buu-3	bʊ̀ːsə́ / kə́bʊ̂ːsə́nə́~kə̀bʊ̀ːsə́nə̄
2428	hailstone	MNJ-Buu-4	bʊ́ / kə́bʊ́tə́
2429	hailstone	KHK-FANG-12	gbú / tə̀gbǔː
2430	hailstone	DPN-FANG-13	gbú / tə̀gbúkə̄~tə̀gbǔː
2431	hailstone	JGY-Koshin-3	bʊ́bə́ / tə́bʊ́bə́
2432	hailstone	TEL-Koshin-4	bóbə́ / tə́bóbə́
2433	hailstone	KCS-Kung-3	fə̀téʲtéʲ / m̀téʲtéʲ
2434	hailstone	NJS-Kung-4	ɪ́téʲtéʲ ~ téʲtɪ̌ʲ~fə̀téʲtéʲ / ḿtéʲtéʲ
2435	hailstone	NMN-Mundabli-3	bɑ́bɑ́ / bɑ́bɑ́
2436	hailstone	CEN-Mundabli-2	bóɦbóɦ  / kɪ̀bóɦbóɦ
2437	hailstone	NGT-Munken-3	ɪ̀bʊ̀bʷɪ̀ / àbʊ̀bʷɪ̀
2438	hailstone	NUN-Munken-4	ágbʊ́ ~ ɪ́bʷê / ábʷê
2439	hailstone	MCA-Ngun-3	ɪ̀ʃáŋ/bìʃáŋ~ɪ̀bʷɪ̀/àbʷɪ́
2440	hailstone	KBM-Ngun-4	ʊ́bʷɪ̂~ɪ̀bʷɪ̂ / ábʷɪ̂
2441	smoke	NVB-Abar-7	ǹɲám / mʊ̀nɲám~ánɲám
2442	smoke	ECL-Abar-8	ʃìnjám / mʊ̀njám
2443	smoke	NEM-Ajumbu-9	fə̀ɲə́m / m̩̀ɲə́m
2444	smoke	KDC-Ajumbu-10	fə̀ɲə́m / m̩̀ɲə́m
2445	smoke	ENB-BIYA-1	fíɲʲám / ń̩ɲə́m~ń̩ɲám
2446	smoke	ICN-BIYA-2	mʊ̀ɲə́m / mʊ̀ɲə́m
2447	smoke	NNB-Buu-3	ǹɲə́m / mə̀nɲə́m
2448	smoke	MNJ-Buu-4	ɲə́m / kə̀ɲə́mtə́
2449	smoke	KHK-FANG-12	lʲə̂ / bə̀lʲə̂
2450	smoke	DPN-FANG-13	lʲə᷇ː / tə̀lʲə᷇~tə̀lʲə᷇kə̄
2451	smoke	JGY-Koshin-3	ǹɲə́m / ø
