ID	Concept	Doculect	Value
9388	shoe	DPJ-Koshin-1	ø / ø
9389	shoe	MRY-Koshin-2	kə́kpɑ́fə́ / ø
9390	shoe	ZKG-Kung-1	íkʷu᷇ː / sə́kʷu᷇ː
9391	shoe	BNM-Kung-2	kwù / sə́kwu᷇ː
9392	shoe	LFN-Mundabli-1	kpá / kpǎːbó
9393	shoe	NIN-Mundabli-4	kpāɦ / kpāɦbó
9394	shoe	NEA-Munken-1	ø / ø 
9395	shoe	TNT-Munken-2	àkpà / bìkpà
9396	shoe	WCA-Ngun-1	kə́kpə́á / bíkpə́á
9397	shoe	AOM-Ngun-2	kə̀kpà /bìkpà
9398	shoe	APB-Mumfu-1	kpāʔ / kpáʔbə́
9399	shoe	DNM-Mumfu-2	kpáʔá~kpàʔà / kpáʔábɛ́n~kpàʔà
9400	shoe	BKB-Mashi-2	ákpə́ / bíkpə́
9401	shoe	KFK-Mashi-1	ákpéɣ / bíkpé ~ ákpák / bíkpák
9402	shoe	ABS-Missong-1	kìkpɛ̀ / bìkpɛ̀
9403	shoe	AGA-Missong-2	kɪ́kpɛ̂ː / bíkpɛ́ːbí
9404	k.o cap	KDV-Fang-1	fə̀ndám / mə̀ndám
9405	k.o cap	KJS-Fang-2	fə̀ndám / mə̀ndám
9406	k.o cap	ZKG-Kung-1	kə̀ndám / wùndám
9407	k.o cap	BNM-Kung-2	ø / ø
9408	bangle	NMA-Abar-1	ø / ø
9409	bangle	NAC-Abar-2	ʊ̀nɔ́ŋ / kìnɔ́ŋ
9410	bangle	KDV-Fang-1	ø / ø
9411	bangle	KJS-Fang-2	ø / ø
9412	bangle	DPJ-Koshin-1	ɲə̀ŋ  /  tə̀ɲə̀ŋ
9413	bangle	MRY-Koshin-2	ɲə̀ŋ /  tə̀ɲə̀ŋ
9414	bangle	ZKG-Kung-1	fœ̀ː / sə́fœ̀ː
9415	bangle	BNM-Kung-2	fə̀ɣ / sə́fɨ᷇ːɣ
9416	k.o rope (bangle)	NMA-Abar-1	ø / ø
9417	k.o rope (bangle)	NAC-Abar-2	ìɲɔ̂ŋ / kìɲɔ́ŋō
9418	cloth	NVB-Abar-7	kə̀bʊ̂ŋ / ɪ̀bʊ̂ŋbî
9419	cloth	ECL-Abar-8	kə̀bʊ̂ŋ / bìbʊ̂ŋ
9420	cloth	NEM-Ajumbu-9	kə̀sɛ̂ / bə̀sɛ̂
9421	cloth	KDC-Ajumbu-10	kə́sɛ̂ / bə́sɛ̂
9422	cloth	NNB-Buu-3	ndú / bə̀ndú
9423	cloth	MNJ-Buu-4	ǹndú / bə̀ndú
9424	cloth	KHK-Fang-12	kə̀sèː / bèsèː
9425	cloth	DPN-Fang-13	kə̀sê / bə̀sê
9426	cloth	KDV-Fang-1	kə́sə̂ / bə́sə̂ 
9427	cloth	KJS-Fang-2	kə́sê /bə́sê
9428	cloth	JGY-Koshin-3	kə́sə̂ / bə́sə̂
9429	cloth	TEL-Koshin-4	kə́sə̂ / bə́sə̂
9430	cloth	DPJ-Koshin-1	ø / ø
9431	cloth	MRY-Koshin-2	kə́sə̂ / ø
9432	cloth	KCS-Kung-3	ndzə᷇ː / sə̀ndzə᷇
9433	cloth	NJS-Kung-4	ìndzə᷇ / sə̀ndzə᷇ː
9434	cloth	ZKG-Kung-1	ø / sə̀ndzə́
9435	cloth	BNM-Kung-2	ɪ̀ndzə̌ː / sə̀ndzə̌ː
9436	cloth	NMN-Mundabli-3	sə̀ / sə̂
9437	cloth	CEN-Mundabli-2	sə̂ / sə̄ bóɦ
9438	cloth	LFN-Mundabli-1	sə̀ / sə̀bó
9439	cloth	NIN-Mundabli-4	sə̂ / sə̀bɛ́n
9440	cloth	NGT-Munken-3	àbʊ̂ŋ / bìbʊ̂ŋ
9441	cloth	NUN-Munken-4	àbʊ̂ŋ / bìbʊ̂ŋ
9442	cloth	NEA-Munken-1	ø / ø
9443	cloth	TNT-Munken-2	àbʊ᷇ŋ~àbʊ̂ŋ / bìbʊ̂ŋ
9444	cloth	MCA-Ngun-3	ⁿdú~ⁿdɥú / bɛ̀ⁿdú~àⁿdù
9445	cloth	KBM-Ngun-4	ⁿdú / bɛ̀ⁿdú
9446	cloth	WCA-Ngun-1	ndú / bɛ̀ndú
9447	cloth	AOM-Ngun-2	ǹdú / bɛ̀ndú 
9448	cloth	APB-Mumfu-1	sə̂ / sə̂bə̌
9449	cloth	DNM-Mumfu-2	sə̂ / sə̂bɛ̌n
9450	cloth	BKB-Mashi-2	ásé / bísé
9451	cloth	KFK-Mashi-1	ásê / bísê
9452	cloth	ABS-Missong-1	kìbʊ́ŋ / bìbʊ́ŋ
9453	cloth	AGA-Missong-2	kɪ̀bʊ́ŋ / bìbʊ́ŋ
9454	belt	NVI-Ajumbu-1	fə̀mkpáŋ / ə́mkpáŋ~m̀kpáŋ
9455	belt	KMN-Ajumbu-2	fə̀mkpǎːŋ / m̀mkpǎːŋ
9456	belt	KEM-Buu-1	kə́nə́kə́ / bə́nə́kpə́
9457	belt	KCY-Buu-2	kə́nə́kə́ / bə́nə́kə́
9458	belt	KDV-Fang-1	kə̀mbɔ̀ŋ / bə̀mbɔ̀ŋ 
9459	belt	KJS-Fang-2	ø / ø
9460	belt	DPJ-Koshin-1	ø / ø
9461	belt	MRY-Koshin-2	kə̄ɲêː / ø
9462	belt	ZKG-Kung-1	fə́kôː / ḿkôː ~mə́ŋkôː
9463	belt	BNM-Kung-2	fə́kôː / ḿkôː
9464	belt	LFN-Mundabli-1	nə̀m / nə̀mbó
9465	belt	NIN-Mundabli-4	nə̂m ~nɨ̀m / nə̀mbó
9466	belt	NEA-Munken-1	ɪ̀tàŋ / kɪ̀tàŋə̀~kɪ̀tàŋ
9467	belt	TNT-Munken-2	ɪ̀tàŋ / kìtàŋŋə̀
9468	belt	WCA-Ngun-1	ɪ̀tʊ̀ŋ / kə̀tʊ̀ŋʊ̀
9469	belt	AOM-Ngun-2	ɪ̀tʊ̀ŋ / kə̀tʊ̀ŋ 
9470	belt	APB-Mumfu-1	ǹnə̄m / nə̀ːmbə́
9471	belt	DNM-Mumfu-2	nə̀m~nə̂m / nə̂mbə̌~nə̂m
9472	belt	BKB-Mashi-2	átántʃə́  / bíntántʃə́
9473	belt	KFK-Mashi-1	átántʃə́  / bítántʃə́
9474	belt	ABS-Missong-1	ìtə̀ŋ / kìtə̀ŋnə̀
9475	belt	AGA-Missong-2	ìtə̀ŋ / ɪ́tə́ŋyí~átə́ŋ
9476	women cloth (leaves)	KDV-Fang-1	kə̀kpɑ̀ / bə̀kpɑ̀
9477	women cloth (leaves)	KJS-Fang-2	kə̀ŋ/bə̀kə̀ŋ ~
9478	little hand bag	KDV-Fang-1	bɛ̀ːyìsə̀ŋə́ / bɛ̀ːyísə́ŋnə́
9479	k.o bag (hanged)	KDV-Fang-1	bɛ̀ːyìwàfə́ / bɛ̀wáfə́nə́
9480	k.o bag (hanged)	KJS-Fang-2	ø / ø
9481	Cap (native black)	DPJ-Koshin-1	ø / ø
9482	Cap (native black)	MRY-Koshin-2	fə̀ndɑ́m / ø
9483	neck-bead	ZKG-Kung-1	ø / ø 
9484	neck-bead	BNM-Kung-2	ø / ø
9485	native pant (women)	DPJ-Koshin-1	wə́ / ø
9486	native pant (women)	MRY-Koshin-2	ø / ø
9487	native pant (women)	ZKG-Kung-1	ø / ø 
9488	native pant (women)	BNM-Kung-2	ø / ø
9489	native pant (men)	DPJ-Koshin-1	ø / ø
9490	native pant (men)	MRY-Koshin-2	ndʰú / ø
9491	native pant (men)	ZKG-Kung-1	dʒɨ̀kə̀tá / sə̀dʒɨ̀kə̀tá~dʒɨ̀kə̀tás
9492	native pant (men)	BNM-Kung-2	ø / ø
9493	waist-bead	ZKG-Kung-1	tsáʔ / sə̀tsáʔ
9494	waist-bead	BNM-Kung-2	ø / ø
9495	tatoo	LFN-Mundabli-1	nə̀ŋkɪ̀tyàŋ / ndʒɔ́bìtyàŋbó
9496	tatoo	NIN-Mundabli-4	tyàŋnə́ŋ / bə̀tyàŋndʒóm
9497	tatoo	NEA-Munken-1	ø / ø 
9498	tatoo	TNT-Munken-2	ànŋgyɔ̌ːŋ / bìnŋgyɔ̌ːŋ
9499	tatoo	WCA-Ngun-1	ɪ̀bwə̀nə̀ / kə̀bwɪ̀nə̀
9500	tatoo	AOM-Ngun-2	ø / ø
9501	tatoo	APB-Mumfu-1	ɠø̄ān / gø̄ānyə́
9502	tatoo	DNM-Mumfu-2	ø
9503	tatoo	BKB-Mashi-2	mbyǒn / mbyón
9504	tatoo	KFK-Mashi-1	mbyǒn / mbyón
9505	patches, dotted	BKB-Mashi-2	ábóm / bíbóm
9506	patches, dotted	KFK-Mashi-1	ábóm / bíbóm
9507	staff (stick walk support)	DPJ-Koshin-1	ø / ø
9508	staff (stick walk support)	MRY-Koshin-2	kə̄tɪ̃̄ / ø
9509	small hand bag for male (dance)	KDV-Fang-1	bɛ̀ːntsɔ̀ŋ / bɛ̀ːntsɔ́ŋ 
9510	small hand bag for male (dance)	KJS-Fang-2	bɛ̀ː / bɛ́ː    
9511	small hand bag for female (dance)	KDV-Fang-1	bɛ̀ːfə̀mbwə̂n / bɛ̀ːfə̀mgbwə̂n 
9512	small hand bag for female (dance)	KJS-Fang-2	ø / ø
9513	necklace (women)	KDV-Fang-1	kə̀tʃìŋgò / bə̀tʃìŋgò
9514	necklace (women)	KJS-Fang-2	ø / ø
9515	necklace (women)	DPJ-Koshin-1	fə̀ɲàmə́  /  m̀ɲàmə́
9516	necklace (women)	MRY-Koshin-2	ntsə̄ŋ /  m̀ɲàmə́
9517	clay pot (fufu)	NVI-Ajumbu-1	fə̀ŋkòː / kə̀ŋkòːlə̀ ~ ŋkòː 
9518	clay pot (fufu)	KMN-Ajumbu-2	ŋkʊ̀ːfə́bə́ɲyə̄ / ŋkʊ̌mə́bə́ɲyə́
9519	clay pot (fufu)	KEM-Buu-1	pyésə̀kə́mâ / tʃyêsə̀kə́mâ
9520	clay pot (fufu)	KCY-Buu-2	fə̀sɪ́ːfə́ / mə̀nsɪ́ːfə́
9521	clay pot (fufu)	LFN-Mundabli-1	fwéɲām / fwéɲām
9522	clay pot (fufu)	NIN-Mundabli-4	kpékwé ~ǹtʃē~ǹtʃə́kwé / ǹtʃēkwémó ~ǹtʃē
9523	clay pot (fufu)	NEA-Munken-1	ŋkyɛ́hɛ́ʃíŋkyɛ́m / ø
9524	clay pot (fufu)	TNT-Munken-2	ʊ̀tsɔ̀ŋ / kìtsɔ̀ŋə̀
9525	clay pot (fufu)	WCA-Ngun-1	fìnsʊ̀ʊ̂ / mìnsʊ̂ʊ́
9526	clay pot (fufu)	AOM-Ngun-2	ø / ø
9527	clay pot (fufu)	APB-Mumfu-1	ǹtʃɛ̂ːkɔ́l / ǹtʃɛ̂ːkɔ́lmə́
9528	clay pot (fufu)	DNM-Mumfu-2	kpɛ̄ːkɔ́l / kɛ̀ːkɔ́l
9529	clay pot (fufu)	BKB-Mashi-2	ǹtsʊ̄ŋwɪ́ʃyə̄ / bʊ̀ntsʊ̌ŋbʊ́ʃyə́
9530	clay pot (fufu)	KFK-Mashi-1	ǹtsʊ̄ŋwɪ́ʃyə̄ / bʊ̀ntsʊ̌ŋbʊ́ʃyə́
9531	clay pot (fufu)	ABS-Missong-1	fìsáhá / ànsáhá
9532	clay pot (fufu)	AGA-Missong-2	ǹlàm / bànlàmbʊ́
9533	fireside	NVB-Abar-7	átʊ̀hʊ́ / àtʊ̀hʊ́fʷɪ̂
9534	fireside	ECL-Abar-8	átʊ́hʊ́ /kɪ̀tʊ̀hʊ̀
9535	fireside	NEM-Ajumbu-9	kɥágʷâsə̀ / kɥálə́kə́gʷâsə̀
9536	fireside	NVI-Ajumbu-1	kɥá / ə̀kɥálə́~ákɥá
9537	fireside	KMN-Ajumbu-2	kɥágwâːsə̀ / kɥálə́kə́gwâːsə̀
9538	fireside	KDC-Ajumbu-10	kɥágʷâsə̀ / kɥálə́kə́gʷâsə̀
9539	fireside	NNB-Buu-3	fə́tùə́ŋ / mə̀túə́ŋ
9540	fireside	MNJ-Buu-4	fə́tùə́ŋ / bə́tùə́ŋ
9541	fireside	KEM-Buu-1	fə́twə̌ŋ / ø 
9542	fireside	KCY-Buu-2	fə́túə́ŋ / bə́túə́ŋ
9543	fireside	KHK-Fang-12	fə́tú / tə̀túə̀
9544	fireside	DPN-Fang-13	fə́tú~túə̄ / tə́túə̄
9545	fireside	KDV-Fang-1	ø / ø
9546	fireside	KJS-Fang-2	tú ~ fə́tú / tə̄tú
9547	fireside	JGY-Koshin-3	fə́tɔ́ŋ / bə̀fə́tɔ́ŋ
9548	fireside	TEL-Koshin-4	fə́tɔ́ŋ / tə̀tɔ́ŋ
9549	fireside	KCS-Kung-3	ɪ́tí ~ tíwù / sə̀tí ~ tíwù
9550	fireside	NJS-Kung-4	ɪ̀tí / sə̀tí
9551	fireside	ZKG-Kung-1	tɪ́ʲkwʊ̂kɪ́~tɪ́ʲkwʊ᷇ːkə́zə́  / tɪ́ʲɪ́kwʊ̂ːkə́
9552	fireside	BNM-Kung-2	ø / ø
9553	fireside	NMN-Mundabli-3	tʃʲɔ́ŋ / tʃʲɔ̄ŋ
9554	fireside	CEN-Mundabli-2	tʃɔ᷇ːŋ / tʃɔ᷇᷇ːŋ
9555	fireside	LFN-Mundabli-1	tʃɔ́ŋ / tʃɔ́ŋkó
9556	fireside	NIN-Mundabli-4	tʃɔ́ŋ / tʃɔ́ŋbó
9557	fireside	NGT-Munken-3	fə́tʊ̀fə́ / bə̀fə́tʊ̀fə́
9558	fireside	NUN-Munken-4	ʊ́sɛ́hɛ́~ásɛ́hɛ́~ɪ́sɛ́hɛ́ / ɪ́sɛ́hɛ́~àsɛ́hɛ́
9559	fireside	NEA-Munken-1	fə́tʊ̀fə́ / bə̀fə́tʊ̀fə́
9560	fireside	TNT-Munken-2	ìtúʊ́wə́sə́ ~ ìtúʊ́wə́sə́ / kìtúʊ́wə́sə́ 
9561	fireside	MCA-Ngun-3	ɪ̀tì~kə̀tí / bìtí~àtíwúhú
9562	fireside	KBM-Ngun-4	ɪ̀tíwʊ́~ɪ̀tíwʊ́hʊ́ / ātíwʊ́hʊ́~kə̀tíwʊ́hʊ́
9563	fireside	WCA-Ngun-1	ítíːwúsə́ / kə́tíwúsə́
9564	fireside	AOM-Ngun-2	ɪ̀sáhá / àsáhá
9565	fireside	APB-Mumfu-1	tʃɔ᷇ːŋ / tʃɔ̂ŋ~tʃɔ̂ːŋbə́
9566	fireside	DNM-Mumfu-2	ø
9567	fireside	BKB-Mashi-2	àtàŋá / bìtàŋá
9568	fireside	KFK-Mashi-1	àtàŋá / bìtàŋá
9569	fireside	ABS-Missong-1	ʊ́tʃʷʊ̄ / ìtʃʷʊ̌ː
9570	fireside	AGA-Missong-2	fátʃʊ̌ː / bàfátʃʊ̌ː
9571	fireside stone	NMA-Abar-1	mwə̃̀nʃɪ́hɪ́
9572	fireside stone	NAC-Abar-2	ǹʃɪ̀hɪ́ / bə̀nʃɪ̀hɪ́
9573	fireside stone	NVI-Ajumbu-1	kyə́ / kə́kyə́lə́ 
9574	fireside stone	KMN-Ajumbu-2	kyə̄ / kə́kyə́lə́ ~sásə́ / àsásə́
9575	fireside stone	KEM-Buu-1	(n)ʃúsə́ / kə̀ʃúsə́nə́ ~bə̀nʃùsə́
9576	fireside stone	KCY-Buu-2	ʃʊ́ːnə́ / kə̀ʃʊ́sə́nə́~ǹʃʊ̀sə́ / bə̀nʃʊ̀sə́
9577	fireside stone	KDV-Fang-1	sɨ́sə́ / tə́sə́sə́
9578	fireside stone	KJS-Fang-2	tsé / tə̀tsə́
9579	fireside stone	ZKG-Kung-1	ø / ø 
9580	fireside stone	BNM-Kung-2	wùə̀tí / wúə́tyə̌
9581	fireside stone	LFN-Mundabli-1	ʃú / ʃúkō
9582	fireside stone	NIN-Mundabli-4	ʃú / ʃúkō
9583	fireside stone	NEA-Munken-1	ɪ́sásə́~ɪ̀sá / ásásə́
9584	fireside stone	TNT-Munken-2	ìsásə́ / àsásə́ 
9585	fireside stone	WCA-Ngun-1	ɪ́sáhá / kə́sáhá ~ásáhá
9586	fireside stone	AOM-Ngun-2	ɪ̀tíwʊ́hʊ́ / kə̀tíwʊ́hó ~kətíwóhó
9587	fireside stone	APB-Mumfu-1	ʃɔ́ / ʃɔ́~ʃɔ́kə́
9588	fireside stone	DNM-Mumfu-2	ʃɔ́ / ʃɔ́ːkə́~ʃɔ́ː
9589	fireside stone	BKB-Mashi-2	sʊ̀nʊ́ / sʊ̀nnɪ́
9590	fireside stone	KFK-Mashi-1	sʊ̀nʊ́ / sʊ̀ŋnɪ́
9591	fireside stone	ABS-Missong-1	ísə́sə́ / ásə́sə́
9592	fireside stone	AGA-Missong-2	øø
9593	fireside stone support	NMA-Abar-1	úkɪ́hɪ́ / kɪ̀kɪ́hɪ́ 
9594	fireside stone support	NAC-Abar-2	ǹʃìhɪ́ / bə̀nʃìhɪ́
9595	fireside stone support	NVI-Ajumbu-1	sásə́ / kə̀sásə́
9596	fireside stone support	KMN-Ajumbu-2	sásə́ / kə̀sásə́
9597	fireside stone support	KEM-Buu-1	fə̀nʃùsə́ / mə̀nʃúsə́
9598	fireside stone support	KCY-Buu-2	ø / ø
9599	fireside stone support	ZKG-Kung-1	fə́tɪ́ⁱlə̂ / m̀tɪ́ʲlə̂
9600	fireside stone support	BNM-Kung-2	ø / ø
9601	fireside stone support	LFN-Mundabli-1	m̀fɑ̌ː / m̀fɑ́ːbó
9602	fireside stone support	NIN-Mundabli-4	mfɑ̌ɦ / m̀fǎɦbó
9603	fireside stone support	NEA-Munken-1	ʃìntʃə̀nsə́~/ ø 
9604	fireside stone support	TNT-Munken-2	ǹtʃʊ̀nsə́ / bìntʃʊ̀nsə́~bèntʃùnsə́
9605	fireside stone support	WCA-Ngun-1	ɪ́sáhátíntyâŋ / kə́sáhátíntyaàŋkə̀ ~ásáhátíntya᷇ːŋ 
9606	fireside stone support	AOM-Ngun-2	ø / ø
9607	fireside stone support	APB-Mumfu-1	mfàʔ~m̀fàʔ / mfàʔ~m̀fàʔàbə́
9608	fireside stone support	DNM-Mumfu-2	mfàʔ / mfàʔbɛ́n~mfàʔà
9609	fireside stone support	BKB-Mashi-2	sʊ̀nʊ́ / sʊ̀nnɪ́
9610	fireside stone support	KFK-Mashi-1	sʊ̀nʊ́ / sʊ̀ŋnɪ́
9611	fireside stone support	ABS-Missong-1	ø / ø
9612	fireside stone support	AGA-Missong-2	fìmfǐː / mùmfǐːmʊ̄
9613	lower grinding stone	NMA-Abar-1	ɪ̀tíːwúː / kɪ́tíːkɪ́wúló
9614	lower grinding stone	NAC-Abar-2	ɪ̀tíːwúló / àntíàwúló~mə̀ntìàwúló
9615	lower grinding stone	NVI-Ajumbu-1	kyə̌tsə́m / kə́kyə́lə́ 
9616	lower grinding stone	KMN-Ajumbu-2	kyə́ / ə́kyə́ːlə́~kyə̌gwô/àkyə̀ágwô
9617	lower grinding stone	KEM-Buu-1	ɲyə̀sə́ / kə̄ɲyə̂sə̀nə́ 
9618	lower grinding stone	KCY-Buu-2	ɲyêːsə̀ / kə́ɲyêːsə̀
9619	lower grinding stone	KDV-Fang-1	nə́sə́ / tə́nə́sə́
9620	lower grinding stone	KJS-Fang-2	nə́sə̀ / tə́nə́sə̀
9621	lower grinding stone	DPJ-Koshin-1	ʃùá  /  tòʃùá
9622	lower grinding stone	MRY-Koshin-2	nê /  tòʃùá
9623	lower grinding stone	ZKG-Kung-1	tɪ́ʲtsə᷇ːzə́ / tɪ́ətsə᷇ːzə̄
9624	lower grinding stone	BNM-Kung-2	ø / ø
9625	lower grinding stone	LFN-Mundabli-1	ɲyèː / ɲyèːkó
9626	lower grinding stone	NIN-Mundabli-4	ɲyêː / ɲyèːkó
9627	lower grinding stone	NEA-Munken-1	ɪ́ɲə́hə́ / kɪ́ɲə́hə́~áɲə́hə́ 
9628	lower grinding stone	TNT-Munken-2	ɪ̀ɲyɛ̀sə̀ / kɪ̀ɲyɛ́sə́ ~
9629	lower grinding stone	WCA-Ngun-1	ìtìwúló ~ìtìdʒáhá / kìtìíwúló ~àtídʒáhá
9630	lower grinding stone	AOM-Ngun-2	ɪ̀tìwúlʊ́ ~ɪ̀tìwúː / àtìàwúlɨ́ ~àtìwúlə̂
9631	lower grinding stone	APB-Mumfu-1	ɲɛ̂ / ɲɛ̂~ɲɛ̂kə́
9632	lower grinding stone	DNM-Mumfu-2	ɲɛ̀ / ɲɛ́kɛ́n~ɲɛ̀
9633	lower grinding stone	BKB-Mashi-2	tə́gɔ́klə̀wə́ / táŋgɔ́klə̀nʊ́
9634	lower grinding stone	KFK-Mashi-1	tə́gɔ́klə̀wə́ / táŋgɔ́klə̀nó
9635	lower grinding stone	ABS-Missong-1	ínə́sə́ / ánə́sə́
9636	lower grinding stone	AGA-Missong-2	ínə́sə̀ / ánə́sə́wú
9637	pepper stone	NVI-Ajumbu-1	kyéfə̀ntó / kə́kyélə́
9638	pepper stone	KMN-Ajumbu-2	kyə̌fə̀ntǒ / kyə̌kə́fə̀ntóː~àkyə̀áfə̀ntó
9639	pepper stone	LFN-Mundabli-1	tʃyētɔ́tɔ̀ / tʃyētɔ́tɔ̀kɔ́
9640	pepper stone	NIN-Mundabli-4	ɲyētsɔ́ŋmō / ɲyētɔ́tɔ̀
9641	pepper stone	NEA-Munken-1	ʃìmgbʊ̌mfwàhà / ø
9642	pepper stone	TNT-Munken-2	ɪ́kɪ́mfwàsə̀ / ákɪ́mfwàsə̀
9643	pepper stone	WCA-Ngun-1	ìtǐːmfwàhà / àtǐːmfwàhà
9644	pepper stone	AOM-Ngun-2	ɪ́tímfwáhá / átímfwáhá
9645	pepper stone	APB-Mumfu-1	ɲɛ̂~ɲɛ̂tótʊ̄ / ɲɛ̂~ɲɛ̂tótʊ̀kə̌
9646	pepper stone	DNM-Mumfu-2	ɲɛ́~ɲɛ̀ / ɲɛ̄kə́~ɲɛ̀
9647	pepper stone	BKB-Mashi-2	tə̄wɪ̄mʊ̂nsʊ̌n / táknʊ́mʊ̂nsʊ́
9648	pepper stone	KFK-Mashi-1	tə́ʊ́mʊ̀nsʊ́n / tágnʊ́mʊ̀nsʊ́nʊ́
9649	pepper stone	ABS-Missong-1	ínə́sə́ / ánə́sə́
9650	pepper stone	AGA-Missong-2	øø
9651	soap	NVB-Abar-7	kə̀sʊ̀~àsʊ̀ / ɪ̀sʊ̀bî
9652	soap	ECL-Abar-8	kə̀sò~àsòː / bìsò~bìsʊ̀
9653	soap	NMA-Abar-1	késʊ̀ / bìsʊ̀
9654	soap	NAC-Abar-2	kə̀sʊ̀ / bìsʊ̀
9655	soap	NEM-Ajumbu-9	kə̀ʃù / bə̀ʃù
9656	soap	NVI-Ajumbu-1	kə̀ʃʊ̀ː / bə̀ʃʊ̀~ə̀bə̀ʃʊ̀
9657	soap	KMN-Ajumbu-2	kə̀ʃù / bə̀ʃù
9658	soap	KDC-Ajumbu-10	kə̀ʃù / bə̀ʃù
9659	soap	NNB-Buu-3	kə̀sʊ̀ / bə̀sʊ̀
9660	soap	MNJ-Buu-4	kə̀sʊ̀ / bə̀sʊ̀ː
9661	soap	KEM-Buu-1	kə̀sʊ̀ / bə̀sʊ̀ː
9662	soap	KCY-Buu-2	kə̀sʊ̀ / bə̀sʊ̀ː
9663	soap	KHK-Fang-12	sʊ̀ / tə̀sʊ̂
9664	soap	DPN-Fang-13	sʊ̂ / tə̀sʊ̂
9665	soap	JGY-Koshin-3	ʃû / bə̀ʃû
9666	soap	TEL-Koshin-4	ʃû / bə̀ʃû
9667	soap	DPJ-Koshin-1	ʃʊ̂  /  bə̀ʃʊ̂
9668	soap	MRY-Koshin-2	ʃʊ̂ /  bə̀ʃʊ̂
9669	soap	KCS-Kung-3	kə̀sù / ʊ̀sù
9670	soap	NJS-Kung-4	kə́sʊ̀ / ʊ́sʊ̀
9671	soap	ZKG-Kung-1	kə̀sù / wúsù
9672	soap	BNM-Kung-2	kə́sù / úsù
9673	soap	NMN-Mundabli-3	m̀fʷól / m̀fól
9674	soap	CEN-Mundabli-2	sàbə́lə̀ / sàbílə̀
9675	soap	LFN-Mundabli-1	sàbə́lə̀ / sàbə́lə̀yə́
9676	soap	NIN-Mundabli-4	sàbə́lə̀ ~mfə́lnàsɛ̀/ sàbə́lə̀yó ~m̀fə́lnàsɛ̄bó
9677	soap	NGT-Munken-3	àsʊ̀ / bìsʊ̀
9678	soap	NUN-Munken-4	àsù / bìsù
9679	soap	NEA-Munken-1	àsʊ̀ / bìsʊ̀
9680	soap	TNT-Munken-2	àsù / bìsù
9681	soap	MCA-Ngun-3	kə̀sʊ̀~àsʊ̀ / bìsʊ̀~ɪ̀sʊ̀
9682	soap	KBM-Ngun-4	kə̀sʊ̀ / bìsʊ̀
9683	soap	WCA-Ngun-1	kə̀sʊ̀ / bìsʊ̀
9684	soap	AOM-Ngun-2	kə̀sʊ̀ / bìsʊ̀
9685	soap	APB-Mumfu-1	mfʊ̀l / mfʊ̀l
9686	soap	DNM-Mumfu-2	ǹtʃɔ́mmə̀sə̀ː / ø
9687	soap	BKB-Mashi-2	àsû / bìsû
9688	soap	KFK-Mashi-1	àsû / bìsû
9689	soap	ABS-Missong-1	kítʊ́á / bítʊ́á
9690	soap	AGA-Missong-2	kɪ́túā / bítúā
9691	letter	NVI-Ajumbu-1	kə̀ŋwàʔlə̀ / ə́bə̀ŋwàʔlə̀~bə̀ŋwàʔlə̀
9692	letter	KMN-Ajumbu-2	ǹtóm / àntóm
9693	letter	LFN-Mundabli-1	ŋwàːtè / ŋwàːtèbó
9694	letter	NIN-Mundabli-4	n̄tɒ́ɦm / n̄tɒ̄ɦmbó
9695	letter	NEA-Munken-1	àŋwàtə̀ / bìŋwàtə̀
9696	letter	TNT-Munken-2	àŋwàtɛ̀ / bìnŋwàtɛ̀
9697	letter	WCA-Ngun-1	kə́ŋwàtə̀ / bìŋwàtə̀
9698	letter	AOM-Ngun-2	kə̀ŋwàːtò ~kə̀ŋwāːtə̀ / bìŋwàːtò ~bìŋwāːtə̀
9699	letter	APB-Mumfu-1	ŋwàʔtè / ŋwàʔtèbə̌
9700	letter	DNM-Mumfu-2	ø
9701	letter	BKB-Mashi-2	àŋwàktì / bìŋwàktì
9702	letter	KFK-Mashi-1	àŋgwàktì / bìŋgwàktì
9703	letter	ABS-Missong-1	ø / ø
9704	letter	AGA-Missong-2	ø / ø
9705	bottle	NMA-Abar-1	bôtə̀lə̀ / gbwɪ̀bôtə̀lə̀
9706	bottle	NAC-Abar-2	bôtrò / bə̀bôtrò
9707	bottle	NVI-Ajumbu-1	sɔ̀ʔ / àsɔ̀ʔ
9708	bottle	KMN-Ajumbu-2	sɔ̀ʔ / àsɔ̀ʔ
9709	bottle	KEM-Buu-1	bótrʊ̀ / bə̀bótrʊ̀
9710	bottle	KCY-Buu-2	bótórɔ̀ / bə̀bótró
9711	bottle	KDV-Fang-1	sò~nsò / bə̀nsò
9712	bottle	KJS-Fang-2	sò/bə̀nsò
9713	bottle	DPJ-Koshin-1	kúlə́bá  /  bɑ̀kúlə́bá
9714	bottle	MRY-Koshin-2	kǿlǿbá /  bɑ̀kúlə́bá
9715	bottle	ZKG-Kung-1	sɔ̀ʔ / sə̀sɔ̀ʔ
9716	bottle	BNM-Kung-2	sɔ̀ʔ / sə̀sɔ̀ʔ
9717	bottle	LFN-Mundabli-1	gɛ́ / gɛ̄ːkō
9718	bottle	NIN-Mundabli-4	gɛ́ɦ / gɛ́ɦbō
9719	bottle	NEA-Munken-1	ákpɔ᷇ːŋ / bíkpɔ᷇ːŋ
