ID	Concept	Doculect	Value
20775	dragonfly	NVB-Abar-7	nan
20776	dragonfly	ECL-Abar-8	nan
20777	dragonfly	NEM-Ajumbu-9	nan
20778	dragonfly	KDC-Ajumbu-10	nan
20779	dragonfly	ENB-Biya-1	nan
20780	dragonfly	ICN-Biya-2	nan
20781	dragonfly	NNB-Buu-3	nan
20782	dragonfly	MNJ-Buu-4	nan
20783	dragonfly	KHK-Fang-12	nan
20784	dragonfly	DPN-Fang-13	nan
20785	dragonfly	JGY-Koshin-3	nan
20786	dragonfly	TEL-Koshin-4	nan
20787	dragonfly	KCS-Kung-3	nan
20788	dragonfly	NJS-Kung-4	nan
20789	dragonfly	NMN-Mundabli-3	nan
20790	dragonfly	CEN-Mundabli-2	nan
20791	dragonfly	NGT-Munken-3	nan
20792	dragonfly	NUN-Munken-4	nan
20793	dragonfly	MCA-Ngun-3	nan
20794	dragonfly	KBM-Ngun-4	nan
20795	dragonfly	APB-Mumfu-1	yōʔ / yʊ̀ʔyə́
20796	dragonfly	DNM-Mumfu-2	yóʔò~yóʔ / yòʔòʔyə́~yóʔ 
20797	dragonfly	BKB-Mashi-2	ɲʊ̈̄ / ɲʊ̈́
20798	dragonfly	KFK-Mashi-1	ɲyʊ̈́tə̀nə́ / ɲyʊ̈̄tānɲə̀yə́
20799	dragonfly	ABS-Missong-1	ìyó / kíyólə̀
20800	dragonfly	AGA-Missong-2	ìyɔ̄ː / ɪ̀yɔ́yí ~ ɪ̀yǒː / kɪ̀yòlə̀
20801	k.o dragonfly	NVB-Abar-7	nan
20802	k.o dragonfly	ECL-Abar-8	nan
20803	k.o dragonfly	NEM-Ajumbu-9	nan
20804	k.o dragonfly	KDC-Ajumbu-10	nan
20805	k.o dragonfly	ENB-Biya-1	nan
20806	k.o dragonfly	ICN-Biya-2	nan
20807	k.o dragonfly	NNB-Buu-3	nan
20808	k.o dragonfly	MNJ-Buu-4	nan
20809	k.o dragonfly	KHK-Fang-12	nan
20810	k.o dragonfly	DPN-Fang-13	nan
20811	k.o dragonfly	JGY-Koshin-3	nan
20812	k.o dragonfly	TEL-Koshin-4	nan
20813	k.o dragonfly	KCS-Kung-3	nan
20814	k.o dragonfly	NJS-Kung-4	nan
20815	k.o dragonfly	NMN-Mundabli-3	nan
20816	k.o dragonfly	CEN-Mundabli-2	nan
20817	k.o dragonfly	NGT-Munken-3	nan
20818	k.o dragonfly	NUN-Munken-4	nan
20819	k.o dragonfly	MCA-Ngun-3	nan
20820	k.o dragonfly	KBM-Ngun-4	nan
20821	k.o dragonfly	APB-Mumfu-1	nan
20822	k.o dragonfly	DNM-Mumfu-2	nan
20823	k.o dragonfly	BKB-Mashi-2	nan
20824	k.o dragonfly	KFK-Mashi-1	nan
20825	k.o dragonfly	ABS-Missong-1	nan
20826	k.o dragonfly	AGA-Missong-2	nan
20827	mosquito	NVB-Abar-7	nan
20828	mosquito	ECL-Abar-8	nan
20829	mosquito	NEM-Ajumbu-9	nan
20830	mosquito	KDC-Ajumbu-10	nan
20831	mosquito	ENB-Biya-1	nan
20832	mosquito	ICN-Biya-2	nan
20833	mosquito	NNB-Buu-3	nan
20834	mosquito	MNJ-Buu-4	nan
20835	mosquito	KHK-Fang-12	nan
20836	mosquito	DPN-Fang-13	nan
20837	mosquito	JGY-Koshin-3	nan
20838	mosquito	TEL-Koshin-4	nan
20839	mosquito	KCS-Kung-3	nan
20840	mosquito	NJS-Kung-4	nan
20841	mosquito	NMN-Mundabli-3	nan
20842	mosquito	CEN-Mundabli-2	nan
20843	mosquito	NGT-Munken-3	nan
20844	mosquito	NUN-Munken-4	nan
20845	mosquito	MCA-Ngun-3	nan
20846	mosquito	KBM-Ngun-4	nan
20847	mosquito	APB-Mumfu-1	kpə́ŋkɛ̀n / kpə́ŋkɛ̀nbə̌
20848	mosquito	DNM-Mumfu-2	mkpáŋkɛ́n / mkpáŋkɛ́nbə́~mkpáŋkɛ́n
20849	mosquito	BKB-Mashi-2	fìmbàlâŋ / mʊ̀mbàlâŋ
20850	mosquito	KFK-Mashi-1	fìmbálàŋ / mʊ̀mbálàŋ
20851	mosquito	ABS-Missong-1	fìmbǎːndàŋ~m̀bǎːndàŋ/ bàmbándàŋ
20852	mosquito	AGA-Missong-2	mbáːndàŋ / bàmbáːndàŋbʊ́
20853	honey juice	NVB-Abar-7	ɪ̀jî / ɪ̀jìkì
20854	honey juice	ECL-Abar-8	ɪ̀jî / kìjìlò
20855	honey juice	NEM-Ajumbu-9	nan
20856	honey juice	KDC-Ajumbu-10	nan
20857	honey juice	ENB-Biya-1	nan
20858	honey juice	ICN-Biya-2	nan
20859	honey juice	NNB-Buu-3	nan
20860	honey juice	MNJ-Buu-4	nan
20861	honey juice	KHK-Fang-12	nan
20862	honey juice	DPN-Fang-13	nan
20863	honey juice	JGY-Koshin-3	nan
20864	honey juice	TEL-Koshin-4	nan
20865	honey juice	KCS-Kung-3	nan
20866	honey juice	NJS-Kung-4	nan
20867	honey juice	NMN-Mundabli-3	nan
20868	honey juice	CEN-Mundabli-2	nan
20869	honey juice	NGT-Munken-3	nan
20870	honey juice	NUN-Munken-4	nan
20871	honey juice	MCA-Ngun-3	nan
20872	honey juice	KBM-Ngun-4	nan
20873	honey juice	APB-Mumfu-1	dzɔ̄ː / dzɔ̄ːyə́
20874	honey juice	DNM-Mumfu-2	zɔ̄l / zɔ̄lyə́
20875	honey juice	BKB-Mashi-2	ɲ́ɲɪ́ ~ɲɪ́ / ø
20876	honey juice	KFK-Mashi-1	ní / ø
20877	honey juice	ABS-Missong-1	kìndɛ̌ɛ̄ / bìndɛ̌ɛ̄
20878	honey juice	AGA-Missong-2	kɪ̀ndɛ᷇ː / bìndɛ᷇ː
20879	honey bee	NVB-Abar-7	nan
20880	honey bee	ECL-Abar-8	nan
20881	honey bee	NEM-Ajumbu-9	nan
20882	honey bee	KDC-Ajumbu-10	nan
20883	honey bee	ENB-Biya-1	nan
20884	honey bee	ICN-Biya-2	nan
20885	honey bee	NNB-Buu-3	nan
20886	honey bee	MNJ-Buu-4	nan
20887	honey bee	KHK-Fang-12	nan
20888	honey bee	DPN-Fang-13	nan
20889	honey bee	JGY-Koshin-3	nan
20890	honey bee	TEL-Koshin-4	nan
20891	honey bee	KCS-Kung-3	nan
20892	honey bee	NJS-Kung-4	nan
20893	honey bee	NMN-Mundabli-3	nan
20894	honey bee	CEN-Mundabli-2	nan
20895	honey bee	NGT-Munken-3	nan
20896	honey bee	NUN-Munken-4	nan
20897	honey bee	MCA-Ngun-3	nan
20898	honey bee	KBM-Ngun-4	nan
20899	honey bee	APB-Mumfu-1	ʃák / ʃākyə̄
20900	honey bee	DNM-Mumfu-2	ʃák / ʃākyə́~ʃàk
20901	honey bee	BKB-Mashi-2	ʃə̄k / ø
20902	honey bee	KFK-Mashi-1	ʃə̄k / ø
20903	honey bee	ABS-Missong-1	ø / ø
20904	honey bee	AGA-Missong-2	ɪ́zʊ́ŋ / ɪ́zʊ́ŋíyí
20905	k.o bee	NVB-Abar-7	nan
20906	k.o bee	ECL-Abar-8	nan
20907	k.o bee	NEM-Ajumbu-9	nan
20908	k.o bee	KDC-Ajumbu-10	nan
20909	k.o bee	ENB-Biya-1	nan
20910	k.o bee	ICN-Biya-2	nan
20911	k.o bee	NNB-Buu-3	nan
20912	k.o bee	MNJ-Buu-4	nan
20913	k.o bee	KHK-Fang-12	nan
20914	k.o bee	DPN-Fang-13	nan
20915	k.o bee	JGY-Koshin-3	nan
20916	k.o bee	TEL-Koshin-4	nan
20917	k.o bee	KCS-Kung-3	nan
20918	k.o bee	NJS-Kung-4	nan
20919	k.o bee	NMN-Mundabli-3	nan
20920	k.o bee	CEN-Mundabli-2	nan
20921	k.o bee	NGT-Munken-3	nan
20922	k.o bee	NUN-Munken-4	nan
20923	k.o bee	MCA-Ngun-3	nan
20924	k.o bee	KBM-Ngun-4	nan
20925	k.o bee	APB-Mumfu-1	nan
20926	k.o bee	DNM-Mumfu-2	nan
20927	k.o bee	BKB-Mashi-2	nan
20928	k.o bee	KFK-Mashi-1	nan
20929	k.o bee	ABS-Missong-1	nan
20930	k.o bee	AGA-Missong-2	nan
20931	jigger	NVB-Abar-7	nan
20932	jigger	ECL-Abar-8	nan
20933	jigger	NEM-Ajumbu-9	nan
20934	jigger	KDC-Ajumbu-10	nan
20935	jigger	ENB-Biya-1	nan
20936	jigger	ICN-Biya-2	nan
20937	jigger	NNB-Buu-3	nan
20938	jigger	MNJ-Buu-4	nan
20939	jigger	KHK-Fang-12	nan
20940	jigger	DPN-Fang-13	nan
20941	jigger	JGY-Koshin-3	nan
20942	jigger	TEL-Koshin-4	nan
20943	jigger	KCS-Kung-3	nan
20944	jigger	NJS-Kung-4	nan
20945	jigger	NMN-Mundabli-3	nan
20946	jigger	CEN-Mundabli-2	nan
20947	jigger	NGT-Munken-3	nan
20948	jigger	NUN-Munken-4	nan
20949	jigger	MCA-Ngun-3	nan
20950	jigger	KBM-Ngun-4	nan
20951	jigger	APB-Mumfu-1	nan
20952	jigger	DNM-Mumfu-2	nan
20953	jigger	BKB-Mashi-2	nan
20954	jigger	KFK-Mashi-1	nan
20955	jigger	ABS-Missong-1	nan
20956	jigger	AGA-Missong-2	nan
20957	termite	NVB-Abar-7	kə̀ⁿdʒíⁿdʒə́ŋ~ⁿdʒíⁿdʒə́ŋ/ ⁿdʒíⁿdʒə́ŋ~bìⁿdʒíⁿdʒə́ŋ
20958	termite	ECL-Abar-8	ⁿbʷòɪ̀zàm / bʷìⁿbʷòɪ̀zàm
20959	termite	NEM-Ajumbu-9	kə̀ⁿdʒìɲ / bə̀ⁿdʒìɲ
20960	termite	KDC-Ajumbu-10	kə́ⁿdʒîn / bə́ⁿdʒîn
20961	termite	ENB-Biya-1	fìmkpɛ́ / m̩̀kpɛ́
20962	termite	ICN-Biya-2	kə̀dzʊ̂dzǒː / bìdzʊ̂dzǒː
20963	termite	NNB-Buu-3	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː
20964	termite	MNJ-Buu-4	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː
20965	termite	KHK-Fang-12	dzɘ̌ɣ / dzɘ̌:ɣ
20966	termite	DPN-Fang-13	dzə̌ːɣ / dzə́ɣ
20967	termite	JGY-Koshin-3	ⁿgbʊ̀ ~ ǹtʃɔ̌ː / bə̀ⁿgbʊ̀ ~ bɛ̀ntʃɔ̌ː
20968	termite	TEL-Koshin-4	gɣə́ / tə̄gɣə́
20969	termite	KCS-Kung-3	ɪ̀kə́ʲ / sə̀kə́ʲ
20970	termite	NJS-Kung-4	ɪ̀kə́ɪ́~ɪ́kéʲ / sə̀kə́ɪ́~sə̀kéʲ
20971	termite	NMN-Mundabli-3	ʃə̄ŋgə̄lə̄ / ʃə̄ŋgə̄lə̄
20972	termite	CEN-Mundabli-2	ʃə́ŋŋgə́ / ʃə́ŋŋgə́lə́
20973	termite	NGT-Munken-3	ɪ̀zó / bìzólə́
20974	termite	NUN-Munken-4	ázó ~ ɪ̀zó / bìzó~ɪ́zó
20975	termite	MCA-Ngun-3	kə̀kʊ̀kʷɛ́~àkʊ̀kʷɛ́ / bìkʊ̀kʷɛ́
20976	termite	KBM-Ngun-4	kə̀zʊ̀zó /bìzʊ̀zó
20977	termite	APB-Mumfu-1	nan
20978	termite	DNM-Mumfu-2	nan
20979	termite	BKB-Mashi-2	nan
20980	termite	KFK-Mashi-1	nan
20981	termite	ABS-Missong-1	nan
20982	termite	AGA-Missong-2	nan
20983	wingless termite	NVB-Abar-7	ʃìŋʃɔ́hɔ́dʒí / mʊ̀nʃɔ́hɔ́dʒí
20984	wingless termite	ECL-Abar-8	kə̀ⁿdʒìⁿdʒə́ŋ / bìⁿdʒìⁿdʒə́ŋ
20985	wingless termite	NEM-Ajumbu-9	zá / záyə̄
20986	wingless termite	KDC-Ajumbu-10	zá / kə́záːlə́
20987	wingless termite	ENB-Biya-1	fìmkpɛ́ / m̩̀kpɛ́
20988	wingless termite	ICN-Biya-2	fìmkpé / mʊ̀mkpɛ́
20989	wingless termite	NNB-Buu-3	fə̀ⁿkxâ / mə̀ⁿkxâ
20990	wingless termite	MNJ-Buu-4	ʃíkə́ / kə́ʃíkə̄nə̄
20991	wingless termite	KHK-Fang-12	gìŋ / bə́gíŋkə̄
20992	wingless termite	DPN-Fang-13	sì / sí
20993	wingless termite	JGY-Koshin-3	ʃí / ʃīyə̂
20994	wingless termite	TEL-Koshin-4	ʃí / ø
20995	wingless termite	KCS-Kung-3	kə̀séséʔè / ʊ̀séséʔè
20996	wingless termite	NJS-Kung-4	ɪ̀séséʔē ~ kə́séséʔē / ʊ̀séséʔē
20997	wingless termite	NMN-Mundabli-3	sʲɛ̄ / sʲɛ̄
20998	wingless termite	CEN-Mundabli-2	sʲɛ́ɦ / sʲɛ́ɦ
20999	wingless termite	NGT-Munken-3	ɪ̀dʒə̀bə̀~ɪ̀ʒə̀bə̀ / kìdʒə̀bə̀
21000	wingless termite	NUN-Munken-4	ŋ̀kàmzǒ / bìŋkàmzǒ
21001	wingless termite	MCA-Ngun-3	ⁿkpɛ́ / bìⁿkpɛ́
21002	wingless termite	KBM-Ngun-4	ⁿkpɛ́ / bɛ̀ⁿkpɛ́
21003	wingless termite	APB-Mumfu-1	nan
21004	wingless termite	DNM-Mumfu-2	nan
21005	wingless termite	BKB-Mashi-2	nan
21006	wingless termite	KFK-Mashi-1	nan
21007	wingless termite	ABS-Missong-1	nan
21008	wingless termite	AGA-Missong-2	nan
21009	big termite mount	NVB-Abar-7	nan
21010	big termite mount	ECL-Abar-8	nan
21011	big termite mount	NEM-Ajumbu-9	nan
21012	big termite mount	KDC-Ajumbu-10	nan
21013	big termite mount	ENB-Biya-1	nan
21014	big termite mount	ICN-Biya-2	nan
21015	big termite mount	NNB-Buu-3	nan
21016	big termite mount	MNJ-Buu-4	nan
21017	big termite mount	KHK-Fang-12	nan
21018	big termite mount	DPN-Fang-13	nan
21019	big termite mount	JGY-Koshin-3	nan
21020	big termite mount	TEL-Koshin-4	nan
21021	big termite mount	KCS-Kung-3	nan
21022	big termite mount	NJS-Kung-4	nan
21023	big termite mount	NMN-Mundabli-3	nan
21024	big termite mount	CEN-Mundabli-2	nan
21025	big termite mount	NGT-Munken-3	nan
21026	big termite mount	NUN-Munken-4	nan
21027	big termite mount	MCA-Ngun-3	nan
21028	big termite mount	KBM-Ngun-4	nan
21029	big termite mount	APB-Mumfu-1	nan
21030	big termite mount	DNM-Mumfu-2	nan
21031	big termite mount	BKB-Mashi-2	nan
21032	big termite mount	KFK-Mashi-1	nan
21033	big termite mount	ABS-Missong-1	nan
21034	big termite mount	AGA-Missong-2	nan
21035	termite mount	NVB-Abar-7	nan
21036	termite mount	ECL-Abar-8	nan
21037	termite mount	NEM-Ajumbu-9	nan
21038	termite mount	KDC-Ajumbu-10	nan
21039	termite mount	ENB-Biya-1	nan
21040	termite mount	ICN-Biya-2	nan
21041	termite mount	NNB-Buu-3	nan
21042	termite mount	MNJ-Buu-4	nan
21043	termite mount	KHK-Fang-12	nan
21044	termite mount	DPN-Fang-13	nan
21045	termite mount	JGY-Koshin-3	nan
21046	termite mount	TEL-Koshin-4	nan
21047	termite mount	KCS-Kung-3	nan
21048	termite mount	NJS-Kung-4	nan
21049	termite mount	NMN-Mundabli-3	nan
21050	termite mount	CEN-Mundabli-2	nan
21051	termite mount	NGT-Munken-3	nan
21052	termite mount	NUN-Munken-4	nan
21053	termite mount	MCA-Ngun-3	nan
21054	termite mount	KBM-Ngun-4	nan
21055	termite mount	APB-Mumfu-1	nan
21056	termite mount	DNM-Mumfu-2	nan
21057	termite mount	BKB-Mashi-2	nan
21058	termite mount	KFK-Mashi-1	nan
21059	termite mount	ABS-Missong-1	nan
21060	termite mount	AGA-Missong-2	nan
21061	cobweb	NVB-Abar-7	nan
21062	cobweb	ECL-Abar-8	nan
21063	cobweb	NEM-Ajumbu-9	nan
21064	cobweb	KDC-Ajumbu-10	nan
21065	cobweb	ENB-Biya-1	nan
21066	cobweb	ICN-Biya-2	nan
21067	cobweb	NNB-Buu-3	nan
21068	cobweb	MNJ-Buu-4	nan
21069	cobweb	KHK-Fang-12	nan
21070	cobweb	DPN-Fang-13	nan
21071	cobweb	JGY-Koshin-3	nan
21072	cobweb	TEL-Koshin-4	nan
21073	cobweb	KCS-Kung-3	nan
21074	cobweb	NJS-Kung-4	nan
21075	cobweb	NMN-Mundabli-3	nan
21076	cobweb	CEN-Mundabli-2	nan
21077	cobweb	NGT-Munken-3	nan
21078	cobweb	NUN-Munken-4	nan
21079	cobweb	MCA-Ngun-3	nan
21080	cobweb	KBM-Ngun-4	nan
21081	cobweb	APB-Mumfu-1	kwōə̄ / kwōə̄bə́
21082	cobweb	DNM-Mumfu-2	ø
21083	cobweb	BKB-Mashi-2	ásə́k / bísə́k
21084	cobweb	KFK-Mashi-1	ásə́k / bísə́k
21085	cobweb	ABS-Missong-1	ø / ø
21086	cobweb	AGA-Missong-2	ø / ø
21087	millipede	NVB-Abar-7	nan
21088	millipede	ECL-Abar-8	nan
21089	millipede	NEM-Ajumbu-9	nan
21090	millipede	KDC-Ajumbu-10	nan
21091	millipede	ENB-Biya-1	nan
21092	millipede	ICN-Biya-2	nan
21093	millipede	NNB-Buu-3	nan
21094	millipede	MNJ-Buu-4	nan
21095	millipede	KHK-Fang-12	nan
21096	millipede	DPN-Fang-13	nan
21097	millipede	JGY-Koshin-3	nan
21098	millipede	TEL-Koshin-4	nan
21099	millipede	KCS-Kung-3	nan
21100	millipede	NJS-Kung-4	nan
21101	millipede	NMN-Mundabli-3	nan
21102	millipede	CEN-Mundabli-2	nan
21103	millipede	NGT-Munken-3	nan
21104	millipede	NUN-Munken-4	nan
21105	millipede	MCA-Ngun-3	nan
21106	millipede	KBM-Ngun-4	nan
21107	millipede	APB-Mumfu-1	nan
21108	millipede	DNM-Mumfu-2	nan
21109	millipede	BKB-Mashi-2	nan
21110	millipede	KFK-Mashi-1	nan
21111	millipede	ABS-Missong-1	nan
21112	millipede	AGA-Missong-2	nan
21113	soil beetle (edible)	NVB-Abar-7	nan
21114	soil beetle (edible)	ECL-Abar-8	nan
21115	soil beetle (edible)	NEM-Ajumbu-9	nan
21116	soil beetle (edible)	KDC-Ajumbu-10	nan
21117	soil beetle (edible)	ENB-Biya-1	nan
21118	soil beetle (edible)	ICN-Biya-2	nan
21119	soil beetle (edible)	NNB-Buu-3	nan
21120	soil beetle (edible)	MNJ-Buu-4	nan
21121	soil beetle (edible)	KHK-Fang-12	nan
21122	soil beetle (edible)	DPN-Fang-13	nan
21123	soil beetle (edible)	JGY-Koshin-3	nan
21124	soil beetle (edible)	TEL-Koshin-4	nan
21125	soil beetle (edible)	KCS-Kung-3	nan
21126	soil beetle (edible)	NJS-Kung-4	nan
21127	soil beetle (edible)	NMN-Mundabli-3	nan
21128	soil beetle (edible)	CEN-Mundabli-2	nan
21129	soil beetle (edible)	NGT-Munken-3	nan
21130	soil beetle (edible)	NUN-Munken-4	nan
21131	soil beetle (edible)	MCA-Ngun-3	nan
21132	soil beetle (edible)	KBM-Ngun-4	nan
21133	soil beetle (edible)	APB-Mumfu-1	nan
21134	soil beetle (edible)	DNM-Mumfu-2	nan
21135	soil beetle (edible)	BKB-Mashi-2	nan
21136	soil beetle (edible)	KFK-Mashi-1	nan
21137	soil beetle (edible)	ABS-Missong-1	nan
21138	soil beetle (edible)	AGA-Missong-2	nan
21139	palm grub	NVB-Abar-7	nan
21140	palm grub	ECL-Abar-8	nan
21141	palm grub	NEM-Ajumbu-9	nan
21142	palm grub	KDC-Ajumbu-10	nan
21143	palm grub	ENB-Biya-1	nan
21144	palm grub	ICN-Biya-2	nan
21145	palm grub	NNB-Buu-3	nan
21146	palm grub	MNJ-Buu-4	nan
21147	palm grub	KHK-Fang-12	nan
21148	palm grub	DPN-Fang-13	nan
21149	palm grub	JGY-Koshin-3	nan
21150	palm grub	TEL-Koshin-4	nan
21151	palm grub	KCS-Kung-3	nan
21152	palm grub	NJS-Kung-4	nan
21153	palm grub	NMN-Mundabli-3	nan
21154	palm grub	CEN-Mundabli-2	nan
21155	palm grub	NGT-Munken-3	nan
21156	palm grub	NUN-Munken-4	nan
21157	palm grub	MCA-Ngun-3	nan
21158	palm grub	KBM-Ngun-4	nan
21159	palm grub	APB-Mumfu-1	mə̀mɛ̌ʔ / mə̀mɛ̀ʔbə́~mə̀mɛ̀ʔɛ́bə́
21160	palm grub	DNM-Mumfu-2	kàtàpílà / kàtàpílàbə̌
21161	palm grub	BKB-Mashi-2	ádʒúrə̄ / bídʒúrə̄
21162	palm grub	KFK-Mashi-1	ádʒúlə̄ / bídʒúlə̄
21163	palm grub	ABS-Missong-1	kìdʊ́dʊ̂ː / bìdʊ́dʊ̂ː
21164	palm grub	AGA-Missong-2	kɪ̀ŋkʊ̀nkʊ̀n / bìkʊ̀nkʊ̀n
21165	bedbug	NVB-Abar-7	nan
21166	bedbug	ECL-Abar-8	nan
21167	bedbug	NEM-Ajumbu-9	nan
21168	bedbug	KDC-Ajumbu-10	nan
21169	bedbug	ENB-Biya-1	nan
21170	bedbug	ICN-Biya-2	nan
21171	bedbug	NNB-Buu-3	nan
21172	bedbug	MNJ-Buu-4	nan
21173	bedbug	KHK-Fang-12	nan
21174	bedbug	DPN-Fang-13	nan
21175	bedbug	JGY-Koshin-3	nan
21176	bedbug	TEL-Koshin-4	nan
21177	bedbug	KCS-Kung-3	nan
21178	bedbug	NJS-Kung-4	nan
21179	bedbug	NMN-Mundabli-3	nan
21180	bedbug	CEN-Mundabli-2	nan
21181	bedbug	NGT-Munken-3	nan
21182	bedbug	NUN-Munken-4	nan
21183	bedbug	MCA-Ngun-3	nan
21184	bedbug	KBM-Ngun-4	nan
21185	bedbug	APB-Mumfu-1	nan
21186	bedbug	DNM-Mumfu-2	nan
21187	bedbug	BKB-Mashi-2	nan
21188	bedbug	KFK-Mashi-1	nan
21189	bedbug	ABS-Missong-1	nan
21190	bedbug	AGA-Missong-2	nan
21191	beetle	NVB-Abar-7	nan
21192	beetle	ECL-Abar-8	nan
21193	beetle	NEM-Ajumbu-9	nan
21194	beetle	KDC-Ajumbu-10	nan
21195	beetle	ENB-Biya-1	nan
21196	beetle	ICN-Biya-2	nan
21197	beetle	NNB-Buu-3	nan
21198	beetle	MNJ-Buu-4	nan
21199	beetle	KHK-Fang-12	nan
21200	beetle	DPN-Fang-13	nan
21201	beetle	JGY-Koshin-3	nan
21202	beetle	TEL-Koshin-4	nan
21203	beetle	KCS-Kung-3	nan
21204	beetle	NJS-Kung-4	nan
21205	beetle	NMN-Mundabli-3	nan
21206	beetle	CEN-Mundabli-2	nan
21207	beetle	NGT-Munken-3	nan
21208	beetle	NUN-Munken-4	nan
21209	beetle	MCA-Ngun-3	nan
21210	beetle	KBM-Ngun-4	nan
21211	beetle	APB-Mumfu-1	nan
21212	beetle	DNM-Mumfu-2	nan
21213	beetle	BKB-Mashi-2	nan
21214	beetle	KFK-Mashi-1	nan
21215	beetle	ABS-Missong-1	nan
21216	beetle	AGA-Missong-2	nan
21217	palm beetle (from dead palm)	NVB-Abar-7	nan
21218	palm beetle (from dead palm)	ECL-Abar-8	nan
21219	palm beetle (from dead palm)	NEM-Ajumbu-9	nan
21220	palm beetle (from dead palm)	KDC-Ajumbu-10	nan
21221	palm beetle (from dead palm)	ENB-Biya-1	nan
21222	palm beetle (from dead palm)	ICN-Biya-2	nan
21223	palm beetle (from dead palm)	NNB-Buu-3	nan
21224	palm beetle (from dead palm)	MNJ-Buu-4	nan
21225	palm beetle (from dead palm)	KHK-Fang-12	nan
21226	palm beetle (from dead palm)	DPN-Fang-13	nan
21227	palm beetle (from dead palm)	JGY-Koshin-3	nan
21228	palm beetle (from dead palm)	TEL-Koshin-4	nan
21229	palm beetle (from dead palm)	KCS-Kung-3	nan
21230	palm beetle (from dead palm)	NJS-Kung-4	nan
21231	palm beetle (from dead palm)	NMN-Mundabli-3	nan
21232	palm beetle (from dead palm)	CEN-Mundabli-2	nan
21233	palm beetle (from dead palm)	NGT-Munken-3	nan
21234	palm beetle (from dead palm)	NUN-Munken-4	nan
21235	palm beetle (from dead palm)	MCA-Ngun-3	nan
21236	palm beetle (from dead palm)	KBM-Ngun-4	nan
21237	palm beetle (from dead palm)	APB-Mumfu-1	nan
21238	palm beetle (from dead palm)	DNM-Mumfu-2	nan
21239	palm beetle (from dead palm)	BKB-Mashi-2	nan
21240	palm beetle (from dead palm)	KFK-Mashi-1	nan
21241	palm beetle (from dead palm)	ABS-Missong-1	nan
21242	palm beetle (from dead palm)	AGA-Missong-2	nan
21243	caterpillar	NVB-Abar-7	kə̀də́llō / ɪ́də́lə́bî
21244	caterpillar	ECL-Abar-8	kə́dɛ́lō / bídɛ́lō
21245	caterpillar	NEM-Ajumbu-9	ⁿgɔ̀ŋⁿgɔ̀ŋ / àⁿgɔ̀ŋⁿgɔ̀ŋ
21246	caterpillar	KDC-Ajumbu-10	kə́ⁿtsə́ŋtsə́ŋ / bə́ⁿtsə́ŋtsə́ŋ
21247	caterpillar	ENB-Biya-1	kə́dúlə̄ / bìdúlə̄
21248	caterpillar	ICN-Biya-2	kə̀dʊ́lə̄ / bìdʊ́lə̄
21249	caterpillar	NNB-Buu-3	kə́də́lə́ / bə́də́lə́
21250	caterpillar	MNJ-Buu-4	dʒèːlə́ / kə̀dʒèːlə́
21251	caterpillar	KHK-Fang-12	kə̀mèmê / bə̀mèmê
21252	caterpillar	DPN-Fang-13	kə̀mɪ̀mɪ̂ / bə̀mɪ̀mɪ̂
21253	caterpillar	JGY-Koshin-3	kə̀màmá / bə̀màmá
21254	caterpillar	TEL-Koshin-4	kə̀màmâ / bə̀màmâ
21255	caterpillar	KCS-Kung-3	ŋgɔ̀ŋŋgɔ̀ŋ / sə̀ŋgɔ̀ŋŋgɔ̀ŋ
21256	caterpillar	NJS-Kung-4	ŋgɔ̀ŋŋgɔ̀ŋ / sə́ŋgɔ̀ŋŋgɔ̀ŋ
21257	caterpillar	NMN-Mundabli-3	m̀màmǎ / m̀màmǎ
21258	caterpillar	CEN-Mundabli-2	màmá / màmábóɦ
21259	caterpillar	NGT-Munken-3	ɪ̀bìbʲə̀lə́ / kíbíbʲə́lə̄
21260	caterpillar	NUN-Munken-4	àdólə̄ / bìdólə̄
21261	caterpillar	MCA-Ngun-3	kə̀dúlə̄~àdúlə̄ / bìdúlə̄~ɪ̀dúlə̄
21262	caterpillar	KBM-Ngun-4	kə̀dúlʊ̄ / bìdúlʊ̄
21263	caterpillar	APB-Mumfu-1	nan
21264	caterpillar	DNM-Mumfu-2	nan
21265	caterpillar	BKB-Mashi-2	nan
21266	caterpillar	KFK-Mashi-1	nan
21267	caterpillar	ABS-Missong-1	nan
21268	caterpillar	AGA-Missong-2	nan
21269	caterpillar (for crabs)	NVB-Abar-7	nan
21270	caterpillar (for crabs)	ECL-Abar-8	nan
21271	caterpillar (for crabs)	NEM-Ajumbu-9	nan
21272	caterpillar (for crabs)	KDC-Ajumbu-10	nan
21273	caterpillar (for crabs)	ENB-Biya-1	nan
21274	caterpillar (for crabs)	ICN-Biya-2	nan
21275	caterpillar (for crabs)	NNB-Buu-3	nan
21276	caterpillar (for crabs)	MNJ-Buu-4	nan
21277	caterpillar (for crabs)	KHK-Fang-12	nan
21278	caterpillar (for crabs)	DPN-Fang-13	nan
21279	caterpillar (for crabs)	JGY-Koshin-3	nan
21280	caterpillar (for crabs)	TEL-Koshin-4	nan
21281	caterpillar (for crabs)	KCS-Kung-3	nan
21282	caterpillar (for crabs)	NJS-Kung-4	nan
21283	caterpillar (for crabs)	NMN-Mundabli-3	nan
