ID	Concept	Doculect	Value
720	root	NUN-Munken-4	ʊ̀gbɔ́ŋ / kìgbɔ́ŋ
721	root	MCA-Ngun-3	ʊ̀gbʊ́ŋ / āgbʊ́ŋ
722	root	KBM-Ngun-4	ɪ̀gbʊ́ŋ~ʊ̀gbʊ́ŋ / àgbʊ́ŋ~kə̀gbʊ́ŋ
723	root	APB-Mumfu-1	sɪ̀nɔ̂f~tábàdǔːwə̄ / sɪ̀nɔ́fbə̌~tábàbə̀dùːbə́
724	root	DNM-Mumfu-2	tǎːbà / ø
725	root	BKB-Mashi-2	tə̀bə᷇ː / bʊ̀tə̀bə́
726	root	KFK-Mashi-1	tə̀bə́wèdʒʊ́
727	root	ABS-Missong-1	ø / ø
728	root	AGA-Missong-2	sʊ̀nɔ̂f / bàsʊ̀nɔ̂fbū
729	tobacco	NVB-Abar-7	tábáŋ / átábáŋbʷɪ̂
730	tobacco	ECL-Abar-8	tábáŋ / bʊ̀tábáŋ~tábáŋ
731	tobacco	NEM-Ajumbu-9	kə̀tá / bə̀tá
732	tobacco	KDC-Ajumbu-10	kə̀tá / bə̀tá
733	tobacco	ENB-Biya-1	tábáŋ/bə̀tábáŋNgun~tábɔ́ŋ/bàtábɔ́ŋ
734	tobacco	ICN-Biya-2	tábɔ́ŋ / tábɔ́ŋ ~ bə̀tábɔ́ŋ
735	tobacco	NNB-Buu-3	tábáŋ / ø~bə̀tábáŋ
736	tobacco	MNJ-Buu-4	tábáŋ / bə̀tábáŋ
737	tobacco	KHK-Fang-12	bvə́ / tə̀bvə̀tə́
738	tobacco	DPN-Fang-13	gvə́ / tə̀gvə́tə́
739	tobacco	JGY-Koshin-3	mɥɪ̂ / tə́mɥɪ̂
740	tobacco	TEL-Koshin-4	m̀kpàⁿdàŋ/bàlêyì ~ mɥɪ̂fʷábə́ / tə́mɥɪ̂tə́fwábə́
741	tobacco	KCS-Kung-3	kə́tíba᷇ːŋ / útíba᷇ːŋ
742	tobacco	NJS-Kung-4	kə̀tíba᷇ːŋ / ʊ̀tíba᷇ːŋ
743	tobacco	NMN-Mundabli-3	ɲə́m / ɲə́m
744	tobacco	CEN-Mundabli-2	tâbà / mkpàndàŋ
745	tobacco	NGT-Munken-3	tábə́ / bə̀tábə́
746	tobacco	NUN-Munken-4	m̀kpɪ̀m~àmkpɪ̀m / bìmkpɪ̀m
747	tobacco	MCA-Ngun-3	tábáŋ/bìtábáŋ~àtábáŋ
748	tobacco	KBM-Ngun-4	tábáŋ/bɛ̀tábáŋ
749	tobacco	APB-Mumfu-1	kóʔ / kōʔkə́
750	tobacco	DNM-Mumfu-2	kʊ́ʔʊ́ / ø
751	tobacco	BKB-Mashi-2	ákwó / bíkwó
752	tobacco	KFK-Mashi-1	ákwó ~ ákó / bíkwó
753	tobacco	ABS-Missong-1	ø / ø
754	tobacco	AGA-Missong-2	kɪ́báːlə̄ / kɪ́báːlə́kɪ́
755	camwood	NVB-Abar-7	kə́bʷôː / ɪ́bʷôːbî
756	camwood	ECL-Abar-8	kə́bʷo᷇ː / bībʷo᷇ː
757	camwood	NEM-Ajumbu-9	kə̀kʊ́~kə́kʷʊ́ / bə́kʷʊ́~bə́kʊ́
758	camwood	KDC-Ajumbu-10	kə́kʷú / bə́kʷú
759	camwood	ENB-Biya-1	kə́bo᷇ːh / bíbo᷇ːh
760	camwood	ICN-Biya-2	kə́bɑ̂ / kə̀bɑ̂~bìbɑ̂
761	camwood	NNB-Buu-3	kə́kʷûː~kʊ̄ː~kə́ku᷇ː / bə́kʷûː ~ kʊ̄ː~kə́ku᷇ː
762	camwood	MNJ-Buu-4	kə́kʊ́ː / bə́kʊ́ː
763	camwood	KHK-Fang-12	kʊ̂ː / tə̀kʊ̂ː
764	camwood	DPN-Fang-13	kʊ̂ / tə̀kʊ̂~bə́ku᷇ː
765	camwood	JGY-Koshin-3	 kə́kú~kə́kʊ́ / bə́kú
766	camwood	TEL-Koshin-4	kə́kú / bə́kú
767	camwood	KCS-Kung-3	kə̀bɘ̂ɣ / ʊ̀bɘ̂
768	camwood	NJS-Kung-4	kə́bɨ̂ɣ / ʊ́bɨ̂ɣ
769	camwood	NMN-Mundabli-3	kɒ̄ɦ / kɒ̄ɦ
770	camwood	CEN-Mundabli-2	kœ̄ɦ / ø
771	camwood	NGT-Munken-3	ábô / bìbô
772	camwood	NUN-Munken-4	ábo᷇ː / bíbo᷇ː
773	camwood	MCA-Ngun-3	kə́bô~ábɔ᷇ː / bíbo᷇ː~ɪ́bɔ᷇ː
774	camwood	KBM-Ngun-4	kə́bo᷇ː / bíbo᷇ː
775	camwood	APB-Mumfu-1	bʊ́ŋ / bʊ́ŋ~bʊ́ŋwə́
776	camwood	DNM-Mumfu-2	bʊ́ŋ / ø
777	camwood	BKB-Mashi-2	bú / ø
778	camwood	KFK-Mashi-1	bú / ø
779	camwood	ABS-Missong-1	fìbùbú ~ʊ́bùbú / ʊ́bùbú ~ìbùbú
780	camwood	AGA-Missong-2	ʊ́bʊ̀bʊ́ ~ ʊ̀bʊ̀bʊ́wū
781	forest	NVB-Abar-7	kə̀kôbó / ɪ̀kóbóbî
782	forest	ECL-Abar-8	kə̀kʷóbó / bìkʷóbó
783	forest	NEM-Ajumbu-9	kə̀kɥô / bə̀kɥô
784	forest	KDC-Ajumbu-10	kə́kɥø̂ / bə́kɥø̂
785	forest	ENB-Biya-1	kə̀tʊ̂k / bìtʊ̂k
786	forest	ICN-Biya-2	kə̀tʊ̂ / bìtʊ̂
787	forest	NNB-Buu-3	kə̀kó / mə̀ŋkó
788	forest	MNJ-Buu-4	kə̀kó / bə̀kó
789	forest	KHK-Fang-12	tòŋ / bə̀ntòŋ
790	forest	DPN-Fang-13	ntʊ̀ŋ / bə̀ntʊ́ŋ
791	forest	JGY-Koshin-3	kə̀kʷɛ́ / bə̀kʷɛ́
792	forest	TEL-Koshin-4	kə̀kʷɛ́ / bə̀kʷá
793	forest	KCS-Kung-3	kə́kóː / m̀ko᷇ː
794	forest	NJS-Kung-4	kə̀ko᷇ / m̀ko᷇
795	forest	NMN-Mundabli-3	kœ́ / kœ́
796	forest	CEN-Mundabli-2	kɒ̄ɦ / kɑ́ɦ
797	forest	NGT-Munken-3	ákʷóbə́ / bíkʷóbə́
798	forest	NUN-Munken-4	bìdòŋ~bìdʊ̀ŋ~ndòŋ ~ àkwóbə́ / bídóŋə̄~bídʊ́ŋə̄~bìkʷóbə́
799	forest	MCA-Ngun-3	kə̀kʷɔ́bə́~àkʷɔ́bə́/bìkʷɔ́bə́~ɪ̀kʷɔ́bə́
800	forest	KBM-Ngun-4	kə̀kʷɔ́bə́~àkʷɔ́bə́/bìkʷɔ́bə́~ɪ̀kʷɔ́bə́
801	forest	APB-Mumfu-1	bʊ́ŋǹtsɔ̀ː / bʊ̂ŋńtsɔ̂ːbə́
802	forest	DNM-Mumfu-2	dyò / ø
803	forest	BKB-Mashi-2	ndɔ̀k~ndɔ̀g / bùndɔ̀k~bùndɔ̀g
804	forest	KFK-Mashi-1	ndɔ̀k / bʊ̀ndɔ̀k
805	forest	ABS-Missong-1	ø / ø
806	forest	AGA-Missong-2	ø / ø
807	oil	NVB-Abar-7	ŋkʷǒː~àŋkʷó / ŋ̀kǒːmʷɪ̂
808	oil	ECL-Abar-8	ŋ̀kʷǒː / mʷɪ̀ŋ̀kʷó
809	oil	NEM-Ajumbu-9	ḿ̩kʊ́ŋ / ḿ̩kʊ́ŋmə̄
810	oil	KDC-Ajumbu-10	ḿ̩kʊ́ŋ / ḿ̩kʊ́ŋ
811	oil	ENB-Biya-1	ŋ̩́kʷú~fíŋkʷú / ŋ̀kʷúŋmə̄
812	oil	ICN-Biya-2	ŋ̩̀kʊ̃̌ː / ŋ̩̀kʊ̃̌ː
813	oil	NNB-Buu-3	mʲé / ø
814	oil	MNJ-Buu-4	míé / màmíētə̄
815	oil	KHK-Fang-12	kʷə́lə́m / kʷə́lə́m
816	oil	DPN-Fang-13	kʷʊ́lə́m~fə̀ŋkʊ́kə̄ / kʷʊ́lə́m~kʷə́lə́m
817	oil	JGY-Koshin-3	mí / ø
818	oil	TEL-Koshin-4	ø ~ mɪ́ / mɪ̂ː (dʊ̄ːlə́)
819	oil	KCS-Kung-3	m̀bvə́ / fə̀mbvə́
820	oil	NJS-Kung-4	ḿvə̂m / ḿbvə́
821	oil	NMN-Mundabli-3	míé / mīē mɪ́
822	oil	CEN-Mundabli-2	mʲə́ / ḿmʲə́
823	oil	NGT-Munken-3	ŋ̀kʷɛ̀ / ŋkʷɛ̀sə́
824	oil	NUN-Munken-4	ŋ̀kʷɛ̄ / ŋ̀kʷɛ̄
825	oil	MCA-Ngun-3	kə̀bò~ŋ̩́kʷú / ŋ̩́kʷú
826	oil	KBM-Ngun-4	ŋ̩̀kʷʊ̌ː / ŋ̩̀kʷʊ̌ː
827	oil	APB-Mumfu-1	sóːm / ʃɔ́m
828	oil	DNM-Mumfu-2	ʃɔ́m~ʃɔ̄ʔm / ʃɔ̄mbɛ́n~ʃɔ̀ʔm
829	oil	BKB-Mashi-2	bìyáŋ / bíyáŋ
830	oil	KFK-Mashi-1	ándʊ́n / bìndʊ́n
831	oil	ABS-Missong-1	ìbǎ / íbá
832	oil	AGA-Missong-2	ɪ̀bá / ɪ́báyī
833	palm tree	NVB-Abar-7	àbʷò~kə́bʷôː / ɪ́bʷôːbî
834	palm tree	ECL-Abar-8	kə́bʷô~àbʷò / bíbʷô
835	palm tree	NEM-Ajumbu-9	ⁿfɥū / àⁿfɥʊ̀
836	palm tree	KDC-Ajumbu-10	m̩̀fɥù / àmfɥù
837	palm tree	ENB-Biya-1	ⁿbɛ̌ː / bàⁿbɛ̌ː~bə̀ⁿbɛ̌ː
838	palm tree	ICN-Biya-2	m̩̀bᴂ̌ / àbó
839	palm tree	NNB-Buu-3	ʃʷóm  / kə́ʃʷômtə́
840	palm tree	MNJ-Buu-4	ʃʷōm  / kə́sɔ́mtə́
841	palm tree	KHK-Fang-12	sɔ́m/sɔ́ːm
842	palm tree	DPN-Fang-13	sɔ́m/sɔ́m
843	palm tree	JGY-Koshin-3	ʃʷām / ʃʷántʲɪ̃̀
844	palm tree	TEL-Koshin-4	ʃʷám / ʃʷáːm
845	palm tree	KCS-Kung-3	ʊ́sɔ́m / sɔ́ː
846	palm tree	NJS-Kung-4	ʊ́sɔ́m / ə́sɔ́m
847	palm tree	NMN-Mundabli-3	ǹʃùː / ńʃû
848	palm tree	CEN-Mundabli-2	ǹʃʷù / sɒ́ɦm
849	palm tree	NGT-Munken-3	mbɪ́nə́ / ábɛ́
850	palm tree	NUN-Munken-4	m̀mbénə̀ / bèmbénə́
851	palm tree	MCA-Ngun-3	kə̀bɛ̀ː~àbɛ̀ː / bìbɛ̀ː~ɪ̀bɛ̀ː
852	palm tree	KBM-Ngun-4	kə́bɛ̂ː / ábɛ́~ɪ̀bɛ̌
853	palm tree	APB-Mumfu-1	ndɛ̄ʔn / ndɛ̂ʔnyə̌
854	palm tree	DNM-Mumfu-2	ø
855	palm tree	BKB-Mashi-2	ábáŋ / bíbáŋ
856	palm tree	KFK-Mashi-1	àbáŋkíbyāŋ / bìbáŋbìbyāŋ
857	palm tree	ABS-Missong-1	kíbɔ́ː / bíbɔ́ː
858	palm tree	AGA-Missong-2	kɪ́bó / bìbóbī
859	palm nut	NVB-Abar-7	ɪ̀bʷó / ɪ̀bʷóhɛ̀~ɪ̀bʷówɛ̀~ɪ́bʷó
860	palm nut	ECL-Abar-8	ɪ̀bʷó / ɪ̄bʷó~ḿbʷó
861	palm nut	NEM-Ajumbu-9	bì / bí
862	palm nut	KDC-Ajumbu-10	bì / kə̀bílə́
863	palm nut	ENB-Biya-1	ìbǒː / ìbó
864	palm nut	ICN-Biya-2	ɪ̀bó / ɪ́bó
865	palm nut	NNB-Buu-3	kə́ʃʷóm / bə́ʃʷóm
866	palm nut	MNJ-Buu-4	kə́sóːmə́ / bə́ʃʷóm
867	palm nut	KHK-Fang-12	bə́lə̄ / bə̀bə́lə̄
868	palm nut	DPN-Fang-13	bə́lə̄ / bə́bə́lə̄
869	palm nut	JGY-Koshin-3	tsã̀ŋə̂bǐː / tsâŋbî
870	palm nut	TEL-Koshin-4	tsàŋə́bîː / tsâŋbîː
871	palm nut	KCS-Kung-3	kə̀ba᷇ːŋ / ùba᷇ːŋ
872	palm nut	NJS-Kung-4	kə̀ba᷇ːŋ / ʊ̀ba᷇ːŋ
873	palm nut	NMN-Mundabli-3	yîʃʷɒ́m / yīʃʷɒ́m
874	palm nut	CEN-Mundabli-2	sʷóm / ʃʷɒ́ɦm
875	palm nut	NGT-Munken-3	ɪ̀bɛ́ / kìbɛ́
876	palm nut	NUN-Munken-4	ɪ̀bɛ̌ / ɪ́bɛ́
877	palm nut	MCA-Ngun-3	ɪ̀bɛ́ / bìbɛ́~ɪ̀bɛ́
878	palm nut	KBM-Ngun-4	ɪ́bɛ́ / àbɛ́~kə̀bɛ́
879	palm nut	APB-Mumfu-1	kyâŋ / kyâŋyə̌
880	palm nut	DNM-Mumfu-2	kyâŋ / kyâŋyɛ́n~kyâŋ̄
881	palm nut	BKB-Mashi-2	tsō / tsó
882	palm nut	KFK-Mashi-1	tsō / tsó
883	palm nut	ABS-Missong-1	ɪ̀tsə̀ŋ / ɪ́tsə̂ŋ
884	palm nut	AGA-Missong-2	ɪ́tsə̂ŋ / ɪ́tsə᷇ːŋyī
885	kernel	NVB-Abar-7	ɪ̀tsàŋ /ɪ̄tsáŋŋɛ̂
886	kernel	ECL-Abar-8	ɪ̀tsàŋ / ɪ̄tsáŋ
887	kernel	NEM-Ajumbu-9	tsò / tsô
888	kernel	KDC-Ajumbu-10	tsò / kə́tsôːlə̀
889	kernel	ENB-Biya-1	ɪ̀tsʊ̀ŋ / ìtsʊ́ŋ~kə̀tsʊ́ŋ
890	kernel	ICN-Biya-2	ɪ̀tʃə̀ŋ / ìtʃə́ŋ~ɪ̄tʃə́ŋ
891	kernel	NNB-Buu-3	tsàŋ / kə́tsâŋtə́ ~ tsâŋ~tsáŋə́
892	kernel	MNJ-Buu-4	tsàŋ / kə̄tsáŋtə́
893	kernel	KHK-Fang-12	tsì / tsí
894	kernel	DPN-Fang-13	tsī / tsí
895	kernel	JGY-Koshin-3	tsàŋə́ ~ tsã̀ə̃́ / tsâŋ
896	kernel	TEL-Koshin-4	tsàŋə́yìkə̀ntáŋə̀ / tsàŋbə̀ntáŋə̀
897	kernel	KCS-Kung-3	kʷo᷇ / sə̀kʷó
898	kernel	NJS-Kung-4	ɪ̀kǒː / sə̀kǒː
899	kernel	NMN-Mundabli-3	tʃǎŋ~tsǎŋ / tsǎŋ~tsāŋ
900	kernel	CEN-Mundabli-2	tʃǎːŋ / tsâŋ
901	kernel	NGT-Munken-3	ɪ̀tsàŋ / ɪ̀tsáŋ
902	kernel	NUN-Munken-4	ɪ̀tsàŋ / ɪ̀tsáŋ~ɪ́tsáŋ
903	kernel	MCA-Ngun-3	ìtsʊ́ŋ / bìtsʊ́ŋ~ɪ̀tsʊ́ŋ
904	kernel	KBM-Ngun-4	ìtsʊ̀ŋ / ɪ̄tsʊ́ŋ~ātsʊ́ŋ~ɪ́tsʊ́ŋ
905	kernel	APB-Mumfu-1	tsɛ̂n / tsɛ̂nyə́
906	kernel	DNM-Mumfu-2	ø
907	kernel	BKB-Mashi-2	ndzə̀ŋ / mndzə̀ŋ
908	kernel	KFK-Mashi-1	ndzə̀ŋnɪ̀ / bʊ̀ndzə̀ŋnɪ̀
909	kernel	ABS-Missong-1	kìfyɛ̀ / ìfyɛ̂~
910	kernel	AGA-Missong-2	ɪ́fʊ́ə̀ntī / ɪ́fʊ́yə̂ntǐ
911	seed	NVB-Abar-7	ɪ̀kpʊ̀ / m̀kpʊ̀mʷɪ̀~àmkpʊ̀
912	seed	ECL-Abar-8	ɪ̀ʃàm / mʊ̀nʃàm~ɪ̀ʃàmò
913	seed	NEM-Ajumbu-9	ʃɛ́n / áʃɛ́n
914	seed	KDC-Ajumbu-10	ʃɛ́n / áʃɛ́n
915	seed	ENB-Biya-1	ɪ̀ʃám~ɪ̀ʃàm / kə̀ʃàm~kə̀ʃàmə̀
916	seed	ICN-Biya-2	ɪ̄ʃām / āʃām
917	seed	NNB-Buu-3	ʃám / mə́nʃâmfə́ ~ ʃa᷇ːm
918	seed	MNJ-Buu-4	ʃám / kə́ʃámtə́
919	seed	KHK-Fang-12	sām / sám
920	seed	DPN-Fang-13	sām / sám
921	seed	JGY-Koshin-3	ʃʷàmə́ / ʃʷám
922	seed	TEL-Koshin-4	ʃʷàmə́ / ʃʷa̽m
923	seed	KCS-Kung-3	fə̀sáŋ / m̀sáŋ
924	seed	NJS-Kung-4	fə̀sáŋ / m̀sáŋ
925	seed	NMN-Mundabli-3	sám / sām~sám
926	seed	CEN-Mundabli-2	sāɦm / sáɦːm
927	seed	NGT-Munken-3	ɪ́ʃám / kɪ́ʃámə́
928	seed	NUN-Munken-4	ɪ̀kpò / ɪ̀kpólə̄~àkpólə̄
929	seed	MCA-Ngun-3	ɪ̀kpò / àkpò
930	seed	KBM-Ngun-4	ɪ̀kpò / àkpò~kə̀kpǒ
931	seed	APB-Mumfu-1	gâ / gâːwə̌
932	seed	DNM-Mumfu-2	gâ / gâhō
933	seed	BKB-Mashi-2	dzzí / dzə́ŋ
934	seed	KFK-Mashi-1	dzzí / dzə́ŋ
935	seed	ABS-Missong-1	ìdʒáhà / ádʒáhà
936	seed	AGA-Missong-2	ádʒáhà~ɪ́dʒáhà / ádʒáhāwū
937	corn	NVB-Abar-7	ǹdʒáhá / ǹdʒáhámʷɪ̂
938	corn	ECL-Abar-8	ɪ̀dʒáhá / mwɪ̀ǹdʒáhá~ǹdʒáhá
939	corn	NEM-Ajumbu-9	kə̀sáŋ / bə̀sáŋ
940	corn	KDC-Ajumbu-10	kə̀sáŋ / bə̀sáŋ
941	corn	ENB-Biya-1	ɪ̀dʒáhá / àdʒáhá
942	corn	ICN-Biya-2	ɪ̀dʒáhá / àdʒáhá
943	corn	NNB-Buu-3	gɣàːsə̀ / ø
944	corn	MNJ-Buu-4	gɣáhà / gɣâsə̀
945	corn	KHK-Fang-12	kə̀kpàn / bə̀kpàn
946	corn	DPN-Fang-13	kə̀kpàn / bə̀kpàn
947	corn	JGY-Koshin-3	gánə́ / gɛ̂ː
948	corn	TEL-Koshin-4	gánə́ / gɛ̂ː
949	corn	KCS-Kung-3	ìsə̀f / sə̀sə̀f
950	corn	NJS-Kung-4	ɪ̀sə̀f / sə́sə̀f
951	corn	NMN-Mundabli-3	gɛ̂ / gɛ̂
952	corn	CEN-Mundabli-2	gɛ̂ː / gɛ̀ː wó
953	corn	NGT-Munken-3	ɪ̀dʒɛ́ / àdʒɛ́
954	corn	NUN-Munken-4	ɪ́dʒɛ́ / ádʒɛ́
955	corn	MCA-Ngun-3	ɪ̀dʒáhá / àdʒáhá
956	corn	KBM-Ngun-4	ɪ̀dʒáhá / àdʒáhá
957	corn	APB-Mumfu-1	tám / tāmwə́
958	corn	DNM-Mumfu-2	ŋkènděː~ŋkɛ̀ndé / ø
959	corn	BKB-Mashi-2	gìgàk ~gìgà / bʊ̀gìgàk ~bùgìgà
960	corn	KFK-Mashi-1	gìgà / ø
961	corn	ABS-Missong-1	kìntʃám / bìntʃám
962	corn	AGA-Missong-2	mbòlə́ / bàmbòːlə́bʊ̄
963	corn fufu	NVB-Abar-7	ʊ̀mɔ̀m~ʊ̀mòm~bʊ̀mòm / ʊ̀mòmⁿbʊ̀~àmɔ̀m
964	corn fufu	ECL-Abar-8	bʊ́mòm~ʊ́mʊ̂m/bʷɪ̀mòm~bʊ́môm
965	corn fufu	NEM-Ajumbu-9	kə́ɲʲə́ ~ɲʲə̄ː / bə́ɲʲə́
966	corn fufu	KDC-Ajumbu-10	kə́ɲʲə́~bə́ɲʲə́ / bə́ɲʲə́ːlə́
967	corn fufu	ENB-Biya-1	bùmɛ̂m / ʊ̀mɛ̀m
968	corn fufu	ICN-Biya-2	bʊ́mɛ̄m / bʊ́mɛ̄m
969	corn fufu	NNB-Buu-3	ø ~ kə́ɲʲɛ́m / bə́ɲʲɛ́m
970	corn fufu	MNJ-Buu-4	kə́níɛ́m / bə́níɛ́m
971	corn fufu	KHK-Fang-12	lʲə́m / bə̀lʲə́m
972	corn fufu	DPN-Fang-13	bə̀lʲə́m~fə̀nlʲə́nə̀ / bə̀lʲə́m
973	corn fufu	JGY-Koshin-3	ø / bə́ní
974	corn fufu	TEL-Koshin-4	ø / bə́ní
975	corn fufu	KCS-Kung-3	kə́báʲ / ʊ̀báʲ
976	corn fufu	NJS-Kung-4	kə́báɪ́ / ʊ́báɪ́
977	corn fufu	NMN-Mundabli-3	ɲāːm / ɲāːm
978	corn fufu	CEN-Mundabli-2	ɲám / ɲáːm
979	corn fufu	NGT-Munken-3	bʊ̀mʊ̀m / bʊ́mʊ̂m
980	corn fufu	NUN-Munken-4	ʊ̀mʊ̀m ~ ʊ̀mʊ̀mʊ̀ / ʊ̀mʊ̀mbù ~ kìmʊ̀mʊ́
981	corn fufu	MCA-Ngun-3	bùmɛ̂m~ùmɛ̂m / ɪ̀ʃɔ́ŋ búmɛ̂m~ɪ́ʃɔ́ŋ~ búmɛ̂m
982	corn fufu	KBM-Ngun-4	bʊ̀mɛ̀m / ɪ̀mɛ̀m~bùmɛ̀m
983	corn fufu	APB-Mumfu-1	ŋkɛ̀ʔ / ŋkɛ̂ʔmə́
984	corn fufu	DNM-Mumfu-2	ŋ̀kɛ̀ʔɛ̀~ŋkɛ́ʔɛ̀ / ŋkɛ́ʔɛ̀mə́~ŋkɛ́ʔə̀
985	corn fufu	BKB-Mashi-2	mʊ́kâːt / ø
986	corn fufu	KFK-Mashi-1	mʊ́kât / ø
987	corn fufu	ABS-Missong-1	fìŋkàːlə̀ / àŋkàːlə̀
988	corn fufu	AGA-Missong-2	àŋkàːlə̀ / àŋkāːlə̄mū
989	banana	NVB-Abar-7	kə̀wóm~àwóm / ɪ̀wómbî
990	banana	ECL-Abar-8	kə̀wóm / bìwóm
991	banana	NEM-Ajumbu-9	kə̀tsú / bə̀tsú
992	banana	KDC-Ajumbu-10	kə̀tsúkə̄~kə̀tsúɣə́ / bə̀tsʊ̀kə́~bə̀tsʊ̀ɣʊ́
993	banana	ENB-Biya-1	bǎːnà / bàbǎːnà
994	banana	ICN-Biya-2	ígə́mbìdzʊ̂n / kə̀gə́mbìdzʊ̂n
995	banana	NNB-Buu-3	fə̀ntʃə́ŋ / mə̀ntʃə́ŋ
996	banana	MNJ-Buu-4	fə̀ntʃə́ŋ / mə̀ntʃə́ŋ
997	banana	KHK-Fang-12	kə̀tʃʊ́kə̂ / bə̀tʃʊ́kə̂
998	banana	DPN-Fang-13	kə̀tʃʊ́kə̂ / bə̀tʃʊ́kə̂
999	banana	JGY-Koshin-3	kə́tʃʊ́kʊ́ / bə́tʃʊ́kʊ́
1000	banana	TEL-Koshin-4	kə̀tʃʊ́kə́ / bə̀tʃʊ́kə́
1001	banana	KCS-Kung-3	kə̀tsʊ́ʔ /  ʊ̀tsʊ́ʔ
1002	banana	NJS-Kung-4	kə̀tsʊ́ʔ /  ʊ̀tsʊ́ʔ
1003	banana	NMN-Mundabli-3	tsʊ̈̄ / tsʊ̈̄
1004	banana	CEN-Mundabli-2	tsø̄ɦ  / tsǿɦ bō
1005	banana	NGT-Munken-3	bànánà / bə̀bànánà
1006	banana	NUN-Munken-4	pǎːnà / bə̀pànánà~bèpǎːnà
1007	banana	MCA-Ngun-3	kə̀wóm / bìwóm~kə̀wómbìdzʊ̀ŋ / bìwómbìdzʊ̀ŋ
1008	banana	KBM-Ngun-4	kə̀wómbìdzʊ̌ːŋ / bìwómbìdzʊ̌ŋ~bàhánà/bə̀bàhánà
1009	banana	APB-Mumfu-1	lāŋ / làŋ
1010	banana	DNM-Mumfu-2	lǎŋ̈ / lǎŋbə́
1011	banana	BKB-Mashi-2	fìndzǎŋ / mùndʒǎŋ
1012	banana	KFK-Mashi-1	fìndzâŋ / mùndʒâŋ
1013	banana	ABS-Missong-1	ʊ̀làŋâ / bàlàŋâ
1014	banana	AGA-Missong-2	ʊ̀làŋâ / bàlàŋábʊ̄
1015	drum	NVB-Abar-7	àndìmə́~kə̀ndím/ɪ̀ndîmbî
1016	drum	ECL-Abar-8	kə̀ⁿdʲɪ́m~àⁿdʲìm / bìⁿdʲɪ́m
1017	drum	NEM-Ajumbu-9	fə́kpɪ́ɲ / ḿ̩kpɪ́ɲ
1018	drum	KDC-Ajumbu-10	fə̄kpɪ́ɲ / ḿ̩kpɪ́ɲfə́
1019	drum	ENB-Biya-1	kə̀ⁿdím/ bìⁿdím~bīⁿdǐm
1020	drum	ICN-Biya-2	kə̀ⁿtǐm/ bìⁿtǐm
1021	drum	NNB-Buu-3	m̀bèː / bə̀mbèː
1022	drum	MNJ-Buu-4	m̀bèː / bə̀mbèː
1023	drum	KHK-Fang-12	kpún / kún ~ kpún wə̀ tímkpə̄ / kún wə̀ tìmkpə̀lə́~kún tìmbə́lə́
1024	drum	DPN-Fang-13	kpún / kún ~ tə̀kʷúntə̄
1025	drum	JGY-Koshin-3	kpéɲ / tséɲ
1026	drum	TEL-Koshin-4	kə̀mβìː / bə̀mβìː
1027	drum	KCS-Kung-3	fə̀tsòm / m̀tsòm
1028	drum	NJS-Kung-4	fə́kâʔ / ḿkâʔ
1029	drum	NMN-Mundabli-3	kpāːn / tswān
1030	drum	CEN-Mundabli-2	kpān / tsʷán
1031	drum	NGT-Munken-3	àŋkʲə̀mə́ / bìŋkʲə̀mə́
1032	drum	NUN-Munken-4	àŋkʲèmə́ / bìŋkʲèmə́
1033	drum	MCA-Ngun-3	kə̀ⁿdím~àⁿdím / bìⁿdím~ɪ̀ⁿdím
1034	drum	KBM-Ngun-4	kə̀ⁿdǐːm / bìⁿdǐːm
1035	drum	APB-Mumfu-1	záːm / záːmyə́
1036	drum	DNM-Mumfu-2	záːm / ø
1037	drum	BKB-Mashi-2	dzɪ̌m / dzɪ́m
1038	drum	KFK-Mashi-1	dzɪ̀m / dzɪ́m
1039	drum	ABS-Missong-1	ìyáːm / àyáːm
1040	drum	AGA-Missong-2	ìyám / āyámū
1041	xylophone	NVB-Abar-7	ʃìŋwáŋ / mʊ̀ŋwáŋ
1042	xylophone	ECL-Abar-8	ʃìŋwáŋ / mʊ̀ŋwáŋ
1043	xylophone	NEM-Ajumbu-9	fə̀ɲɔ̀ŋə́ / m̩̀ɲɔ̀ŋə́
1044	xylophone	KDC-Ajumbu-10	fə̀ɲɔ̀ŋə́ / m̩̀ɲɔ̀ŋə́
1045	xylophone	ENB-Biya-1	fìⁿbʷáŋ / m̩̀bʷáŋ
1046	xylophone	ICN-Biya-2	fìŋwǎŋ / mʊ̀ŋwǎŋ
1047	xylophone	NNB-Buu-3	ndʒáŋ / bə̀ndʒáŋ
1048	xylophone	MNJ-Buu-4	kə̀ndʒáŋ / bə̀ndʒáŋ
1049	xylophone	KHK-Fang-12	ⁿdʒáŋ / bə̀ⁿdʒáŋ
1050	xylophone	DPN-Fang-13	ⁿdʒāŋ / ⁿdʒáŋ
1051	xylophone	JGY-Koshin-3	ⁿdʒáŋ / bə̀ⁿdʒáŋ
1052	xylophone	TEL-Koshin-4	ⁿdʒáŋ / bə̀ⁿdʒáŋ
1053	xylophone	KCS-Kung-3	ndzáŋ / sə̀ndzáŋ
1054	xylophone	NJS-Kung-4	ɪ̀ndzáŋ / sə̀ndzáŋ
1055	xylophone	NMN-Mundabli-3	m̀mʷǎŋ / m̀mʷǎŋ
1056	xylophone	CEN-Mundabli-2	ŋʷǎŋ / ŋʷǎːŋ
