ID	Concept	Doculect	Value
226	woman	NVI-Ajumbu-1	ŋʊ̀tsɔ̀ŋ / átsɔ̂ŋ
227	woman	KMN-Ajumbu-2	ŋʊ̀tsɔ̀ŋ / átsɔ̂ŋ
228	woman	KDC-Ajumbu-10	nan
229	woman	ENB-Biya-1	nan
230	woman	ICN-Biya-2	nan
231	woman	NNB-Buu-3	nan
232	woman	MNJ-Buu-4	nan
233	woman	KEM-Buu-1	pyə́sə́ / tyə́sə́
234	woman	KCY-Buu-2	pyésə́ / tyésə́
235	woman	KHK-Fang-12	nan
236	woman	DPN-Fang-13	nan
237	woman	KDV-Fang-1	ŋmə̀kpɛ̌ŋ / bə̀kɪ̌ŋ
238	woman	KJS-Fang-2	ŋmə̀kpɛ̌ŋ / bə̀kɪ̌ŋ
239	woman	JGY-Koshin-3	nan
240	woman	TEL-Koshin-4	nan
241	woman	DPJ-Koshin-1	nan
242	woman	MRY-Koshin-2	nan
243	woman	KCS-Kung-3	nan
244	woman	NJS-Kung-4	nan
245	woman	ZKG-Kung-1	wə́zə̂ŋ / ə́ɣyə̂zə́ŋ
246	woman	BNM-Kung-2	wə̀zə̂ŋ / ɣɨ́ːzə́ŋə̀
247	woman	NMN-Mundabli-3	nan
248	woman	CEN-Mundabli-2	nan
249	woman	LFN-Mundabli-1	kpé / tʃé
250	woman	NIN-Mundabli-4	kpé / tʃébɛ́n
251	woman	NGT-Munken-3	nan
252	woman	NUN-Munken-4	nan
253	woman	NEA-Munken-1	ʊ̀tʃʊ̀ə̀lə́ / bə̀tʃʊ̀ə̀lə́ 
254	woman	TNT-Munken-2	ʊ̀tʃœ̀lə́ / bə̀tʃœ̀lə́
255	woman	MCA-Ngun-3	nan
256	woman	KBM-Ngun-4	nan
257	woman	WCA-Ngun-1	ʊ̀tʃʊ̀lʊ́ / bə̀tʃʊ̀lʊ́
