Doculect	Segment	Zscore	Normedcount	SalienceScore
MEAMumfu3	tʰ	-0.24	0	0
MEAMumfu3	tʲ	-0.35	0	0
MEAMumfu3	tʷ	-0.43	0	0
MEAMumfu3	tˢ	-0.14	0	0
MEAMumfu3	u	-1.31	7	-9
MEAMumfu3	uʱ	-0.48	0	0
MEAMumfu3	uː	-0.95	0	0
MEAMumfu3	uːʱ	-0.14	0	0
MEAMumfu3	v	-0.45	0	0
MEAMumfu3	vʷ	-0.24	0	0
MEAMumfu3	w	-0.21	28	-6
MEAMumfu3	z	-0.53	15	-8
MEAMumfu3	zː	-0.14	0	0
MEAMumfu3	²¹	-0.14	0	0
MEAMumfu3	³	0.93	93	87
MEAMumfu3	³¹	-0.2	0	0
MEAMumfu3	³⁵	-0.14	0	0
MEAMumfu3	¹	-1.48	193	-286
MEAMumfu3	¹³	0.58	2	1
MEAMumfu3	¹⁵	1.89	67	127
MEAMumfu3	ã	-0.44	0	0
MEAMumfu3	ãː	-0.33	0	0
MEAMumfu3	æ	-0.25	0	0
MEAMumfu3	æː	-0.2	0	0
MEAMumfu3	æ̃	-0.2	0	0
MEAMumfu3	õ	-0.34	0	0
MEAMumfu3	õː	-0.31	0	0
MEAMumfu3	ø	-0.54	0	0
MEAMumfu3	øː	-0.28	0	0
MEAMumfu3	ĩ	-0.26	0	0
MEAMumfu3	ĩː	-0.14	0	0
MEAMumfu3	ŋ	2.16	137	297
MEAMumfu3	ŋm	-0.53	0	0
MEAMumfu3	ŋmʷ	-0.14	0	0
MEAMumfu3	ŋʷ	-0.34	0	0
MEAMumfu3	ŋˤ	-0.14	0	0
MEAMumfu3	œ	-0.36	0	0
MEAMumfu3	œː	-0.29	0	0
MEAMumfu3	œ̃	-0.14	0	0
MEAMumfu3	ũ	-0.28	0	0
MEAMumfu3	ũʱ	-0.14	0	0
MEAMumfu3	ũː	-0.24	0	0
MEAMumfu3	ɑ	-0.47	0	0
MEAMumfu3	ɑː	-0.4	0	0
MEAMumfu3	ɑ̃	-0.14	0	0
MEAMumfu3	ɑ̃ː	-0.14	0	0
MEAMumfu3	ɒ	-0.32	0	0
MEAMumfu3	ɒː	-0.28	0	0
MEAMumfu3	ɒ̃	-0.14	0	0
MEAMumfu3	ɒ̃ː	-0.14	0	0
MEAMumfu3	ɔ	0.4	33	13
MEAMumfu3	ɔː	0.5	6	3
MEAMumfu3	ɔ̃	-0.23	0	0
MEAMumfu3	ɔ̃ː	-0.19	0	0
MEAMumfu3	ɘ	-0.34	0	0
MEAMumfu3	ɘː	-0.29	0	0
MEAMumfu3	ə	-1.16	76	-89
MEAMumfu3	əː	-0.51	2	-1
MEAMumfu3	əˠ	-0.14	0	0
MEAMumfu3	ə̃	-0.56	0	0
MEAMumfu3	ə̃ː	-0.2	0	0
MEAMumfu3	ɛ	2.28	84	191
MEAMumfu3	ɛː	0.01	7	0
MEAMumfu3	ɛ̃	-0.32	0	0
MEAMumfu3	ɛ̃ː	-0.28	0	0
MEAMumfu3	ɠ	-0.14	0	0
MEAMumfu3	ɣ	-0.46	0	0
MEAMumfu3	ɥ	3.82	58	222
MEAMumfu3	ɦ	-0.24	0	0
MEAMumfu3	ɦː	-0.16	0	0
MEAMumfu3	ɨ	-0.68	0	0
MEAMumfu3	ɨː	-0.34	0	0
MEAMumfu3	ɨ̃	-0.24	0	0
MEAMumfu3	ɪ	-0.75	30	-23
MEAMumfu3	ɪː	-1.19	0	0
MEAMumfu3	ɪ̃	-0.26	0	0
MEAMumfu3	ɪ̃ː	-0.22	0	0
MEAMumfu3	ɯ	-0.2	0	0
MEAMumfu3	ɱ	-0.44	0	0
MEAMumfu3	ɲ	-0.96	7	-7
MEAMumfu3	ɲʲ	0.27	2	1
MEAMumfu3	ɲʷ	1.35	2	3
MEAMumfu3	ɳ	-0.14	0	0
MEAMumfu3	ʃ	0.42	22	9
MEAMumfu3	ʃʲ	2.9	13	38
MEAMumfu3	ʃʷ	-0.4	0	0
MEAMumfu3	ʉ	-0.26	0	0
MEAMumfu3	ʉʱ	-0.14	0	0
MEAMumfu3	ʉː	-0.14	0	0
MEAMumfu3	ʊ	-0.76	43	-33
MEAMumfu3	ʊʱ	-0.47	0	0
MEAMumfu3	ʊʱː	-0.14	0	0
MEAMumfu3	ʊː	1.14	15	17
MEAMumfu3	ʊ̃	-0.38	0	0
MEAMumfu3	ʊ̃ː	-0.33	0	0
MEAMumfu3	ʊ̤	-0.14	0	0
MEAMumfu3	ʒ	-0.6	0	0
MEAMumfu3	ʒʷ	-0.2	0	0
MEAMumfu3	ʔ	1.14	32	36
MEAMumfu3	β	-0.35	0	0
MEAMumfu3	βʷ	-0.14	0	0
MEAMumfu3	ẽ	-0.23	0	0
MEAMumfu3	ẽː	-0.14	0	0
MEAMumfu3	⁴⁵	-0.14	0	0
MEAMumfu3	⁵	-0.86	254	-218
MEAMumfu3	⁵³	1.49	32	48
MEAMumfu3	⁵¹	0.4	59	24
MEAMumfu3	ⁿb	-0.37	0	0
MEAMumfu3	ⁿbʷ	-0.37	0	0
MEAMumfu3	ⁿd	-0.45	0	0
MEAMumfu3	ⁿdʷ	-0.14	0	0
MEAMumfu3	ⁿt	-0.4	0	0
MNJBuu4	a	-1.49	69	-103
MNJBuu4	aː	2.03	45	91
MNJBuu4	b	1.83	106	194
MNJBuu4	bʷ	-0.91	0	0
MNJBuu4	d	-0.46	20	-9
MNJBuu4	dzʷ	-0.2	0	0
MNJBuu4	dʒ	1.57	36	57
MNJBuu4	dʒʷ	-0.22	0	0
MNJBuu4	dʷ	-0.19	0	0
MNJBuu4	e	0.24	23	6
MNJBuu4	eː	5.27	45	237
MNJBuu4	f	0.55	61	34
MNJBuu4	fʲ	-0.6	0	0
MNJBuu4	fʷ	-0.59	0	0
MNJBuu4	g	0.11	18	2
MNJBuu4	gb	-0.52	8	-4
MNJBuu4	gʷ	-0.31	0	0
MNJBuu4	h	-0.65	2	-1
MNJBuu4	i	-0.59	36	-21
MNJBuu4	iː	1.07	12	13
MNJBuu4	j	0.45	45	20
MNJBuu4	k	-0.01	106	-1
MNJBuu4	kp	0.76	20	15
MNJBuu4	kpʳʷ	-0.2	0	0
MNJBuu4	kpʷ	-0.14	0	0
MNJBuu4	kx	-0.71	0	0
MNJBuu4	kʰ	-0.14	0	0
MNJBuu4	kʲ	-0.4	0	0
MNJBuu4	kʷ	0.09	7	1
MNJBuu4	l	0.1	31	3
MNJBuu4	m	-0.01	91	-1
MNJBuu4	mʷ	0.38	2	1
MNJBuu4	n	1.37	137	187
MNJBuu4	nʷ	-0.2	0	0
MNJBuu4	o	-0.27	33	-9
MNJBuu4	oː	2.78	35	97
MNJBuu4	p	1.8	8	14
MNJBuu4	q	-0.14	0	0
MNJBuu4	r	-0.69	0	0
MNJBuu4	s	-0.19	25	-5
MNJBuu4	sʷ	-0.14	0	0
MNJBuu4	t	1.23	59	72
MNJBuu4	ts	-0.43	12	-5
MNJBuu4	tsʷ	-0.24	0	0
MNJBuu4	tsː	-0.14	0	0
MNJBuu4	tʃ	0.13	13	2
MNJBuu4	tʃʷ	-0.41	0	0
MNJBuu4	tʰ	-0.24	0	0
MNJBuu4	tʲ	0.27	2	1
MNJBuu4	tʷ	-0.43	0	0
MNJBuu4	tˢ	-0.14	0	0
MNJBuu4	u	-0.89	12	-11
MNJBuu4	uʱ	-0.48	0	0
MNJBuu4	uː	-0.26	2	-1
MNJBuu4	uːʱ	-0.14	0	0
MNJBuu4	v	-0.45	0	0
MNJBuu4	vʷ	-0.24	0	0
MNJBuu4	w	-0.97	15	-15
MNJBuu4	z	-0.75	12	-9
MNJBuu4	zː	-0.14	0	0
MNJBuu4	²¹	-0.14	0	0
MNJBuu4	³	-0.42	53	-22
MNJBuu4	³¹	-0.2	0	0
MNJBuu4	³⁵	-0.14	0	0
MNJBuu4	¹	-0.38	266	-100
MNJBuu4	¹³	-0.76	0	0
MNJBuu4	¹⁵	0.72	46	33
MNJBuu4	ã	0.58	2	1
MNJBuu4	ãː	-0.33	0	0
MNJBuu4	æ	-0.25	0	0
MNJBuu4	æː	-0.2	0	0
MNJBuu4	æ̃	-0.2	0	0
MNJBuu4	õ	-0.34	0	0
MNJBuu4	õː	-0.31	0	0
MNJBuu4	ø	-0.54	0	0
MNJBuu4	øː	-0.28	0	0
MNJBuu4	ĩ	-0.26	0	0
MNJBuu4	ĩː	-0.14	0	0
MNJBuu4	ŋ	-0.18	76	-14
MNJBuu4	ŋm	-0.53	0	0
MNJBuu4	ŋmʷ	-0.14	0	0
MNJBuu4	ŋʷ	0.59	2	1
MNJBuu4	ŋˤ	-0.14	0	0
MNJBuu4	œ	-0.36	0	0
MNJBuu4	œː	-0.29	0	0
MNJBuu4	œ̃	-0.14	0	0
MNJBuu4	ũ	-0.28	0	0
MNJBuu4	ũʱ	-0.14	0	0
MNJBuu4	ũː	-0.24	0	0
MNJBuu4	ɑ	-0.47	0	0
MNJBuu4	ɑː	-0.4	0	0
MNJBuu4	ɑ̃	-0.14	0	0
MNJBuu4	ɑ̃ː	-0.14	0	0
MNJBuu4	ɒ	-0.32	0	0
MNJBuu4	ɒː	-0.28	0	0
MNJBuu4	ɒ̃	-0.14	0	0
MNJBuu4	ɒ̃ː	-0.14	0	0
MNJBuu4	ɔ	-1.79	3	-5
MNJBuu4	ɔː	-0.22	3	-1
MNJBuu4	ɔ̃	-0.23	0	0
MNJBuu4	ɔ̃ː	-0.19	0	0
MNJBuu4	ɘ	-0.34	0	0
MNJBuu4	ɘː	-0.29	0	0
MNJBuu4	ə	1.22	309	376
MNJBuu4	əː	0.3	8	2
MNJBuu4	əˠ	-0.14	0	0
MNJBuu4	ə̃	1.71	2	3
MNJBuu4	ə̃ː	-0.2	0	0
MNJBuu4	ɛ	-0.34	18	-6
MNJBuu4	ɛː	-0.79	2	-2
MNJBuu4	ɛ̃	-0.32	0	0
MNJBuu4	ɛ̃ː	-0.28	0	0
MNJBuu4	ɠ	-0.14	0	0
MNJBuu4	ɣ	-0.31	2	-1
MNJBuu4	ɥ	-0.23	5	-1
MNJBuu4	ɦ	-0.24	0	0
MNJBuu4	ɦː	-0.16	0	0
MNJBuu4	ɨ	-0.68	0	0
MNJBuu4	ɨː	-0.34	0	0
MNJBuu4	ɨ̃	-0.24	0	0
MNJBuu4	ɪ	-1.03	18	-19
MNJBuu4	ɪː	2.62	10	26
MNJBuu4	ɪ̃	-0.26	0	0
MNJBuu4	ɪ̃ː	-0.22	0	0
MNJBuu4	ɯ	-0.2	0	0
MNJBuu4	ɱ	-0.44	0	0
MNJBuu4	ɲ	-0.31	17	-5
MNJBuu4	ɲʲ	-0.79	0	0
MNJBuu4	ɲʷ	-0.4	0	0
MNJBuu4	ɳ	-0.14	0	0
MNJBuu4	ʃ	0.05	18	1
MNJBuu4	ʃʲ	2.9	13	38
MNJBuu4	ʃʷ	1.46	2	3
MNJBuu4	ʉ	-0.26	0	0
MNJBuu4	ʉʱ	-0.14	0	0
MNJBuu4	ʉː	-0.14	0	0
MNJBuu4	ʊ	-1.6	17	-27
MNJBuu4	ʊʱ	0.85	2	2
MNJBuu4	ʊʱː	-0.14	0	0
MNJBuu4	ʊː	0.87	13	11
MNJBuu4	ʊ̃	-0.38	0	0
MNJBuu4	ʊ̃ː	-0.33	0	0
MNJBuu4	ʊ̤	-0.14	0	0
MNJBuu4	ʒ	-0.6	0	0
MNJBuu4	ʒʷ	-0.2	0	0
MNJBuu4	ʔ	-0.5	0	0
MNJBuu4	β	-0.35	0	0
MNJBuu4	βʷ	-0.14	0	0
MNJBuu4	ẽ	-0.23	0	0
MNJBuu4	ẽː	-0.14	0	0
MNJBuu4	⁴⁵	-0.14	0	0
MNJBuu4	⁵	0.05	299	15
MNJBuu4	⁵³	2.42	43	104
MNJBuu4	⁵¹	-0.86	35	-30
MNJBuu4	ⁿb	-0.37	0	0
MNJBuu4	ⁿbʷ	-0.37	0	0
MNJBuu4	ⁿd	-0.45	0	0
MNJBuu4	ⁿdʷ	-0.14	0	0
MNJBuu4	ⁿt	-0.4	0	0
MRYKoshin2	a	-1.07	86	-92
MRYKoshin2	aː	-1.25	6	-8
MRYKoshin2	b	0.06	72	5
MRYKoshin2	bʷ	-0.66	1	-1
MRYKoshin2	d	0.13	30	4
MRYKoshin2	dzʷ	-0.2	0	0
MRYKoshin2	dʒ	1.0	29	29
MRYKoshin2	dʒʷ	-0.22	0	0
MRYKoshin2	dʷ	-0.19	0	0
MRYKoshin2	e	-0.8	8	-6
MRYKoshin2	eː	-0.18	5	-1
MRYKoshin2	f	0.32	57	18
MRYKoshin2	fʲ	-0.6	0	0
MRYKoshin2	fʷ	0.36	3	1
MRYKoshin2	g	0.11	18	2
MRYKoshin2	gb	2.29	20	46
MRYKoshin2	gʷ	-0.31	0	0
MRYKoshin2	h	-0.7	1	-1
MRYKoshin2	i	-1.05	20	-21
MRYKoshin2	iː	0.22	8	2
MRYKoshin2	j	0.39	44	17
MRYKoshin2	k	1.56	159	248
MRYKoshin2	kp	0.12	16	2
MRYKoshin2	kpʳʷ	-0.2	0	0
MRYKoshin2	kpʷ	-0.14	0	0
MRYKoshin2	kx	1.91	7	13
MRYKoshin2	kʰ	7.21	1	7
MRYKoshin2	kʲ	-0.4	0	0
MRYKoshin2	kʷ	-0.46	2	-1
MRYKoshin2	l	0.24	33	8
MRYKoshin2	m	0.51	102	52
MRYKoshin2	mʷ	-0.56	0	0
MRYKoshin2	n	-0.94	83	-78
MRYKoshin2	nʷ	-0.2	0	0
MRYKoshin2	o	-0.97	17	-17
MRYKoshin2	oː	-0.91	1	-1
MRYKoshin2	p	-0.61	1	-1
MRYKoshin2	q	-0.14	0	0
MRYKoshin2	r	1.38	3	4
MRYKoshin2	s	-1.15	11	-13
MRYKoshin2	sʷ	-0.14	0	0
MRYKoshin2	t	-0.7	41	-29
MRYKoshin2	ts	0.19	21	4
MRYKoshin2	tsʷ	-0.24	0	0
MRYKoshin2	tsː	-0.14	0	0
MRYKoshin2	tʃ	0.56	16	9
MRYKoshin2	tʃʷ	-0.41	0	0
MRYKoshin2	tʰ	4.08	1	4
MRYKoshin2	tʲ	-0.35	0	0
MRYKoshin2	tʷ	1.54	2	3
MRYKoshin2	tˢ	-0.14	0	0
MRYKoshin2	u	-0.23	20	-5
MRYKoshin2	uʱ	0.48	2	1
MRYKoshin2	uː	-0.26	2	-1
MRYKoshin2	uːʱ	-0.14	0	0
MRYKoshin2	v	-0.45	0	0
MRYKoshin2	vʷ	-0.24	0	0
MRYKoshin2	w	1.6	59	94
MRYKoshin2	z	-0.6	14	-8
MRYKoshin2	zː	-0.14	0	0
MRYKoshin2	²¹	-0.14	0	0
MRYKoshin2	³	1.37	106	145
MRYKoshin2	³¹	-0.2	0	0
MRYKoshin2	³⁵	-0.14	0	0
MRYKoshin2	¹	-0.68	246	-167
MRYKoshin2	¹³	-0.76	0	0
MRYKoshin2	¹⁵	-0.28	28	-8
MRYKoshin2	ã	4.68	10	47
MRYKoshin2	ãː	4.1	2	8
MRYKoshin2	æ	3.56	10	36
MRYKoshin2	æː	-0.2	0	0
MRYKoshin2	æ̃	5.05	1	5
MRYKoshin2	õ	3.56	5	18
MRYKoshin2	õː	2.94	2	6
MRYKoshin2	ø	1.32	6	8
MRYKoshin2	øː	-0.28	0	0
MRYKoshin2	ĩ	2.59	5	13
MRYKoshin2	ĩː	-0.14	0	0
MRYKoshin2	ŋ	0.4	91	36
MRYKoshin2	ŋm	-0.01	2	0
MRYKoshin2	ŋmʷ	-0.14	0	0
MRYKoshin2	ŋʷ	-0.34	0	0
MRYKoshin2	ŋˤ	-0.14	0	0
MRYKoshin2	œ	-0.36	0	0
MRYKoshin2	œː	-0.29	0	0
MRYKoshin2	œ̃	-0.14	0	0
MRYKoshin2	ũ	3.6	6	22
MRYKoshin2	ũʱ	7.21	1	7
MRYKoshin2	ũː	-0.24	0	0
MRYKoshin2	ɑ	2.35	7	16
MRYKoshin2	ɑː	1.01	1	1
MRYKoshin2	ɑ̃	7.21	1	7
MRYKoshin2	ɑ̃ː	-0.14	0	0
MRYKoshin2	ɒ	0.03	2	0
MRYKoshin2	ɒː	0.44	3	1
MRYKoshin2	ɒ̃	7.21	2	14
MRYKoshin2	ɒ̃ː	7.21	2	14
MRYKoshin2	ɔ	-0.11	26	-3
MRYKoshin2	ɔː	-0.46	2	-1
MRYKoshin2	ɔ̃	5.76	3	17
MRYKoshin2	ɔ̃ː	6.44	2	13
MRYKoshin2	ɘ	-0.34	0	0
MRYKoshin2	ɘː	-0.29	0	0
MRYKoshin2	ə	1.14	302	346
MRYKoshin2	əː	-0.1	5	-1
MRYKoshin2	əˠ	-0.14	0	0
MRYKoshin2	ə̃	1.71	2	3
MRYKoshin2	ə̃ː	5.05	2	10
MRYKoshin2	ɛ	-0.7	9	-6
MRYKoshin2	ɛː	0.01	7	0
MRYKoshin2	ɛ̃	0.93	2	2
MRYKoshin2	ɛ̃ː	3.02	2	6
MRYKoshin2	ɠ	-0.14	0	0
MRYKoshin2	ɣ	-0.31	2	-1
MRYKoshin2	ɥ	-0.46	2	-1
MRYKoshin2	ɦ	-0.24	0	0
MRYKoshin2	ɦː	-0.16	0	0
MRYKoshin2	ɨ	0.29	3	1
MRYKoshin2	ɨː	4.79	2	10
MRYKoshin2	ɨ̃	0.9	1	1
MRYKoshin2	ɪ	-0.77	29	-22
MRYKoshin2	ɪː	0.34	4	1
MRYKoshin2	ɪ̃	6.1	5	30
MRYKoshin2	ɪ̃ː	1.24	1	1
MRYKoshin2	ɯ	-0.2	0	0
MRYKoshin2	ɱ	-0.44	0	0
MRYKoshin2	ɲ	0.97	37	36
MRYKoshin2	ɲʲ	1.86	5	9
MRYKoshin2	ɲʷ	0.48	1	0
MRYKoshin2	ɳ	-0.14	0	0
MRYKoshin2	ʃ	1.06	29	31
MRYKoshin2	ʃʲ	-0.59	0	0
MRYKoshin2	ʃʷ	-0.4	0	0
MRYKoshin2	ʉ	-0.26	0	0
MRYKoshin2	ʉʱ	-0.14	0	0
MRYKoshin2	ʉː	-0.14	0	0
MRYKoshin2	ʊ	-0.95	37	-35
MRYKoshin2	ʊʱ	-0.47	0	0
MRYKoshin2	ʊʱː	-0.14	0	0
MRYKoshin2	ʊː	0.05	7	0
MRYKoshin2	ʊ̃	4.29	3	13
MRYKoshin2	ʊ̃ː	1.88	1	2
MRYKoshin2	ʊ̤	-0.14	0	0
MRYKoshin2	ʒ	-0.6	0	0
MRYKoshin2	ʒʷ	-0.2	0	0
MRYKoshin2	ʔ	-0.25	5	-1
MRYKoshin2	β	0.81	1	1
MRYKoshin2	βʷ	-0.14	0	0
MRYKoshin2	ẽ	5.87	2	12
MRYKoshin2	ẽː	-0.14	0	0
MRYKoshin2	⁴⁵	-0.14	0	0
MRYKoshin2	⁵	-0.96	249	-239
MRYKoshin2	⁵³	-0.87	4	-3
MRYKoshin2	⁵¹	1.19	74	88
MRYKoshin2	ⁿb	-0.37	0	0
MRYKoshin2	ⁿbʷ	-0.37	0	0
MRYKoshin2	ⁿd	-0.45	0	0
MRYKoshin2	ⁿdʷ	-0.14	0	0
MRYKoshin2	ⁿt	-0.4	0	0
NACAbar2	a	0.59	152	90
NACAbar2	aː	0.01	21	0
NACAbar2	b	-0.56	60	-34
NACAbar2	bʷ	-0.91	0	0
NACAbar2	d	0.66	39	26
NACAbar2	dzʷ	-0.2	0	0
NACAbar2	dʒ	-0.4	12	-5
NACAbar2	dʒʷ	-0.22	0	0
NACAbar2	dʷ	-0.19	0	0
NACAbar2	e	-0.31	15	-5
NACAbar2	eː	-0.45	3	-1
NACAbar2	f	-1.82	20	-36
NACAbar2	fʲ	-0.6	0	0
NACAbar2	fʷ	-0.59	0	0
NACAbar2	g	-1.13	4	-5
NACAbar2	gb	1.35	16	22
NACAbar2	gʷ	-0.31	0	0
NACAbar2	h	1.5	45	67
NACAbar2	i	1.07	93	100
NACAbar2	iː	0.22	8	2
NACAbar2	j	-0.18	34	-6
NACAbar2	k	0.52	124	65
NACAbar2	kp	-1.15	8	-9
NACAbar2	kpʳʷ	-0.2	0	0
NACAbar2	kpʷ	-0.14	0	0
NACAbar2	kx	-0.33	1	0
NACAbar2	kʰ	-0.14	0	0
NACAbar2	kʲ	-0.4	0	0
NACAbar2	kʷ	-0.58	1	-1
NACAbar2	l	-0.55	22	-12
NACAbar2	m	0.32	98	32
NACAbar2	mʷ	-0.56	0	0
NACAbar2	n	-0.09	103	-9
NACAbar2	nʷ	-0.2	0	0
NACAbar2	o	1.79	80	143
NACAbar2	oː	-0.05	9	0
NACAbar2	p	-0.61	1	-1
NACAbar2	q	-0.14	0	0
NACAbar2	r	0.0	1	0
NACAbar2	s	-0.53	20	-11
NACAbar2	sʷ	-0.14	0	0
NACAbar2	t	-0.16	46	-7
NACAbar2	ts	-0.5	11	-6
NACAbar2	tsʷ	-0.24	0	0
NACAbar2	tsː	-0.14	0	0
NACAbar2	tʃ	1.43	22	32
NACAbar2	tʃʷ	-0.41	0	0
NACAbar2	tʰ	-0.24	0	0
NACAbar2	tʲ	-0.35	0	0
NACAbar2	tʷ	1.54	2	3
NACAbar2	tˢ	-0.14	0	0
NACAbar2	u	-0.89	12	-11
NACAbar2	uʱ	0.0	1	0
NACAbar2	uː	0.77	5	4
NACAbar2	uːʱ	-0.14	0	0
NACAbar2	v	-0.45	0	0
NACAbar2	vʷ	-0.24	0	0
NACAbar2	w	0.2	35	7
NACAbar2	z	-0.39	17	-7
NACAbar2	zː	-0.14	0	0
NACAbar2	²¹	-0.14	0	0
NACAbar2	³	-0.59	48	-28
NACAbar2	³¹	-0.2	0	0
NACAbar2	³⁵	7.21	1	7
NACAbar2	¹	0.96	354	340
NACAbar2	¹³	-0.09	1	0
NACAbar2	¹⁵	-0.95	16	-15
NACAbar2	ã	0.07	1	0
NACAbar2	ãː	-0.33	0	0
NACAbar2	æ	-0.25	0	0
NACAbar2	æː	-0.2	0	0
NACAbar2	æ̃	-0.2	0	0
NACAbar2	õ	4.34	6	26
NACAbar2	õː	-0.31	0	0
NACAbar2	ø	-0.54	0	0
NACAbar2	øː	-0.28	0	0
NACAbar2	ĩ	0.31	1	0
NACAbar2	ĩː	-0.14	0	0
NACAbar2	ŋ	0.09	83	7
NACAbar2	ŋm	-0.27	1	0
NACAbar2	ŋmʷ	-0.14	0	0
NACAbar2	ŋʷ	-0.34	0	0
NACAbar2	ŋˤ	-0.14	0	0
NACAbar2	œ	-0.36	0	0
NACAbar2	œː	-0.29	0	0
NACAbar2	œ̃	-0.14	0	0
NACAbar2	ũ	-0.28	0	0
NACAbar2	ũʱ	-0.14	0	0
NACAbar2	ũː	-0.24	0	0
NACAbar2	ɑ	-0.07	1	0
NACAbar2	ɑː	1.01	1	1
NACAbar2	ɑ̃	-0.14	0	0
NACAbar2	ɑ̃ː	-0.14	0	0
NACAbar2	ɒ	-0.32	0	0
NACAbar2	ɒː	-0.28	0	0
NACAbar2	ɒ̃	-0.14	0	0
NACAbar2	ɒ̃ː	-0.14	0	0
NACAbar2	ɔ	0.54	35	19
NACAbar2	ɔː	0.02	4	0
NACAbar2	ɔ̃	1.77	1	2
NACAbar2	ɔ̃ː	-0.19	0	0
NACAbar2	ɘ	-0.34	0	0
NACAbar2	ɘː	-0.29	0	0
NACAbar2	ə	-0.77	115	-88
NACAbar2	əː	-0.64	1	-1
NACAbar2	əˠ	-0.14	0	0
NACAbar2	ə̃	-0.56	0	0
NACAbar2	ə̃ː	-0.2	0	0
NACAbar2	ɛ	-0.94	3	-3
NACAbar2	ɛː	-1.1	0	0
NACAbar2	ɛ̃	-0.32	0	0
NACAbar2	ɛ̃ː	-0.28	0	0
NACAbar2	ɠ	-0.14	0	0
NACAbar2	ɣ	-0.39	1	0
NACAbar2	ɥ	-0.54	1	-1
NACAbar2	ɦ	-0.24	0	0
NACAbar2	ɦː	-0.16	0	0
NACAbar2	ɨ	-0.68	0	0
NACAbar2	ɨː	2.22	1	2
NACAbar2	ɨ̃	-0.24	0	0
NACAbar2	ɪ	0.92	101	93
NACAbar2	ɪː	0.34	4	1
NACAbar2	ɪ̃	-0.26	0	0
NACAbar2	ɪ̃ː	-0.22	0	0
NACAbar2	ɯ	-0.2	0	0
NACAbar2	ɱ	-0.44	0	0
NACAbar2	ɲ	-0.7	11	-8
NACAbar2	ɲʲ	-0.79	0	0
NACAbar2	ɲʷ	-0.4	0	0
NACAbar2	ɳ	-0.14	0	0
NACAbar2	ʃ	3.09	51	157
NACAbar2	ʃʲ	-0.59	0	0
NACAbar2	ʃʷ	-0.4	0	0
NACAbar2	ʉ	-0.26	0	0
NACAbar2	ʉʱ	-0.14	0	0
NACAbar2	ʉː	-0.14	0	0
NACAbar2	ʊ	0.66	87	57
NACAbar2	ʊʱ	-0.47	0	0
NACAbar2	ʊʱː	-0.14	0	0
NACAbar2	ʊː	-0.36	4	-1
NACAbar2	ʊ̃	-0.38	0	0
NACAbar2	ʊ̃ː	-0.33	0	0
NACAbar2	ʊ̤	-0.14	0	0
NACAbar2	ʒ	-0.6	0	0
NACAbar2	ʒʷ	-0.2	0	0
NACAbar2	ʔ	-0.5	0	0
NACAbar2	β	-0.35	0	0
NACAbar2	βʷ	-0.14	0	0
NACAbar2	ẽ	-0.23	0	0
NACAbar2	ẽː	-0.14	0	0
NACAbar2	⁴⁵	7.21	1	7
NACAbar2	⁵	-0.19	287	-55
NACAbar2	⁵³	-0.37	10	-4
NACAbar2	⁵¹	0.14	54	7
NACAbar2	ⁿb	-0.37	0	0
NACAbar2	ⁿbʷ	-0.37	0	0
NACAbar2	ⁿd	-0.45	0	0
NACAbar2	ⁿdʷ	-0.14	0	0
NACAbar2	ⁿt	-0.4	0	0
NCCMumfu4	a	0.79	160	126
NCCMumfu4	aː	1.86	43	80
NCCMumfu4	b	1.1	92	101
NCCMumfu4	bʷ	-0.41	2	-1
NCCMumfu4	d	-1.11	9	-10
NCCMumfu4	dzʷ	-0.2	0	0
NCCMumfu4	dʒ	-0.32	13	-4
NCCMumfu4	dʒʷ	-0.22	0	0
NCCMumfu4	dʷ	-0.19	0	0
NCCMumfu4	e	0.38	25	10
NCCMumfu4	eː	2.55	25	64
NCCMumfu4	f	-0.38	45	-17
NCCMumfu4	fʲ	2.82	8	23
NCCMumfu4	fʷ	-0.59	0	0
NCCMumfu4	g	2.33	43	100
NCCMumfu4	gb	1.59	17	27
NCCMumfu4	gʷ	-0.31	0	0
NCCMumfu4	h	-0.75	0	0
NCCMumfu4	i	-1.14	17	-19
NCCMumfu4	iː	0.43	9	4
NCCMumfu4	j	1.03	55	57
NCCMumfu4	k	-0.69	83	-57
NCCMumfu4	kp	2.04	28	57
NCCMumfu4	kpʳʷ	-0.2	0	0
NCCMumfu4	kpʷ	-0.14	0	0
NCCMumfu4	kx	-0.71	0	0
NCCMumfu4	kʰ	-0.14	0	0
NCCMumfu4	kʲ	1.69	9	15
NCCMumfu4	kʷ	-0.69	0	0
NCCMumfu4	l	-0.26	26	-7
NCCMumfu4	m	1.66	126	209
NCCMumfu4	mʷ	-0.56	0	0
NCCMumfu4	n	0.17	109	18
NCCMumfu4	nʷ	-0.2	0	0
NCCMumfu4	o	0.91	60	55
NCCMumfu4	oː	0.39	13	5
NCCMumfu4	p	0.42	4	2
NCCMumfu4	q	-0.14	0	0
NCCMumfu4	r	-0.69	0	0
NCCMumfu4	s	-1.28	9	-12
NCCMumfu4	sʷ	-0.14	0	0
NCCMumfu4	t	-0.27	45	-12
NCCMumfu4	ts	-0.64	9	-6
NCCMumfu4	tsʷ	-0.24	0	0
NCCMumfu4	tsː	-0.14	0	0
NCCMumfu4	tʃ	0.42	15	6
NCCMumfu4	tʃʷ	2.51	2	5
NCCMumfu4	tʰ	-0.24	0	0
