Doculect	Segment	Zscore	Normedcount	SalienceScore
Fang	ɨ	2.13	32	68
Fang	ɨː	0.18	1	0
Fang	ɨ̃	-0.45	0	0
Fang	ɪ	-1.04	78	-81
Fang	ɪː	0.43	16	7
Fang	ɪ̃	-0.4	0	0
Fang	ɪ̃ː	-0.29	0	0
Fang	ɯ	3.46	3	10
Fang	ɱ	-0.6	0	0
Fang	ɲ	-1.25	18	-22
Fang	ɲʲ	1.79	13	23
Fang	ɲʷ	-0.54	0	0
Fang	ɳ	-0.29	0	0
Fang	ʃ	-1.15	27	-31
Fang	ʃʲ	-0.84	1	-1
Fang	ʃʷ	-0.11	1	0
Fang	ʉ	2.02	4	8
Fang	ʉʱ	-0.29	0	0
Fang	ʉː	3.46	1	3
Fang	ʊ	-0.7	186	-131
Fang	ʊʱ	-0.66	0	0
Fang	ʊʱː	-0.29	0	0
Fang	ʊː	-0.64	18	-12
Fang	ʊ̃	-0.48	0	0
Fang	ʊ̃ː	-0.43	0	0
Fang	ʊ̤	-0.29	0	0
Fang	ʒ	1.06	25	26
Fang	ʒʷ	-0.29	0	0
Fang	ʔ	-0.49	3	-1
Fang	β	-0.5	0	0
Fang	βʷ	-0.29	0	0
Fang	ẽ	-0.39	0	0
Fang	ẽː	-0.29	0	0
Fang	⁴⁵	-0.29	0	0
Fang	⁵	-1.22	1026	-1254
Fang	⁵³	0.75	78	58
Fang	⁵¹	-0.43	181	-77
Fang	ⁿb	1.46	31	45
Fang	ⁿbʷ	-0.65	0	0
Fang	ⁿd	0.33	8	3
Fang	ⁿdʷ	3.46	1	3
Fang	ⁿt	2.21	6	13
Koshin	a	-0.68	413	-282
Koshin	aː	-1.7	24	-41
Koshin	b	0.43	288	125
Koshin	bʷ	-0.15	9	-1
Koshin	d	-0.35	98	-34
Koshin	dzʷ	-0.43	0	0
Koshin	dʒ	1.72	117	202
Koshin	dʒʷ	-0.43	0	0
Koshin	dʷ	3.28	3	10
Koshin	e	-0.58	55	-32
Koshin	eː	0.2	26	5
Koshin	f	0.66	254	168
Koshin	fʲ	-0.26	3	-1
Koshin	fʷ	0.45	9	4
Koshin	g	-0.13	66	-9
Koshin	gb	1.04	59	61
Koshin	gʷ	-0.47	0	0
Koshin	h	-0.75	2	-1
Koshin	i	-0.67	140	-93
Koshin	iː	1.71	50	85
Koshin	j	-0.65	124	-81
Koshin	k	0.53	515	272
Koshin	kp	-0.19	57	-11
Koshin	kpʳʷ	-0.29	0	0
Koshin	kpʷ	-0.29	0	0
Koshin	kx	0.77	16	12
Koshin	kʰ	3.46	2	7
Koshin	kʲ	0.73	10	7
Koshin	kʷ	0.07	19	1
Koshin	l	-0.4	107	-43
Koshin	m	-0.39	354	-138
Koshin	mʷ	-1.15	0	0
Koshin	n	-0.62	371	-232
Koshin	nʷ	-0.43	0	0
Koshin	o	-1.28	66	-84
Koshin	oː	-1.04	12	-12
Koshin	p	-0.83	2	-2
Koshin	q	-0.29	0	0
Koshin	r	0.51	7	4
Koshin	s	-1.43	48	-68
Koshin	sʷ	-0.29	0	0
Koshin	t	-0.17	183	-31
Koshin	ts	0.85	117	100
Koshin	tsʷ	-0.4	0	0
Koshin	tsː	-0.29	0	0
Koshin	tʃ	-0.44	47	-21
Koshin	tʃʷ	-0.76	0	0
Koshin	tʰ	2.79	2	6
Koshin	tʲ	3.29	31	102
Koshin	tʷ	1.86	5	9
Koshin	tˢ	-0.29	0	0
Koshin	u	0.8	119	95
Koshin	uʱ	0.08	5	0
Koshin	uː	1.56	19	30
Koshin	uːʱ	-0.29	0	0
Koshin	v	-0.47	0	0
Koshin	vʷ	-0.29	0	0
Koshin	w	0.57	171	98
Koshin	z	-0.58	64	-37
Koshin	zː	-0.29	0	0
Koshin	²¹	-0.29	0	0
Koshin	³	0.52	337	174
Koshin	³¹	-0.43	0	0
Koshin	³⁵	-0.29	0	0
Koshin	¹	-0.42	1065	-444
Koshin	¹³	-1.24	0	0
Koshin	¹⁵	-0.62	97	-60
Koshin	ã	3.38	33	112
Koshin	ãː	2.97	5	15
Koshin	æ	2.97	21	62
Koshin	æː	-0.43	0	0
Koshin	æ̃	3.07	2	6
Koshin	õ	1.96	12	24
Koshin	õː	2.33	7	16
Koshin	ø	1.97	31	61
Koshin	øː	-0.73	0	0
Koshin	ĩ	3.45	26	90
Koshin	ĩː	3.46	2	7
Koshin	ŋ	-0.1	342	-36
Koshin	ŋm	-0.12	7	-1
Koshin	ŋmʷ	-0.29	0	0
Koshin	ŋʷ	-0.54	0	0
Koshin	ŋˤ	-0.29	0	0
Koshin	œ	-0.45	0	0
Koshin	œː	-0.38	0	0
Koshin	œ̃	-0.29	0	0
Koshin	ũ	3.45	26	90
Koshin	ũʱ	3.46	2	7
Koshin	ũː	3.28	3	10
Koshin	ɑ	1.32	16	21
Koshin	ɑː	0.53	2	1
Koshin	ɑ̃	3.46	2	7
Koshin	ɑ̃ː	-0.29	0	0
Koshin	ɒ	0.06	7	0
Koshin	ɒː	0.84	10	8
Koshin	ɒ̃	3.46	3	10
Koshin	ɒ̃ː	3.46	3	10
Koshin	ɔ	-0.26	112	-29
Koshin	ɔː	-0.72	7	-5
Koshin	ɔ̃	3.44	9	31
Koshin	ɔ̃ː	3.28	3	10
Koshin	ɘ	-0.69	0	0
Koshin	ɘː	-0.45	0	0
Koshin	ə	1.02	1205	1232
Koshin	əː	-0.19	19	-4
Koshin	əˠ	-0.29	0	0
Koshin	ə̃	2.86	9	26
Koshin	ə̃ː	2.83	3	9
Koshin	ɛ	-0.71	40	-28
Koshin	ɛː	-0.11	26	-3
Koshin	ɛ̃	1.23	5	6
Koshin	ɛ̃ː	2.35	5	12
Koshin	ɠ	-0.29	0	0
Koshin	ɣ	-0.39	7	-3
Koshin	ɥ	0.33	33	11
Koshin	ɦ	-0.29	0	0
Koshin	ɦː	-0.29	0	0
Koshin	ɨ	-0.31	7	-2
Koshin	ɨː	3.23	5	16
Koshin	ɨ̃	0.38	2	1
Koshin	ɪ	-1.01	83	-84
Koshin	ɪː	0.16	14	2
Koshin	ɪ̃	3.27	12	39
Koshin	ɪ̃ː	3.46	9	31
Koshin	ɯ	-0.29	0	0
Koshin	ɱ	0.32	2	1
Koshin	ɲ	1.52	167	254
Koshin	ɲʲ	2.01	14	28
Koshin	ɲʷ	3.15	10	32
Koshin	ɳ	-0.29	0	0
Koshin	ʃ	0.48	98	47
Koshin	ʃʲ	-0.48	3	-1
Koshin	ʃʷ	2.68	7	19
Koshin	ʉ	-0.42	0	0
Koshin	ʉʱ	-0.29	0	0
Koshin	ʉː	-0.29	0	0
Koshin	ʊ	-1.21	129	-156
Koshin	ʊʱ	-0.66	0	0
Koshin	ʊʱː	-0.29	0	0
Koshin	ʊː	1.08	38	41
Koshin	ʊ̃	3.25	9	29
Koshin	ʊ̃ː	2.35	3	7
Koshin	ʊ̤	-0.29	0	0
Koshin	ʒ	1.8	35	63
Koshin	ʒʷ	3.46	7	24
Koshin	ʔ	-0.41	10	-4
Koshin	β	3.13	9	28
Koshin	βʷ	-0.29	0	0
Koshin	ẽ	3.2	5	16
Koshin	ẽː	-0.29	0	0
Koshin	⁴⁵	-0.29	0	0
Koshin	⁵	-0.21	1183	-244
Koshin	⁵³	-1.54	9	-14
Koshin	⁵¹	2.08	319	663
Koshin	ⁿb	2.98	55	164
Koshin	ⁿbʷ	1.88	3	6
Koshin	ⁿd	0.91	12	11
Koshin	ⁿdʷ	-0.29	0	0
Koshin	ⁿt	-0.62	0	0
Kung	a	-1.22	331	-403
Kung	aː	-1.34	37	-50
Kung	b	-1.44	225	-323
Kung	bʷ	-0.15	9	-1
Kung	d	-0.58	86	-50
Kung	dzʷ	-0.43	0	0
Kung	dʒ	-1.89	6	-11
Kung	dʒʷ	-0.43	0	0
Kung	dʷ	-0.37	0	0
Kung	e	0.49	98	48
Kung	eː	-0.72	11	-8
Kung	f	0.79	262	206
Kung	fʲ	-0.73	1	-1
Kung	fʷ	-0.25	4	-1
Kung	g	-0.71	41	-29
Kung	gb	-2.0	16	-32
Kung	gʷ	-0.47	0	0
Kung	h	-0.75	2	-1
Kung	i	-0.63	144	-91
Kung	iː	-1.14	13	-15
Kung	j	-0.54	131	-70
Kung	k	1.43	621	888
Kung	kp	-2.37	10	-24
Kung	kpʳʷ	-0.29	0	0
Kung	kpʷ	-0.29	0	0
Kung	kx	1.08	19	20
Kung	kʰ	-0.29	0	0
Kung	kʲ	-0.39	2	-1
Kung	kʷ	-0.56	10	-6
Kung	l	0.32	142	45
Kung	m	-0.07	373	-27
Kung	mʷ	-0.42	2	-1
Kung	n	-2.48	203	-504
Kung	nʷ	-0.43	0	0
Kung	o	-0.36	124	-45
Kung	oː	-0.15	30	-4
Kung	p	0.58	18	10
Kung	q	-0.29	0	0
Kung	r	-0.77	1	-1
Kung	s	1.99	221	439
Kung	sʷ	-0.29	0	0
Kung	t	0.21	196	42
Kung	ts	0.25	90	23
Kung	tsʷ	1.34	1	1
Kung	tsː	3.46	2	7
Kung	tʃ	-2.13	15	-32
Kung	tʃʷ	-0.76	0	0
Kung	tʰ	1.14	1	1
Kung	tʲ	0.49	8	4
Kung	tʷ	-0.82	0	0
Kung	tˢ	-0.29	0	0
Kung	u	0.83	120	99
Kung	uʱ	-0.42	1	0
Kung	uː	0.77	15	12
Kung	uːʱ	-0.29	0	0
Kung	v	0.54	12	6
Kung	vʷ	-0.29	0	0
Kung	w	0.89	182	162
Kung	z	1.07	135	144
Kung	zː	3.46	1	3
Kung	²¹	-0.29	0	0
Kung	³	-0.95	172	-163
Kung	³¹	-0.43	0	0
Kung	³⁵	-0.29	0	0
Kung	¹	-0.07	1144	-75
Kung	¹³	-0.7	2	-1
Kung	¹⁵	-1.07	73	-78
Kung	ã	-0.44	0	0
Kung	ãː	0.87	2	2
Kung	æ	-0.11	2	0
Kung	æː	-0.43	0	0
Kung	æ̃	-0.4	0	0
Kung	õ	-0.51	0	0
Kung	õː	-0.46	0	0
Kung	ø	0.07	9	1
Kung	øː	0.13	1	0
Kung	ĩ	-0.34	0	0
Kung	ĩː	-0.29	0	0
Kung	ŋ	-0.95	271	-257
Kung	ŋm	-0.47	2	-1
Kung	ŋmʷ	-0.29	0	0
Kung	ŋʷ	-0.25	1	0
Kung	ŋˤ	-0.29	0	0
Kung	œ	-0.01	6	0
Kung	œː	0.97	3	3
Kung	œ̃	-0.29	0	0
Kung	ũ	-0.32	0	0
Kung	ũʱ	-0.29	0	0
Kung	ũː	-0.37	0	0
Kung	ɑ	-0.05	5	0
Kung	ɑː	-0.1	1	0
Kung	ɑ̃	-0.29	0	0
Kung	ɑ̃ː	-0.29	0	0
Kung	ɒ	-0.21	3	-1
Kung	ɒː	-0.47	0	0
Kung	ɒ̃	-0.29	0	0
Kung	ɒ̃ː	-0.29	0	0
Kung	ɔ	0.68	153	104
Kung	ɔː	0.32	23	7
Kung	ɔ̃	-0.32	0	0
Kung	ɔ̃ː	-0.37	0	0
Kung	ɘ	2.11	10	21
Kung	ɘː	1.5	8	12
Kung	ə	0.79	1112	878
Kung	əː	2.6	71	185
Kung	əˠ	-0.29	0	0
Kung	ə̃	-0.82	0	0
Kung	ə̃ː	-0.42	0	0
Kung	ɛ	-0.75	36	-27
Kung	ɛː	1.25	54	67
Kung	ɛ̃	-0.51	0	0
Kung	ɛ̃ː	-0.43	0	0
Kung	ɠ	-0.29	0	0
Kung	ɣ	3.05	138	421
Kung	ɥ	-0.57	8	-5
Kung	ɦ	-0.29	0	0
Kung	ɦː	-0.29	0	0
Kung	ɨ	0.86	19	16
Kung	ɨː	0.18	1	0
Kung	ɨ̃	-0.45	0	0
Kung	ɪ	0.61	339	206
Kung	ɪː	-0.64	8	-5
Kung	ɪ̃	-0.4	0	0
Kung	ɪ̃ː	-0.29	0	0
Kung	ɯ	-0.29	0	0
Kung	ɱ	-0.14	1	0
Kung	ɲ	-0.62	52	-32
Kung	ɲʲ	-0.45	3	-1
Kung	ɲʷ	-0.54	0	0
Kung	ɳ	-0.29	0	0
Kung	ʃ	-1.59	8	-13
Kung	ʃʲ	-1.03	0	0
Kung	ʃʷ	-0.57	0	0
Kung	ʉ	-0.42	0	0
Kung	ʉʱ	-0.29	0	0
Kung	ʉː	-0.29	0	0
Kung	ʊ	-0.44	216	-95
Kung	ʊʱ	-0.46	1	0
Kung	ʊʱː	-0.29	0	0
Kung	ʊː	-0.21	23	-5
Kung	ʊ̃	-0.48	0	0
Kung	ʊ̃ː	-0.43	0	0
Kung	ʊ̤	-0.29	0	0
Kung	ʒ	0.91	23	21
Kung	ʒʷ	-0.29	0	0
Kung	ʔ	2.16	222	479
Kung	β	0.71	3	2
Kung	βʷ	-0.29	0	0
Kung	ẽ	-0.39	0	0
Kung	ẽː	-0.29	0	0
Kung	⁴⁵	-0.29	0	0
Kung	⁵	0.49	1291	636
Kung	⁵³	2.13	120	256
Kung	⁵¹	1.31	277	364
Kung	ⁿb	-0.5	0	0
Kung	ⁿbʷ	-0.65	0	0
Kung	ⁿd	-0.82	0	0
Kung	ⁿdʷ	-0.29	0	0
Kung	ⁿt	-0.62	0	0
Mashi	a	1.27	713	908
Mashi	aː	-0.02	85	-2
Mashi	b	0.76	299	227
Mashi	bʷ	0.15	11	2
Mashi	d	2.83	265	751
Mashi	dzʷ	2.35	1	2
Mashi	dʒ	-0.46	50	-23
Mashi	dʒʷ	-0.43	0	0
Mashi	dʷ	-0.37	0	0
Mashi	e	0.29	90	26
Mashi	eː	0.57	32	18
Mashi	f	0.41	238	98
Mashi	fʲ	-0.49	2	-1
Mashi	fʷ	0.86	12	10
Mashi	g	0.26	83	21
Mashi	gb	-0.66	35	-23
Mashi	gʷ	-0.33	1	0
Mashi	h	-0.78	0	0
Mashi	i	0.32	258	83
Mashi	iː	0.09	29	3
Mashi	j	-0.6	127	-77
Mashi	k	-1.38	291	-401
Mashi	kp	-0.42	52	-22
Mashi	kpʳʷ	-0.29	0	0
Mashi	kpʷ	-0.29	0	0
Mashi	kx	-0.34	5	-2
Mashi	kʰ	-0.29	0	0
Mashi	kʲ	-0.67	0	0
Mashi	kʷ	-0.77	7	-5
Mashi	l	-0.58	98	-57
Mashi	m	0.94	434	410
Mashi	mʷ	-0.42	2	-1
Mashi	n	0.66	487	321
Mashi	nʷ	-0.43	0	0
Mashi	o	-0.32	127	-40
Mashi	oː	0.89	51	45
Mashi	p	1.91	33	63
Mashi	q	-0.29	0	0
Mashi	r	3.06	19	58
Mashi	s	-0.5	95	-47
Mashi	sʷ	-0.29	0	0
Mashi	t	1.98	256	507
Mashi	ts	1.81	160	289
Mashi	tsʷ	-0.4	0	0
Mashi	tsː	-0.29	0	0
Mashi	tʃ	0.4	63	25
Mashi	tʃʷ	1.44	2	3
Mashi	tʰ	1.14	1	1
Mashi	tʲ	-0.37	1	0
Mashi	tʷ	0.25	2	0
Mashi	tˢ	-0.29	0	0
Mashi	u	-0.09	92	-8
Mashi	uʱ	-0.54	0	0
Mashi	uː	-0.41	9	-4
Mashi	uːʱ	-0.29	0	0
Mashi	v	-0.47	0	0
Mashi	vʷ	-0.29	0	0
Mashi	w	1.32	197	260
Mashi	z	2.6	201	522
Mashi	zː	-0.29	0	0
Mashi	²¹	-0.29	0	0
Mashi	³	0.79	368	291
Mashi	³¹	-0.43	0	0
Mashi	³⁵	-0.29	0	0
Mashi	¹	-1.65	787	-1301
Mashi	¹³	0.95	8	8
Mashi	¹⁵	1.93	235	455
Mashi	ã	-0.44	0	0
Mashi	ãː	-0.54	0	0
Mashi	æ	-0.44	0	0
Mashi	æː	-0.43	0	0
Mashi	æ̃	-0.4	0	0
Mashi	õ	-0.51	0	0
Mashi	õː	-0.46	0	0
Mashi	ø	-0.71	0	0
Mashi	øː	-0.73	0	0
Mashi	ĩ	-0.34	0	0
Mashi	ĩː	-0.29	0	0
Mashi	ŋ	-0.07	345	-24
Mashi	ŋm	-0.19	6	-1
Mashi	ŋmʷ	-0.29	0	0
Mashi	ŋʷ	0.34	3	1
Mashi	ŋˤ	-0.29	0	0
Mashi	œ	-0.38	1	0
Mashi	œː	-0.38	0	0
Mashi	œ̃	-0.29	0	0
Mashi	ũ	-0.32	0	0
Mashi	ũʱ	-0.29	0	0
Mashi	ũː	-0.37	0	0
Mashi	ɑ	-0.54	1	-1
Mashi	ɑː	-0.72	0	0
Mashi	ɑ̃	-0.29	0	0
Mashi	ɑ̃ː	-0.29	0	0
Mashi	ɒ	-0.27	2	-1
Mashi	ɒː	-0.47	0	0
Mashi	ɒ̃	-0.29	0	0
Mashi	ɒ̃ː	-0.29	0	0
Mashi	ɔ	-0.01	123	-1
Mashi	ɔː	-0.59	9	-5
Mashi	ɔ̃	-0.32	0	0
Mashi	ɔ̃ː	-0.37	0	0
Mashi	ɘ	1.83	9	17
Mashi	ɘː	-0.21	1	0
Mashi	ə	-0.57	569	-322
Mashi	əː	0.29	28	8
Mashi	əˠ	-0.29	0	0
Mashi	ə̃	-0.41	1	0
Mashi	ə̃ː	-0.42	0	0
Mashi	ɛ	-1.1	6	-7
Mashi	ɛː	-1.17	4	-5
Mashi	ɛ̃	-0.51	0	0
Mashi	ɛ̃ː	-0.43	0	0
Mashi	ɠ	-0.29	0	0
Mashi	ɣ	0.58	44	25
Mashi	ɥ	-0.74	3	-2
Mashi	ɦ	-0.29	0	0
Mashi	ɦː	-0.29	0	0
Mashi	ɨ	-0.89	1	-1
Mashi	ɨː	-0.59	0	0
Mashi	ɨ̃	-0.45	0	0
Mashi	ɪ	-0.34	189	-65
Mashi	ɪː	-0.1	12	-1
Mashi	ɪ̃	-0.4	0	0
Mashi	ɪ̃ː	-0.29	0	0
Mashi	ɯ	-0.29	0	0
Mashi	ɱ	-0.6	0	0
Mashi	ɲ	-0.3	69	-21
Mashi	ɲʲ	-0.89	1	-1
Mashi	ɲʷ	-0.54	0	0
Mashi	ɳ	3.46	1	3
Mashi	ʃ	-0.07	74	-5
Mashi	ʃʲ	-0.3	4	-1
Mashi	ʃʷ	-0.11	1	0
Mashi	ʉ	-0.42	0	0
Mashi	ʉʱ	-0.29	0	0
Mashi	ʉː	-0.29	0	0
Mashi	ʊ	0.95	373	353
Mashi	ʊʱ	0.12	4	0
Mashi	ʊʱː	-0.29	0	0
Mashi	ʊː	1.25	40	50
Mashi	ʊ̃	-0.48	0	0
Mashi	ʊ̃ː	-0.43	0	0
Mashi	ʊ̤	-0.29	0	0
Mashi	ʒ	-0.8	0	0
Mashi	ʒʷ	-0.29	0	0
Mashi	ʔ	-0.5	2	-1
Mashi	β	-0.5	0	0
Mashi	βʷ	3.46	1	3
Mashi	ẽ	-0.39	0	0
Mashi	ẽː	-0.29	0	0
Mashi	⁴⁵	-0.29	0	0
Mashi	⁵	0.86	1348	1162
Mashi	⁵³	-0.58	38	-22
Mashi	⁵¹	-0.79	161	-127
Mashi	ⁿb	-0.5	0	0
Mashi	ⁿbʷ	-0.65	0	0
Mashi	ⁿd	-0.82	0	0
Mashi	ⁿdʷ	-0.29	0	0
Mashi	ⁿt	-0.62	0	0
Missong	a	0.9	655	587
Missong	aː	-0.4	71	-29
Missong	b	0.17	279	46
Missong	bʷ	0.15	11	2
Missong	d	-0.88	70	-62
Missong	dzʷ	-0.43	0	0
Missong	dʒ	1.27	103	131
Missong	dʒʷ	-0.43	0	0
Missong	dʷ	-0.37	0	0
Missong	e	-0.5	58	-29
Missong	eː	0.08	24	2
Missong	f	0.06	216	14
Missong	fʲ	-0.02	4	0
Missong	fʷ	-0.66	1	-1
Missong	g	-1.08	25	-27
Missong	gb	-0.66	35	-23
Missong	gʷ	-0.47	0	0
Missong	h	1.68	180	302
Missong	i	2.36	501	1181
Missong	iː	0.94	40	37
Missong	j	-0.57	129	-73
Missong	k	0.1	465	47
Missong	kp	0.55	73	40
Missong	kpʳʷ	-0.29	0	0
Missong	kpʷ	-0.29	0	0
Missong	kx	-0.85	0	0
Missong	kʰ	-0.29	0	0
Missong	kʲ	-0.53	1	-1
Missong	kʷ	-0.7	8	-6
Missong	l	0.46	149	69
Missong	m	-0.57	343	-197
Missong	mʷ	1.04	6	6
Missong	n	-0.77	358	-275
Missong	nʷ	-0.43	0	0
Missong	o	0.87	202	175
Missong	oː	-0.1	31	-3
Missong	p	-0.47	6	-3
Missong	q	-0.29	0	0
Missong	r	-0.77	1	-1
Missong	s	-0.66	87	-57
Missong	sʷ	-0.29	0	0
Missong	t	-1.5	138	-207
Missong	ts	-0.44	59	-26
Missong	tsʷ	-0.4	0	0
Missong	tsː	-0.29	0	0
Missong	tʃ	1.13	77	87
Missong	tʃʷ	0.34	1	0
Missong	tʰ	-0.51	0	0
Missong	tʲ	-0.49	0	0
Missong	tʷ	-0.82	0	0
Missong	tˢ	-0.29	0	0
Missong	u	0.01	95	1
Missong	uʱ	-0.3	2	-1
Missong	uː	1.75	20	35
Missong	uːʱ	-0.29	0	0
Missong	v	-0.47	0	0
Missong	vʷ	-0.29	0	0
Missong	w	-1.16	111	-129
Missong	z	-0.55	65	-36
Missong	zː	-0.29	0	0
Missong	²¹	-0.29	0	0
Missong	³	-0.34	241	-81
Missong	³¹	-0.43	0	0
Missong	³⁵	-0.29	0	0
Missong	¹	0.75	1328	999
Missong	¹³	0.13	5	1
Missong	¹⁵	0.56	161	91
Missong	ã	-0.44	0	0
Missong	ãː	-0.54	0	0
Missong	æ	-0.44	0	0
Missong	æː	-0.43	0	0
Missong	æ̃	-0.4	0	0
Missong	õ	-0.51	0	0
Missong	õː	-0.46	0	0
Missong	ø	-0.62	1	-1
Missong	øː	0.99	2	2
Missong	ĩ	-0.34	0	0
Missong	ĩː	-0.29	0	0
Missong	ŋ	-0.78	285	-223
Missong	ŋm	-0.54	1	-1
Missong	ŋmʷ	-0.29	0	0
Missong	ŋʷ	-0.25	1	0
Missong	ŋˤ	-0.29	0	0
Missong	œ	-0.15	4	-1
Missong	œː	-0.38	0	0
Missong	œ̃	-0.29	0	0
Missong	ũ	-0.32	0	0
Missong	ũʱ	-0.29	0	0
Missong	ũː	-0.37	0	0
Missong	ɑ	-0.67	0	0
Missong	ɑː	-0.72	0	0
Missong	ɑ̃	-0.29	0	0
Missong	ɑ̃ː	-0.29	0	0
Missong	ɒ	-0.41	0	0
Missong	ɒː	-0.47	0	0
Missong	ɒ̃	-0.29	0	0
Missong	ɒ̃ː	-0.29	0	0
Missong	ɔ	-1.11	75	-83
Missong	ɔː	-0.13	16	-2
Missong	ɔ̃	-0.32	0	0
Missong	ɔ̃ː	-0.37	0	0
Missong	ɘ	-0.69	0	0
Missong	ɘː	-0.45	0	0
Missong	ə	-0.85	454	-388
Missong	əː	-0.46	14	-6
Missong	əˠ	-0.29	0	0
Missong	ə̃	0.41	3	1
Missong	ə̃ː	-0.42	0	0
Missong	ɛ	-0.68	42	-29
Missong	ɛː	1.49	59	88
Missong	ɛ̃	-0.51	0	0
Missong	ɛ̃ː	-0.43	0	0
Missong	ɠ	-0.29	0	0
Missong	ɣ	-0.58	0	0
Missong	ɥ	-0.78	2	-2
Missong	ɦ	-0.29	0	0
Missong	ɦː	-0.29	0	0
Missong	ɨ	-0.99	0	0
Missong	ɨː	-0.59	0	0
Missong	ɨ̃	-0.45	0	0
Missong	ɪ	0.8	369	294
Missong	ɪː	-0.5	9	-5
Missong	ɪ̃	-0.4	0	0
Missong	ɪ̃ː	-0.29	0	0
Missong	ɯ	-0.29	0	0
Missong	ɱ	3.1	8	25
Missong	ɲ	-0.47	60	-28
Missong	ɲʲ	-0.22	4	-1
Missong	ɲʷ	-0.54	0	0
Missong	ɳ	-0.29	0	0
Missong	ʃ	-0.78	43	-34
Missong	ʃʲ	-0.48	3	-1
Missong	ʃʷ	-0.57	0	0
Missong	ʉ	-0.42	0	0
Missong	ʉʱ	-0.29	0	0
Missong	ʉː	-0.29	0	0
Missong	ʊ	1.45	430	623
Missong	ʊʱ	-0.66	0	0
Missong	ʊʱː	-0.29	0	0
Missong	ʊː	-0.21	23	-5
Missong	ʊ̃	0.35	2	1
Missong	ʊ̃ː	-0.43	0	0
Missong	ʊ̤	3.46	1	3
Missong	ʒ	-0.8	0	0
Missong	ʒʷ	-0.29	0	0
Missong	ʔ	-0.53	0	0
Missong	β	-0.09	1	0
Missong	βʷ	-0.29	0	0
Missong	ẽ	-0.39	0	0
Missong	ẽː	-0.29	0	0
Missong	⁴⁵	-0.29	0	0
Missong	⁵	0.65	1315	852
Missong	⁵³	-0.48	41	-20
Missong	⁵¹	-0.26	190	-50
Missong	ⁿb	-0.5	0	0
Missong	ⁿbʷ	-0.65	0	0
Missong	ⁿd	-0.82	0	0
Missong	ⁿdʷ	-0.29	0	0
Missong	ⁿt	-0.62	0	0
Mumfu	a	0.65	617	400
Mumfu	aː	1.88	154	290
Mumfu	b	-0.63	252	-160
Mumfu	bʷ	-0.91	4	-4
Mumfu	d	-0.54	88	-48
Mumfu	dzʷ	-0.43	0	0
Mumfu	dʒ	-0.39	52	-20
Mumfu	dʒʷ	-0.43	0	0
Mumfu	dʷ	-0.37	0	0
Mumfu	e	-0.18	71	-13
Mumfu	eː	0.33	28	9
Mumfu	f	-1.07	144	-154
Mumfu	fʲ	1.17	9	11
Mumfu	fʷ	-0.8	0	0
Mumfu	g	2.12	164	348
Mumfu	gb	1.67	68	114
Mumfu	gʷ	-0.33	1	0
Mumfu	h	-0.69	6	-4
Mumfu	i	-1.22	74	-90
Mumfu	iː	0.78	38	30
Mumfu	j	2.55	312	796
Mumfu	k	-0.28	420	-118
Mumfu	kp	1.62	96	155
Mumfu	kpʳʷ	-0.29	0	0
Mumfu	kpʷ	-0.29	0	0
Mumfu	kx	-0.85	0	0
Mumfu	kʰ	-0.29	0	0
Mumfu	kʲ	1.29	14	18
Mumfu	kʷ	-1.06	3	-3
Mumfu	l	0.34	143	48
Mumfu	m	1.85	488	900
Mumfu	mʷ	-0.06	3	0
Mumfu	n	0.81	501	408
Mumfu	nʷ	-0.43	0	0
Mumfu	o	0.82	199	163
Mumfu	oː	0.79	49	39
Mumfu	p	-0.12	10	-1
Mumfu	q	3.46	9	31
Mumfu	r	0.29	6	2
Mumfu	s	-1.01	69	-70
Mumfu	sʷ	-0.29	0	0
Mumfu	t	-0.17	183	-31
Mumfu	ts	0.07	82	6
Mumfu	tsʷ	-0.4	0	0
Mumfu	tsː	-0.29	0	0
Mumfu	tʃ	0.97	74	72
Mumfu	tʃʷ	2.54	3	8
Mumfu	tʰ	-0.51	0	0
Mumfu	tʲ	-0.37	1	0
Mumfu	tʷ	-0.82	0	0
Mumfu	tˢ	-0.29	0	0
Mumfu	u	-1.73	42	-73
Mumfu	uʱ	-0.17	3	-1
Mumfu	uː	-1.0	6	-6
Mumfu	uːʱ	-0.29	0	0
Mumfu	v	-0.47	0	0
Mumfu	vʷ	-0.29	0	0
Mumfu	w	0.14	156	22
Mumfu	z	-0.09	85	-8
Mumfu	zː	-0.29	0	0
Mumfu	²¹	-0.29	0	0
Mumfu	³	1.11	404	449
Mumfu	³¹	2.35	1	2
Mumfu	³⁵	-0.29	0	0
Mumfu	¹	-1.41	841	-1188
Mumfu	¹³	0.95	8	8
Mumfu	¹⁵	1.32	202	267
Mumfu	ã	-0.32	1	0
Mumfu	ãː	-0.54	0	0
Mumfu	æ	-0.44	0	0
Mumfu	æː	-0.43	0	0
Mumfu	æ̃	-0.4	0	0
Mumfu	õ	-0.51	0	0
Mumfu	õː	-0.46	0	0
Mumfu	ø	-0.45	3	-1
Mumfu	øː	1.85	3	6
Mumfu	ĩ	-0.34	0	0
Mumfu	ĩː	-0.29	0	0
Mumfu	ŋ	2.34	547	1277
Mumfu	ŋm	-0.33	4	-1
Mumfu	ŋmʷ	-0.29	0	0
Mumfu	ŋʷ	-0.54	0	0
Mumfu	ŋˤ	3.46	9	31
