ID	Concept	Doculect	Value	Tokens
3507	348_cowcattle	KDVFang1	mbɔ̀lə́ / bə̀mbɔ̀lə́	m b ɔ ¹ l ə ⁵
3508	348_cowcattle	KJSFang2	mbɔ̀lɔ́ / bə̀mbɔ̀lɔ́	m b ɔ ¹ l ɔ ⁵
3509	348_cowcattle	JGYKoshin3	ⁿbɔ̀ŋ / bə̀ⁿbɔ̀ŋ	n b ɔ ¹ ŋ
3510	348_cowcattle	TELKoshin4	ⁿbɔ̀ŋ / bə̀ⁿbɔ̀ŋ	n b ɔ ¹ ŋ
3511	348_cowcattle	DPJKoshin1	mbɔ̀ŋ  /  bòmbɔ̀ŋ	m b ɔ ¹ ŋ
3512	348_cowcattle	MRYKoshin2	mbɔ̀ŋ /  bòmbɔ̀ŋ	m b ɔ ¹ ŋ
3513	348_cowcattle	KCSKung3	mbɔ̀ŋ / sə̀mbɔ̀ŋ	m b ɔ ¹ ŋ
3514	348_cowcattle	NJSKung4	mbɔ̀lɔ́ʔ / sə̀mbɔ̀lɔ́ʔ ~ ( mbɔ̀ŋ sê )	m b ɔ ¹ l ɔ ⁵ ʔ
3515	348_cowcattle	ZKGKung1	mbɔ̀ŋ / sə́mbɔ̀ŋ	m b ɔ ¹ ŋ
3516	348_cowcattle	BNMKung2	mbɔ̀lə́ʔ / sə̀mbɔ̀ŋ	m b ɔ ¹ l ə ⁵ ʔ
3517	348_cowcattle	NMNMundabli3	m̀bɔ̀ŋ / m̀bɔ̀ŋ	m ¹ b ɔ ¹ ŋ
3518	348_cowcattle	CENMundabli2	mbɔ̂ŋ / mbɔ̀ŋ bó	m b ɔ ⁵ ¹ ŋ
3519	348_cowcattle	LFNMundabli1	mbɔ̀ŋ / mbɔ̀ŋbó	m b ɔ ¹ ŋ
3520	348_cowcattle	NINMundabli4	mbɔ̀ŋ / mbɔ̀ŋbó	m b ɔ ¹ ŋ
3521	348_cowcattle	NGTMunken3	mbɔ̀ŋ / bə̀mbɔ̀ŋ	m b ɔ ¹ ŋ
3522	348_cowcattle	NUNMunken4	mbɔ̀ŋ / bɛ̀mbɔ̀ŋ~bèmbɔ̀ŋ	m b ɔ ¹ ŋ
3523	348_cowcattle	NEAMunken1	mbɔ̀ŋ / bə̀mbɔ̀ŋ	m b ɔ ¹ ŋ
3524	348_cowcattle	TNTMunken2	mbɔ̀ŋ / bìnmbɔ̀ŋ~bə̀mbɔ̀ŋ	m b ɔ ¹ ŋ
3525	348_cowcattle	MCANgun3	ⁿbɔ̀ŋ / bɛ̀ⁿbɔ̀ŋ~bàⁿbɔ̀ŋ	n b ɔ ¹ ŋ
3526	348_cowcattle	KBMNgun4	ⁿbɔ̀ŋ / bə̀ⁿbɔ̀ŋ	n b ɔ ¹ ŋ
3527	348_cowcattle	WCANgun1	mbɔ̀ŋ / bɛ̀mbɔ̀ŋ	m b ɔ ¹ ŋ
3528	348_cowcattle	AOMNgun2	mbɔ̀ŋ / bɛ̀mbɔ̀ŋ	m b ɔ ¹ ŋ
3529	348_cowcattle	APBMumfu1	mbɔ̀ŋ / mbɔ̀ŋbə́	m b ɔ ¹ ŋ
3530	348_cowcattle	DNMMumfu2	mbɔ̀ŋ / mbɔ̀ŋbə́	m b ɔ ¹ ŋ
3531	348_cowcattle	BKBMashi2	ǹnə̀ / bʊ̂nnə̀	n ¹ n ə ¹
3532	348_cowcattle	KFKMashi1	nə̀ / bʊ̀nə̀	n ə ¹
3533	348_cowcattle	ABSMissong1	mbɔ̀ŋ ~mbʊ̀ŋ / bàmbɔ̀ŋ ~bàmbʊ̀ŋ	m b ɔ ¹ ŋ
3534	348_cowcattle	AGAMissong2	mbʊ̀ŋ / bàmbʊ̀ŋbʊ́	m b ʊ ¹ ŋ
3535	590_goat	NVBAbar7	ɪ̀bʷɪ́ / ɪ̀bʷɪ̂ː~ɪ̀bʷɪ́hɪ̀	ɪ ¹ bʷ ɪ ⁵
3536	590_goat	ECLAbar8	ɪ̀bʷɪ́ / ɪ̄bʷɪ́	ɪ ¹ bʷ ɪ ⁵
3537	590_goat	NMAAbar1	ɪ̀bwɪ̌ / íbwɪ́	ɪ ¹ b w ɪ ¹ ⁵
3538	590_goat	NACAbar2	ɪ̀bwɪ́ / íbwɪ́	ɪ ¹ b w ɪ ⁵
3539	590_goat	NEMAjumbu9	bʷə̀~bʷóə̀ / bwə́yə̄~bwə́lə́kə̄~kə̀bʷə́lə́	bʷ ə ¹
3540	590_goat	NVIAjumbu1	bwò~bwə̌ / kə̀bwə́lə́	b w o ¹
3541	590_goat	KMNAjumbu2	bwòː / kə̀bwólə́	b w oː ¹
3542	590_goat	KDCAjumbu10	bʷə̀ / kə́bʷólə́	bʷ ə ¹
3543	590_goat	ENBBiya1	ɪ̀bʷɪ̌ / ɪ̀bʷɪ́	ɪ ¹ bʷ ɪ ¹ ⁵
3544	590_goat	ICNBiya2	ɪ̀bʷɪ́ / ɪ́bʷɪ́	ɪ ¹ bʷ ɪ ⁵
3545	590_goat	NNBBuu3	dʒʊ̌ː / kə̀dʒʊ̌ːtə́ ~ dʒʊ́	dʒ ʊː ¹ ⁵
3546	590_goat	MNJBuu4	dʒʊ̌ː / kə̀dʒʊ́ːtə́	dʒ ʊː ¹ ⁵
3547	590_goat	KEMBuu1	dʒʊ̌ː / kə́dʒʊ́ːtə́	dʒ ʊː ¹ ⁵
3548	590_goat	KCYBuu2	dʒʊ̌ː / ə̀dʒʊ̌ː~ə́dʒʊ́-dʒʊ	dʒ ʊː ¹ ⁵
3549	590_goat	KHKFang12	dzū / dzú	d z u ³
3550	590_goat	DPNFang13	dzū / dzú	d z u ³
3551	590_goat	KJSFang2	dzū / dzú (9 / 10  kū 7)	d z u ³
3552	590_goat	JGYKoshin3	mə̀ / mə́	m ə ¹
3553	590_goat	TELKoshin4	mə̄ / mɛ́ ~ mə́	m ə ³
3554	590_goat	MRYKoshin2	mə̄ / ø	m ə ³
3555	590_goat	KCSKung3	βə́ / sə̀βə̂	β ə ⁵
3556	590_goat	NJSKung4	βə̄ / sə̀βə᷇ː	β ə ³
3557	590_goat	NMNMundabli3	dʒǔ / dʒú	dʒ u ⁵
3558	590_goat	CENMundabli2	dʒǔː / dʒú	dʒ uː ¹ ⁵
3559	590_goat	LFNMundabli1	dʒǔ ~ dʒǔː / dʒúyə̄ ~ dʒúː	dʒ u ⁵
3560	590_goat	NINMundabli4	dʒǔː / dʒúyə́	dʒ uː ¹ ⁵
3561	590_goat	NGTMunken3	ɪ̀bɪ́ / kɪ́bɪ́ːlə́~ɪ́bɪ́ːlə́	ɪ ¹ b ɪ ⁵
3562	590_goat	NUNMunken4	ɪ̀bě / ɪ́bé	ɪ ¹ b e ¹ ⁵
3563	590_goat	NEAMunken1	ɪ̀bè / ɪ́bé	ɪ ¹ b e ¹
3564	590_goat	TNTMunken2	ìbɪ́ ~ɪ̀bí  / ɪ́bé~ɪ́bɪ́~ ìbi̋	i ¹ b ɪ ⁵
3565	590_goat	MCANgun3	ɪ̀bʷɪ̌ː / ɪ́bʷɪ́	ɪ ¹ bʷ ɪː ¹ ⁵
3566	590_goat	KBMNgun4	ɪ̀bʷɪ́ / ɪ̄bʷɪ́~kə̀bʷɪ́lɪ́	ɪ ¹ bʷ ɪ ⁵
3567	590_goat	WCANgun1	ɪ̀bwɪ́ / ɪ́bwɪ́	ɪ ¹ b w ɪ ⁵
3568	590_goat	AOMNgun2	ɪ̀bwɪ́ / ɪ́wɪ́l	ɪ ¹ b w ɪ ⁵
3569	590_goat	APBMumfu1	dʒʊ̌ / dʒʊ́yə́	dʒ ʊ ¹ ⁵
3570	590_goat	DNMMumfu2	dʒʊ̌ː / dʒʊ́yə́	dʒ ʊː ¹ ⁵
3571	590_goat	BKBMashi2	bǐː / bí	b iː ¹ ⁵
3572	590_goat	KFKMashi1	bǐː / bíː	b iː ¹ ⁵
3573	590_goat	ABSMissong1	ɪ̀bwʊ̌ː / ɪ̀bwʊ́	ɪ ¹ b w ʊː ¹ ⁵
3574	590_goat	AGAMissong2	ɪ̀bǔː / ɪ́búːyī	ɪ ¹ b uː ¹ ⁵
3575	1017_pig	NVBAbar7	ɪ̀wɔ̀ŋ / ɪ̀wɔ́ŋŋɛ̀	ɪ ¹ w ɔ ¹ ŋ
3576	1017_pig	ECLAbar8	ɪ̀wɔ̀ŋ / ɪ̄wɔ́ŋ	ɪ ¹ w ɔ ¹ ŋ
3577	1017_pig	NMAAbar1	ɪ̀wɔ̀ŋ / ɪ́wɔ́ŋ	ɪ ¹ w ɔ ¹ ŋ
3578	1017_pig	NACAbar2	ɪ̀wɔ̀ŋ / ɪ́wɔ́ŋ	ɪ ¹ w ɔ ¹ ŋ
3579	1017_pig	NEMAjumbu9	kə̀ⁿgʷònə́ / bə̀ⁿgʷònə́	k ə ¹ n gʷ o ¹ n ə ⁵
3580	1017_pig	NVIAjumbu1	kə̀ŋgwə̀nə̀ / ə̀bə̀ŋgwə̀nə́	k ə ¹ ŋ g w ə ¹ n ə ¹
3581	1017_pig	KMNAjumbu2	kə̀ŋgwòːnə́ / bə̀ŋgwòːnə́	k ə ¹ ŋ g w oː ¹ n ə ⁵
3582	1017_pig	KDCAjumbu10	kə̀ⁿgʷə̀nə̀ / bə̀ⁿgʷə̀nə́	k ə ¹ n gʷ ə ¹ n ə ¹
3583	1017_pig	ENBBiya1	ɪ̀gɔ̀ŋ / ɪ̀gɔ́ŋ~kə̀gɔ́ŋ	ɪ ¹ g ɔ ¹ ŋ
3584	1017_pig	ICNBiya2	ɪ̀gɔ̀ŋ / ɪ́gɔ́ŋ	ɪ ¹ g ɔ ¹ ŋ
3585	1017_pig	NNBBuu3	kə̀fí / bə̀fí	k ə ¹ f i ⁵
3586	1017_pig	MNJBuu4	kə̀fí / bə̀fí	k ə ¹ f i ⁵
3587	1017_pig	KEMBuu1	kə̀fí / bə̀fí	k ə ¹ f i ⁵
3588	1017_pig	KCYBuu2	kə̀fí / bə̀fí	k ə ¹ f i ⁵
3589	1017_pig	KHKFang12	kə̀fʲə́ / bə̀fʲə́	k ə ¹ fʲ ə ⁵
3590	1017_pig	DPNFang13	kə̀fʲə́ / bə̀fʲə́	k ə ¹ fʲ ə ⁵
3591	1017_pig	KDVFang1	kə̀fí / bə̀fí	k ə ¹ f i ⁵
3592	1017_pig	KJSFang2	kə̀fí / bə̀fí	k ə ¹ f i ⁵
3593	1017_pig	JGYKoshin3	kə́fɥí ~ bə́fɥí	k ə ⁵ f ɥ i ⁵
3594	1017_pig	TELKoshin4	kə̀fɥí ~ bə̀fɥí	k ə ¹ f ɥ i ⁵
3595	1017_pig	DPJKoshin1	kə́dɨ̂ɣ  /  bə́dɨ̂ɣ	k ə ⁵ d ɨ ⁵ ¹ ɣ
3596	1017_pig	MRYKoshin2	kə̀fʷí /  bə́dɨ̂ɣ	k ə ¹ fʷ i ⁵
3597	1017_pig	KCSKung3	kə̀pfə̀ndúŋ / ʊ̀pfə̀ndúŋ	k ə ¹ p f ə ¹ n d u ¹ ŋ
3598	1017_pig	NJSKung4	kə̀pfə̀ndʊ́ŋ / ʊ̀pfə̀ndʊ́ŋ	k ə ¹ p f ə ¹ n d ʊ ⁵ ŋ
3599	1017_pig	ZKGKung1	kə̀pfə̀ndʊ́ŋ / ʊ̀kpfə̀ndʊ́ŋ	k ə ¹ p f ə ¹ n d ʊ ⁵ ŋ
3600	1017_pig	BNMKung2	kə̀pfə̀ndʊ́ŋ / ʊ̀pfə̀ndʊ́ŋ	k ə ¹ p f ə ¹ n d ʊ ⁵ ŋ
3601	1017_pig	NMNMundabli3	kúɲàm / kúɲàm	k u ¹ ɲ a ³ m
3602	1017_pig	CENMundabli2	kúɲàm / kűːɲàm	k u ¹ ɲ a ³ m
3603	1017_pig	LFNMundabli1	kʷúɲàm / kʷúɲàmbə́	kʷ u ¹ ɲ a ³ m
3604	1017_pig	NINMundabli4	kúɲām / kúɲāmbó	k u ¹ ɲ a ³ m
3605	1017_pig	NGTMunken3	ɪ̀wʊ̀ŋ / ɪ́wʊ́ŋ	ɪ ¹ w ʊ ¹ ŋ
3606	1017_pig	NUNMunken4	ɪ̀wʊ̀ŋ / ɪ́wʊ́ŋə̄	ɪ ¹ w ʊ ¹ ŋ
3607	1017_pig	NEAMunken1	ɪ̀wʊ̀ŋ / ɪ́wʊ́ŋ~kɪ́wʊ́ŋ	ɪ ¹ w ʊ ¹ ŋ
3608	1017_pig	TNTMunken2	ìwʊ̀ŋ / íwʊ́ŋ	i ¹ w ʊ ¹ ŋ
3609	1017_pig	MCANgun3	ɪ̀wɔ̀ŋ / ɪ̄wɔ́ŋ	ɪ ¹ w ɔ ¹ ŋ
3610	1017_pig	KBMNgun4	ɪ̀wɔ̀ŋ / ɪ̄wɔ́ŋ~ɪ́wɔ́ŋ	ɪ ¹ w ɔ ¹ ŋ
3611	1017_pig	WCANgun1	ɪ̀wɔ́ŋ / íwɔ́ŋ	ɪ ¹ w ɔ ⁵ ŋ
3612	1017_pig	AOMNgun2	ɪ̀wɔ̀ŋ / ɪ̄wɔ́ŋ	ɪ ¹ w ɔ ¹ ŋ
3613	1017_pig	APBMumfu1	fǐ / fīːbə́	f i ¹ ⁵
3614	1017_pig	DNMMumfu2	fǐ / fīːbə́	f i ¹ ⁵
3615	1017_pig	BKBMashi2	àfyə̌p / bìfyə̌p	a ¹ f j ə ¹ ⁵ p
3616	1017_pig	KFKMashi1	àfyə̌p / bìfyə̌p	a ¹ f j ə ¹ ⁵ p
3617	1017_pig	ABSMissong1	kìfí / bìfí	k i ¹ f i ⁵
3618	1017_pig	AGAMissong2	kɪ̀fǐː / bìfíːbī	k ɪ ¹ f iː ¹ ⁵
3619	1189_sheep	NVBAbar7	ǹzà / nzàbʷə́mbʷî	n ¹ z a ¹
3620	1189_sheep	ECLAbar8	ǹzàː / bʷɪ̀nzàː	n ¹ z aː ¹
3621	1189_sheep	NMAAbar1	ndzà / gbwɪ̀ndzà	n d z a ¹
3622	1189_sheep	NACAbar2	ndzàː / bə̀ndzàː	n d z aː ¹
3623	1189_sheep	NEMAjumbu9	ⁿdʒì / àⁿdʒì	n d ʒ i ¹
3624	1189_sheep	NVIAjumbu1	ndʒì / àndʒì	n dʒ i ¹
3625	1189_sheep	KMNAjumbu2	ndʒì / àndʒì	n dʒ i ¹
3626	1189_sheep	KDCAjumbu10	ⁿdʒì / àⁿdʒì	n d ʒ i ¹
3627	1189_sheep	ENBBiya1	ǹdzònə̀~ndzònò / bə̀ndzònə̀	n ¹ d z o ¹ n ə ¹
3628	1189_sheep	ICNBiya2	ndzònə̀ / bə̀ndzònə̀	n d z o ¹ n ə ¹
3629	1189_sheep	NNBBuu3	ndzèːlə̀ / bə̀ndzèːlə̀	n d z eː ¹ l ə ¹
3630	1189_sheep	MNJBuu4	ndzèːlə̀ / bə̀ndzèːlə̀	n d z eː ¹ l ə ¹
3631	1189_sheep	KHKFang12	sɔ̀ŋ / bə̀sɔ̀ŋ	s ɔ ¹ ŋ
3632	1189_sheep	DPNFang13	sɔ̀ŋ / sɔ̀ŋ	s ɔ ¹ ŋ
3633	1189_sheep	KDVFang1	sɔ̄ŋ / sɔ́ŋ	s ɔ ³ ŋ
3634	1189_sheep	KJSFang2	sɔ̀ŋ / sɔ́ŋ	s ɔ ¹ ŋ
3635	1189_sheep	JGYKoshin3	ʃɔ̀ŋ / ʃɔ̂ŋ	ʃ ɔ ¹ ŋ
3636	1189_sheep	TELKoshin4	kə́ʒíá / ʃɔ̂ŋ	k ə ⁵ ʒ i ⁵ a ⁵
3637	1189_sheep	MRYKoshin2	ʃɔ̀ŋ / ø	ʃ ɔ ¹ ŋ
3638	1189_sheep	KCSKung3	ndzə̀ɣ / sə̀ndzə̀ɣ	n d z ə ¹ ɣ
3639	1189_sheep	NJSKung4	ndzə̀ɣ / sə́ndzə̀ɣ	n d z ə ¹ ɣ
3640	1189_sheep	ZKGKung1	ndzə̀ɣ /sə́ndzə̀ɣ	n d z ə ¹ ɣ
3641	1189_sheep	BNMKung2	ndzɨ̀ːɣ /sə̀ndzə̀ɣ	n d z ɨː ¹ ɣ
3642	1189_sheep	NMNMundabli3	ndzʲè / ndzʲê	n d z j e ¹
3643	1189_sheep	CENMundabli2	ndzə̀ / ndzə̀ bɒ́	n d z ə ¹
3644	1189_sheep	LFNMundabli1	ndzè / ndzèyə́ ~ ndzé	n d z e ¹
3645	1189_sheep	NINMundabli4	ndzə̀ / ndzə̀bó	n d z ə ¹
3646	1189_sheep	NGTMunken3	ndzàlə̀~ndzàː / bə̀ndzàːlə̀	n d z a ¹ l ə ¹
3647	1189_sheep	NUNMunken4	ndzàː / ndzàlə̀	n d z aː ¹
3648	1189_sheep	TNTMunken2	ndzàːlə̀ / bɪ̀ndzàːlə̀ ~ bə̀ndzàlə̀	n d z aː ¹ l ə ¹
3649	1189_sheep	MCANgun3	ⁿdzònə̀~ⁿdzònò / bɛ̀ⁿdzònò	n d z o ¹ n ə ¹
3650	1189_sheep	KBMNgun4	ⁿzòːnə̀ / bə̀ⁿdzòːnə̀	n z oː ¹ n ə ¹
3651	1189_sheep	WCANgun1	ǹdzònə̀ / bɛ̀ndzònɛ̀	n ¹ d z o ¹ n ə ¹
3652	1189_sheep	AOMNgun2	ǹdzònò / bɛ̀ndzònò	n ¹ d z o ¹ n o ¹
3653	1189_sheep	APBMumfu1	ndzə̀l / ndzə̀lbə̌	n d z ə ¹ l
3654	1189_sheep	DNMMumfu2	ǹzɛ̀l / ǹzɛ̂lyə́	n ¹ z ɛ ¹ l
3655	1189_sheep	BKBMashi2	ʃɔ̄ŋ / ʃɔ́ŋ	ʃ ɔ ³ ŋ
3656	1189_sheep	KFKMashi1	ʃɔ̄ŋ / ʃɔ́ŋ	ʃ ɔ ³ ŋ
3657	1189_sheep	ABSMissong1	ǹdzɛ̀ / bànsdzɛ̀	n ¹ d z ɛ ¹
3658	1189_sheep	AGAMissong2	ndzɛ̀ / bàndzɛ̀bʊ́	n d z ɛ ¹
3659	250_cat	NVBAbar7	ʃìbʊ̂s / m̀bʊ̂sm̂	ʃ i ¹ b ʊ ¹ ⁵ s
3660	250_cat	ECLAbar8	ʃìbʊ̂s~ìbʊ̂s / mʊ̀ⁿbʊ̂s	ʃ i ¹ b ʊ ¹ ⁵ s
3661	250_cat	NMAAbar1	ʃìbʊ̂ʃ / m̄bʊ̂ʃ	ʃ i ¹ b ʊ ¹ ⁵ ʃ
3662	250_cat	NACAbar2	ʃìbʊ̂ʃ / m̀bʊ̂ʃ	ʃ i ¹ b ʊ ¹ ⁵ ʃ
3663	250_cat	NEMAjumbu9	fə̀dàmʊ́ʔ / m̩̀dàmʊ́ʔ	f ə ¹ d a ³ m ʊ ⁵ ʔ
3664	250_cat	NVIAjumbu1	fə̀dàmʊ́ʔ / ə̀mdàmʊ́ʔ ~ m̀dàmʊ́ʔ	f ə ¹ d a ³ m ʊ ⁵ ʔ
3665	250_cat	KMNAjumbu2	fə̀dàmú / m̀dàmú	f ə ¹ d a ³ m u ¹
3666	250_cat	KDCAjumbu10	fə̀dàmʊ́ʔ / m̩̀dàmʊ́ʔ	f ə ¹ d a ³ m ʊ ⁵ ʔ
3667	250_cat	ENBBiya1	fìbûs / m̩̀bûs	f i ¹ b u ⁵ ¹ s
3668	250_cat	ICNBiya2	fìbûs / mʊ̀mbûs	f i ¹ b u ⁵ ¹ s
3669	250_cat	NNBBuu3	fə̀búsə́ / mə̀búsə́	f ə ¹ b u ¹ s ə ⁵
3670	250_cat	MNJBuu4	fə̀búsə́ / mə̀mbúsə́	f ə ¹ b u ¹ s ə ⁵
3671	250_cat	KEMBuu1	fə̀bús~búsə́~fə̀búsə́ / mə̀búsə́	f ə ¹ b u ¹ s
3672	250_cat	KCYBuu2	fə̀búsə́ / mə̀mbúsə́	f ə ¹ b u ¹ s ə ⁵
3673	250_cat	KHKFang12	fə̀mə́sá / mə̀mmə́sá	f ə ³ m ə ⁵ s a ⁵
3674	250_cat	DPNFang13	fə̀mə́sá / mə̀mə́sá	f ə ³ m ə ⁵ s a ⁵
3675	250_cat	KDVFang1	mə́sá / mə̀mə́sá	m ə ⁵ s a ⁵
3676	250_cat	KJSFang2	fə̀mə́sá / mə̀mə́sá	f ə ³ m ə ⁵ s a ⁵
3677	250_cat	JGYKoshin3	fə̀mó / m̀mó	f ə ³ m o ⁵
3678	250_cat	TELKoshin4	fə̀mʊ́ / ŋ̀mʊ́	f ə ³ m ʊ ⁵
3679	250_cat	MRYKoshin2	fə̀mʊ́ / ø	f ə ³ m ʊ ⁵
3680	250_cat	KCSKung3	fə̀tàmbʊ́ʔ /  m̀tàmbʊ́ʔ	f ə ¹ t a ³ m b ʊ ⁵ ʔ
3681	250_cat	NJSKung4	fə̀tàmʊ̂ʔ /  m̀tàmʊ́ʔ	f ə ¹ t a ³ m ʊ ¹ ⁵ ʔ
3682	250_cat	ZKGKung1	fə̀tàːmʊ́ʔ / m̀tàːmʊ́ʔ	f ə ¹ t aː ¹ m ʊ ⁵ ʔ
3683	250_cat	BNMKung2	fə̀tàmʊ́ʔ / m̀tàmʊ́ʔ	f ə ¹ t a ³ m ʊ ⁵ ʔ
3684	250_cat	NMNMundabli3	mɥɪ̌n / mɥɪ̌n	m ɥ ɪ ¹ ⁵ n
3685	250_cat	CENMundabli2	mwɪ̌ː / mwɪ̌ː	m w ɪː ¹ ⁵
3686	250_cat	LFNMundabli1	mwɪ̌ːn / mwɪ̌ːnmó	m w ɪː ¹ ⁵ n
3687	250_cat	NINMundabli4	mwɪ̌n / mwɪ̀nmó	m w ɪ ¹ ⁵ n
3688	250_cat	NGTMunken3	ʃìbʊ̂s / mʊ̀mbʊ̂s	ʃ i ¹ b ʊ ¹ ⁵ s
3689	250_cat	NUNMunken4	ʃìbûs / mùmbûs	ʃ i ¹ b u ⁵ ¹ s
3690	250_cat	NEAMunken1	ʃìbwə́s / mùmbwə́s ~ ʃìbʊ́s / mùmbʊ́s	ʃ i ¹ b w ə ⁵ s
3691	250_cat	TNTMunken2	ʃìbʊ̂s / mʊ̀bʊ̂s	ʃ i ¹ b ʊ ¹ ⁵ s
3692	250_cat	MCANgun3	fìbʊ̂s~ìbúsì / mʊ̀bûs	f i ¹ b ʊ ¹ ⁵ s
3693	250_cat	KBMNgun4	fìbûs / m̜̀bûs~mʷɪ̀ⁿbûs	f i ¹ b u ⁵ ¹ s
3694	250_cat	WCANgun1	fìbûs / m̀bûs	f i ¹ b u ⁵ ¹ s
3695	250_cat	AOMNgun2	fíbûs / mɨ̀mbûs	f i ⁵ b u ⁵ ¹ s
3696	250_cat	APBMumfu1	wmɨ̄n~pʊ̀sí / mwɪ̌n~pʊ̀síbə́	w m ɨ ³ n
3697	250_cat	DNMMumfu2	mínʊ̄~bʊ̌s / mímʊ̀bə́	m i ⁵ n ʊ ³
3698	250_cat	BKBMashi2	fìbʊ̌t / mùmbʊ̌t	f i ¹ b ʊ ¹ ⁵ t
3699	250_cat	KFKMashi1	fìbʊ́t / mùmbʊ́t	f i ¹ b ʊ ⁵ t
3700	250_cat	ABSMissong1	fìbùsə́ / mùbúsə́	f i ¹ b u ¹ s ə ⁵
3701	250_cat	AGAMissong2	fìbúsə́ / mùmbúsə́mū	f i ¹ b u ¹ s ə ⁵
3702	50_animal	NVBAbar7	ɪ̀ʃì / ɪ́ʃîː	ɪ ¹ ʃ i ¹
3703	50_animal	ECLAbar8	ɪ̀ʃì / kɪ̄ʃí~ɪ̄ʃí	ɪ ¹ ʃ i ¹
3704	50_animal	NMAAbar1	ìʃì / íʃí	i ¹ ʃ i ¹
3705	50_animal	NACAbar2	ìʃì / íʃí	i ¹ ʃ i ¹
3706	50_animal	NEMAjumbu9	fúò / kə̀fúólə̀~fúó	f u ¹ o ¹
3707	50_animal	NVIAjumbu1	fɥò / kə̀fɥòlə̀	f ɥ o ¹
3708	50_animal	KMNAjumbu2	fɥò / kə́fɥôːlə̀	f ɥ o ¹
3709	50_animal	KDCAjumbu10	fɥò / kə́fɥóːlə̀	f ɥ o ¹
3710	50_animal	ENBBiya1	ɪ̀fì / ɪ̀fí	ɪ ¹ f i ¹
3711	50_animal	ICNBiya2	ɪ̀fìː / ɪ̀fí~ɪ̀fî	ɪ ¹ f iː ¹
3712	50_animal	NNBBuu3	ɲàm / kə́ɲâmtə́	ɲ a ³ m
3713	50_animal	MNJBuu4	ɲàm / kə́ɲámtə́	ɲ a ³ m
3714	50_animal	KEMBuu1	ɲàm / ə́ɲâm~kə́yàːmtə̀??	ɲ a ³ m
3715	50_animal	KCYBuu2	ɲàm / ɲâːm	ɲ a ³ m
3716	50_animal	KHKFang12	ɲàm / ɲám	ɲ a ³ m
3717	50_animal	DPNFang13	ɲàm / ɲám	ɲ a ³ m
3718	50_animal	KDVFang1	ɲàm / ɲám	ɲ a ³ m
3719	50_animal	KJSFang2	ɲàm / ɲám	ɲ a ³ m
3720	50_animal	JGYKoshin3	ɲʷàm / ɲʷâm	ɲʷ a ³ m
3721	50_animal	TELKoshin4	ɲʷàm / ɲʷâm	ɲʷ a ³ m
3722	50_animal	DPJKoshin1	nzə̀ŋə̀  /  nzə́ŋə̀	n z ə ¹ ŋ ə ¹
3723	50_animal	MRYKoshin2	ɲɑ̀m /  nzə́ŋə̀	ɲ ɑ ³ m
3724	50_animal	KCSKung3	ɲàm / sə̀ɲâm	ɲ a ³ m
3725	50_animal	NJSKung4	ɲàm / sə̀ɲa᷇ːm	ɲ a ³ m
3726	50_animal	ZKGKung1	ɲàm / sə̀ɲa᷇ːm	ɲ a ³ m
3727	50_animal	BNMKung2	ɲàm / sə̀ɲa᷇ːm	ɲ a ³ m
3728	50_animal	NMNMundabli3	sò / ɲʲâm	s o ¹
3729	50_animal	CENMundabli2	sòɦ / ɲâm	s o ¹ ɦ
3730	50_animal	LFNMundabli1	ɲâːm ~ sòː / ɲàmyə́ ~ɲām	ɲ aː ⁵ ¹ m
3731	50_animal	NINMundabli4	sɔ̄ / ɲàmyə́	s ɔ ³
3732	50_animal	NGTMunken3	ɪ̀ʃìː / kíʃílə́	ɪ ¹ ʃ iː ¹
3733	50_animal	NUNMunken4	ɪ̀ʃì / kɪ́ʃílə̄~ɪ̀ʃí	ɪ ¹ ʃ i ¹
3734	50_animal	NEAMunken1	ɪ̀ʃì / ɪ́ʃɪ́	ɪ ¹ ʃ i ¹
3735	50_animal	TNTMunken2	ìʃì ~ ɪ̀ʃì / ìʃí  ~ ɪ́ʃɪ́	i ¹ ʃ i ¹
3736	50_animal	MCANgun3	ɪ̀fìː / kə̀fí~àfíːlə̀	ɪ ¹ f iː ¹
3737	50_animal	KBMNgun4	ɪ̀fì / ɪ̀fí	ɪ ¹ f i ¹
3738	50_animal	WCANgun1	ìfìː / ɪ́fí	i ¹ f iː ¹
3739	50_animal	AOMNgun2	ɪ̀fì / ɪ̀fí	ɪ ¹ f i ¹
3740	50_animal	APBMumfu1	ɲâm / ɲâmyə̌	ɲ a ⁵ ¹ m
3741	50_animal	BKBMashi2	ɲàm / ɲâm	ɲ a ³ m
3742	50_animal	KFKMashi1	ɲyàm / ɲyâm	ɲ j a ³ m
3743	50_animal	ABSMissong1	ɪ̀ʃà / ɪ́ʃâː	ɪ ¹ ʃ a ¹
3744	50_animal	AGAMissong2	ɪ́ʃáyī / ø~ɪ̄ʃà/ɪ̀ʃâyí	ɪ ⁵ ʃ a ⁵ j i ³
3745	903_monkey	NVBAbar7	ɪ̀kân / ɪ̀kànə̀kì	ɪ ¹ k a ⁵ ¹ n
3746	903_monkey	ECLAbar8	ɪ̀kâːn / kìkàːnò	ɪ ¹ k aː ⁵ ¹ n
3747	903_monkey	NMAAbar1	ìkân / kíkân	i ¹ k a ⁵ ¹ n
