	Doculect1	Doculect2	cosDistance
3413	a15celungcentralmanenguba	b204ndambomoli	0.763279715
14560	a62anukalonge	moghamograssfields	0.763276175
86692	k332rumanyo	m12lungwa	0.763273882
25712	b203samaye	l53runda	0.763269689
54174	c44bwa	c83bushong	0.763265491
12121	a61ngoroasom	h16ckiyombedrc1982	0.763257486
53311	c412libobi	m24malila	0.763255258
21436	a87bomwali	b302himba	0.763244730
61432	d311bila	m62soli	0.763234189
35481	b51duma	d311bila	0.763227774
4475	a15manenguba	h31yaka	0.763225882
57785	d12lengola	r31herero	0.763223779
9011	a44tunen	l41kaonde	0.763223631
24812	b201ndasa	d28holoholo	0.763222722
67843	e56daiso	je31lumasaaba	0.763215868
21276	a86cmpiemo	h16cizobe	0.763209481
7124	a34benga	b42sangumb	0.763200877
32464	b404ngubi	c76ombo	0.763194812
55440	c55lokele	m42bemba	0.763194509
2484	a15ambuu	mbulajarawan	0.763189767
52416	c37ebudza	h16dciwoyodrc2012	0.763189641
3471	a15celungcentralmanenguba	bilejarawan	0.763179546
6782	a33ayasa	c401babati1919	0.763170513
25825	b204ndambomoli	b864ngong	0.763166069
60078	d28holoholo	e72agiryama	0.763164179
19277	a83mekaa	c37ebudza	0.763163078
31006	b302himba	p31gikorovere	0.763160888
9006	a44tunen	l31alubakasai	0.763151048
5308	a24duala	jd67kivinza	0.763148361
30442	b301viya	d313mbuttu1919	0.763140425
6987	a33ayasa	l32kanyok	0.763140187
17319	a75afangmedouneu	b252mahongwe	0.763140177
9282	a45nyokon	e73digo	0.763135840
950	a122bakundu	b77bfumu	0.763130373
8484	a43abasaa	f21sukuma	0.763129159
40769	b81tiene	k31luyana	0.763128364
4647	a22bakweri	b11ddyumba	0.763126140
29635	b251shake	s21venda	0.763125324
67359	e55kambakitu	g412mwiini	0.763123059
63557	d55buyu	r31herero	0.763122888
44252	b86dzing	c37ebudza	0.763120741
60099	d28holoholo	g23sambaa	0.763118938
36314	b52nzebi	l53runda	0.763115297
25950	b204ndambomoli	fefegrassfields	0.763114656
18946	a832bekol	d55buyu	0.763114520
8053	a42abo	e53miutini	0.763113497
25399	b202sigu	r11umbundu	0.763111558
12988	a61ngorolunda	m22namwanga	0.763105592
21292	a86cmpiemo	h42hunganna	0.763105374
9947	a46nomaande	b52nzebi	0.763104915
22043	a91kwakum	je21runyambo	0.763101924
25972	b204ndambomoli	g42swahili	0.763100879
86693	k332rumanyo	m13fipa	0.763094727
6321	a32cbatanga	b53tsaangipoungi	0.763092282
23956	b11cgalwa	p31gikorovere	0.763083741
50917	c32bobangi	c85wongo	0.763073127
60618	d305nyangali	h16bkindibu2013	0.763071493
32635	b404ngubi	je43kuria	0.763070068
33011	b41shira	m25safwa	0.763067130
54404	c44bwa	p11ndengeleko	0.763063426
32924	b41shira	h16cimbala	0.763063368
52082	c36gmosange	e74adawida	0.763049555
7663	a41barombikang	e622cvunjo	0.763043993
67256	e55kamba	m21ndali	0.763035353
82444	h32suku	je403suba	0.763034719
4705	a22bakweri	b864ngong	0.763018673
6666	a33ayasa	a62anukalonge	0.763014148
53123	c412libobi	d313mbuttu1919	0.762998716
44702	bamungrassfields	h21akimbundu	0.762996761
16855	a74abulu	m24malila	0.762996159
25398	b202sigu	p31gikorovere	0.762986620
25927	b204ndambomoli	e622cvunjo	0.762982721
41753	b85dnsongo	okugrassfields	0.762978538
82990	jd62rundi	r11umbundu	0.762973287
14823	a62bmmala	g412mwiini	0.762972312
21967	a91kwakum	f33langi	0.762964076
4404	a15manenguba	e73digo	0.762959463
85941	je43kuriamago	k21lozi	0.762954582
61351	d311bila	h321soonde	0.762950007
538	a121mbonge	b862lwel	0.762949700
33493	b42sangumi	d313mbuttu1919	0.762944942
43482	b864ngong	h16bkindibu2013	0.762942384
43299	b863pindi	p31gikorovere	0.762937420
20106	a84njem	e74atuveta	0.762937176
65112	e531mwimbi	n14mpoto	0.762932897
56104	c71tetela	g41bajuni	0.762923490
12683	a61ngorolunda	b204ndambomomassoukou	0.762921955
17537	a75afangmedouneu	h16gntandu	0.762920308
9297	a45nyokon	g11gogo	0.762912532
24637	b11fenenga	m11pimbwe	0.762912462
40808	b81tiene	m64tonga	0.762903899
5786	a27malimba	m42bemba	0.762902131
36440	b53tsaangipoungi	c61mongo	0.762898359
32862	b41shira	e65gweno	0.762897151
15051	a62clibie	b71aibtekeibalicongo	0.762896049
54985	c54turumba1919	d313mbuttu1919	0.762890864
8784	a44tunen	c15bongili	0.762883398
10036	a46nomaande	d311bila	0.762882636
54470	c52soko	e52embu	0.762876287
27535	b22akele	r31herero	0.762876158
53235	c412libobi	h16kimbatangidinga	0.762875467
55742	c61ekonda	s51tshwa	0.762873910
50152	c302bolondo	f31nyiramba	0.762871890
13683	a622nugunu	h16bkindibu2013	0.762869553
23576	b11borungu	n13matengo	0.762869068
19290	a83mekaa	c61mongo	0.762867900
21946	a91kwakum	e623akiseri	0.762864018
22191	a93kako	b602kaningisud	0.762862473
56577	c81dengese	e622cvunjo	0.762858527
18978	a832bekol	e65gweno	0.762857731
73601	fefegrassfields	h11beembe	0.762856425
31743	b31tsogo	b86dinga	0.762855650
22079	a91kwakum	l31alubakasai	0.762855437
49788	c25mboshi	c44bwa	0.762855097
7795	a41barombikang	l221lwalwa	0.762853574
73645	fefegrassfields	je25kilegi	0.762841482
9197	a45nyokon	c32bobangi	0.762832612
31627	b305vove	k31luyana	0.762832336
44786	bamungrassfields	m64tonga	0.762832039
15441	a63mangisa	b78wuumu	0.762830908
14493	a62anukalonge	je21runyambo	0.762828108
50121	c302bolondo	e541chuka	0.762823624
14087	a62anuasue	h31yaka	0.762813286
66585	e53tigania	je43kuriatari	0.762811858
73641	fefegrassfields	je22haya	0.762811715
12156	a61ngoroasom	je25mkwaya	0.762810253
50040	c25mboshi	r21kwanyama	0.762802578
41252	b84mbunda	e53meruimenti	0.762801981
4521	a15manenguba	k33kwangali	0.762800643
25935	b204ndambomoli	e72agiryama	0.762799766
54129	c43abaati	n11manda	0.762797493
15251	a62clibie	h41mbala	0.762796877
12109	a61ngoroasom	g66wanji	0.762791571
64562	e52mbeere	h16bkindibu2013	0.762789127
52211	c36gmosange	l41kaonde	0.762786802
14806	a62bmmala	g11gogo	0.762785914
42610	b861ngul	je34samialugwe	0.762783768
51807	c36gmonyongo	e73digo	0.762780313
15588	a63mangisa	g34nguungulu	0.762776885
4418	a15manenguba	fefegrassfields	0.762762810
42951	b862lwel	l62nkoya	0.762760714
46917	c141bonyala	c401babati1919	0.762759089
80047	h16akisikongo2013	moghamograssfields	0.762754280
23050	b11ampongwe	e71aupperpokomo	0.762753395
7506	a41barombikang	b202sigu	0.762752211
52954	c401pakabete	h16cilinji	0.762744534
87302	l23songe	okugrassfields	0.762739872
17752	a75afangminvoul	c141bonyala	0.762733739
22525	aghemgrassfields	b204ndambomombadi	0.762731517
87450	l32kanyok	r21kwanyama	0.762730532
29413	b251shake	d33nyali	0.762729140
11808	a601tuki	m21wanda	0.762728867
20273	a84njem	p13matumbi	0.762717688
44414	b86dzing	je11runyoro	0.762709984
22001	a91kwakum	g65kinga	0.762709132
53291	c412libobi	l23songe	0.762706234
33314	b42sangumb	k14lwena	0.762691139
30480	b301viya	e623mkuu	0.762685015
30377	b301viya	b86dinga	0.762684336
52420	c37ebudza	h16hkinkanu2012	0.762682303
24467	b11fenenga	dugurijarawan	0.762679399
17372	a75afangmedouneu	c105mbenga	0.762675115
4281	a15manenguba	b71atekeos	0.762673625
45903	c101baboleep	jd67kivinza	0.762673271
55637	c61ekonda	je14rukiga	0.762672364
58539	d201liko	s11shona	0.762663938
66573	e53tigania	je31cbukusu	0.762661894
56694	c81dengese	je43kuriatari	0.762660826
15361	a62clibie	s21venda	0.762655823
52122	c36gmosange	g51pogoro	0.762647311
43042	b863pindi	c37ebudza	0.762645372
60210	d28holoholo	l51salampasu	0.762638490
71311	e74adawida	njengrassfields	0.762636358
47761	c15bongili	s21venda	0.762636227
67877	e56daiso	l51salampasu	0.762636131
26064	b204ndambomoli	l34hemba	0.762632891
12639	a61ngorobisoo	s311shekgalagari	0.762628890
12003	a61ngoroasom	d14enya	0.762626213
12701	a61ngorolunda	b404ngubi	0.762618347
4443	a15manenguba	g44bndzwani	0.762613891
49875	c25mboshi	fefegrassfields	0.762612554
51926	c36gmonyongo	kulungjarawan	0.762610140
57049	c85wongo	d305nyangali	0.762606879
16054	a71eton	je43kuriatari	0.762604222
43574	b864ngong	m41taabwa	0.762602976
2068	a151nkongho	mungakagrassfields	0.762602422
57400	d11mbole	h111hangala	0.762600350
28026	b22bngom	e52mbeere	0.762598089
17070	a75afangbitam	e53tigania	0.762596607
65143	e531mwimbi	tivtivoid	0.762590010
87747	l51salampasu	moghamograssfields	0.762584462
59927	d25lega	je23zinza	0.762575434
75726	g34nguungulu	je42gusii	0.762572826
44608	bamungrassfields	e53merutig	0.762566843
8212	a42abo	m12lungwa	0.762563006
73014	f31nyiramba	s311shekgalagari	0.762562994
34286	b44lumbu	je11runyoro	0.762561618
58331	d201liko	e53meru	0.762552386
19944	a84njem	b22akele	0.762549510
60586	d305nyangali	g32kwere	0.762543463
19146	a832bekol	n42kunda	0.762538638
67381	e55kambakitu	h16akisikongo2013	0.762531382
67269	e55kamba	m62soli	0.762530241
16843	a74abulu	l52lunda	0.762528560
59425	d23kibirakumu1919	jd64shubi	0.762523258
31837	b31tsogo	e621bmachame	0.762520935
60153	d28holoholo	h41mbala	0.762519374
44574	bamungrassfields	d14enya	0.762518330
2274	a15ambuu	d211kango	0.762512800
34973	b501wanzimo	je43kuria	0.762506936
14276	a62anukalonge	b63ndumu	0.762506520
38426	b701atsitsege	e56daiso	0.762505823
66240	e53miutini	e53tigania	0.762500949
50694	c323mpama	e623dkeni	0.762499972
30424	b301viya	c85wongo	0.762498495
33563	b42sangumi	g34nguungulu	0.762497208
17558	a75afangmedouneu	je15luganda	0.762493891
66337	e53miutini	h42hunganna	0.762488744
85463	je402ikizu	p11ndengeleko	0.762477714
31808	b31tsogo	d313mbuttu1919	0.762466764
16205	a72aewondo	b71atekedj	0.762463649
45191	bwazzajarawan	d33nyali	0.762458537
12731	a61ngorolunda	b85yanzi	0.762457144
52404	c37ebudza	h11beembe	0.762453185
16294	a72aewondo	dugurijarawan	0.762441430
27221	b22akele	b53tsaangipoungi	0.762440733
19201	a83mekaa	b23mbangwe	0.762440445
19021	a832bekol	g44bndzwani	0.762436612
19669	a841badwe	c85wongo	0.762431716
16712	a74abulu	e74adawida	0.762431122
48231	c22akwa	jd62rundi	0.762431020
17564	a75afangmedouneu	je24kerebe	0.762430319
16756	a74abulu	g63bena	0.762428624
53302	c412libobi	m11pimbwe	0.762426614
44517	b86dzing	s311shekgalagari	0.762414322
13590	a622nugunu	d43nyanga	0.762413374
56063	c71tetela	e623akiseri	0.762411937
21111	a86cmpiemo	bilejarawan	0.762411615
82158	h21akimbundu	r21kwanyama	0.762406653
19445	a83mekaa	je17gwere	0.762400643
64903	e531muthambi	p23simakonde	0.762398634
31298	b304pinzi	l33lubashaba	0.762394835
24108	b11ddyumba	e51kikuyu	0.762394819
82679	h42hunganna	je401ngoreme	0.762391962
46491	c104aka	jd66kiha	0.762387354
89605	r31herero	s44ndebele	0.762384708
23888	b11cgalwa	je44zanaki	0.762383256
6788	a33ayasa	c44bwa	0.762383030
81792	h16kikongo	s311shekgalagari	0.762382759
24010	b11ddyumba	b602kaninginord	0.762378403
60138	d28holoholo	h16cizobe	0.762369561
79227	g66wanji	s311shekgalagari	0.762369046
1824	a151nkongho	c322zamba	0.762368408
27243	b22akele	b864ngong	0.762360655
56921	c83bushong	jd65hangaza	0.762357228
51875	c36gmonyongo	h16kimbatangidinga	0.762354313
16376	a72aewondo	g65kinga	0.762351128
13132	a621nubaca	bwazzajarawan	0.762345246
22155	a93kako	b202sigu	0.762334413
21149	a86cmpiemo	c61ekonda	0.762332659
15675	a63mangisa	k15mbunda	0.762322331
52867	c401pakabete	e531muthambi	0.762306012
40683	b81tiene	g37kutu	0.762302475
8460	a43abasaa	e55kamba	0.762300394
80623	h16cimbala	s31tswana	0.762295677
16026	a71eton	jd66kiha	0.762295016
53906	c43abaati	c76ombo	0.762288781
15193	a62clibie	g12kagulu	0.762285636
15448	a63mangisa	b861ngul	0.762277898
55928	c61mongo	k332rumanyo	0.762276842
42349	b85yanzi	m25safwa	0.762255226
55978	c61mongo	okugrassfields	0.762244425
41199	b84mbunda	c401pakabete	0.762238958
1150	a122bakundu	jd64shubi	0.762234385
64600	e52mbeere	je25kilegi	0.762231744
59258	d21baali	mungakagrassfields	0.762228680
14378	a62anukalonge	e53meru	0.762228665
3618	a15celungcentralmanenguba	g51pogoro	0.762226419
27385	b22akele	g401mwani	0.762220213
1856	a151nkongho	d211kango	0.762214458
52077	c36gmosange	e65gweno	0.762213856
53253	c412libobi	je15luganda	0.762211395
85483	je402ikizu	s41xhosa	0.762209297
51784	c36gmonyongo	e53miutini	0.762206292
13612	a622nugunu	e621bmachame	0.762205972
20857	a85bbekwilmv	f31nyiramba	0.762204078
54038	c43abaati	h16kikongo	0.762203181
85590	je404shasi	k15mbunda	0.762197563
6425	a32cbatanga	e531mwimbi	0.762197363
64787	e531muthambi	h16cimbala	0.762197125
30471	b301viya	e621bmachame	0.762193793
17539	a75afangmedouneu	h16kikongo	0.762189630
4297	a15manenguba	bamungrassfields	0.762180963
26880	b21seki	b78wuumu	0.762178232
30474	b301viya	e622akimochi	0.762172006
81833	h16kimbatangidinga	je402ikizu	0.762170580
58343	d201liko	e621csiha	0.762167666
43601	b864ngong	p25mabia	0.762166197
36266	b52nzebi	je14rukiga	0.762154548
40718	b81tiene	h16gkimpangu2012	0.762149886
52647	c401babati1919	g24bondei	0.762144250
47283	c142mondongo	e65gweno	0.762144158
46043	c101babolema	c43abaati	0.762143252
52999	c401pakabete	je403suba	0.762143246
31299	b304pinzi	l34hemba	0.762143165
9666	a462yambeta	e56daiso	0.762137577
24627	b11fenenga	l31alubakasai	0.762136956
26310	b204ndambomomassoukou	g22asu	0.762133091
49812	c25mboshi	d304homa1919	0.762132037
27565	b22bkoya	b43punu	0.762131345
63806	e46sonjo	e53meruimenti	0.762128677
31390	b305vove	b77bfumu	0.762120771
85344	je401ngoreme	m21ndali	0.762120166
30574	b301viya	je17gwere	0.762120139
47390	c142mondongo	je404shasi	0.762117016
8710	a44tunen	b11borungu	0.762116953
1572	a141lefo	jd66kiha	0.762113117
17496	a75afangmedouneu	g32kwere	0.762111350
25629	b203samaye	h11beembe	0.762103091
51883	c36gmonyongo	jd53shi	0.762100063
40539	b81tiene	b85yanzi	0.762076754
54567	c52soko	h16gntandu	0.762072406
30982	b302himba	m62soli	0.762069492
46651	c105mbenga	d23kibirakumu1919	0.762069239
44759	bamungrassfields	l33lubashaba	0.762067041
35170	b503vili	e53imenti	0.762066128
42274	b85yanzi	h21akimbundu	0.762063837
23048	b11ampongwe	e65gweno	0.762055981
21988	a91kwakum	g42aamu	0.762045731
35082	b503vili	b85yanzi	0.762045536
50228	c302bolondo	je15luganda	0.762041601
57305	d11mbole	d308ebodo	0.762034588
12888	a61ngorolunda	g52ndamba	0.762031672
3381	a15celungcentralmanenguba	a62anuasue	0.762030082
33085	b42sangumb	b85dnsongo	0.762026888
30476	b301viya	e622cmamba	0.762025957
20279	a84njem	p25mabia	0.762023457
14415	a62anukalonge	f32nyaturucha	0.762021132
3917	a15cmkaa	c43abaati	0.762018894
60601	d305nyangali	g44bndzwani	0.762018551
48293	c22akwa	m15mambwe	0.762017970
28997	b24wumbvu	bamungrassfields	0.762016142
65045	e531mwimbi	je25kilegi	0.762010479
39659	b71atekeos	d23kibirakumu1919	0.762005669
55595	c61ekonda	g61sangu	0.762004314
10801	a53bafiarikpa	c42ebwela	0.762001834
24742	b201ndasa	b81tiene	0.761998180
36077	b52nzebi	c101baboledz	0.761995890
7960	a42abo	b85emput	0.761986131
45202	bwazzajarawan	e53imenti	0.761981229
18596	a81kwasio	e622cmamba	0.761967246
16132	a71eton	s31tswana	0.761963939
43378	b864ngong	d305nyangali	0.761957490
33004	b41shira	m14rungu	0.761952212
51867	c36gmonyongo	h16ckiyombedrc1982	0.761950077
31885	b31tsogo	g41bajuni	0.761944048
60630	d305nyangali	h16kimbatangidinga	0.761943722
11904	a61ngoroasom	b22emwesa	0.761942234
25937	b204ndambomoli	e74adawida	0.761923228
27996	b22bngom	d11mbole	0.761914451
23785	b11cgalwa	f22nyamwezi	0.761908206
7824	a41barombikang	m61lenje	0.761899114
60536	d305nyangali	e53meru	0.761889495
8873	a44tunen	e623akiseri	0.761884295
65406	e53imenti	fefegrassfields	0.761881226
34459	b501wanzie	c412libobi	0.761877087
30581	b301viya	je25mkwaya	0.761872972
8318	a43abasaa	b21seki	0.761872127
39891	b71atekeos	r21kwanyama	0.761868821
51755	c36gmonyongo	d24songola	0.761862407
64334	e52embu	h131kisundicongokimongo1988	0.761851957
44799	bamungrassfields	p11ndengeleko	0.761851269
22281	a93kako	d333ndaaka	0.761848126
48075	c22akwa	c401babati1919	0.761847817
85528	je403suba	m21wanda	0.761847501
11819	a601tuki	m61lenje	0.761846778
21918	a91kwakum	d55buyu	0.761846159
51808	c36gmonyongo	e74adawida	0.761839873
27632	b22bkoya	c43abaati	0.761836160
33702	b42sangumi	njengrassfields	0.761835317
64213	e51kikuyu	moghamograssfields	0.761833718
32265	b32kande	h41mbala	0.761828037
9095	a45nyokon	a75afangmedouneu	0.761818309
32082	b32kande	b86dinga	0.761816675
31150	b304pinzi	e541chuka	0.761816325
66389	e53miutini	l33lubashaba	0.761815131
14491	a62anukalonge	je16lusoga	0.761814727
16594	a74abulu	b85dnsongo	0.761812055
48251	c22akwa	je31lumasaaba	0.761809847
13161	a621nubaca	c41ngombe	0.761809516
25531	b203samaye	d305nyangali	0.761807507
7695	a41barombikang	g32doe	0.761800340
34288	b44lumbu	je13runyankore	0.761788066
51948	c36gmonyongo	m21wanda	0.761784540
43962	b86dinga	c55lokele	0.761782198
59456	d23kibirakumu1919	je44zanaki	0.761776293
75052	g31zigua	je42gusii	0.761765617
13666	a622nugunu	g44bndzwani	0.761764133
65124	e531mwimbi	p22mwera	0.761754378
34307	b44lumbu	je404shasi	0.761753369
67494	e55kambakitu	p11ndengeleko	0.761747854
50366	c322zamba	d20bvamba1919	0.761745380
9717	a462yambeta	g42dunguja	0.761745235
16224	a72aewondo	bwazzajarawan	0.761737844
63977	e46sonjo	m28lambya	0.761727027
16599	a74abulu	b863pindi	0.761724836
28034	b22bngom	e53miutini	0.761721924
3525	a15celungcentralmanenguba	d24songola	0.761718982
56185	c71tetela	k21lozi	0.761715265
85996	je43kuriamago	p13matumbi	0.761713847
56036	c71tetela	dugurijarawan	0.761713145
47699	c15bongili	l13kwese	0.761707860
55803	c61mongo	e622cvunjo	0.761706839
30932	b302himba	je404shasi	0.761706057
5688	a27malimba	h12civilicongo	0.761705475
58104	d14enya	e701elwana	0.761701337
60423	d304homa1919	je403suba	0.761697888
50396	c322zamba	e53meru	0.761695204
8731	a44tunen	b302himba	0.761692904
43449	b864ngong	g32doe	0.761692577
51145	c32bobangi	okugrassfields	0.761689735
55540	c61ekonda	e622akimochi	0.761687284
64784	e531muthambi	h16akisolongodrc2012	0.761686493
12893	a61ngorolunda	g65kinga	0.761681619
51951	c36gmonyongo	m24malila	0.761676692
58784	d20bvamba1919	r11umbundu	0.761676385
1442	a141lefo	d28holoholo	0.761675974
19240	a83mekaa	b85dnsongo	0.761675872
60293	d304homa1919	e53igoji	0.761674501
31744	b31tsogo	b86dzing	0.761672670
10027	a46nomaande	d21baali	0.761668553
47258	c142mondongo	e531mwimbi	0.761661225
3705	a15celungcentralmanenguba	l34hemba	0.761657585
61333	d311bila	h16akisikongo2013	0.761653035
66435	e53miutini	p22mwera	0.761653008
22041	a91kwakum	je16lusoga	0.761649617
76282	g37kutu	okugrassfields	0.761648008
15463	a63mangisa	c141bonyala	0.761642483
13550	a622nugunu	c412libobi	0.761640754
32177	b32kande	e621csiha	0.761640390
70519	e701elwana	m31nyakyusa	0.761639443
86193	je45nata	k21lozi	0.761637303
44217	b86dinga	s31tswana	0.761636507
7962	a42abo	b861ngul	0.761625054
572	a121mbonge	c401babati1919	0.761612017
18967	a832bekol	e621bmachame	0.761611162
7831	a41barombikang	n12ngoni	0.761609607
61829	d32bira	jd62rundi	0.761609282
17662	a75afangmedouneu	s51tshwa	0.761608133
39695	b71atekeos	e55kambamach	0.761593448
16662	a74abulu	d304homa1919	0.761582562
61319	d311bila	g44dmaore	0.761582002
50852	c323mpama	m54lamba	0.761581961
47391	c142mondongo	je41maragoli	0.761580611
57385	d11mbole	g42aamu	0.761580059
47308	c142mondongo	g24bondei	0.761579947
7693	a41barombikang	g24bondei	0.761576316
18234	a803shiwa	f21sukuma	0.761572131
38676	b71aibtekeibalicongo	c32bobangi	0.761568808
11931	a61ngoroasom	b602kaningisud	0.761567754
2612	a15bmiengenwmanenguba	b52nzebi	0.761567739
28669	b23mbangwe	c322zamba	0.761564337
51858	c36gmonyongo	h12civilicongo	0.761564211
52980	c401pakabete	je12rutooro	0.761557068
11679	a601tuki	f32nyaturuwil	0.761556671
31220	b304pinzi	h111hangala	0.761554777
21286	a86cmpiemo	h16kimbeko	0.761553963
4273	a15manenguba	b602kaninginord	0.761552841
33324	b42sangumb	l13kwese	0.761551790
16403	a72aewondo	h41mbala	0.761543809
20200	a84njem	je31cbukusu	0.761540454
7735	a41barombikang	h16flaadi	0.761534328
8934	a44tunen	h13kikunyi1989	0.761530274
5856	a31bubi	a72aewondo	0.761529186
58213	d14enya	je43kuria	0.761525320
54428	c44bwa	s53tsonga	0.761525201
89641	s311shekgalagari	s41xhosa	0.761524451
12968	a61ngorolunda	l13kwese	0.761521390
8278	a43abasaa	a61ngoroasom	0.761520767
17470	a75afangmedouneu	e71aupperpokomo	0.761518034
86967	kulungjarawan	s31tswana	0.761515317
42731	b862lwel	c323mpama	0.761514449
3526	a15celungcentralmanenguba	d25lega	0.761511759
15124	a62clibie	d23kibirakumu1919	0.761507477
33693	b42sangumi	moghamograssfields	0.761502306
4394	a15manenguba	e622cmamba	0.761500074
16208	a72aewondo	b78wuumu	0.761496749
47335	c142mondongo	g66wanji	0.761495662
23293	b11borungu	b71atekeos	0.761494717
13540	a622nugunu	c322zamba	0.761489404
64298	e52embu	g12kagulu	0.761480041
12554	a61ngorobisoo	je401ngoreme	0.761479590
59421	d23kibirakumu1919	h41mbala	0.761478968
65123	e531mwimbi	p21yao	0.761471195
19032	a832bekol	h11beembe	0.761467562
13634	a622nugunu	f23sumbwa	0.761464287
8635	a43abasaa	moghamograssfields	0.761462756
53221	c412libobi	h16akisikongo2013	0.761461440
23841	b11cgalwa	h16dciwoyodrc2012	0.761461134
66317	e53miutini	h16akisolongodrc2012	0.761451907
58707	d20bvamba1919	je402ikizu	0.761449263
14055	a62anuasue	g44bndzwani	0.761441080
4526	a15manenguba	l13kwese	0.761432170
53873	c42ebwela	p13matumbi	0.761427404
26506	b204ndambomombadi	b43punu	0.761425054
56740	c81dengese	m64tonga	0.761414399
13519	a622nugunu	b86dzing	0.761412923
18999	a832bekol	g22anorthpare	0.761407881
54299	c44bwa	h16dciwoyodrc2012	0.761400921
39322	b71atekedj	c43abaati	0.761396087
14508	a62anukalonge	je41maragoli	0.761393864
13332	a621nubaca	je25mkwaya	0.761393824
3670	a15celungcentralmanenguba	je25jita	0.761391183
7819	a41barombikang	m31nyakyusa	0.761387932
53066	c401pakabete	p13matumbi	0.761387656
17561	a75afangmedouneu	je21runyambo	0.761386245
64678	e52mbeere	p21yao	0.761384961
64117	e51kikuyu	h16ckiyombedrc1982	0.761383797
72201	f22nyamwezi	je45nata	0.761378986
54109	c43abaati	m14rungu	0.761376404
88979	moghamograssfields	n31chewa	0.761372034
8554	a43abasaa	h42hunganna	0.761367307
18006	a75afangminvoul	mbulajarawan	0.761360187
57535	d11mbole	s21venda	0.761352780
31873	b31tsogo	g24bondei	0.761352210
79628	h12civilicongo	mungakagrassfields	0.761350515
44898	bilejarawan	e51kikuyu	0.761349081
19646	a841badwe	c32bobangi	0.761346319
12137	a61ngoroasom	jd53shi	0.761339553
4612	a22bakweri	a53bafiarikpa	0.761338464
57323	d11mbole	e53igoji	0.761334724
66325	e53miutini	h16flaadi	0.761332945
9092	a45nyokon	a72aewondo	0.761330317
31947	b31tsogo	je25mkwaya	0.761326683
67888	e56daiso	m22namwanga	0.761319748
25930	b204ndambomoli	e623mkuu	0.761318129
57306	d11mbole	d311bila	0.761316652
18937	a832bekol	d311bila	0.761312247
13330	a621nubaca	je25jita	0.761311143
81327	h16gkimpangu2012	je402ikizu	0.761310233
85315	je401ngoreme	k11ciokwe	0.761308430
50956	c32bobangi	e53miutini	0.761305571
7533	a41barombikang	b501wanzie	0.761295670
27545	b22akele	s53tsonga	0.761289212
55760	c61mongo	d24songola	0.761276804
16830	a74abulu	kulungjarawan	0.761275705
54929	c52soko1919	n31chewa	0.761270843
60744	d305nyangali	s11shona	0.761270829
15724	a63mangisa	n21tumbukamalawi	0.761261103
23043	b11ampongwe	e622cvunjo	0.761254152
55647	c61ekonda	je25mkwaya	0.761250999
67713	e55kambamach	p31emakhua	0.761249873
9027	a44tunen	m28lambya	0.761239769
17926	a75afangminvoul	h42hunganna	0.761231602
19843	a841badwe	k14lwena	0.761227489
21838	a91kwakum	b85emput	0.761221380
49630	c25eeboyi	h12civilicongo	0.761219799
21181	a86cmpiemo	d55buyu	0.761217962
88978	moghamograssfields	n21tumbukamalawi	0.761216187
21160	a86cmpiemo	d201liko	0.761214686
15677	a63mangisa	k31luyana	0.761211209
8577	a43abasaa	je32luyia	0.761210702
48424	c24koyo	e55kambamach	0.761205531
60028	d25lega	tivtivoid	0.761204463
52054	c36gmosange	e53imenti	0.761201711
87178	l13kwese	r31herero	0.761199177
52146	c36gmosange	h16gntandu	0.761196734
50140	c302bolondo	e71aupperpokomo	0.761191446
52926	c401pakabete	g37kutu	0.761188767
14099	a62anuasue	je12rutooro	0.761176213
1669	a141lefo	p31gikorovere	0.761165223
14368	a62anukalonge	d55buyu	0.761165089
15120	a62clibie	d201liko	0.761164271
33313	b42sangumb	k11ciokwe	0.761150528
33559	b42sangumi	g31zigua	0.761149711
85377	je401ngoreme	p22mwera	0.761148835
40742	b81tiene	je17gwere	0.761147530
52925	c401pakabete	g36kami	0.761145043
61270	d311bila	e622cvunjo	0.761141537
73915	g11gogo	s31tswana	0.761137133
998	a122bakundu	c43abaati	0.761131950
57704	d12lengola	je401ngoreme	0.761125385
87493	l33lubashaba	moghamograssfields	0.761099511
33311	b42sangumb	je44zanaki	0.761096445
15410	a63mangisa	b25kota	0.761096093
11681	a601tuki	fefegrassfields	0.761092454
752	a121mbonge	je402ikizu	0.761085848
44651	bamungrassfields	g22bsouthpare	0.761082401
36998	b601lempini	okugrassfields	0.761075418
44704	bamungrassfields	h321soonde	0.761074947
47453	c142mondongo	okugrassfields	0.761072302
8867	a44tunen	e621csiha	0.761070094
20431	a85bbekwilmakokou	d311bila	0.761069980
44586	bamungrassfields	d308ebodo	0.761065985
31846	b31tsogo	e623mkuu	0.761065263
12729	a61ngorolunda	b85dnsongo	0.761064975
29877	b252mahongwe	jd66kiha	0.761058152
1420	a141lefo	c52soko	0.761057482
19480	a83mekaa	l221lwalwa	0.761056348
204	a11londo	e53meruimenti	0.761056187
16597	a74abulu	b861ngul	0.761055514
21955	a91kwakum	e74adawida	0.761048184
23214	b11ampongwe	n21tumbukamalawi	0.761047267
19058	a832bekol	jd53shi	0.761023866
8721	a44tunen	b22akele	0.761021984
18344	a803shiwa	k31luyana	0.761015666
20187	a84njem	je12rutooro	0.761007883
