ConceptA	ConceptB	ChisqResidual	NumForms
arm_463	smoke_29062	3.416654710643835	1
arm_463	smoke_29089	6.230931696297238	1
arm_463	smoke_29373	6.230931696297238	1
arm_492	smoke_29394	7.803745272957402	3
arm_501	smoke_29254	2.041241452319315	1
arm_516	smoke_29148	10.000490184064411	1
arm_521	smoke_29147	8.922569971816461	1
arm_521	smoke_29148	6.230931696297238	1
arm_521	smoke_29153	8.922569971816461	1
arm_521	smoke_29176	8.922569971816461	1
arm_526	smoke_29191	2.6424061601938713	1
arm_526	smoke_29196	10.000490184064411	1
arm_563	smoke_29054	6.828521910676852	3
arm_563	smoke_29122	6.230931696297238	1
arm_563	smoke_29182	4.295232194869462	1
arm_563	smoke_29368	2.3264604661703574	4
arm_566	smoke_29157	14.2128428528843	1
arm_569	smoke_29036	9.084943538350837	6
arm_569	smoke_29063	7.416414573647102	6
arm_572	smoke_29196	10.000490184064411	1
arm_639	smoke_29254	5.001041558182322	27
arm_639	smoke_29337	2.12881721739985	1
arm_639	smoke_29368	2.24345453158608	15
arm_642	smoke_29191	2.020435875082328	1
arm_646	smoke_29254	2.041241452319315	1
arm_676	smoke_29065	3.3511378332118187	3
arm_676	smoke_29299	5.6594533097027915	1
arm_746	smoke_29254	2.041241452319315	1
arm_782	smoke_29284	6.584481160794884	1
arm_795	smoke_29036	3.8805700005813275	1
arm_795	smoke_29445	14.2128428528843	1
arm_808	smoke_29047	-2.0526166943970927	0
arm_808	smoke_29098	-2.269253137911584	0
arm_823	smoke_29154	14.2128428528843	1
arm_409	sun_30711	10.08759825499692	1
arm_409	sun_30757	3.7448883913873985	1
arm_417	sun_30708	3.00210241274997	1
arm_417	sun_30719	14.33543927743787	1
arm_419	sun_30721	7.063588118543841	1
arm_419	sun_30722	10.08759825499692	1
arm_421	sun_30720	6.810473432538994	2
arm_421	sun_30726	3.606415254036096	2
arm_421	sun_30729	4.112985340580384	1
arm_421	sun_30748	4.112985340580384	1
arm_421	sun_30750	8.45621413534084	2
arm_423	sun_30708	4.459583881449929	1
arm_429	sun_30708	2.400652144389555	4
arm_429	sun_30729	2.354921239606631	1
arm_429	sun_30743	6.218255008669227	3
arm_429	sun_30748	2.354921239606631	1
arm_429	sun_30758	3.9955368100493054	2
arm_429	sun_30763	5.133209539560475	4
arm_431	sun_30721	5.710713527746242	1
arm_431	sun_30726	3.6654373015145443	1
arm_431	sun_30733	2.044690151065474	1
arm_436	sun_30720	6.643252054385642	1
arm_436	sun_30880	2.108770953057041	1
arm_454	sun_30755	14.33543927743787	1
arm_454	sun_30805	2.4710464252191837	1
arm_462	sun_30722	2.108770953057041	1
arm_462	sun_30724	4.755368212306085	3
arm_462	sun_30732	3.264241971430233	1
arm_462	sun_30733	2.3448277922761354	5
arm_462	sun_30763	3.2749744540767436	3
arm_462	sun_30830	5.713144020928409	4
arm_462	sun_30831	2.108770953057041	1
arm_462	sun_30862	3.264241971430233	1
arm_462	sun_30900	3.264241971430233	1
arm_463	sun_30712	3.4504525051013006	1
arm_463	sun_30726	3.829009260151242	2
arm_463	sun_30728	3.4504525051013006	1
arm_463	sun_31054	6.286819258221295	1
arm_492	sun_30708	2.2791826233464407	2
arm_492	sun_30741	2.910564471398748	1
arm_492	sun_30842	8.373825011292062	5
arm_492	sun_30977	3.4504525051013006	1
arm_501	sun_30819	3.1530112918510853	1
arm_516	sun_30757	3.7448883913873985	1
arm_516	sun_30832	4.896534919396315	1
arm_521	sun_30824	10.329705283548991	2
arm_521	sun_30832	6.131589153080029	2
arm_526	sun_30757	3.7448883913873985	1
arm_526	sun_30824	8.196409244174669	1
arm_563	sun_30708	4.655341513563243	4
arm_563	sun_30741	2.6002876733038103	1
arm_563	sun_30865	5.710713527746242	1
arm_563	sun_30866	3.100729715039604	1
arm_563	sun_30923	4.2799779563410745	3
arm_566	sun_30923	5.47306150379125	1
arm_569	sun_30742	2.4710464252191837	1
arm_569	sun_30903	15.948202018517978	11
arm_572	sun_30819	2.0241655385285586	1
arm_639	sun_30805	-2.0024081887109997	0
arm_639	sun_30866	2.2601955525447286	2
arm_639	sun_30917	3.1963992040241065	4
arm_639	sun_30943	2.440648586673836	12
arm_639	sun_31097	5.019267649210981	13
arm_639	sun_31098	3.7303854495761746	3
arm_642	sun_30842	6.217562100028999	2
arm_642	sun_31097	2.044690151065474	1
arm_646	sun_30733	4.012343448362385	1
arm_676	sun_30781	7.7994466682236325	3
arm_746	sun_31041	14.33543927743787	1
arm_782	sun_30943	2.9555036025422297	1
arm_795	sun_30830	6.286819258221295	1
arm_795	sun_30842	3.7448883913873985	1
arm_808	sun_30765	2.7710976146892974	15
arm_808	sun_30805	2.561887612350807	21
arm_808	sun_30819	3.4013944863099246	30
arm_823	sun_30831	14.33543927743787	1
arm_409	tail_31161	2.729096013697512	1
arm_417	tail_31132	3.4311794911852	1
arm_419	tail_31132	3.4311794911852	1
arm_421	tail_31132	5.382498447534648	4
arm_421	tail_31136	3.082897647918688	1
arm_421	tail_31161	6.684892692622515	6
arm_421	tail_31265	-2.0717072194013584	0
arm_423	tail_31136	11.61926414494795	1
arm_429	tail_31144	2.3399869135634592	1
arm_429	tail_31153	3.570251804740485	1
arm_429	tail_31154	5.224872419208987	3
arm_429	tail_31155	6.183272266048865	15
arm_429	tail_31171	3.3092412289370032	2
arm_429	tail_31265	-2.532590659733029	2
arm_431	tail_31161	4.590171549157695	2
arm_436	tail_31247	2.486546022226945	1
arm_436	tail_31287	6.609732557137668	1
arm_454	tail_31286	11.61926414494795	1
arm_462	tail_31135	2.139530967655569	1
arm_462	tail_31144	2.139530967655569	1
arm_462	tail_31155	3.5274961928110233	11
arm_462	tail_31247	3.1955388622726577	5
arm_462	tail_31265	-3.383083722648991	0
arm_462	tail_31501	2.139530967655569	1
arm_463	tail_31141	4.3126165839878015	1
arm_463	tail_31150	6.25494451616026	1
arm_463	tail_31161	2.0020007687511185	2
arm_463	tail_31171	2.8934967774257565	1
arm_463	tail_31232	2.5182641841587126	1
arm_492	tail_31132	7.2576984731209295	5
arm_516	tail_31232	6.25494451616026	1
arm_521	tail_31232	3.807995174709163	1
arm_521	tail_31236	6.25494451616026	1
arm_521	tail_31266	8.956124465979784	1
arm_563	tail_31137	8.808515501176739	4
arm_563	tail_31236	4.090885743008898	1
arm_569	tail_31321	10.88981446778611	4
arm_569	tail_31324	5.596644960837002	4
arm_572	tail_31286	8.15564825995739	1
arm_572	tail_31324	3.724372785896292	1
arm_639	tail_31155	-2.463234653268567	1
arm_639	tail_31199	4.485377703012995	8
arm_639	tail_31287	2.2426888515064975	2
arm_639	tail_31324	2.091432646686936	5
arm_639	tail_31347	3.011991002016558	3
arm_639	tail_31489	2.139530967655569	1
arm_746	tail_31132	5.0434607513457435	1
arm_795	tail_31501	10.037914741623249	1
arm_808	tail_31265	2.3818035555424544	88
arm_808	tail_31332	2.3556260098796833	9
arm_823	tail_31185	2.9382566343684897	1
arm_409	tongue_32097	2.0310117096109783	1
arm_417	tongue_32097	4.471737596953278	2
arm_419	tongue_32097	2.0310117096109783	1
arm_421	tongue_32070	2.6081809587659106	1
arm_421	tongue_32097	6.967786692161397	8
arm_423	tongue_32097	3.161995978492499	1
arm_429	tongue_32056	2.8722843050704117	2
arm_429	tongue_32069	6.089117245973963	5
arm_429	tongue_32081	3.600000475809797	1
arm_429	tongue_32094	3.340874477550994	2
arm_429	tongue_32097	4.990104238614661	10
arm_429	tongue_32199	-3.2121677266370527	5
arm_431	tongue_32076	11.7050072295836	1
arm_436	tongue_32134	6.659948653491728	1
arm_454	tongue_32097	2.0310117096109783	1
arm_454	tongue_32173	4.909263621415778	1
arm_462	tongue_32173	4.231527005456438	4
arm_463	tongue_32056	2.5416341351065084	1
arm_463	tongue_32063	2.5416341351065084	1
arm_521	tongue_32071	2.3903373540633654	1
arm_526	tongue_32071	4.123991179465645	1
arm_563	tongue_32053	3.109608378652388	1
arm_563	tongue_32201	8.727266676489245	7
arm_572	tongue_32056	6.302696313114549	1
arm_639	tongue_32097	-2.317693387376701	0
arm_639	tongue_32199	2.96883253604034	63
arm_676	tongue_32321	14.301020405980763	2
arm_782	tongue_32253	5.082909720132906	1
arm_795	tongue_32053	8.21671397148572	1
arm_795	tongue_32070	7.081255866883938	1
arm_808	tongue_32097	-2.037128368243797	8
arm_808	tongue_32253	2.2990109230955422	13
arm_823	tongue_32173	7.081255866883938	1
arm_409	tooth_32368	5.703418756083615	1
arm_417	tooth_32322	4.587317109255645	1
arm_417	tooth_32662	2.821097682198398	1
arm_419	tooth_32322	4.587317109255645	1
arm_421	tooth_32322	3.405026123034994	2
arm_421	tooth_32434	3.6594892760366142	6
arm_423	tooth_32322	6.634888026970371	1
arm_429	tooth_32344	2.4077170617153842	1
arm_429	tooth_32345	3.6369015851541295	4
arm_429	tooth_32349	3.405026123034994	2
arm_429	tooth_32396	3.660403082262619	1
arm_429	tooth_32424	-3.4961170511464434	1
arm_429	tooth_32662	5.665661827849419	8
arm_431	tooth_32349	5.703418756083615	1
arm_431	tooth_32434	2.64427612203936	2
arm_436	tooth_32542	8.186238009832307	1
arm_454	tooth_32447	3.4456441731722594	1
arm_454	tooth_32662	2.821097682198398	1
arm_462	tooth_32344	2.1052666250578205	1
arm_462	tooth_32368	3.6464287580792027	3
arm_462	tooth_32446	3.259626464854843	1
arm_462	tooth_32514	3.259626464854843	1
arm_463	tooth_32367	3.4456441731722594	1
arm_463	tooth_32434	4.232915910915484	6
arm_492	tooth_32349	2.741417717592053	1
arm_501	tooth_32345	5.703418756083615	1
arm_516	tooth_32415	2.906306652348978	1
arm_521	tooth_32434	4.25499029383083	4
arm_563	tooth_32447	3.890344793035143	3
arm_566	tooth_32482	6.634888026970371	1
arm_569	tooth_32424	-2.2272777400164676	1
arm_569	tooth_32516	11.200270800801354	10
arm_639	tooth_32424	2.322924907382225	47
arm_639	tooth_32638	2.1501951939255832	1
arm_646	tooth_32539	11.662214471394856	1
arm_795	tooth_32540	7.054737675597696	1
arm_823	tooth_32447	5.063223467718758	1
arm_409	tree_32666	5.2540693749273375	1
arm_409	tree_33000	4.329931775299001	1
arm_417	tree_32668	2.5299748905591737	1
arm_417	tree_32674	14.317989765252467	1
arm_419	tree_32666	5.2540693749273375	1
arm_419	tree_32836	3.7397698933816867	1
arm_421	tree_32668	6.19714754392369	6
arm_421	tree_32867	-2.105892354489102	0
arm_421	tree_32897	7.499661828124776	3
arm_423	tree_32668	3.8236613962836654	1
arm_429	tree_32668	4.852035637489405	8
arm_429	tree_32677	7.211999719813647	5
arm_429	tree_32717	4.702392090559967	4
arm_431	tree_32687	4.490731195102493	2
arm_436	tree_32692	4.214855911175004	1
arm_436	tree_33000	3.4456441731722594	1
arm_454	tree_32668	2.5299748905591737	1
arm_454	tree_32784	3.318854423741773	1
arm_462	tree_32678	3.318854423741773	1
arm_462	tree_32684	3.7242473220695254	3
arm_462	tree_32717	3.0287035160151787	3
arm_462	tree_32725	4.225614237232575	8
arm_462	tree_32784	2.484796767513474	4
arm_463	tree_32666	2.0207344803040255	1
arm_463	tree_32680	2.906306652348978	1
arm_463	tree_32693	6.278865708818112	1
arm_463	tree_32702	2.182450867130716	2
arm_492	tree_33000	3.364557316741274	2
arm_521	tree_32667	6.278865708818112	1
arm_526	tree_33063	2.197083933067872	1
arm_563	tree_32842	8.470002481049548	3
arm_566	tree_33063	3.3807865855050006	1
arm_569	tree_32822	2.9512010290617856	1
arm_569	tree_32867	3.2828643750267825	12
arm_572	tree_33063	2.197083933067872	1
arm_639	tree_32976	5.266881072502403	6
arm_642	tree_32897	5.063223467718758	1
arm_642	tree_32902	5.703418756083615	1
arm_642	tree_33077	11.662214471394856	1
arm_676	tree_32702	8.659863550598002	4
arm_746	tree_32687	4.006938426723769	1
arm_782	tree_33040	14.317989765252467	1
arm_795	tree_32784	3.318854423741773	1
arm_795	tree_33005	8.186238009832307	1
arm_808	tree_32668	-2.218342073714247	4
arm_823	tree_32784	4.890158212470755	1
arm_409	two_33427	10.012980572791513	1
arm_417	two_33089	5.220011067338514	1
arm_421	two_33128	2.957586628216777	8
arm_429	two_33099	5.329261837356565	4
arm_429	two_33128	3.824622523325426	16
arm_429	two_33145	3.714073089334783	1
arm_429	two_33356	-2.809248814806655	1
arm_431	two_33128	2.6464119733175213	3
arm_462	two_33128	3.848451749707008	19
arm_462	two_33198	2.0876635002135115	1
arm_463	two_33128	2.5613451539288907	6
arm_463	two_33182	5.140848727219037	2
arm_492	two_33111	2.281638844239094	2
arm_516	two_33128	2.160786327939953	2
arm_521	two_33195	8.933768798154299	1
arm_521	two_33223	2.884926257463515	1
arm_526	two_33174	3.0739438301656246	1
arm_569	two_33280	6.860797633403127	10
arm_569	two_33356	-2.2124342986114574	0
arm_639	two_33128	-3.1603336370027137	3
arm_639	two_33280	3.1651195326754196	16
arm_639	two_33312	2.155480856303842	1
arm_639	two_33356	2.1104274070816063	34
arm_646	two_33280	2.5764690462988815	1
arm_676	two_33356	2.032114438906991	4
arm_795	two_33491	14.230421285947585	1
arm_808	two_33128	-3.1478111592950464	25
arm_823	two_33198	14.230421285947585	1
arm_409	woman_36097	8.13519124503641	1
arm_417	woman_35806	4.556998134975844	1
arm_419	woman_35823	4.301034730794582	1
arm_419	woman_35962	7.010318102782533	1
arm_421	woman_35820	2.7208517062782445	1
arm_421	woman_35826	4.971652755783351	3
arm_421	woman_35926	7.534761576417884	5
arm_423	woman_35812	2.929596219687429	1
arm_429	woman_35811	3.313715886418057	3
arm_429	woman_35812	3.261996723030653	8
arm_429	woman_35854	4.039984187088429	3
arm_431	woman_35830	16.391501962703632	2
arm_431	woman_35832	3.8859164135719815	1
arm_436	woman_35835	11.590542191660342	1
arm_436	woman_35852	8.13519124503641	1
arm_454	woman_35832	4.858149833465512	1
arm_454	woman_35852	10.012980572791513	1
arm_462	woman_35812	2.172227391038111	7
arm_462	woman_35819	3.2364523772977742	1
arm_462	woman_35823	2.441596080500545	3
arm_462	woman_35827	4.577034845949157	2
arm_462	woman_35829	3.2364523772977742	1
arm_462	woman_35913	-3.1502706834450125	0
arm_462	woman_35927	4.088094163785368	3
arm_462	woman_35934	6.894718920744572	7
arm_462	woman_36181	3.2364523772977742	1
arm_463	woman_35805	2.003498511881509	1
arm_463	woman_35861	7.113837429024167	2
arm_463	woman_35926	4.542593469744536	3
arm_492	woman_35812	3.8579008009538107	5
arm_492	woman_35826	3.1331301724963794	2
arm_492	woman_36091	2.7208517062782445	1
arm_516	woman_35828	5.933693036157487	1
arm_521	woman_35828	5.08723194606683	2
arm_521	woman_35953	2.6830790779935354	1
arm_526	woman_36081	2.884926257463515	1
arm_563	woman_35832	6.340985650670161	3
arm_563	woman_35935	2.457473770668793	2
arm_563	woman_35962	2.884926257463515	1
arm_566	woman_35935	4.701105010695656	1
arm_569	woman_35913	3.0802633014758736	10
arm_569	woman_35998	3.714073089334783	1
arm_572	woman_36081	2.884926257463515	1
arm_639	woman_35811	2.5696283972208125	4
arm_639	woman_35812	-2.411768213753224	0
arm_639	woman_36032	4.510603164039486	7
arm_639	woman_36046	2.203193656278452	1
arm_639	woman_36052	3.76848231736752	4
arm_639	woman_36198	2.203193656278452	1
arm_639	woman_36199	3.115786349243354	2
arm_642	woman_35806	3.635128996070813	1
arm_642	woman_35946	5.030242686321663	1
arm_642	woman_36038	11.590542191660342	1
arm_646	woman_35997	6.592909019121983	1
arm_676	woman_35935	4.497230558701201	2
arm_676	woman_36032	2.884926257463515	1
arm_746	woman_35962	10.012980572791513	1
arm_782	woman_36050	4.858149833465512	1
arm_795	woman_35946	6.238946215327602	1
arm_795	woman_36139	14.230421285947585	1
arm_823	woman_35806	6.592909019121983	1
ashes_1007	belly_2073	7.503523915365325	1
ashes_1036	belly_1914	2.6194386688776756	3
ashes_1045	belly_2241	3.0694573832276904	1
ashes_1051	belly_1914	2.4828366380627105	4
ashes_1063	belly_1930	3.2906581974658233	1
ashes_1090	belly_1905	6.584481160794884	1
ashes_1090	belly_2265	11.576154497119346	1
ashes_1097	belly_1917	3.0313488136887345	3
ashes_1114	belly_1917	2.475085941976171	2
ashes_1133	belly_2215	20.149502499575323	1
ashes_1204	belly_2241	7.518604376126323	6
ashes_1219	belly_2301	20.09999512242649	2
ashes_1233	belly_2316	14.2128428528843	1
ashes_1235	belly_2095	14.2128428528843	1
ashes_1236	belly_1923	14.2128428528843	1
ashes_827	belly_1903	2.1754553421304808	1
ashes_827	belly_1914	-2.4092175935388656	1
ashes_827	belly_1917	6.181945836358076	22
ashes_835	belly_1917	-3.1972248581315363	3
ashes_835	belly_2241	2.044398826909146	12
ashes_837	belly_1917	4.154070596536414	9
ashes_837	belly_2024	5.6594533097027915	1
ashes_839	belly_1916	8.124943438717155	1
ashes_842	belly_1917	3.8110951368462587	8
ashes_842	belly_2006	5.080111336801183	2
ashes_842	belly_2029	5.926033232713332	1
ashes_845	belly_1916	2.5724787771376323	1
ashes_845	belly_1933	8.403430671982932	3
ashes_845	belly_2241	2.730546163854619	3
ashes_846	belly_1914	4.763908545461571	19
ashes_846	belly_1917	-2.357715743980127	0
ashes_846	belly_1923	2.384933646190608	1
ashes_846	belly_1930	2.8583097523751473	4
ashes_846	belly_2016	2.384933646190608	1
ashes_847	belly_1924	3.8805700005813275	1
ashes_847	belly_2070	3.6300533855164367	1
ashes_848	belly_1980	6.007057007683332	5
ashes_848	belly_2050	2.12881721739985	1
ashes_849	belly_2069	3.788656961065154	2
ashes_849	belly_2070	5.690075639595112	2
ashes_849	belly_2291	8.922569971816461	1
ashes_851	belly_1901	2.3119266140027195	5
ashes_851	belly_1905	2.384933646190608	1
ashes_862	belly_1901	3.8632460273644464	4
ashes_862	belly_2006	6.535622062382196	2
ashes_867	belly_1946	5.213172821645887	1
ashes_868	belly_1946	2.0000350136991125	1
ashes_878	belly_1901	2.795930415936045	1
ashes_879	belly_1903	14.2128428528843	1
ashes_886	belly_1901	7.855897533090676	9
ashes_899	belly_1916	2.384933646190608	1
ashes_899	belly_1924	6.721344403334448	3
ashes_899	belly_1946	3.043222713143538	2
ashes_903	belly_1915	5.761835838356035	2
ashes_903	belly_2016	4.074233193385228	1
ashes_903	belly_2074	5.080111336801183	2
ashes_936	belly_2069	4.5509102730910325	1
ashes_939	belly_2069	4.5509102730910325	1
ashes_947	belly_1930	3.096261412396175	5
ashes_947	belly_1933	2.070298155769239	2
ashes_947	belly_1938	3.1213662346588467	1
ashes_947	belly_2050	2.0000350136991125	1
ashes_947	belly_2051	3.096489189084833	3
ashes_947	belly_2069	2.781113776445512	5
ashes_950	belly_1917	2.9278437300448648	4
ashes_952	belly_1917	2.398353777143009	3
ashes_952	belly_2051	3.555285645684319	1
ashes_955	belly_1946	5.213172821645887	1
ashes_956	belly_1918	2.106237594008158	1
ashes_956	belly_1946	3.823859647946917	3
ashes_966	belly_1901	3.954042713668203	2
ashes_983	belly_1924	2.12881721739985	1
ashes_983	belly_1980	2.328726945709838	1
ashes_983	belly_2046	3.8805700005813275	1
ashes_983	belly_2306	7.001400420140049	1
ashes_984	belly_2070	2.151883417124719	1
ashes_984	belly_2073	2.539021199490186	1
ashes_991	belly_1930	4.851722960585704	1
ashes_992	belly_2070	3.6300533855164367	1
ashes_992	belly_2073	4.18091401691146	1
ashes_996	belly_1918	7.116995252056721	3
ashes_996	belly_2074	2.106237594008158	1
ashes_1007	bone_3897	14.283026792978161	1
ashes_1036	bone_3882	2.562429197005838	2
ashes_1036	bone_4092	2.4001453270155704	1
ashes_1038	bone_3922	3.309481817885184	1
ashes_1045	bone_4063	4.2035721110543625	1
ashes_1051	bone_3979	2.0062127687345037	2
ashes_1057	bone_3984	5.9566135079986235	1
ashes_1063	bone_3896	5.688801239885742	1
ashes_1090	bone_4137	3.2503762201054704	1
ashes_1090	bone_4141	6.618128318336836	1
ashes_1097	bone_3882	4.157173651939986	3
ashes_1114	bone_3869	2.4001453270155704	1
ashes_1114	bone_4252	10.05035863727579	1
ashes_1115	bone_4213	2.6953253711799676	1
ashes_1125	bone_3979	2.7332091907026106	1
ashes_1133	bone_3979	2.7332091907026106	1
ashes_1162	bone_3993	7.541494092579069	1
ashes_1165	bone_3892	5.050056874299235	1
ashes_1190	bone_4213	2.6953253711799676	1
ashes_1204	bone_4137	4.596726133288152	2
ashes_1204	bone_4257	9.359446825317397	2
ashes_1208	bone_4252	14.283026792978161	1
ashes_1219	bone_3979	3.8653415062944227	2
ashes_1233	bone_4033	11.548266516968058	2
ashes_1235	bone_4027	20.248516666276227	1
ashes_1236	bone_3993	7.541494092579069	1
ashes_827	bone_3869	5.590614488892139	10
ashes_827	bone_3874	3.371285407539944	1
ashes_827	bone_3878	3.371285407539944	1
ashes_827	bone_3968	2.9861142315668223	5
ashes_834	bone_3869	3.6503141289266847	1
ashes_835	bone_3974	2.685337465197409	2
ashes_835	bone_4092	5.86085557880387	14
ashes_836	bone_3882	2.4001453270155704	1
ashes_837	bone_3882	5.92223062147875	9
ashes_837	bone_3993	3.977804810972159	2
ashes_839	bone_3882	2.4001453270155704	1
ashes_842	bone_3882	2.9634127138964077	5
ashes_842	bone_3922	2.4064124396403415	2
ashes_842	bone_3992	2.0982417442186025	1
ashes_845	bone_4137	10.356594361973643	5
ashes_846	bone_4063	8.013082889324775	11
ashes_846	bone_4072	5.056134270237344	2
ashes_847	bone_3892	2.6953253711799676	1
ashes_847	bone_3987	2.0343279531356204	1
ashes_847	bone_4141	6.618128318336836	1
ashes_848	bone_3882	-2.047968446358867	0
ashes_848	bone_3897	2.143091180007338	1
ashes_848	bone_3968	3.7243073178035493	6
ashes_848	bone_3979	2.4788603138192493	8
ashes_848	bone_3987	2.404365401593858	5
ashes_849	bone_3892	4.260912128674422	2
ashes_849	bone_3986	4.859248680056191	2
ashes_851	bone_3890	2.8823259615421093	4
ashes_851	bone_3941	3.0873650715814516	1
ashes_851	bone_4070	3.0635257991542235	2
ashes_862	bone_3869	2.2755910405110997	2
ashes_862	bone_3918	4.2035721110543625	1
ashes_862	bone_3986	3.977804810972159	2
ashes_867	bone_3890	3.901912235539279	1
ashes_868	bone_3915	8.165857565097665	1
ashes_868	bone_3922	3.6605568395265404	2
ashes_868	bone_4070	2.8127327560748863	1
ashes_878	bone_3890	3.901912235539279	1
ashes_879	bone_3892	5.050056874299235	1
ashes_886	bone_3890	8.408281092976813	7
ashes_886	bone_3941	4.318395962544471	1
ashes_899	bone_3979	5.139621630342952	6
ashes_903	bone_4063	4.099895304241738	4
ashes_936	bone_3983	20.248516666276227	1
ashes_939	bone_3986	5.688801239885742	1
ashes_947	bone_3892	2.414635028498235	4
ashes_947	bone_3981	3.1394872236942213	1
ashes_947	bone_3984	2.136734623341492	3
ashes_947	bone_3992	2.0874213243816224	2
ashes_947	bone_4030	3.1394872236942213	1
ashes_947	bone_4035	2.8480228925820255	2
ashes_947	bone_4036	3.1394872236942213	1
ashes_947	bone_4135	2.8480228925820255	2
ashes_948	bone_3869	3.6503141289266847	1
ashes_950	bone_3987	5.150010143141642	3
ashes_950	bone_4227	8.967281412018366	1
ashes_952	bone_3986	2.588404564148013	1
ashes_952	bone_3987	5.8760232127656495	3
ashes_955	bone_3987	3.996106695394821	1
ashes_956	bone_3890	2.57718779641947	3
ashes_956	bone_3986	5.885155140955019	4
ashes_966	bone_3984	8.423923608826431	2
ashes_983	bone_4032	3.309481817885184	1
ashes_983	bone_4070	2.3437289065162688	1
ashes_983	bone_4213	3.3443829802936897	4
ashes_984	bone_4032	3.5752268290745217	1
ashes_984	bone_4033	2.8127327560748863	1
ashes_991	bone_3987	3.996106695394821	1
ashes_992	bone_3987	2.0343279531356204	1
ashes_992	bone_4137	3.2503762201054704	1
ashes_996	bone_4033	6.45970447673971	3
ashes_996	bone_4035	2.4595305477488854	1
ashes_996	bone_4213	3.843663495477656	6
ashes_1007	dog_7354	7.028119572132695	1
ashes_1036	dog_7334	5.15517519641751	2
ashes_1036	dog_7444	4.197918944184073	1
ashes_1038	dog_7340	7.028119572132695	1
ashes_1045	dog_7365	3.6452593395915134	1
ashes_1063	dog_7365	5.15517519641751	2
ashes_1204	dog_7518	11.533828379176272	2
ashes_1208	dog_7199	8.15564825995739	1
ashes_1219	dog_7249	14.195755165548421	2
ashes_1233	dog_7125	7.7002616560349315	2
ashes_1235	dog_7354	7.028119572132695	1
ashes_1236	dog_7310	11.61926414494795	1
ashes_827	dog_7348	2.2593300193865162	22
ashes_835	dog_7340	2.59983306910928	3
ashes_835	dog_7444	4.094175179754851	6
ashes_837	dog_7182	5.2407591596392855	6
ashes_837	dog_7243	5.68147842381646	1
ashes_837	dog_7310	3.082897647918688	1
ashes_842	dog_7119	4.3256134752320765	8
ashes_842	dog_7125	2.8007919183657353	2
ashes_842	dog_7348	-2.2009730208348355	0
ashes_845	dog_7139	4.870978283711527	1
ashes_845	dog_7310	3.8965875019796417	1
ashes_845	dog_7311	2.8934967774257565	1
ashes_845	dog_7529	7.028119572132695	1
ashes_846	dog_7326	3.570251804740485	1
ashes_846	dog_7334	5.213886334165342	7
ashes_846	dog_7365	6.754343942244886	11
ashes_847	dog_7202	3.4311794911852	1
ashes_848	dog_7199	2.300274857912615	2
ashes_849	dog_7144	10.8338817005139	3
ashes_849	dog_7249	4.3126165839878015	1
ashes_868	dog_7199	3.082897647918688	1
ashes_868	dog_7334	5.339735360729756	3
ashes_878	dog_7125	5.444907233893055	1
ashes_903	dog_7365	3.404270455410804	4
ashes_947	dog_7285	3.134966553842118	1
ashes_948	dog_7334	4.56914969701927	1
ashes_950	dog_7202	2.5182641841587126	1
ashes_950	dog_7354	2.8934967774257565	1
ashes_952	dog_7249	4.870978283711527	1
ashes_955	dog_7252	20.223808570346595	1
ashes_956	dog_7182	5.95174118577323	7
ashes_983	dog_7354	4.673672834244731	2
ashes_984	dog_7354	2.3399869135634592	1
ashes_992	dog_7334	2.3963509702097014	1
ashes_996	dog_7311	7.1460368848246105	3
ashes_1007	ear_8123	20.223808570346595	1
ashes_1045	ear_8125	4.197918944184073	1
ashes_1057	ear_8111	14.265513176189936	1
ashes_1063	ear_8125	2.8085412702568897	1
ashes_1090	ear_8205	5.68147842381646	1
ashes_1114	ear_7952	6.25494451616026	1
ashes_1162	ear_7956	5.0434607513457435	1
ashes_1165	ear_7994	5.68147842381646	1
ashes_1190	ear_8205	10.037914741623249	1
ashes_1204	ear_7961	4.56914969701927	1
ashes_1208	ear_7952	8.956124465979784	1
ashes_1219	ear_8335	20.174482207979896	2
ashes_1233	ear_8345	12.665872686090104	2
ashes_1235	ear_8111	14.265513176189936	1
ashes_1236	ear_7956	5.0434607513457435	1
ashes_827	ear_7930	2.5120461682963047	21
ashes_827	ear_7994	3.253079901245864	4
ashes_827	ear_8040	-2.2660794352506457	2
ashes_835	ear_7930	-2.060287688145528	19
ashes_835	ear_8040	2.0369839288181	31
ashes_835	ear_8125	6.083005195577041	16
ashes_837	ear_8015	12.704171968351964	5
ashes_842	ear_7930	-2.082250326775737	0
ashes_842	ear_7948	8.413132633437323	2
ashes_842	ear_7955	6.738064402981097	5
ashes_842	ear_7960	4.090885743008898	1
ashes_842	ear_7961	3.2457414292189655	1
ashes_845	ear_8014	3.8965875019796417	1
ashes_845	ear_8273	9.93926201688985	2
ashes_845	ear_8318	4.870978283711527	1
ashes_846	ear_7930	2.698125755733266	20
ashes_847	ear_8010	3.8965875019796417	1
ashes_847	ear_8205	5.68147842381646	1
ashes_848	ear_8040	2.147942592654641	15
ashes_849	ear_8203	8.956124465979784	1
ashes_851	ear_7955	3.7728930048275457	4
ashes_851	ear_7959	2.3963509702097014	1
ashes_851	ear_7961	2.3963509702097014	1
ashes_851	ear_8188	4.56914969701927	1
ashes_862	ear_7955	3.17878337785316	2
ashes_862	ear_7979	2.0104091307820244	1
