	arm_639	ashes_835	bed_1627	belly_1901	belly_1917	big_2527	blood_3467	blood_3484	bone_3882	bone_4213	bone_3979	breast_4265	burn_4800	cloud_5504	cloud_5471	cloud_5434	come_5888	come_5832	come_6084	count_6163	count_6279	dew_6491	dog_7119	drink_7611	eat_8347	eat_8349	eat_8484	eat_8450	eat_8710	elephant_9150	elephant_9324	elephant_9381	fingernail_11424	fire_11997	fire-wood_12144	fire-wood_12057	fire-wood_12111	fish_12385	fish_12438	five_12951	fly_13153	give_13706	give_13701	ground, soil_14494	ground, soil_14542	head_15210	heart_16187	heart_16115	horn_16411	hunger_17083	intestine_17387	intestine_17567	iron_17817	knee_18296	knee_18540	leaf_19588	leg_19914	liver_20442	liver_20379	louse_20660	man_21142	moon_21365	mouth_22059	mouth_21787	mouth_22066	mouth_21987	navel_22582	night_23314	night_23359	nose_23832	nose_23805	nose_23825	one_24107	road_25370	root_25810	root_25695	root_25932	salt_26298	salt_26085	sand_26372	see_27049	skin_27971	skin_28024	sky_28440	sleep_28790	smoke_29254	smoke_29368	smoke_29065	spear_29917	steal_30153	steal_30068	steal_30283	stone_30529	stone_30436	tail_31155	tooth_32434	two_33280	urine_33537	urine_33588	urine_33672	vomit_34166	vomit_34266	walk_34537	war_35037	water_35363	wind_35517	bark_1249	bird_2842	count_6193	fire_11834	goat_14182	kill_18018	know_19101	leaf_19482	liver_20245	man_21257	name_22349	night_23445	salt_26042	sand_26369
louse_20660	0.012422360248447204	0.15789473684210525	0.045454545454545456	0.2818181818181818	0.1794871794871795	0.04430379746835443	0.1503267973856209	0.2605633802816901	0.29411764705882354	0.02127659574468085	0.02877697841726619	0.25949367088607594	0.0650887573964497	0.13636363636363635	0.0948905109489051	0.07092198581560284	0.16339869281045752	0.09701492537313433	0.07471264367816093	0.10714285714285714	0.014184397163120567	0.02197802197802198	0.19594594594594594	0.12883435582822086	0.1937984496124031	0.087248322147651	0.02027027027027027	0.16417910447761194	0.047619047619047616	0.05517241379310345	0.06622516556291391	0.04477611940298507	0.07407407407407407	0.018292682926829267	0.09146341463414634	0.055944055944055944	0.04054054054054054	0.11023622047244094	0.12121212121212122	0.0	0.02112676056338028	0.12790697674418605	0.08024691358024691	0.15873015873015872	0.034013605442176874	0.06716417910447761	0.007246376811594203	0.019867549668874173	0.09923664122137404	0.05161290322580645	0.03164556962025317	0.0136986301369863	0.019736842105263157	0.23376623376623376	0.08888888888888889	0.02962962962962963	0.05	0.018867924528301886	0.011834319526627219	0.0	0.0641025641025641	0.06944444444444445	0.19310344827586207	0.21428571428571427	0.09770114942528736	0.018404907975460124	0.06521739130434782	0.027210884353741496	0.07027027027027027	0.16455696202531644	0.23776223776223776	0.02054794520547945	0.05649717514124294	0.08163265306122448	0.006622516556291391	0.14814814814814814	0.08024691358024691	0.0661764705882353	0.0106951871657754	0.08088235294117647	0.013513513513513514	0.22388059701492538	0.19753086419753085	0.22413793103448276	0.10897435897435898	0.09868421052631579	0.0763888888888889	0.04054054054054054	0.010471204188481676	0.0728476821192053	0.15384615384615385	0.013986013986013986	0.03289473684210526	0.014084507042253521	0.13636363636363635	0.1417910447761194	0.00684931506849315	0.072992700729927	0.2459016393442623	0.021739130434782608	0.03208556149732621	0.16216216216216217	0.00684931506849315	0.1761006289308176	0.15757575757575756	0.147239263803681	0.11940298507462686	0.06766917293233082	0.1044776119402985	0.34285714285714286	0.2288135593220339	0.168	0.20863309352517986	0.28225806451612906	0.11811023622047244	0.23478260869565218	0.09090909090909091	0.09352517985611511	0.12	0.03676470588235294
man_21142	0.11016949152542373	0.13385826771653545	0.10256410256410256	0.02830188679245283	0.04827586206896552	0.1981981981981982	0.058823529411764705	0.035211267605633804	0.042735042735042736	0.24444444444444444	0.05714285714285714	0.030864197530864196	0.12121212121212122	0.03508771929824561	0.18	0.09174311926605505	0.057971014492753624	0.045454545454545456	0.15671641791044777	0.05128205128205128	0.14432989690721648	0.1323529411764706	0.050724637681159424	0.07801418439716312	0.07017543859649122	0.14035087719298245	0.043859649122807015	0.0782608695652174	0.23076923076923078	0.06140350877192982	0.1415929203539823	0.14893617021276595	0.08653846153846154	0.10655737704918032	0.09701492537313433	0.12264150943396226	0.05172413793103448	0.0380952380952381	0.07746478873239436	0.1623931623931624	0.056074766355140186	0.06578947368421052	0.19166666666666668	0.03636363636363636	0.1111111111111111	0.01834862385321101	0.038834951456310676	0.24489795918367346	0.06666666666666667	0.08264462809917356	0.07377049180327869	0.16	0.14953271028037382	0.032679738562091505	0.08490566037735849	0.17582417582417584	0.045454545454545456	0.16071428571428573	0.10317460317460317	0.0641025641025641	0.0	0.03389830508474576	0.021739130434782608	0.022222222222222223	0.17777777777777778	0.2072072072072072	0.0	0.12264150943396226	0.22058823529411764	0.02702702702702703	0.058394160583941604	0.25806451612903225	0.09929078014184398	0.12389380530973451	0.02564102564102564	0.03361344537815126	0.2767857142857143	0.0660377358490566	0.13768115942028986	0.017699115044247787	0.12380952380952381	0.08196721311475409	0.1095890410958904	0.028037383177570093	0.06015037593984962	0.15384615384615385	0.05128205128205128	0.11926605504587157	0.09523809523809523	0.1016949152542373	0.07246376811594203	0.1188118811881188	0.16822429906542055	0.24444444444444444	0.08256880733944955	0.04310344827586207	0.05504587155963303	0.036036036036036036	0.034482758620689655	0.17204301075268819	0.18382352941176472	0.06870229007633588	0.05504587155963303	0.06164383561643835	0.08163265306122448	0.10714285714285714	0.008547008547008548	0.009174311926605505	0.03571428571428571	0.0	0.02727272727272727	0.0	0.03816793893129771	0.0	0.028037383177570093	0.0	0.009009009009009009	0.09090909090909091	0.018867924528301886	0.009259259259259259
moon_21365	0.017094017094017096	0.047619047619047616	0.035398230088495575	0.07777777777777778	0.12903225806451613	0.06140350877192982	0.14782608695652175	0.125	0.12244897959183673	0.0	0.05319148936170213	0.183206106870229	0.0	0.0392156862745098	0.06	0.028846153846153848	0.18584070796460178	0.00980392156862745	0.02142857142857143	0.037383177570093455	0.020618556701030927	0.028985507246376812	0.064	0.12	0.0891089108910891	0.017241379310344827	0.15053763440860216	0.07692307692307693	0.007633587786259542	0.02830188679245283	0.07339449541284404	0.043478260869565216	0.07446808510638298	0.03361344537815126	0.19469026548672566	0.038834951456310676	0.0	0.05434782608695652	0.175	0.008130081300813009	0.1744186046511628	0.1450381679389313	0.056451612903225805	0.10869565217391304	0.038461538461538464	0.0	0.0	0.0	0.02040816326530612	0.05309734513274336	0.00847457627118644	0.050505050505050504	0.00909090909090909	0.13178294573643412	0.09574468085106383	0.0	0.019801980198019802	0.008547008547008548	0.007936507936507936	0.06944444444444445	0.03389830508474576	0.0	0.05737704918032787	0.16666666666666666	0.035211267605633804	0.03389830508474576	0.21176470588235294	0.10309278350515463	0.04054054054054054	0.13821138211382114	0.17699115044247787	0.029411764705882353	0.036231884057971016	0.036036036036036036	0.038461538461538464	0.27586206896551724	0.007692307692307693	0.020202020202020204	0.013986013986013986	0.061855670103092786	0.019230769230769232	0.061946902654867256	0.056338028169014086	0.08888888888888889	0.205607476635514	0.0603448275862069	0.0	0.018518518518518517	0.0	0.05357142857142857	0.1826086956521739	0.01	0.008928571428571428	0.041666666666666664	0.10416666666666667	0.02830188679245283	0.03	0.09574468085106383	0.1368421052631579	0.021052631578947368	0.013605442176870748	0.07563025210084033	0.1839080459770115	0.1	0.05	0.1171875	0.17777777777777778	0.30666666666666664	0.13043478260869565	0.07777777777777778	0.1348314606741573	0.34210526315789475	0.22772277227722773	0.10576923076923077	0.20987654320987653	0.11363636363636363	0.26582278481012656	0.17391304347826086	0.21518987341772153	0.1411764705882353
mouth_22059	0.09523809523809523	0.1889763779527559	0.030303030303030304	0.16	0.08904109589041095	0.06870229007633588	0.21774193548387097	0.09219858156028368	0.13157894736842105	0.017094017094017096	0.14563106796116504	0.06748466257668712	0.14814814814814814	0.13636363636363635	0.05042016806722689	0.008	0.10869565217391304	0.05172413793103448	0.2	0.1016949152542373	0.1346153846153846	0.18382352941176472	0.07042253521126761	0.032467532467532464	0.075	0.04580152671755725	0.04132231404958678	0.1592920353982301	0.15267175572519084	0.04918032786885246	0.088	0.008771929824561403	0.09090909090909091	0.23478260869565218	0.07692307692307693	0.05	0.22857142857142856	0.04504504504504504	0.17647058823529413	0.051470588235294115	0.043478260869565216	0.06289308176100629	0.034482758620689655	0.19801980198019803	0.007936507936507936	0.12380952380952381	0.045871559633027525	0.09322033898305085	0.09174311926605505	0.05343511450381679	0.12195121951219512	0.00819672131147541	0.1016949152542373	0.0784313725490196	0.08928571428571429	0.017857142857142856	0.008264462809917356	0.14166666666666666	0.028169014084507043	0.19310344827586207	0.021739130434782608	0.05737704918032787	0.0	0.0	0.0	0.0	0.042735042735042736	0.05	0.12337662337662338	0.08163265306122448	0.20634920634920634	0.008130081300813009	0.14893617021276595	0.03076923076923077	0.10434782608695652	0.08333333333333333	0.10294117647058823	0.05263157894736842	0.16312056737588654	0.2079207920792079	0.08695652173913043	0.12096774193548387	0.18181818181818182	0.23157894736842105	0.12121212121212122	0.04411764705882353	0.2621359223300971	0.09322033898305085	0.17482517482517482	0.06201550387596899	0.09929078014184398	0.17647058823529413	0.023255813953488372	0.05309734513274336	0.008064516129032258	0.03225806451612903	0.10909090909090909	0.03389830508474576	0.13392857142857142	0.02654867256637168	0.05	0.21487603305785125	0.07964601769911504	0.13286713286713286	0.12162162162162163	0.05194805194805195	0.11607142857142858	0.07339449541284404	0.03361344537815126	0.1836734693877551	0.15384615384615385	0.11009174311926606	0.1171875	0.21818181818181817	0.08333333333333333	0.23157894736842105	0.12264150943396226	0.032520325203252036	0.10576923076923077	0.03571428571428571
mouth_21787	0.038461538461538464	0.07246376811594203	0.031007751937984496	0.056074766355140186	0.16417910447761194	0.014814814814814815	0.23333333333333334	0.1796875	0.17757009345794392	0.0	0.07476635514018691	0.24817518248175183	0.034013605442176874	0.10909090909090909	0.10909090909090909	0.00819672131147541	0.15384615384615385	0.11214953271028037	0.0392156862745098	0.024193548387096774	0.017699115044247787	0.06040268456375839	0.18253968253968253	0.16417910447761194	0.10526315789473684	0.09836065573770492	0.05128205128205128	0.10344827586206896	0.020689655172413793	0.02459016393442623	0.09016393442622951	0.04672897196261682	0.044642857142857144	0.045112781954887216	0.11851851851851852	0.05128205128205128	0.008	0.046296296296296294	0.145985401459854	0.007194244604316547	0.125	0.18571428571428572	0.027972027972027972	0.102803738317757	0.024793388429752067	0.09523809523809523	0.00909090909090909	0.024390243902439025	0.07407407407407407	0.046511627906976744	0.046511627906976744	0.02564102564102564	0.024193548387096774	0.13286713286713286	0.13333333333333333	0.07766990291262135	0.09174311926605505	0.046875	0.02142857142857143	0.21428571428571427	0.022222222222222223	0.16666666666666666	0.0	0.0	0.0	0.0	0.10185185185185185	0.0603448275862069	0.017964071856287425	0.21875	0.12878787878787878	0.008333333333333333	0.025806451612903226	0.03968253968253968	0.03333333333333333	0.11403508771929824	0.08088235294117647	0.008620689655172414	0.025477707006369428	0.08181818181818182	0.016666666666666666	0.10569105691056911	0.10666666666666667	0.07547169811320754	0.15079365079365079	0.05303030303030303	0.10434782608695652	0.008	0.03773584905660377	0.072	0.14285714285714285	0.008620689655172414	0.0078125	0.04504504504504504	0.06086956521739131	0.14678899082568808	0.017094017094017096	0.05309734513274336	0.19230769230769232	0.02727272727272727	0.018518518518518517	0.08270676691729323	0.08181818181818182	0.08904109589041095	0.06535947712418301	0.15217391304347827	0.12962962962962962	0.15151515151515152	0.12149532710280374	0.20212765957446807	0.09345794392523364	0.16831683168316833	0.1864406779661017	0.14912280701754385	0.08571428571428572	0.14	0.10476190476190476	0.19230769230769232	0.12	0.1188118811881188
mouth_22066	0.1223021582733813	0.09032258064516129	0.25203252032520324	0.05511811023622047	0.12025316455696203	0.1366906474820144	0.03048780487804878	0.08860759493670886	0.00684931506849315	0.12295081967213115	0.07936507936507936	0.06666666666666667	0.0949367088607595	0.1171875	0.06716417910447761	0.09090909090909091	0.14	0.05263157894736842	0.1111111111111111	0.1044776119402985	0.0625	0.08484848484848485	0.04294478527607362	0.20408163265306123	0.06521739130434782	0.0763888888888889	0.125	0.07194244604316546	0.14965986394557823	0.14960629921259844	0.09219858156028368	0.09016393442622951	0.078125	0.1111111111111111	0.11688311688311688	0.11627906976744186	0.027972027972027972	0.072	0.08536585365853659	0.08053691275167785	0.078125	0.0935672514619883	0.10526315789473684	0.022058823529411766	0.12403100775193798	0.05426356589147287	0.1282051282051282	0.11363636363636363	0.14166666666666666	0.11428571428571428	0.1386861313868613	0.11023622047244094	0.1297709923664122	0.10240963855421686	0.029411764705882353	0.08196721311475409	0.10236220472440945	0.15671641791044777	0.1388888888888889	0.09770114942528736	0.17777777777777778	0.035211267605633804	0.0	0.0	0.0	0.0	0.04477611940298507	0.09090909090909091	0.19375	0.11320754716981132	0.06918238993710692	0.10077519379844961	0.15384615384615385	0.17829457364341086	0.08208955223880597	0.07246376811594203	0.18309859154929578	0.14049586776859505	0.12345679012345678	0.06870229007633588	0.07518796992481203	0.11347517730496454	0.16149068322981366	0.007462686567164179	0.05063291139240506	0.1678832116788321	0.07246376811594203	0.05755395683453238	0.19230769230769232	0.12318840579710146	0.10191082802547771	0.05343511450381679	0.1111111111111111	0.1322314049586777	0.1171875	0.06569343065693431	0.15702479338842976	0.1111111111111111	0.03571428571428571	0.12605042016806722	0.21568627450980393	0.04430379746835443	0.05263157894736842	0.09090909090909091	0.10843373493975904	0.0975609756097561	0.02142857142857143	0.022727272727272728	0.06818181818181818	0.007518796992481203	0.022222222222222223	0.014598540145985401	0.045454545454545456	0.02702702702702703	0.030534351145038167	0.038461538461538464	0.007352941176470588	0.07407407407407407	0.007575757575757576	0.03875968992248062
mouth_21987	0.2018348623853211	0.125	0.11206896551724138	0.0	0.013333333333333334	0.24299065420560748	0.006993006993006993	0.00684931506849315	0.07017543859649122	0.21739130434782608	0.04716981132075472	0.018292682926829267	0.23333333333333334	0.05357142857142857	0.14563106796116504	0.16666666666666666	0.057971014492753624	0.10576923076923077	0.19230769230769232	0.17142857142857143	0.12121212121212122	0.16666666666666666	0.013986013986013986	0.04827586206896552	0.025210084033613446	0.1016949152542373	0.08181818181818182	0.09734513274336283	0.18032786885245902	0.11009174311926606	0.1834862385321101	0.18681318681318682	0.056074766355140186	0.11570247933884298	0.09701492537313433	0.1782178217821782	0.1619047619047619	0.0	0.09285714285714286	0.37373737373737376	0.018018018018018018	0.038461538461538464	0.24347826086956523	0.02702702702702703	0.23711340206185566	0.0	0.16304347826086957	0.2079207920792079	0.027522935779816515	0.11965811965811966	0.1391304347826087	0.27472527472527475	0.17142857142857143	0.01282051282051282	0.10576923076923077	0.15053763440860216	0.12745098039215685	0.09243697478991597	0.28703703703703703	0.018404907975460124	0.2072072072072072	0.03389830508474576	0.0	0.0	0.0	0.0	0.026785714285714284	0.14423076923076922	0.26717557251908397	0.07042253521126761	0.013986013986013986	0.2857142857142857	0.15671641791044777	0.13392857142857142	0.1650485436893204	0.025	0.1532258064516129	0.1188118811881188	0.1984732824427481	0.017699115044247787	0.20408163265306123	0.03125	0.10204081632653061	0.0891089108910891	0.021739130434782608	0.18421052631578946	0.01652892561983471	0.25773195876288657	0.16666666666666666	0.14035087719298245	0.06474820143884892	0.16494845360824742	0.2376237623762376	0.13131313131313133	0.0	0.008333333333333333	0.11650485436893204	0.017699115044247787	0.02564102564102564	0.14736842105263157	0.3416666666666667	0.09375	0.09523809523809523	0.08391608391608392	0.19548872180451127	0.0472972972972973	0.008547008547008548	0.009174311926605505	0.0	0.0	0.0	0.0	0.007407407407407408	0.007936507936507936	0.009174311926605505	0.0	0.0	0.01694915254237288	0.0	0.009259259259259259
navel_22582	0.01818181818181818	0.016260162601626018	0.03773584905660377	0.08433734939759036	0.09917355371900827	0.02702702702702703	0.07758620689655173	0.06666666666666667	0.03	0.02197802197802198	0.045454545454545456	0.24369747899159663	0.04032258064516129	0.042105263157894736	0.06451612903225806	0.030927835051546393	0.10434782608695652	0.02127659574468085	0.030303030303030304	0.0297029702970297	0.0	0.038461538461538464	0.04132231404958678	0.0390625	0.07291666666666667	0.08823529411764706	0.02040816326530612	0.009615384615384616	0.02459016393442623	0.05154639175257732	0.0	0.08536585365853659	0.021739130434782608	0.0	0.13274336283185842	0.030927835051546393	0.00980392156862745	0.0975609756097561	0.19642857142857142	0.035398230088495575	0.11904761904761904	0.144	0.06896551724137931	0.04395604395604396	0.10989010989010989	0.045454545454545456	0.0	0.00980392156862745	0.010869565217391304	0.08737864077669903	0.05660377358490566	0.021052631578947368	0.0196078431372549	0.19827586206896552	0.10344827586206896	0.023255813953488372	0.07865168539325842	0.00909090909090909	0.034482758620689655	0.06521739130434782	0.0	0.21176470588235294	0.042735042735042736	0.10185185185185185	0.04477611940298507	0.026785714285714284	0.0	0.1111111111111111	0.0	0.1271186440677966	0.058823529411764705	0.020833333333333332	0.022556390977443608	0.058823529411764705	0.020202020202020204	0.25301204819277107	0.01639344262295082	0.06818181818181818	0.022222222222222223	0.07865168539325842	0.03125	0.1188118811881188	0.02877697841726619	0.011111111111111112	0.12962962962962962	0.008695652173913044	0.0	0.019801980198019802	0.0	0.05714285714285714	0.205607476635514	0.0	0.009523809523809525	0.03333333333333333	0.2222222222222222	0.1724137931034483	0.0	0.12941176470588237	0.041237113402061855	0.011235955056179775	0.05185185185185185	0.025423728813559324	0.11627906976744186	0.1826086956521739	0.07692307692307693	0.19298245614035087	0.1927710843373494	0.28169014084507044	0.19753086419753085	0.011235955056179775	0.175	0.25	0.14705882352941177	0.08	0.03409090909090909	0.03409090909090909	0.14814814814814814	0.12222222222222222	0.2191780821917808	0.034482758620689655
night_23314	0.24731182795698925	0.06611570247933884	0.2127659574468085	0.021739130434782608	0.03007518796992481	0.11320754716981132	0.06611570247933884	0.0	0.08080808080808081	0.043010752688172046	0.14285714285714285	0.04827586206896552	0.1565217391304348	0.00980392156862745	0.08421052631578947	0.23809523809523808	0.09166666666666666	0.08695652173913043	0.12903225806451613	0.038461538461538464	0.21518987341772153	0.112	0.023622047244094488	0.05384615384615385	0.038834951456310676	0.036036036036036036	0.009708737864077669	0.09	0.22857142857142856	0.0707070707070707	0.03636363636363636	0.453125	0.0425531914893617	0.09090909090909091	0.09090909090909091	0.15555555555555556	0.028846153846153848	0.010752688172043012	0.078125	0.21	0.11363636363636363	0.0425531914893617	0.11304347826086956	0.01020408163265306	0.20689655172413793	0.06666666666666667	0.01098901098901099	0.2441860465116279	0.0	0.1836734693877551	0.06422018348623854	0.3116883116883117	0.22727272727272727	0.043795620437956206	0.06382978723404255	0.10843373493975904	0.05263157894736842	0.19791666666666666	0.05084745762711865	0.027210884353741496	0.12264150943396226	0.10309278350515463	0.05	0.0603448275862069	0.09090909090909091	0.14423076923076922	0.1111111111111111	0.0	0.0	0.05384615384615385	0.023622047244094488	0.3246753246753247	0.09375	0.05660377358490566	0.0	0.14893617021276595	0.10344827586206896	0.0	0.2909090909090909	0.08695652173913043	0.2261904761904762	0.044642857142857144	0.06521739130434782	0.0	0.08620689655172414	0.07142857142857142	0.058823529411764705	0.17582417582417584	0.06569343065693431	0.017699115044247787	0.14655172413793102	0.12643678160919541	0.0784313725490196	0.1411764705882353	0.04040404040404041	0.02912621359223301	0.030927835051546393	0.030927835051546393	0.009615384615384616	0.34285714285714286	0.3153153153153153	0.02459016393442623	0.17647058823529413	0.08527131782945736	0.043478260869565216	0.05263157894736842	0.08421052631578947	0.07954545454545454	0.01	0.0	0.0	0.08791208791208792	0.08035714285714286	0.009009009009009009	0.03260869565217391	0.010638297872340425	0.0898876404494382	0.0	0.08139534883720931	0.044444444444444446
night_23359	0.09395973154362416	0.07975460122699386	0.1103448275862069	0.014388489208633094	0.08235294117647059	0.2595419847328244	0.1069182389937107	0.03468208092485549	0.03355704697986577	0.23076923076923078	0.1	0.020512820512820513	0.19205298013245034	0.10294117647058823	0.07913669064748201	0.06338028169014084	0.08536585365853659	0.06521739130434782	0.24666666666666667	0.09929078014184398	0.1532258064516129	0.2653061224489796	0.029069767441860465	0.11515151515151516	0.047619047619047616	0.08	0.08633093525179857	0.061224489795918366	0.2846715328467153	0.11678832116788321	0.15827338129496402	0.014492753623188406	0.11538461538461539	0.21014492753623187	0.09815950920245399	0.11851851851851852	0.18461538461538463	0.029197080291970802	0.15625	0.22627737226277372	0.028368794326241134	0.060109289617486336	0.2152777777777778	0.08148148148148149	0.10144927536231885	0.02877697841726619	0.17796610169491525	0.11594202898550725	0.17073170731707318	0.05844155844155844	0.22556390977443608	0.04964539007092199	0.09929078014184398	0.03260869565217391	0.1484375	0.07751937984496124	0.06521739130434782	0.10204081632653061	0.26666666666666666	0.07027027027027027	0.22058823529411764	0.04054054054054054	0.12337662337662338	0.017964071856287425	0.19375	0.26717557251908397	0.0	0.0	0.0	0.027932960893854747	0.07272727272727272	0.11194029850746269	0.2808219178082192	0.20454545454545456	0.23577235772357724	0.013071895424836602	0.18243243243243243	0.11538461538461539	0.14545454545454545	0.072992700729927	0.12781954887218044	0.07894736842105263	0.1901840490797546	0.07575757575757576	0.04216867469879518	0.0915032679738562	0.09154929577464789	0.2125984251968504	0.26143790849673204	0.14084507042253522	0.058823529411764705	0.1693548387096774	0.17164179104477612	0.16129032258064516	0.02040816326530612	0.04081632653061224	0.18548387096774194	0.0425531914893617	0.0410958904109589	0.029197080291970802	0.13529411764705881	0.2198581560283688	0.072992700729927	0.0625	0.22435897435897437	0.05056179775280899	0.013513513513513514	0.0070921985815602835	0.0136986301369863	0.0	0.006944444444444444	0.006896551724137931	0.024390243902439025	0.046052631578947366	0.02158273381294964	0.028985507246376812	0.02127659574468085	0.0	0.021897810218978103	0.029197080291970802
nose_23832	0.04929577464788732	0.05194805194805195	0.035211267605633804	0.049586776859504134	0.11842105263157894	0.041379310344827586	0.2	0.1	0.12903225806451613	0.023622047244094488	0.05737704918032787	0.2012987012987013	0.05063291139240506	0.1623931623931624	0.0967741935483871	0.096	0.1388888888888889	0.0390625	0.12337662337662338	0.08461538461538462	0.015748031496062992	0.08176100628930817	0.07236842105263158	0.13333333333333333	0.06060606060606061	0.06474820143884892	0.12295081967213115	0.22413793103448276	0.0125	0.0859375	0.10526315789473684	0.04132231404958678	0.11965811965811966	0.05517241379310345	0.18705035971223022	0.04580152671755725	0.05263157894736842	0.007936507936507936	0.17123287671232876	0.0547945205479452	0.11965811965811966	0.15384615384615385	0.08783783783783784	0.1	0.09523809523809523	0.1415929203539823	0.11607142857142858	0.029411764705882353	0.1504424778761062	0.07194244604316546	0.06428571428571428	0.03875968992248062	0.044444444444444446	0.1069182389937107	0.13675213675213677	0.05042016806722689	0.24299065420560748	0.0962962962962963	0.09027777777777778	0.16455696202531644	0.02702702702702703	0.13821138211382114	0.08163265306122448	0.21875	0.11320754716981132	0.07042253521126761	0.1271186440677966	0.05384615384615385	0.027932960893854747	0.0	0.0	0.0	0.06134969325153374	0.058394160583941604	0.09523809523809523	0.128	0.08053691275167785	0.07377049180327869	0.04790419161676647	0.10833333333333334	0.0625	0.1111111111111111	0.18421052631578946	0.04918032786885246	0.2230769230769231	0.1417910447761194	0.11023622047244094	0.007194244604316547	0.09815950920245399	0.08823529411764706	0.14482758620689656	0.0	0.1	0.056910569105691054	0.12396694214876033	0.06923076923076923	0.0	0.09016393442622951	0.15966386554621848	0.049586776859504134	0.0718562874251497	0.11267605633802817	0.10833333333333334	0.06790123456790123	0.12738853503184713	0.10897435897435898	0.19298245614035087	0.12280701754385964	0.18584070796460178	0.14414414414414414	0.10084033613445378	0.1282051282051282	0.16666666666666666	0.2184873949579832	0.04065040650406504	0.19626168224299065	0.14035087719298245	0.104	0.11504424778761062	0.14414414414414414
nose_23805	0.0364963503649635	0.13970588235294118	0.05263157894736842	0.21212121212121213	0.13194444444444445	0.014084507042253521	0.19230769230769232	0.16176470588235295	0.16666666666666666	0.00819672131147541	0.042735042735042736	0.07228915662650602	0.052980132450331126	0.05737704918032787	0.075	0.023622047244094488	0.21705426356589147	0.05	0.0375	0.13559322033898305	0.016666666666666666	0.050955414012738856	0.1386861313868613	0.08666666666666667	0.08130081300813008	0.07633587786259542	0.16071428571428573	0.07142857142857142	0.040268456375838924	0.047619047619047616	0.04477611940298507	0.00847457627118644	0.06896551724137931	0.04285714285714286	0.09722222222222222	0.023622047244094488	0.047244094488188976	0.12149532710280374	0.1388888888888889	0.0	0.06896551724137931	0.0949367088607595	0.09219858156028368	0.1574074074074074	0.015503875968992248	0.07017543859649122	0.02608695652173913	0.023076923076923078	0.06956521739130435	0.05185185185185185	0.0364963503649635	0.0	0.007518796992481203	0.19014084507042253	0.06779661016949153	0.03508771929824561	0.016129032258064516	0.03676470588235294	0.034482758620689655	0.23776223776223776	0.058394160583941604	0.17699115044247787	0.20634920634920634	0.12878787878787878	0.06918238993710692	0.013986013986013986	0.058823529411764705	0.023622047244094488	0.07272727272727272	0.0	0.0	0.0	0.05063291139240506	0.06153846153846154	0.03968253968253968	0.16521739130434782	0.06206896551724138	0.08771929824561403	0.037037037037037035	0.024390243902439025	0.0	0.1	0.10191082802547771	0.19801980198019803	0.16923076923076924	0.04285714285714286	0.08064516129032258	0.07258064516129033	0.04242424242424243	0.05223880597014925	0.1357142857142857	0.01639344262295082	0.03816793893129771	0.05128205128205128	0.04032258064516129	0.047619047619047616	0.03278688524590164	0.13513513513513514	0.1391304347826087	0.0	0.005847953216374269	0.17054263565891473	0.058823529411764705	0.1773049645390071	0.14093959731543623	0.09933774834437085	0.08403361344537816	0.19801980198019803	0.07627118644067797	0.2631578947368421	0.2653061224489796	0.26262626262626265	0.2564102564102564	0.1794871794871795	0.2222222222222222	0.12037037037037036	0.14953271028037382	0.11016949152542373	0.13333333333333333	0.1111111111111111
nose_23825	0.29545454545454547	0.13392857142857142	0.15463917525773196	0.01098901098901099	0.0	0.2608695652173913	0.0	0.015625	0.039603960396039604	0.1728395061728395	0.13253012048192772	0.0	0.1592920353982301	0.01	0.21686746987951808	0.24390243902439024	0.04032258064516129	0.11363636363636363	0.13114754098360656	0.04950495049504951	0.16049382716049382	0.096	0.015873015873015872	0.030534351145038167	0.029411764705882353	0.10784313725490197	0.030303030303030304	0.10309278350515463	0.18691588785046728	0.04	0.12	0.4	0.043478260869565216	0.07272727272727272	0.1016949152542373	0.14606741573033707	0.07142857142857142	0.022222222222222223	0.07086614173228346	0.26595744680851063	0.03225806451612903	0.03571428571428571	0.2	0.0	0.32051282051282054	0.056179775280898875	0.034482758620689655	0.34615384615384615	0.010638297872340425	0.14	0.03636363636363636	0.39436619718309857	0.2619047619047619	0.021739130434782608	0.020833333333333332	0.15384615384615385	0.031578947368421054	0.20212765957446807	0.10909090909090909	0.02054794520547945	0.25806451612903225	0.029411764705882353	0.008130081300813009	0.008333333333333333	0.10077519379844961	0.2857142857142857	0.020833333333333332	0.3246753246753247	0.11194029850746269	0.0	0.0	0.0	0.06976744186046512	0.1	0.05102040816326531	0.04950495049504951	0.07692307692307693	0.010526315789473684	0.25	0.0	0.21686746987951808	0.026785714285714284	0.08208955223880597	0.02197802197802198	0.008130081300813009	0.12380952380952381	0.02912621359223301	0.2804878048780488	0.014084507042253521	0.056074766355140186	0.10084033613445378	0.14285714285714285	0.2	0.14457831325301204	0.0	0.009708737864077669	0.053763440860215055	0.020833333333333332	0.0	0.35294117647058826	0.3090909090909091	0.03361344537815126	0.07692307692307693	0.078125	0.08396946564885496	0.06153846153846154	0.01	0.0	0.0	0.0	0.0	0.0	0.00847457627118644	0.0	0.0	0.0	0.0	0.019801980198019802	0.0	0.01098901098901099
