# Wordlist

# DATA
ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
2542	170_book	NNBBuu3	kə̀ŋʷàːtə̀ / bə̀ŋʷàːtə̀	k ə ¹ ŋʷ aː ¹ t ə ¹	1 7 8 4 7 8 1 7 8	AXTBYTBYT	KE6NA6TE6	37	37.K.C 37.E.V 37.6.T 37.N.C 37.A.V 37.6.T 37.T.C 37.E.V 37.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ŋʷaː¹tə¹	0	1296	k ə ¹ ŋʷ - - aː ¹ - - - - t ə ¹
2543	170_book	MNJBuu4	kə̀ŋʷàːtə̀ / bə̀ŋʷàːtə̀	k ə ¹ ŋʷ aː ¹ t ə ¹	1 7 8 4 7 8 1 7 8	AXTBYTBYT	KE6NA6TE6	27	27.K.C 27.E.V 27.6.T 27.N.C 27.A.V 27.6.T 27.T.C 27.E.V 27.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ŋʷaː¹tə¹	0	1296	k ə ¹ ŋʷ - - aː ¹ - - - - t ə ¹
2544	170_book	KEMBuu1	kə̀ŋwàtə̀ / bə̀ŋwàːtə̀	k ə ¹ ŋ w a ¹ t ə ¹	1 7 8 4 6 7 8 1 7 8	AXTBCYTBYT	KE6NWA6TE6	20	20.K.C 20.E.V 20.6.T 20.N.C 20.W.C 20.A.V 20.6.T 20.T.C 20.E.V 20.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	kə¹ŋwa¹tə¹	0	1296	k ə ¹ ŋ - w a ¹ - - - - t ə ¹
2545	170_book	KCYBuu2	kə̀ŋwàːtə̀ / bə̀ŋwàːtə̀	k ə ¹ ŋ w aː ¹ t ə ¹	1 7 8 4 6 7 8 1 7 8	AXTBCYTBYT	KE6NWA6TE6	17	17.K.C 17.E.V 17.6.T 17.N.C 17.W.C 17.A.V 17.6.T 17.T.C 17.E.V 17.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	kə¹ŋwaː¹tə¹	0	1296	k ə ¹ ŋ - w aː ¹ - - - - t ə ¹
2546	170_book	KHKFang12	kə̀ŋɔ̀ːtə̀ / bə̀ŋɔ̀ːtə̀	k ə ¹ ŋ ɔː ¹ t ə ¹	1 7 8 4 7 8 1 7 8	AXTBYTBYT	KE6NU6TE6	22	22.K.C 22.E.V 22.6.T 22.N.C 22.U.V 22.6.T 22.T.C 22.E.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ŋɔː¹tə¹	0	1296	k ə ¹ ŋ - - ɔː ¹ - - - - t ə ¹
2547	170_book	DPNFang13	kə̀ŋɔ̀ːtə̀ / bə̀ŋɔ̀tə̀	k ə ¹ ŋ ɔː ¹ t ə ¹	1 7 8 4 7 8 1 7 8	AXTBYTBYT	KE6NU6TE6	10	10.K.C 10.E.V 10.6.T 10.N.C 10.U.V 10.6.T 10.T.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ŋɔː¹tə¹	0	1296	k ə ¹ ŋ - - ɔː ¹ - - - - t ə ¹
2548	170_book	KDVFang1	kə̀ŋwɑ̃̀ːtə̀ / bə̀ŋwɑ̃̀ːtə̀	k ə ¹ ŋ w ɑ̃ː ¹ t ə ¹	1 7 8 4 6 7 8 1 7 8	AXTBCYTBYT	KE6NWA6TE6	19	19.K.C 19.E.V 19.6.T 19.N.C 19.W.C 19.A.V 19.6.T 19.T.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	kə¹ŋwɑ̃ː¹tə¹	0	1296	k ə ¹ ŋ - w ɑ̃ː ¹ - - - - t ə ¹
2549	170_book	KJSFang2	kə̀ŋɒ̀ːᵏtə̀/bə̀ŋɒ̀ːᵏtə̀	k ə ¹ ŋ ɒː ¹ k t ə ¹	1 7 8 4 7 8 1 1 7 8	AXTBYTMBYT	KE6NO6KTE6	23	23.K.C 23.E.V 23.6.T 23.N.C 23.O.V 23.6.T 23.K.c 23.T.C 23.E.V 23.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	kə¹ŋɒː¹ktə¹	0	1296	k ə ¹ ŋ - - ɒː ¹ - - - k t ə ¹
2550	170_book	JGYKoshin3	kə̀ɲɔ̀ːtə̀ / bə̀ɲɔ̀ːtə̀	k ə ¹ ɲ ɔː ¹ t ə ¹	1 7 8 4 7 8 1 7 8	AXTBYTBYT	KE6NU6TE6	14	14.K.C 14.E.V 14.6.T 14.N.C 14.U.V 14.6.T 14.T.C 14.E.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ɲɔː¹tə¹	0	1296	k ə ¹ ɲ - - ɔː ¹ - - - - t ə ¹
2551	170_book	TELKoshin4	kə̀ŋòːtə̀ / bə̀ŋòːtə̀	k ə ¹ ŋ oː ¹ t ə ¹	1 7 8 4 7 8 1 7 8	AXTBYTBYT	KE6NU6TE6	41	41.K.C 41.E.V 41.6.T 41.N.C 41.U.V 41.6.T 41.T.C 41.E.V 41.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ŋoː¹tə¹	0	1296	k ə ¹ ŋ - - oː ¹ - - - - t ə ¹
2552	170_book	DPJKoshin1	kə̄ʃə̄n  /  bə̄ʃə̄n	k ə ³ ʃ ə ³ n	1 7 8 3 7 8 4	AXTBYTN	KE6SE6N	9	9.K.C 9.E.V 9.6.T 9.S.C 9.E.V 9.6.T 9.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	kə³ʃə³n	0	1272	k ə ³ ʃ ə ³ n
2553	170_book	MRYKoshin2	kə̀ŋɒ̀ːtə̀ /  bə̄ʃə̄n	k ə ¹ ŋ ɒː ¹ t ə ¹	1 7 8 4 7 8 1 7 8	AXTBYTBYT	KE6NO6TE6	28	28.K.C 28.E.V 28.6.T 28.N.C 28.O.V 28.6.T 28.T.C 28.E.V 28.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹ŋɒː¹tə¹	0	1296	k ə ¹ ŋ - - ɒː ¹ - - - - t ə ¹
2554	170_book	KCSKung3	kə̀mʷàʔlə̀`/ ʊ̀mʷàʔlə̀	k ə ³ mʷ a ¹ ʔ l ə ¹	1 7 8 4 7 8 1 5 7 8	AXTBYTBCYT	KE6MA6HLE6	16	16.K.C 16.E.V 16.6.T 16.M.C 16.A.V 16.6.T 16.H.C 16.L.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 1.2 3.0 1.0	kə³mʷa¹ʔlə¹	0	1276	k ə ³ mʷ - a ¹ - - - ʔ l ə ¹
2555	170_book	NJSKung4	kə̀ŋʷàʔlə̀`/ ʊ̀ŋʷàʔlə̀	k ə ¹ ŋʷ a ¹ ʔ l ə ¹	1 7 8 4 7 8 1 5 7 8	AXTBYTBCYT	KE6NA6HLE6	34	34.K.C 34.E.V 34.6.T 34.N.C 34.A.V 34.6.T 34.H.C 34.L.C 34.E.V 34.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 1.2 3.0 1.0	kə¹ŋʷa¹ʔlə¹	0	1276	k ə ¹ ŋʷ - a ¹ - - - ʔ l ə ¹
2556	170_book	ZKGKung1	mbèʔè / sə̀mbèʔè	m b e ¹ ʔ e ¹	4 1 7 8 1 7 8	ACYTBYT	MPE6HE6	44	44.M.C 44.P.C 44.E.V 44.6.T 44.H.C 44.E.V 44.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	mbe¹ʔe¹	0	1307	m b e ¹ ʔ e ¹
2557	170_book	NMNMundabli3	mʷàtə̀ / mʷàtə̀	mʷ a ¹ t ə ¹	4 7 8 1 7 8	AXTBYT	MA6TE6	36	36.M.C 36.A.V 36.6.T 36.T.C 36.E.V 36.6.T	1.6 3.0 1.0 1.3 3.0 1.0	mʷa¹tə¹	0	1296	- - - mʷ - - a ¹ - - - - t ə ¹
2558	170_book	CENMundabli2	ŋ̀ŋʷàʔtə̀~ŋ̀ŋʷàʔàtə̀ / ŋ̀ŋʷàtə̀	ŋ ¹ ŋʷ a ¹ ʔ t ə ¹	4 8 4 7 8 1 1 7 8	ATBYTMBYT	N6NA6HTE6	7	7.N.C 7.6.T 7.N.C 7.A.V 7.6.T 7.H.c 7.T.C 7.E.V 7.6.T	1.6 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	ŋ¹ŋʷa¹ʔtə¹	0	1296	- - - ŋ - - - ¹ ŋʷ a ¹ ʔ t ə ¹
2559	170_book	LFNMundabli1	ŋwàːtè / ŋwàːtèbó	ŋ w aː ¹ t e ¹	4 6 7 8 1 7 8	ACXTBYT	NWA6TE6	25	25.N.C 25.W.C 25.A.V 25.6.T 25.T.C 25.E.V 25.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	ŋwaː¹te¹	0	1296	- - - ŋ - w aː ¹ - - - - t e ¹
2560	170_book	NINMundabli4	mwàtə̀ / mwàtə̀bó	m w a ¹ t ə ¹	4 6 7 8 1 7 8	ACXTBYT	MWA6TE6	33	33.M.C 33.W.C 33.A.V 33.6.T 33.T.C 33.E.V 33.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0	mwa¹tə¹	0	1296	- - - m - w a ¹ - - - - t ə ¹
2561	170_book	NGTMunken3	àŋ̀wàtə̀ / bìŋ̀wàtə̀	a ¹ ŋ ¹ w a ¹ t ə ¹	7 8 4 8 6 7 8 1 7 8	XTLTBYTBYT	A6N6WA6TE6	32	32.A.V 32.6.T 32.N.c 32.6.T 32.W.C 32.A.V 32.6.T 32.T.C 32.E.V 32.6.T	3.0 1.0 1.1 1.0 1.3 3.0 1.0 1.3 3.0 1.0	a¹ŋ¹wa¹tə¹	0	1296	- a ¹ ŋ - - - ¹ w a ¹ - t ə ¹
2562	170_book	NUNMunken4	àŋwàtə̀ / bìŋwàtə̀	a ¹ ŋ w a ¹ t ə ¹	7 8 4 6 7 8 1 7 8	XTBCYTBYT	A6NWA6TE6	38	38.A.V 38.6.T 38.N.C 38.W.C 38.A.V 38.6.T 38.T.C 38.E.V 38.6.T	3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	a¹ŋwa¹tə¹	0	1296	- a ¹ ŋ - w a ¹ - - - - t ə ¹
2563	170_book	NEAMunken1	àŋwàtə̀ / bìŋwàtə̀	a ¹ ŋ w a ¹ t ə ¹	7 8 4 6 7 8 1 7 8	XTBCYTBYT	A6NWA6TE6	30	30.A.V 30.6.T 30.N.C 30.W.C 30.A.V 30.6.T 30.T.C 30.E.V 30.6.T	3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	a¹ŋwa¹tə¹	0	1296	- a ¹ ŋ - w a ¹ - - - - t ə ¹
2564	170_book	TNTMunken2	ànwàtɛ̀ / bìnwàtɛ̀	a ¹ n w a ¹ t ɛ ¹	7 8 4 6 7 8 1 7 8	XTBCYTBYT	A6NWA6TE6	42	42.A.V 42.6.T 42.N.C 42.W.C 42.A.V 42.6.T 42.T.C 42.E.V 42.6.T	3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	a¹nwa¹tɛ¹	0	1296	- a ¹ n - w a ¹ - - - - t ɛ ¹
2565	170_book	MCANgun3	kə̀nə̂bʷə̀nə́~kə̀ŋwɛ̀tɛ̀ / bìnə́bìbʷə̀nə́ bìŋwɛ̀tɛ̀~ɪ̀ŋwɛ̀tɛ́	k ə ¹ n ə ⁵ ¹ bʷ ə ¹ n ə ⁵	1 7 8 4 7 8 8 1 7 8 4 7 8	AXTBYTTBYTBYT	KE6NE66PE6NE6	26	26.K.C 26.E.V 26.6.T 26.N.C 26.E.V 26.6.T 26.6.T 26.P.C 26.E.V 26.6.T 26.N.C 26.E.V 26.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	kə¹nə⁵¹bʷə¹nə⁵	0	1289	k ə ¹ n ə ⁵ ¹ bʷ ə ¹ n ə ⁵
2566	170_book	KBMNgun4	kə̀ŋwàtə̀ / bìŋwàtə̀	k ə ¹ ŋ w a ¹ t ə ¹	1 7 8 4 6 7 8 1 7 8	AXTBCYTBYT	KE6NWA6TE6	15	15.K.C 15.E.V 15.6.T 15.N.C 15.W.C 15.A.V 15.6.T 15.T.C 15.E.V 15.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	kə¹ŋwa¹tə¹	0	1296	k ə ¹ ŋ - w a ¹ - - - - t ə ¹
2567	170_book	WCANgun1	kə̀ŋwàtə̀ / bìŋwàtə̀	k ə ¹ ŋ w a ¹ t ə ¹	1 7 8 4 6 7 8 1 7 8	AXTBCYTBYT	KE6NWA6TE6	43	43.K.C 43.E.V 43.6.T 43.N.C 43.W.C 43.A.V 43.6.T 43.T.C 43.E.V 43.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	kə¹ŋwa¹tə¹	0	1296	k ə ¹ ŋ - w a ¹ - - - - t ə ¹
2568	170_book	AOMNgun2	kə̀ŋwàtø̀ ~kə̀ŋwàːtə̀ / bìŋwàtø̀ ~bìŋwàːtə̀	k ə ¹ ŋ w a ¹ t ø ¹	1 7 8 4 6 7 8 1 7 8	AXTBCYTBYT	KE6NWA6TU6	3	3.K.C 3.E.V 3.6.T 3.N.C 3.W.C 3.A.V 3.6.T 3.T.C 3.U.V 3.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	kə¹ŋwa¹tø¹	0	1296	k ə ¹ ŋ - w a ¹ - - - - t ø ¹
2569	170_book	APBMumfu1	ŋwàʔtə̄ / ŋwâʔtə̀bə̌	ŋ w a ¹ ʔ t ə ³	4 6 7 8 1 1 7 8	ACXTMBYT	NWA6HTE6	4	4.N.C 4.W.C 4.A.V 4.6.T 4.H.c 4.T.C 4.E.V 4.6.T	1.6 1.2 3.0 1.0 1.1 1.3 3.0 1.0	ŋwa¹ʔtə³	0	1296	- - - ŋ - w a ¹ - - - ʔ t ə ³
2570	170_book	DNMMumfu2	ŋwàʔàtà / ŋwàʔàtàbə́	ŋ w a ¹ ʔ a ¹ t a ¹	4 6 7 8 1 7 8 1 7 8	ACXTBYTBYT	NWA6HA6TA6	8	8.N.C 8.W.C 8.A.V 8.6.T 8.H.C 8.A.V 8.6.T 8.T.C 8.A.V 8.6.T	1.6 1.2 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ŋwa¹ʔa¹ta¹	0	1296	- - - ŋ - w a ¹ ʔ a ¹ - t a ¹
2571	170_book	BKBMashi2	àŋwàktì / bìŋwàktì	a ¹ ŋ w a ¹ k t i ¹	7 8 4 6 7 8 1 1 7 8	XTBCYTMBYT	A6NWA6KTI6	5	5.A.V 5.6.T 5.N.C 5.W.C 5.A.V 5.6.T 5.K.c 5.T.C 5.I.V 5.6.T	3.0 1.0 1.3 1.2 3.0 1.0 1.1 1.3 3.0 1.0	a¹ŋwa¹kti¹	0	1296	- a ¹ ŋ - w a ¹ - - - k t i ¹
2572	170_book	KFKMashi1	àŋgwàktì / bìŋwàktì	a ¹ ŋ g w a ¹ k t i ¹	7 8 4 1 6 7 8 1 1 7 8	XTMBCYTMBYT	A6NKWA6KTI6	21	21.A.V 21.6.T 21.N.c 21.K.C 21.W.C 21.A.V 21.6.T 21.K.c 21.T.C 21.I.V 21.6.T	3.0 1.0 1.1 1.3 1.2 3.0 1.0 1.1 1.3 3.0 1.0	a¹ŋgwa¹kti¹	0	1296	- a ¹ ŋ g w a ¹ - - - k t i ¹
2573	170_book	ABSMissong1	kìŋwàːtè / bìŋwàːtè	k i ¹ ŋ w aː ¹ t e ¹	1 7 8 4 6 7 8 1 7 8	AXTBCYTBYT	KI6NWA6TE6	1	1.K.C 1.I.V 1.6.T 1.N.C 1.W.C 1.A.V 1.6.T 1.T.C 1.E.V 1.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	ki¹ŋwaː¹te¹	0	1296	k i ¹ ŋ - w aː ¹ - - - - t e ¹
2574	170_book	AGAMissong2	kɪ̀ŋwàːtɪ̀ / bìŋwàːtɪ̀bí	k ɪ ¹ ŋ w aː ¹ t ɪ ¹	1 7 8 4 6 7 8 1 7 8	AXTBCYTBYT	KI6NWA6TI6	2	2.K.C 2.I.V 2.6.T 2.N.C 2.W.C 2.A.V 2.6.T 2.T.C 2.I.V 2.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0 1.3 3.0 1.0	kɪ¹ŋwaː¹tɪ¹	0	1296	k ɪ ¹ ŋ - w aː ¹ - - - - t ɪ ¹
#
729	184_breast	NVBAbar7	m̀bə́n / àmbə́nmʷɪ̂	m ¹ b ə ⁵ n	4 8 1 7 8 4	ATBYTN	M6PE6N	39	39.M.C 39.6.T 39.P.C 39.E.V 39.6.T 39.N.c	1.6 1.0 1.3 3.0 1.0 0.5	m¹bə⁵n	0	1312	- m ¹ - b - ə ⁵ - n - - -
730	184_breast	ECLAbar8	ɪ̄bə́n / mʷɪ̀nbə́n	ɪ ³ b ə ⁵ n	7 8 1 7 8 4	XTBYTN	I6PE6N	11	11.I.V 11.6.T 11.P.C 11.E.V 11.6.T 11.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ³bə⁵n	0	1312	ɪ - ³ - b - ə ⁵ - n - - -
731	184_breast	NMAAbar1	ɪ́bə́n / ámbə́n	ɪ ⁵ b ə ⁵ n	7 8 1 7 8 4	XTBYTN	I6PE6N	35	35.I.V 35.6.T 35.P.C 35.E.V 35.6.T 35.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵bə⁵n	0	1312	ɪ - ⁵ - b - ə ⁵ - n - - -
732	184_breast	NACAbar2	ɪ́bə́n / mə̀mmbə́n	ɪ ⁵ b ə ⁵ n	7 8 1 7 8 4	XTBYTN	I6PE6N	29	29.I.V 29.6.T 29.P.C 29.E.V 29.6.T 29.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵bə⁵n	0	1312	ɪ - ⁵ - b - ə ⁵ - n - - -
733	184_breast	NEMAjumbu9	bɪ̂ɲ / ábɪ̂ɲ	b ɪ ⁵ ¹ ɲ	1 7 8 8 4	AXTTN	PI66N	31	31.P.C 31.I.V 31.6.T 31.6.T 31.N.c	1.6 3.0 1.0 1.0 0.5	bɪ⁵¹ɲ	0	1312	- - - - b - ɪ ⁵ ¹ ɲ - - -
734	184_breast	NVIAjumbu1	ábɪ̂ɲ / bə́bɪ̂ːn~bɪ̂n / ábɪ̂n	a ⁵ b ɪ ⁵ ¹ ɲ	7 8 1 7 8 8 4	XTBYTTN	A6PI66N	40	40.A.V 40.6.T 40.P.C 40.I.V 40.6.T 40.6.T 40.N.c	3.0 1.0 1.3 3.0 1.0 1.0 0.5	a⁵bɪ⁵¹ɲ	0	1312	a - ⁵ - b - ɪ ⁵ ¹ ɲ - - -
735	184_breast	KMNAjumbu2	bêɲ /  ábêɲ	b e ⁵ ¹ ɲ	1 7 8 8 4	AXTTN	PE66N	24	24.P.C 24.E.V 24.6.T 24.6.T 24.N.c	1.6 3.0 1.0 1.0 0.5	be⁵¹ɲ	0	1312	- - - - b - e ⁵ ¹ ɲ - - -
736	184_breast	KDCAjumbu10	bâːnə̀ / kə́bâːnə̀	b aː ⁵ ¹ n ə ¹	1 7 8 8 4 7 8	AXTTBYT	PA66NE6	18	18.P.C 18.A.V 18.6.T 18.6.T 18.N.C 18.E.V 18.6.T	1.6 3.0 1.0 1.0 1.3 3.0 1.0	baː⁵¹nə¹	0	1312	- - - - b - aː ⁵ ¹ n ə ¹ -
737	184_breast	ENBBiya1	ɪ̀bʲɛ́n / kə̀bʲɛ́n	ɪ ¹ b j ɛ ⁵ n	7 8 1 6 7 8 4	XTBCYTN	I6PJE6N	12	12.I.V 12.6.T 12.P.C 12.J.C 12.E.V 12.6.T 12.N.c	3.0 1.0 1.3 1.2 3.0 1.0 0.5	ɪ¹bjɛ⁵n	0	1312	ɪ - ¹ - b j ɛ ⁵ - n - - -
738	184_breast	ICNBiya2	ɪ̄bʲɛ́n / àbʲɛ́n	ɪ ³ b j ɛ ⁵ n	7 8 1 6 7 8 4	XTBCYTN	I6PJE6N	13	13.I.V 13.6.T 13.P.C 13.J.C 13.E.V 13.6.T 13.N.c	3.0 1.0 1.3 1.2 3.0 1.0 0.5	ɪ³bjɛ⁵n	0	1312	ɪ - ³ - b j ɛ ⁵ - n - - -
739	184_breast	NNBBuu3	bɛ̂n / kə́bɛ̂ntə́	b ɛ ⁵ ¹ n	1 7 8 8 4	AXTTN	PE66N	37	37.P.C 37.E.V 37.6.T 37.6.T 37.N.c	1.6 3.0 1.0 1.0 0.5	bɛ⁵¹n	0	1312	- - - - b - ɛ ⁵ ¹ n - - -
740	184_breast	MNJBuu4	bèːn / bʲɛ᷇ːn	b eː ¹ n	1 7 8 4	AXTN	PE6N	27	27.P.C 27.E.V 27.6.T 27.N.c	1.6 3.0 1.0 0.5	beː¹n	0	1312	- - - - b - eː ¹ - n - - -
741	184_breast	KEMBuu1	byɛ̂n / bɛ̂ːn	b j ɛ ⁵ ¹ n	1 6 7 8 8 4	ACXTTN	PJE66N	20	20.P.C 20.J.C 20.E.V 20.6.T 20.6.T 20.N.c	1.6 1.2 3.0 1.0 1.0 0.5	bjɛ⁵¹n	0	1312	- - - - b j ɛ ⁵ ¹ n - - -
742	184_breast	KCYBuu2	byɛ̂n / bêːn	b j ɛ ⁵ ¹ n	1 6 7 8 8 4	ACXTTN	PJE66N	17	17.P.C 17.J.C 17.E.V 17.6.T 17.6.T 17.N.c	1.6 1.2 3.0 1.0 1.0 0.5	bjɛ⁵¹n	0	1312	- - - - b j ɛ ⁵ ¹ n - - -
743	184_breast	KHKFang12	bínə̄ / tə̀bínə̄	b i ⁵ n ə ³	1 7 8 4 7 8	AXTBYT	PI6NE6	22	22.P.C 22.I.V 22.6.T 22.N.C 22.E.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bi⁵nə³	0	1312	- - - - b - i ⁵ - n ə ³ -
744	184_breast	DPNFang13	bínə̄ / bʲə́n	b i ⁵ n ə ³	1 7 8 4 7 8	AXTBYT	PI6NE6	10	10.P.C 10.I.V 10.6.T 10.N.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bi⁵nə³	0	1312	- - - - b - i ⁵ - n ə ³ -
745	184_breast	KDVFang1	bínə̄ / byə́n	b i ⁵ n ə ³	1 7 8 4 7 8	AXTBYT	PI6NE6	19	19.P.C 19.I.V 19.6.T 19.N.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	bi⁵nə³	0	1312	- - - - b - i ⁵ - n ə ³ -
746	184_breast	KJSFang2	byə́n / bə̀byə́n	b j ə ⁵ n	1 6 7 8 4	ACXTN	PJE6N	23	23.P.C 23.J.C 23.E.V 23.6.T 23.N.c	1.6 1.2 3.0 1.0 0.5	bjə⁵n	0	1312	- - - - b j ə ⁵ - n - - -
747	184_breast	JGYKoshin3	ḿⁿbɛ̂ɲ / ø ~ ḿⁿbɛ̂ːɲ	m ⁵ n b ɛ ⁵ ¹ ɲ	4 8 4 1 7 8 8 4	ATMBYTTN	M6NPE66N	14	14.M.C 14.6.T 14.N.c 14.P.C 14.E.V 14.6.T 14.6.T 14.N.c	1.6 1.0 1.1 1.3 3.0 1.0 1.0 0.5	m⁵nbɛ⁵¹ɲ	0	1312	- m ⁵ n b - ɛ ⁵ ¹ ɲ - - -
748	184_breast	TELKoshin4	mbɛ̂ɲ / tə́mbɛ̂ɲ	m b ɛ ⁵ ¹ ɲ	4 1 7 8 8 4	ACYTTN	MPE66N	41	41.M.C 41.P.C 41.E.V 41.6.T 41.6.T 41.N.c	1.6 1.2 3.0 1.0 1.0 0.5	mbɛ⁵¹ɲ	0	1312	- - - m b - ɛ ⁵ ¹ ɲ - - -
749	184_breast	DPJKoshin1	kpɪ̃̄  /  kpɪ̃́	kp ɪ̃ ³	1 7 8	AXT	KI6	9	9.K.C 9.I.V 9.6.T	1.6 3.0 1.0	kpɪ̃³	0	1316	kp ɪ̃ ³
750	184_breast	MRYKoshin2	mbɛ̂ɲ /  kpɪ̃́	m b ɛ ⁵ ¹ ɲ	4 1 7 8 8 4	ACYTTN	MPE66N	28	28.M.C 28.P.C 28.E.V 28.6.T 28.6.T 28.N.c	1.6 1.2 3.0 1.0 1.0 0.5	mbɛ⁵¹ɲ	0	1312	- - - m b - ɛ ⁵ ¹ ɲ - - -
751	184_breast	KCSKung3	ìɣɛ̌ʲ / ɣéʲ	i ¹ ɣ ɛ ¹ ⁵ j	7 8 3 7 8 8 6	XTBYTTN	I6GE66J	16	16.I.V 16.6.T 16.G.C 16.E.V 16.6.T 16.6.T 16.J.c	3.0 1.0 1.3 3.0 1.0 1.0 0.5	i¹ɣɛ¹⁵j	0	1313	i ¹ ɣ ɛ ¹ ⁵ j -
752	184_breast	NJSKung4	ɪ̀ɣáɪ́ / ə̀ɣáɪ́	ɪ ¹ ɣ a ⁵ ɪ ⁵	7 8 3 7 8 7 8	XTBYTYT	I6GA6I6	34	34.I.V 34.6.T 34.G.C 34.A.V 34.6.T 34.I.V 34.6.T	3.0 1.0 1.3 3.0 1.0 3.0 1.0	ɪ¹ɣa⁵ɪ⁵	0	1313	ɪ ¹ ɣ a ⁵ - ɪ ⁵
753	184_breast	ZKGKung1	ɪ̀ɣéʲ / sə̀ɣéʲ	ɪ ¹ ɣ e ⁵ j	7 8 3 7 8 6	XTBYTN	I6GE6J	44	44.I.V 44.6.T 44.G.C 44.E.V 44.6.T 44.J.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ɣe⁵j	0	1313	ɪ ¹ ɣ e ⁵ - j -
754	184_breast	BNMKung2	ɪ̀ɣɛ́ɪ́ / sə̀ɣɛ́ɪ́	ɪ ¹ ɣ ɛ ⁵ ɪ ⁵	7 8 3 7 8 7 8	XTBYTYT	I6GE6I6	6	6.I.V 6.6.T 6.G.C 6.E.V 6.6.T 6.I.V 6.6.T	3.0 1.0 1.3 3.0 1.0 3.0 1.0	ɪ¹ɣɛ⁵ɪ⁵	0	1313	ɪ ¹ ɣ ɛ ⁵ - ɪ ⁵
755	184_breast	NMNMundabli3	bíàn / bìàn kɪ́	b i ⁵ a ¹ n	1 7 8 7 8 4	AXTYTN	PI6A6N	36	36.P.C 36.I.V 36.6.T 36.A.V 36.6.T 36.N.c	1.6 3.0 1.0 3.0 1.0 0.5	bi⁵a¹n	0	1312	- - - - b - i ⁵ - - a ¹ n
756	184_breast	CENMundabli2	bʲàn / bʲân	b j a ¹ n	1 6 7 8 4	ACXTN	PJA6N	7	7.P.C 7.J.C 7.A.V 7.6.T 7.N.c	1.6 1.2 3.0 1.0 0.5	bja¹n	0	1312	- - - - b j a ¹ - n - - -
757	184_breast	LFNMundabli1	byâŋ / byānkó	b j a ⁵ ¹ ŋ	1 6 7 8 8 4	ACXTTN	PJA66N	25	25.P.C 25.J.C 25.A.V 25.6.T 25.6.T 25.N.c	1.6 1.2 3.0 1.0 1.0 0.5	bja⁵¹ŋ	0	1312	- - - - b j a ⁵ ¹ ŋ - - -
