Cognate1	Cognate1	Weight
air_4	corn_638	0.7692307692307693
air_4	corn_651	0.16666666666666666
air_4	cow, cattle_676	0.043478260869565216
air_4	crab_687	0.5
air_4	cricket_710	0.18181818181818182
air_4	cricket_709	0.1111111111111111
air_4	cricket_708	0.14285714285714285
air_4	cricket_706	0.3333333333333333
air_4	cup_753	0.16666666666666666
air_4	cup_740	0.5714285714285714
air_4	cutlass_788	0.23076923076923078
air_4	cutlass_786	0.14285714285714285
air_4	cutlass_783	0.4166666666666667
air_4	cutlass_806	0.16666666666666666
air_4	day_837	0.0625
air_4	day_829	0.11764705882352941
air_4	day_824	0.5833333333333334
air_4	deity, god, God_845	0.1111111111111111
air_4	devil_858	0.4444444444444444
air_4	devil_868	0.07692307692307693
air_4	devil_903	0.08333333333333333
air_4	devil_860	0.14285714285714285
air_4	dog_907	0.5714285714285714
air_4	dog_908	0.21052631578947367
air_4	drum_928	0.1111111111111111
air_4	drum_925	0.42857142857142855
air_4	drum_969	0.08333333333333333
air_4	drum_946	0.08333333333333333
air_4	drum_930	0.16666666666666666
air_4	dry season_973	0.6666666666666666
air_4	dry season_988	0.16666666666666666
air_4	dust_1003	0.8333333333333334
air_4	dust_1000	0.15384615384615385
air_4	ear_1007	0.47058823529411764
air_4	egg_1012	0.5
air_4	egg_1023	0.15384615384615385
air_4	egg_1025	0.16666666666666666
air_4	elephant stalk_1036	0.13333333333333333
air_4	elephant stalk_1047	0.15384615384615385
air_4	elephant stalk_1038	0.08333333333333333
air_4	elephant stalk_1032	0.0625
air_4	elephant stalk_1031	0.4166666666666667
air_4	eye_1064	0.047619047619047616
air_4	eye_1071	0.058823529411764705
air_4	eye_1058	0.625
air_4	faeces_1088	0.0625
air_4	faeces_1132	0.08333333333333333
air_4	faeces_1090	0.14285714285714285
air_4	faeces_1091	0.3333333333333333
air_4	faeces_1087	0.3333333333333333
air_4	farm_1147	0.15384615384615385
air_4	farm_1137	0.1111111111111111
air_4	feather_1176	0.1111111111111111
air_4	feather_1173	0.3125
air_4	feather_1177	0.13333333333333333
air_4	feather_1198	0.08333333333333333
air_4	fence_1207	0.16666666666666666
air_4	fire_1218	0.5714285714285714
air_4	fire_1229	0.16666666666666666
air_4	fireside_1233	0.5384615384615384
air_4	fish_1284	0.1111111111111111
air_4	fish_1278	0.5714285714285714
air_4	fish_1281	0.14285714285714285
air_4	fly (bird)_1306	0.15384615384615385
air_4	fly (bird)_1300	0.2857142857142857
air_4	fly (bird)_1298	0.14285714285714285
air_4	fly (bird)_1297	0.16666666666666666
air_4	forest_1312	0.6666666666666666
air_4	fowl_1371	0.16666666666666666
air_4	friend_1405	0.14285714285714285
air_4	garden egg_1426	0.11764705882352941
air_4	garden egg_1418	0.13333333333333333
air_4	garden egg_1419	0.25
air_4	garden egg_1438	0.07692307692307693
air_4	garden egg_1415	0.3333333333333333
air_4	gizzard (fowl)_1465	0.1111111111111111
air_4	gizzard (fowl)_1442	0.5
air_4	gizzard (fowl)_1459	0.08333333333333333
air_4	goat_1470	0.1
air_4	goat_1479	0.15384615384615385
air_4	gong_1483	0.6428571428571429
air_4	grass_1487	0.15384615384615385
air_4	grass_1492	0.3125
air_4	grass_1498	0.16666666666666666
air_4	grass_1490	0.15384615384615385
air_4	grass_1491	0.08333333333333333
air_4	grasshopper_1523	0.14285714285714285
air_4	grasshopper_1518	0.2
air_4	grasshopper_1517	0.3333333333333333
air_4	grasshopper_1521	0.08333333333333333
air_4	grave_1548	0.1111111111111111
air_4	gun_1557	0.5714285714285714
air_4	gun_1562	0.16666666666666666
air_4	hailstone_1576	0.14285714285714285
air_4	hair_1612	0.3684210526315789
air_4	hair_1615	0.14285714285714285
air_4	hand_1656	0.16666666666666666
air_4	headpad_1672	0.13333333333333333
air_4	headpad_1670	0.4166666666666667
air_4	hill_1734	0.05263157894736842
air_4	hill_1747	0.058823529411764705
air_4	hill_1749	0.08333333333333333
air_4	hill_1740	0.07142857142857142
air_4	hill_1737	0.08333333333333333
air_4	hoe_1767	0.10526315789473684
air_4	hoe_1764	0.16666666666666666
air_4	hoe_1750	0.3125
air_4	hoe_1757	0.25
air_4	horn (head)_1794	0.11764705882352941
air_4	horn (head)_1791	0.47058823529411764
air_4	horn (head)_1796	0.15384615384615385
air_4	house_1820	0.15384615384615385
air_4	house_1812	0.14285714285714285
air_4	intestine_1838	0.16666666666666666
air_4	intestine_1831	0.14285714285714285
air_4	intestine_1828	0.6666666666666666
air_4	jaw_1876	0.07692307692307693
air_4	jaw_1863	0.6666666666666666
air_4	knife_1880	0.6666666666666666
air_4	knife_1883	0.14285714285714285
air_4	leaf_1927	0.16666666666666666
air_4	leaf_1936	0.16666666666666666
air_4	leaf_1915	0.08333333333333333
air_4	medicine_1950	0.15384615384615385
air_4	medicine_1940	0.5714285714285714
air_4	monkey_1973	0.2
air_4	moon_2008	0.16666666666666666
air_4	moon_2010	0.16666666666666666
air_4	moon_1999	0.07142857142857142
air_4	mother_2019	0.07142857142857142
air_4	mother_2014	0.16666666666666666
air_4	mouth_2052	0.2222222222222222
air_4	mouth_2053	0.09523809523809523
air_4	mouth_2065	0.16666666666666666
air_4	mouth_2085	0.08333333333333333
air_4	mouth_2057	0.25
air_4	mushroom_2099	0.13333333333333333
air_4	mushroom_2090	0.11764705882352941
air_4	mushroom_2092	0.5833333333333334
air_4	mushroom_2089	0.08333333333333333
air_4	name_2131	0.11764705882352941
air_4	name_2128	0.14285714285714285
air_4	name_2125	0.6666666666666666
air_4	nose_2157	0.08333333333333333
air_4	nose_2147	0.07692307692307693
air_4	oil_2173	0.16666666666666666
air_4	owl_2225	0.05
air_4	owl_2211	0.1111111111111111
air_4	owl_2223	0.07692307692307693
air_4	owl_2210	0.6666666666666666
air_4	palm nut_2269	0.06666666666666667
air_4	palm nut_2266	0.14285714285714285
air_4	palm nut_2255	0.5
air_4	palm nut_2290	0.08333333333333333
air_4	palm tree_2294	0.6666666666666666
air_4	pap_2351	0.16666666666666666
air_4	pap_2353	0.16666666666666666
air_4	pap_2343	0.5833333333333334
air_4	pap_2360	0.08333333333333333
air_4	pepper_2395	0.058823529411764705
air_4	pepper_2381	0.3157894736842105
air_4	pepper_2385	0.21428571428571427
air_4	pepper_2384	0.14285714285714285
air_4	person_2422	0.25
air_4	person_2420	0.14285714285714285
air_4	pig_2438	0.14285714285714285
air_4	pig_2439	0.3333333333333333
air_4	pig_2435	0.3333333333333333
air_4	pineapple_2464	0.15384615384615385
air_4	pineapple_2490	0.08333333333333333
air_4	pineapple_2457	0.21428571428571427
air_4	place_2507	0.16666666666666666
air_4	place_2498	0.16666666666666666
air_4	place_2494	0.4166666666666667
air_4	place_2529	0.08333333333333333
air_4	pot_2584	0.7692307692307693
air_4	pot_2587	0.14285714285714285
air_4	potato_2607	0.3076923076923077
air_4	potato_2606	0.1111111111111111
air_4	potato_2614	0.15384615384615385
air_4	potato_2600	0.25
air_4	raffia bamboo_2625	0.14285714285714285
air_4	rain_2664	0.14285714285714285
air_4	rain_2661	0.3333333333333333
air_4	rainbow_2682	0.09523809523809523
air_4	rainbow_2678	0.15384615384615385
air_4	rainbow_2671	0.3333333333333333
air_4	rainbow_2673	0.08333333333333333
air_4	rainbow_2687	0.08333333333333333
air_4	rainbow_2693	0.08333333333333333
air_4	road_2741	0.08333333333333333
air_4	road_2713	0.16666666666666666
air_4	road_2707	0.08333333333333333
air_4	root_2768	0.3157894736842105
air_4	root_2745	0.16666666666666666
air_4	root_2746	0.125
air_4	salt_2788	0.10526315789473684
air_4	salt_2790	0.10526315789473684
air_4	salt_2791	0.6666666666666666
air_4	sand_2847	0.15384615384615385
air_4	sand_2833	0.13333333333333333
air_4	seed_2863	0.125
air_4	seed_2855	0.3333333333333333
air_4	sheep_2907	0.10526315789473684
air_4	sheep_2903	0.047619047619047616
air_4	sheep_2945	0.08333333333333333
air_4	sieve_2952	0.1111111111111111
air_4	sky_2964	0.14285714285714285
air_4	smoke_3007	0.14285714285714285
air_4	snake_3051	0.2222222222222222
air_4	soap_3087	0.13333333333333333
air_4	soap_3118	0.08333333333333333
air_4	soap_3085	0.3333333333333333
air_4	soap_3081	0.16666666666666666
air_4	soap_3086	0.08333333333333333
air_4	soldier ant_3122	0.25
air_4	soldier ant_3125	0.4
air_4	soldier ant_3133	0.16666666666666666
air_4	song_3171	0.2
air_4	song_3173	0.14285714285714285
air_4	spider_3183	0.125
air_4	spider_3189	0.5
air_4	spider_3188	0.16666666666666666
air_4	star_3235	0.07142857142857142
air_4	star_3229	0.15384615384615385
air_4	star_3219	0.5833333333333334
air_4	stomach_3267	0.5714285714285714
air_4	storm (wind)_3334	0.15789473684210525
air_4	storm (wind)_3343	0.1875
air_4	storm (wind)_3347	0.16666666666666666
air_4	storm (wind)_3341	0.3333333333333333
air_4	story_3389	0.10526315789473684
air_4	story_3391	0.14285714285714285
air_4	story_3385	0.5
air_4	sun_3439	0.058823529411764705
air_4	sun_3438	0.75
air_4	sun_3474	0.08333333333333333
air_4	sun_3440	0.06666666666666667
air_4	termite_3477	0.07142857142857142
air_4	termite_3478	0.06666666666666667
air_4	termite_3514	0.08333333333333333
air_4	termite_3487	0.16666666666666666
air_4	termite_3480	0.3333333333333333
air_4	termite_3481	0.25
air_4	toilet_3523	0.5714285714285714
air_4	toilet_3521	0.08695652173913043
air_4	tongue_3573	0.14285714285714285
air_4	trap_3599	0.07692307692307693
air_4	trap_3601	0.5
air_4	trap_3637	0.07692307692307693
air_4	trap_3605	0.23076923076923078
air_4	tree_3644	0.1111111111111111
air_4	umbrella_3684	0.08333333333333333
air_4	umbrella_3648	0.15384615384615385
air_4	umbrella_3667	0.25
air_4	umbrella_3652	0.08333333333333333
air_4	umbrella_3669	0.08333333333333333
air_4	water_3707	0.05
air_4	water_3726	0.3
air_4	water_3721	0.08333333333333333
air_4	water_3723	0.07692307692307693
air_4	water_3746	0.08333333333333333
air_4	wingless termite_3759	0.15384615384615385
air_4	wingless termite_3752	0.16666666666666666
air_4	work (n)_3798	0.09090909090909091
air_4	work (n)_3793	0.07142857142857142
air_4	xylophone_3835	0.15384615384615385
air_4	xylophone_3809	0.07142857142857142
air_4	xylophone_3802	0.07692307692307693
air_4	yam_3854	0.11764705882352941
air_4	yam_3842	0.14285714285714285
air_4	yam_3839	0.6666666666666666
air_4	zinc_3868	0.08333333333333333
air_4	zinc_3858	0.047619047619047616
air_4	zinc_3890	0.08333333333333333
air_4	zinc_3864	0.6153846153846154
air_7	axe_41	0.25
air_7	bag_62	0.5
air_7	banana_74	0.125
air_7	bed_163	0.2857142857142857
air_7	bitter leaf_224	0.5
air_7	blood_278	0.16666666666666666
air_7	book_344	0.5
air_7	breast_351	0.5
air_7	bridge_394	1.0
air_7	broom_415	0.14285714285714285
air_7	cap_455	0.2222222222222222
air_7	case (court) (n)_508	0.5
air_7	caterpillar_519	0.25
air_7	chief_583	0.2857142857142857
air_7	cloth_607	0.6666666666666666
air_7	compound_623	0.5
air_7	corn_641	1.0
air_7	cow, cattle_676	0.07692307692307693
air_7	cricket_709	0.25
air_7	cup_740	0.2
air_7	cutlass_786	0.5
air_7	deity, god, God_845	0.25
air_7	devil_860	0.5
air_7	dog_908	0.18181818181818182
air_7	drum_928	0.25
air_7	dust_995	1.0
air_7	eye_1064	0.09090909090909091
air_7	eye_1071	0.14285714285714285
air_7	faeces_1090	0.5
air_7	farm_1137	0.25
air_7	feather_1176	0.25
air_7	fireside_1274	0.5
air_7	fish_1281	0.5
air_7	fly (bird)_1299	1.0
air_7	fowl_1364	0.16666666666666666
air_7	friend_1405	0.5
air_7	garden egg_1418	0.4
air_7	gong_1482	0.06666666666666667
air_7	gong_1483	0.08333333333333333
air_7	grass_1490	0.25
air_7	grasshopper_1518	0.16666666666666666
air_7	grave_1548	0.25
air_7	hailstone_1576	0.5
air_7	hair_1615	0.5
air_7	heart_1733	0.5
air_7	hill_1740	0.6666666666666666
air_7	hoe_1765	0.16666666666666666
air_7	house_1812	0.5
air_7	intestine_1831	0.5
air_7	jaw_1876	0.3333333333333333
air_7	knife_1883	0.5
air_7	leaf_1918	0.5
air_7	moon_2000	1.0
air_7	mouth_2055	1.0
air_7	name_2128	0.5
air_7	nose_2147	0.3333333333333333
air_7	oil_2206	0.5
air_7	owl_2211	0.1111111111111111
air_7	owl_2223	0.3333333333333333
air_7	palm nut_2284	0.3333333333333333
air_7	pepper_2384	0.5
air_7	person_2420	0.5
air_7	pig_2438	0.5
air_7	pineapple_2457	0.16666666666666666
air_7	place_2497	1.0
air_7	pot_2587	0.5
air_7	potato_2606	0.25
air_7	raffia bamboo_2625	0.5
air_7	rain_2664	0.5
air_7	salt_2788	0.2222222222222222
air_7	sand_2833	0.4
air_7	seed_2898	0.5
air_7	seed_2854	0.5
air_7	sieve_2952	0.25
air_7	sky_2964	0.5
air_7	smoke_3007	0.5
air_7	snake_3051	0.2
air_7	song_3173	0.5
air_7	stomach_3310	0.5
air_7	storm (wind)_3384	0.5
air_7	storm (wind)_3340	0.25
air_7	story_3391	0.5
air_7	sun_3441	1.0
air_7	toilet_3566	0.5
air_7	tongue_3573	0.5
air_7	trap_3637	0.3333333333333333
air_7	tree_3644	0.25
air_7	water_3723	0.3333333333333333
air_7	water_3713	0.5
air_7	xylophone_3834	0.2
air_7	yam_3842	0.5
air_6	axe_41	0.375
air_6	banana_72	0.375
air_6	basket_109	0.75
air_6	bat_148	0.3333333333333333
air_6	bed_157	0.375
air_6	belly_190	0.75
air_6	bitter leaf_223	0.2222222222222222
air_6	blood_272	0.5
air_6	broom_412	0.25
air_6	camwood_430	0.21428571428571427
air_6	cap_453	0.42857142857142855
air_6	case (court) (n)_464	0.4
air_6	case (court) (n)_463	0.2
air_6	chair_559	0.75
air_6	child_600	0.75
air_6	cloth_605	0.23076923076923078
air_6	compound_621	0.75
air_6	corn_639	0.75
air_6	cow, cattle_674	0.5
air_6	cricket_710	0.0625
air_6	cricket_708	0.4
air_6	cup_742	0.6666666666666666
air_6	cup_741	0.25
air_6	day_825	0.75
air_6	devil_858	0.21428571428571427
air_6	dog_908	0.2727272727272727
air_6	drum_926	0.75
air_6	dry season_974	0.75
air_6	dust_993	0.75
air_6	egg_1013	0.375
air_6	elephant stalk_1032	0.6
air_6	eye_1058	0.21428571428571427
air_6	faeces_1088	0.6
air_6	farm_1137	0.375
air_6	feather_1174	0.75
air_6	fire_1219	0.75
air_6	fish_1280	1.0
air_6	fly (bird)_1298	0.4
air_6	forest_1314	0.3333333333333333
air_6	garden egg_1416	0.6
air_6	gizzard (fowl)_1442	0.25
air_6	goat_1470	0.3
air_6	grass_1488	0.6
air_6	grasshopper_1518	0.07142857142857142
air_6	grasshopper_1519	0.5
air_6	gun_1569	0.2
air_6	gun_1552	0.5
air_6	hair_1613	0.75
air_6	hill_1747	0.5
air_6	hoe_1754	0.75
air_6	horn (head)_1791	0.14285714285714285
air_6	horn (head)_1796	0.2
air_6	intestine_1829	0.75
air_6	jaw_1864	0.75
air_6	knife_1881	0.5
air_6	ladder_1905	0.75
air_6	leaf_1916	0.75
air_6	medicine_1940	0.08333333333333333
air_6	medicine_1942	0.6666666666666666
air_6	moon_1998	0.2
air_6	moon_1999	0.5
air_6	mouth_2053	0.2727272727272727
air_6	mushroom_2090	0.42857142857142855
air_6	name_2126	0.375
air_6	nose_2145	0.75
air_6	oil_2163	1.0
air_6	owl_2211	0.375
air_6	palm nut_2257	0.09090909090909091
air_6	palm nut_2284	0.25
air_6	palm nut_2273	0.3333333333333333
air_6	palm tree_2295	0.75
air_6	pap_2341	0.5
air_6	pepper_2382	0.5
air_6	pepper_2410	0.3333333333333333
air_6	pig_2436	0.75
air_6	pineapple_2456	0.6666666666666666
air_6	pineapple_2455	0.25
air_6	plantain_2534	0.75
air_6	pot_2581	0.375
air_6	raffia bamboo_2623	0.75
air_6	rainbow_2682	0.07692307692307693
air_6	root_2746	0.5
air_6	salt_2792	0.75
air_6	sheep_2903	0.3
air_6	sieve_2950	0.75
air_6	sky_2959	0.08333333333333333
air_6	smoke_3005	0.75
air_6	snake_3051	0.3
air_6	soldier ant_3123	0.5
air_6	soldier ant_3148	0.3333333333333333
air_6	song_3171	0.25
air_6	spider_3180	0.75
air_6	storm (wind)_3338	0.75
air_6	story_3389	0.2
air_6	story_3390	0.3333333333333333
air_6	sun_3440	0.75
air_6	termite_3478	0.4
air_6	termite_3479	0.3333333333333333
air_6	toilet_3521	0.23076923076923078
air_6	tooth_3590	0.75
air_6	trap_3602	0.6
air_6	water_3726	0.21428571428571427
air_6	yam_3840	0.75
air_6	zinc_3858	0.3
air_5	axe_41	0.125
air_5	banana_72	0.125
air_5	basket_109	0.25
air_5	bed_157	0.125
air_5	belly_190	0.25
air_5	blood_272	0.16666666666666666
air_5	broom_412	0.08333333333333333
air_5	camwood_430	0.07142857142857142
air_5	cap_453	0.14285714285714285
air_5	case (court) (n)_463	0.3333333333333333
air_5	chair_559	0.25
air_5	child_600	0.25
air_5	cloth_605	0.07692307692307693
air_5	compound_621	0.25
air_5	corn_639	0.25
air_5	cow, cattle_674	0.3333333333333333
air_5	cricket_710	0.07142857142857142
air_5	cup_741	0.5
air_5	day_825	0.25
air_5	devil_858	0.07142857142857142
air_5	dog_908	0.09090909090909091
air_5	drum_926	0.25
air_5	dry season_974	0.25
air_5	dust_993	0.25
air_5	egg_1013	0.125
air_5	elephant stalk_1032	0.2
air_5	eye_1058	0.07142857142857142
air_5	faeces_1088	0.2
air_5	farm_1137	0.125
air_5	feather_1174	0.25
air_5	fire_1219	0.25
air_5	fish_1278	0.1
air_5	garden egg_1416	0.2
air_5	gizzard (fowl)_1442	0.08333333333333333
air_5	goat_1470	0.1
air_5	grass_1488	0.2
air_5	grasshopper_1518	0.08333333333333333
air_5	gun_1552	0.3333333333333333
air_5	hair_1613	0.25
air_5	hand_1643	1.0
air_5	hill_1747	0.16666666666666666
air_5	hoe_1754	0.25
air_5	horn (head)_1791	0.07692307692307693
air_5	intestine_1829	0.25
air_5	jaw_1864	0.25
