	air	animal	axe	bag	banana	basket	bat	bed	belly	bird	bitter leaf	blood	book	breast	bridge	broom	camwood	cap	case (court) (n)	cat	caterpillar	chair	chief	child	cloth	compound	corn	cow, cattle	crab	cricket	cup	cutlass	dance	day	deity, god, God	devil	dog	drum	dry season	dust	egg	elephant stalk	eye	faeces	farm	father	feather	fence	fire	fireside	fish	fly (bird)	forest	fowl	friend	garden egg	gizzard (fowl)	goat	gong	grass	grasshopper	grave	gun	hailstone	hair	hand	head	headpad	heart	hill	hoe	horn (head)	horse	house	intestine	jaw	knife	ladder	leaf	medicine	monkey	moon	mother	mouth	mushroom	name	nose	oil	owl	palm nut	palm tree	pap	pepper	person	pig	pineapple	place	plantain	pot	potato	raffia bamboo	rain	rainbow	road	root	rope	salt	sand	seed	sheep	sieve	sky	smoke	snake	soap	soldier ant	song	spider	star	stomach	stone	storm (wind)	story	sun	termite	toilet	tongue	tooth	trap	tree	umbrella	war	water	wingless termite	work (n)	xylophone	yam	zinc
grass	0.08831760866327847	0.6839342928538744	0.022355091700494795	0.5228415805392964	0.27921500584720527	0.4426082341930754	0.9000527498562171	0.05914601317555325	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.08831760866327847	0.26919095102908275	0.32163376045133846	0.038720154633118314	0.022355091700494795	0.08831760866327847	0.038720154633118314	0.03161487387093395	0.03161487387093395	0.11616046389935494	0.7461378151390062	0.18569533817705186	0.15648564190346356	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.04998750468554773	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.09217240435150875	0.7734344830366855	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.6532890682513	0.08831760866327847	0.35837938292952276	0.022355091700494795	0.46302570511603447	0.022355091700494795	0.730912363801722	0.0	0.0632297477418679	0.022355091700494795	0.08831760866327847	0.3073316996555894	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0632297477418679	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.07744030926623663	0.022355091700494795	0.08831760866327847	0.13960750292360263	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.5097745236548372	0.08831760866327847	1.0	0.17743803952665974	0.08831760866327847	0.28628485899494427	0.022355091700494795	0.08831760866327847	0.3262618221792034	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.15488061853247326	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.04471018340098959	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.2548872618274186	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.6114025625177517	0.03161487387093395	0.022355091700494795	0.08658089785895598	0.14659213953112848	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.505343758092527	0.08831760866327847	0.2036645780930378	0.6850294645607165	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08060242939383344	0.08831760866327847
grasshopper	0.08831760866327847	0.18836735086146092	0.03161487387093395	0.4662524041201569	0.022355091700494795	0.11177545850247397	0.2407717061715384	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.08831760866327847	0.19230577018222128	0.2801084961496034	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.09484462161280185	0.03161487387093395	0.10721125348377948	0.022355091700494795	0.08060242939383344	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.03161487387093395	0.09484462161280185	0.022355091700494795	0.08364509399316518	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.1284202247425947	0.054758567819339354	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.19230577018222128	0.022355091700494795	0.06706527510148438	0.07414345132452929	0.022355091700494795	0.0632297477418679	0.0	0.08364509399316518	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.8103528022830031	0.11616046389935494	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.06706527510148438	0.20731259186221102	0.08831760866327847	0.42238701992686595	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.0632297477418679	0.1657897972480943	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.1896892432256037	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.24180728818150035	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.6215358771436381	0.18161362351397833	0.054758567819339354	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.09997500937109546	0.04471018340098959	0.022355091700494795	0.03161487387093395	0.21789048136406847	0.20243396514635967	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.22355091700494795	0.26165963983091045	0.08831760866327847	0.05914601317555325	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.07414345132452929	0.022355091700494795	0.08831760866327847
grave	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.2407717061715384	0.46785740853665947	0.03161487387093395	0.6680395658710757	0.022355091700494795	0.04998750468554773	0.2940353237524242	0.18703611615307666	0.022355091700494795	0.3569821870332895	0.022355091700494795	0.14659213953112848	0.022355091700494795	0.2201721193042855	0.13960750292360263	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.2268794015960147	0.022355091700494795	0.3973928025018318	0.022355091700494795	0.022355091700494795	0.022355091700494795	1.0	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.6326925399235892	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3300689734530978	0.08942036680197918	0.5209264034785331	0.31376866416628296	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.6994679208611665	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4054846373223624	0.038720154633118314	0.7653150635044279	0.022355091700494795	0.08364509399316518	0.0	0.880688477217142	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3300689734530978	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.301586675333362	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.022355091700494795	1.0	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.15161960871578067	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.1948871711920833	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.940243570046875	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.745467731649422	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	1.0	0.14138601415098048	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.25974269357686797	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.32240971757533377	0.022355091700494795	0.022355091700494795	0.9934820062545794	0.022355091700494795	0.022355091700494795	0.2355255057696851	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3129712838069271
gun	0.022355091700494795	0.24488775998915044	0.022355091700494795	0.9394459647258484	0.022355091700494795	0.09217240435150875	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	1.0	0.8916851735761968	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.1284202247425947	0.05914601317555325	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.3618487705293928	0.162747524164545	0.022355091700494795	0.022355091700494795	0.08060242939383344	0.022355091700494795	0.022355091700494795	0.13035146431044056	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4537588031920294	0.022355091700494795	0.41762757763729924	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.11398904880897906	0.8029182157414385	0.022355091700494795	0.10951713563867871	0.022355091700494795	0.16427570345801806	0.08831760866327847	0.08831760866327847	0.880688477217142	0.0	0.2344621797713406	0.08831760866327847	0.022355091700494795	0.10721125348377948	0.022355091700494795	0.9143751741055144	0.15807436935466976	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.1244678828978121	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.8343571921173695	0.038720154633118314	0.022355091700494795	0.08831760866327847	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.14659213953112848	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.16877724112403095	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08060242939383344	0.022355091700494795	0.022355091700494795	0.9006078240686193	0.022355091700494795	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.1657897972480943	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.2854107047130811	0.022355091700494795	0.10721125348377948	0.04471018340098959	0.16427570345801806	0.18161362351397833	0.9080681175698917	0.022355091700494795	0.08831760866327847	0.07414345132452929	0.022355091700494795	0.2587788954718471	0.022355091700494795	0.9017169474249462	0.3315795944961886	0.13598071415715043	0.022355091700494795	0.08060242939383344
hailstone	0.04471018340098959	0.7679226181239142	0.022355091700494795	0.17025130615174972	0.9287457755716464	0.665040495435966	0.4662524041201569	0.03161487387093395	0.04998750468554773	0.6354511003606219	0.2213041170965377	0.3239560560274828	0.08942036680197918	0.022355091700494795	0.30241407517436786	0.054758567819339354	0.7594153304864941	0.24386525965697986	0.13225450605863528	0.15648564190346356	0.4877305193139597	0.5588772925123698	0.022355091700494795	1.0	0.022355091700494795	0.24692005840429168	0.13035146431044056	1.0	0.7136143057081635	0.13960750292360263	0.06706527510148438	0.022355091700494795	0.08831760866327847	0.04471018340098959	0.022355091700494795	0.08831760866327847	0.04471018340098959	0.08831760866327847	1.0	0.13035146431044056	0.1760241680739521	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.26639166229656935	0.3129712838069271	0.6973212111819186	0.06706527510148438	0.15488061853247326	0.022355091700494795	0.04471018340098959	0.14659213953112848	0.038720154633118314	0.03161487387093395	0.08942036680197918	0.5033620102305381	0.03161487387093395	0.6494529278148466	0.3073316996555894	0.022355091700494795	0.022355091700494795	0.2344621797713406	0.0	0.13598071415715043	0.03161487387093395	0.022355091700494795	0.8103528022830031	0.7531376977711964	0.2213041170965377	0.04471018340098959	0.022355091700494795	0.3780589051088916	0.04998750468554773	0.03161487387093395	0.196165133548727	0.022355091700494795	1.0	0.23868706341751864	0.03161487387093395	0.3200762028208187	0.12244387999457522	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.1717127175584684	0.18703611615307666	0.022355091700494795	0.04998750468554773	0.08364509399316518	0.41522739926869984	0.26919095102908275	0.14314242949747213	0.022355091700494795	0.022355091700494795	0.5939895522699848	0.13225450605863528	0.13598071415715043	0.022355091700494795	0.29992502811328636	0.13780604031618565	0.022355091700494795	0.5078100673162813	0.1264594954837358	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.06706527510148438	0.2120790212264707	0.5738774541083079	0.14659213953112848	0.04998750468554773	0.022355091700494795	0.1264594954837358	0.08831760866327847	0.38265753175221395	0.022355091700494795	0.022355091700494795	0.11177545850247397	0.9003303297394105	0.46410376409600035	0.1717127175584684	0.27741939232933915	0.08831760866327847	0.04471018340098959	0.09484462161280185	0.022355091700494795	0.6642886122159856	0.14314242949747213	0.022355091700494795	0.08831760866327847	0.6424901580556708	0.022355091700494795	0.08942036680197918	0.20243396514635967	0.2268794015960147	0.038720154633118314	0.2836543144655877
hair	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.25781149434556183	0.022355091700494795	0.022355091700494795	0.46945692571039066	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.41462518372442203	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.13225450605863528	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.1760241680739521	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.13598071415715043	0.0	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5681888600717592	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.3239560560274828	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.15161960871578067	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.32085592676017605	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.3477636125802735	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847
hand	0.022355091700494795	0.2355255057696851	0.022355091700494795	0.38461154036444256	0.022355091700494795	0.038720154633118314	0.13960750292360263	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5313744636221288	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.038720154633118314	0.29488391230979427	0.022355091700494795	0.022355091700494795	0.13413055020296877	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3484813916980648	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3419671464269372	0.022355091700494795	0.3192945747851917	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.1264594954837358	0.022355091700494795	0.15488061853247326	0.022355091700494795	0.2756120806323713	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.0	0.022355091700494795	0.022355091700494795	0.5833779521737676	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.2906161921064323	0.022355091700494795	0.8388373953943898	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07414345132452929	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.1448775526000364	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.2407717061715384	0.15964728739259584	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.3562815343715317	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.14659213953112848	0.1760241680739521	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10951713563867871	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0632297477418679	0.19230577018222128	0.022355091700494795	0.4657161734607126	0.2888914516986747	0.08060242939383344	0.022355091700494795	0.18023251127623877
head	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.1717127175584684	0.022355091700494795	0.17025130615174972	0.5083018931626201	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.3375544822480619	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.5023682046999524	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.8364509399316518	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08658089785895598	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10951713563867871	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.2344621797713406	0.05914601317555325	0.20119582530445315	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.22243035397358787	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.12244387999457522	0.022355091700494795	0.25586571940534864	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.10721125348377948	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0	0.04998750468554773	0.233394009387968	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5782152138980852	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.818941186939677	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.46302570511603447	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.27287867013691663	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.11616046389935494	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.8732804192552772	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.20970934884859746	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.022355091700494795	0.37004261137453287	0.022355091700494795	0.022355091700494795	0.7178038581747765	0.022355091700494795	0.022355091700494795	0.11398904880897906	0.07744030926623663	0.03161487387093395	0.022355091700494795	0.1948871711920833
headpad	0.08831760866327847	0.022355091700494795	0.11177545850247397	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.9116383371552089	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.8016724148114772	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.13413055020296877	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.06706527510148438	0.022355091700494795	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.8128158863896647	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.07744030926623663	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.038720154633118314	0.0632297477418679	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.8103528022830031	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.0	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.09744358559604165	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.10244389988519646	0.022355091700494795	0.08831760866327847	0.09217240435150875	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.20970934884859746	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.9203675688381873	0.022355091700494795	0.08831760866327847	0.038720154633118314	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.5588772925123698	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.038720154633118314
heart	0.4128132660219366	0.6624051703415006	0.7072834474681765	0.08831760866327847	0.08831760866327847	0.5402352015220021	0.08831760866327847	0.11398904880897906	0.08831760866327847	0.9876802336171667	0.8663859923014522	0.5341884698674526	0.392330267097454	0.5323141185799792	0.8594362597992192	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.23015975591614254	0.5175577909436943	0.7501457462917858	0.9787854665376102	0.6802709869545768	1.0	0.08831760866327847	0.7534694034458437	0.4241580424529414	1.0	0.41341812094855696	0.5969269964413234	0.41220752355914203	0.4662524041201569	0.48258010549637204	0.08831760866327847	0.2880252085141684	0.3345803759726607	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.56110834845923	0.704806089777824	0.08831760866327847	0.23015975591614254	0.5185224847741821	0.8143515308465404	0.08831760866327847	0.08831760866327847	0.9523898764485158	0.08831760866327847	0.08831760866327847	0.5299618573207817	0.6401524056416374	0.7935270363518117	0.16427570345801806	0.7711696627044285	0.3780589051088916	0.08831760866327847	0.08831760866327847	0.454858826147342	0.08831760866327847	0.8103528022830031	0.3300689734530978	0.9143751741055144	0.7531376977711964	0.5681888600717592	0.5833779521737676	0.233394009387968	0.08831760866327847	0.0	0.08831760866327847	0.7461378151390062	0.08831760866327847	0.08831760866327847	0.4963635881027162	0.34050261230349943	0.3992747047523452	0.08831760866327847	1.0	0.4565038905627755	0.7079896717554175	0.7298860412306899	0.5261763670247764	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.5906145843156912	1.0	0.08831760866327847	0.08831760866327847	0.654053596386815	0.6401524056416374	0.08831760866327847	0.6150697883799131	0.08831760866327847	0.6839342928538744	0.08831760866327847	0.5107539184552492	0.8568155773170989	0.05914601317555325	0.724732627462946	0.08831760866327847	0.4352071889931557	0.08831760866327847	0.08831760866327847	0.10721125348377948	0.42179502661572615	0.8192462497876353	0.8060242939383345	0.34123566506220415	0.8506692547103988	0.08831760866327847	0.08831760866327847	0.580371936096066	0.6567224359050705	0.08831760866327847	0.08831760866327847	0.5199661696603005	0.08831760866327847	0.6138498140448513	0.13413055020296877	0.08831760866327847	0.3513378443315924	0.21903427127735742	0.3247264639074233	0.08831760866327847	0.08831760866327847	0.5365222008118751	0.9146484073923855	0.6791681421543131	0.700538808838351	0.08831760866327847	0.08831760866327847	0.42826194770499276	0.08831760866327847	0.08831760866327847	0.26732801549045876	0.4023916506089063	0.08831760866327847
