	e46sonjo	e51kikuyu	e52embu	e52mbeere	e531muthambi	e531mwimbi	e53igoji	e53imenti	e53meru	e53meruimenti	e53merutig	e53miutini	e53tigania	e541chuka	e54tharaka	e55kamba	e55kambakitu	e55kambamach	e56daiso	e621bmachame	e621csiha	e621dkibosho	e622akimochi	e622clema	e622cmamba	e622cvunjo	e623akiseri	e623dkeni	e623mkuu	e64kahe	e65gweno	e701elwana	e71aupperpokomo	e72agiryama	e73digo	e74adawida	e74atuveta	f12bende	f21ntuzu	f21sukuma	f22nyamwezi	f23sumbwa	f24kimbu	f25bungu	f31nyiramba	f32nyaturucha	f32nyaturuwil	f33langi	g23sambaa	g24bondei	g31zigua	g32doe	g32kwere	g33zaramo	g34nguungulu	g35luguru	g36kami	g37kutu	g39saghala	g51pogoro	g52ndamba	g61sangu	g62hehe	g63bena	g64pangwa	g65kinga	g66wanji	jd62rundi	jd64shubi	jd65hangaza	jd66kiha	jd67kivinza	je11runyoro	je12rutooro	je13runyankore	je14rukiga	je15luganda	je16lusoga	je17gwere	je21runyambo	je22haya	je23zinza	je24kerebe	je25jita	je25kilegi	je25mkwaya	je31cbukusu	je31lumasaaba	je32luyia	je34samialugwe	je401ngoreme	je402ikizu	je403suba	je404shasi	je41maragoli	je42gusii	je43kuria	je43kuriamago	je43kuriatari	je44zanaki	je45nata	n11manda	n12ngoni	n13matengo	n14mpoto	p11ndengeleko	p12rufiji	p13matumbi	p14ngindo	p15mbunga	p21yao	p22mwera	p23simakonde	p25mabia
g36kami	0.8770579712993241	0.8256005808866945	0.7746927884592237	0.7778979344864698	0.7849452925540146	0.7788705692448398	0.7746700822434403	0.8026961458516075	0.9002146459402758	0.9029587656434096	0.8878218767323459	0.7785819276129295	0.8247462530951253	0.9009631775098625	0.8982036542759326	0.8056411664186277	0.8163406641271319	0.813447012635456	0.8536551199653566	0.9251465628630426	0.9259528321568499	0.936722504875566	0.944166798696836	0.9221081825470235	0.9374297951613427	0.9404073394828281	0.9375141929302359	0.9164971673133019	0.9336712949881275	0.9520059317966508	0.9233662158806691	0.8300188688027708	0.9592854240643921	0.9564868956283527	0.9261991999255621	0.9523405541570072	0.9718658607529304	0.9518232512828007	0.856673899848909	0.9550441142425918	0.89850485091363	0.9621864663995224	0.9348747133520469	0.9326113382846195	0.8809411106223162	0.9318495401391207	0.9319886773145041	0.9335547582101452	0.9584738005779001	0.952971123460475	0.9730600273675803	0.9748356818492461	0.9906167350707977	0.9890293770200376	0.9767272446278622	0.9787802844361005	1.0	0.9745896277206552	0.9553067850293175	0.9530778368310047	0.9401104851131771	0.9604699408128464	0.937131041902374	0.948264211429	0.9704437936944514	0.9433659160709058	0.9311669542015069	0.8901146696908483	0.9118425871042449	0.9278400003955978	0.8950722402892253	0.9252568401281716	0.9034154604296621	0.9315598832955884	0.9039651189034561	0.9068768360964188	0.931316527576224	0.9511888799990524	0.9531577910086396	0.9436962082136007	0.9525046392247322	0.946844142826463	0.9613794935529167	0.9412880463087935	0.9315821281633356	0.9009756940621941	0.8836749586011752	0.9360763019652303	0.9372451879849846	0.9117225655422718	0.7878605304709188	0.810061287194183	0.8396393992543725	0.847750815459502	0.9431444657946485	0.7543033140019509	0.8129994561046061	0.83857770089677	0.8435296665340954	0.8637878613630148	0.8580011055126894	0.9731494184361176	0.9768177244217187	0.9708967699488885	0.9747775358362611	0.9592488516868324	0.9581886890367031	0.923399058013405	0.9736382167094709	0.9410709749343651	0.9536232609538534	0.9636211762076783	0.9761574160466361	0.9725445590989521
g37kutu	0.8847931074352228	0.8449597258443821	0.7988776941824273	0.8051700509867732	0.8132940671968776	0.8065370859956705	0.8033294558478743	0.8335817436827937	0.9064695433104688	0.8758952019001244	0.8604776398528304	0.8116426886478741	0.8144556944140783	0.8924779917614284	0.8727696337020253	0.8388567333917518	0.8464377242597922	0.8405385971389175	0.8861653310873017	0.9330399255215654	0.922423792323833	0.9427476596751654	0.9479465176923646	0.9186624076307747	0.9325781859888217	0.9345839497464778	0.9471907701359426	0.9289878730925691	0.9422818588979206	0.9536829443445614	0.9318683770577415	0.87091668067989	0.9436714014361337	0.9392571298972847	0.9231565659845398	0.9409444955806918	0.9768272898381233	0.9405958156884344	0.8716272841207189	0.9454221492043842	0.9219805874147082	0.9789463624343568	0.9340401880970145	0.9288457508901711	0.8988121869119843	0.9022732543101549	0.9039827642410182	0.9190249606432906	0.9552060339107966	0.9422455799218036	0.9751790682825193	0.9765402743323446	0.9721824477361583	0.9874328928523343	0.9723694677430474	0.9601077298877135	0.9745896277206552	1.0	0.9640503983898584	0.9398575571383386	0.9298708617406463	0.9501197905780379	0.9207827961964197	0.9360261737463813	0.9460582238372081	0.9184399019796905	0.9103956975726195	0.8704656566583538	0.8912429855925623	0.9110578162613213	0.8545913343835458	0.8984202076207287	0.897003026077015	0.9249042439623351	0.8896672879901859	0.8974801752285629	0.9077129996617499	0.9408329414921363	0.9623377309261678	0.9394364666338892	0.9465445402344396	0.9548322834669125	0.9576407832073928	0.95022403308488	0.938853660354793	0.9064958845753166	0.8909184181556472	0.9068275746986952	0.9036467662254151	0.9055237147057389	0.8145514397142387	0.8194696435040534	0.8448357816773973	0.835340429226937	0.9378342373766486	0.791057255532447	0.8407993077335842	0.8544515225734569	0.8627348544368302	0.8592960415681213	0.8500208999026623	0.9535612385640895	0.9518775459657755	0.9429025704541161	0.9549681755142826	0.9497254438431211	0.9636491585157911	0.9394376533393854	0.9602830282819875	0.9313579078233846	0.9544254297079124	0.9583633374229579	0.9634568123057046	0.9743521884509522
g39saghala	0.846638597669197	0.8487261790844983	0.7867026023004029	0.7942693106462019	0.8026693178809339	0.7962383950424388	0.7952507777523813	0.8305877364326082	0.9307288757710802	0.9043047066440729	0.8982868782354309	0.803390166006038	0.8631692993126807	0.9119072584419334	0.89844902160664	0.7924407551953497	0.7867363653007282	0.7899268861118041	0.8649991140807519	0.9439956178187173	0.9473693004637693	0.9303504292680762	0.9485482512438278	0.9462005893929144	0.9521235456804059	0.9501530915418864	0.9551017706214195	0.9421458268483583	0.9571099580859842	0.9382334318655127	0.9363320273721911	0.8364831198054592	0.9593626084602855	0.9617546426851968	0.9350877572699524	0.9567795705219866	0.9627651573810585	0.9653346994460857	0.8285705227887477	0.9515079768659697	0.890623326862653	0.9660695876435248	0.9524239011459794	0.9565511005963583	0.8777773936289806	0.9219179736575779	0.9262857389221297	0.9511917314928175	0.9442336117974676	0.934880559686422	0.9498770373100042	0.9534854869556841	0.9606178825944106	0.965824098865557	0.9539844235229951	0.958606079036373	0.9553067850293175	0.9640503983898584	1.0	0.9562686292825736	0.9515490335224304	0.9696186277893925	0.9668389326573432	0.965847205438992	0.9507342426219139	0.9586453255619621	0.9350082445612222	0.9212081446492637	0.936318365793587	0.9521778614453893	0.9092073814318289	0.9437847942658951	0.9207822856098958	0.9423254981396568	0.9089338963388877	0.9173425601067277	0.9181654363231673	0.9566709009176504	0.9772056917977684	0.9483286603898318	0.9566406013284683	0.9686631964999819	0.9596736567646911	0.9690730739527731	0.9602508900018429	0.9379472977697544	0.9192139596076147	0.9509298007396729	0.9401324591630564	0.901635760989214	0.8376899606109273	0.8360106366128164	0.8498997541623354	0.8826046066702097	0.9723686724152876	0.8077289082590396	0.8907820340367129	0.8913683838997242	0.8943938828671609	0.8979677261047558	0.8641797418162062	0.955041825687944	0.9569512788817842	0.9493590187593289	0.9561975464674605	0.9567392709398165	0.9562331257632719	0.9064308259160385	0.935501067522316	0.9555812337696536	0.9553595365208383	0.9537455477009469	0.9653456738908603	0.9629918096782739
g51pogoro	0.8137439272152591	0.7964398279802963	0.7241897093407474	0.7343483109822424	0.7460592040359891	0.7423772641761904	0.7370543914204812	0.7827153381343841	0.9268878331481792	0.9234378932127321	0.9281828652524314	0.7397281670379233	0.9098953176211219	0.8867582018271598	0.9230304202888577	0.7288891213554419	0.6985983622723303	0.704169133638758	0.8381015768628823	0.9195573032824124	0.9277332730696223	0.9206114227182758	0.9192559126534432	0.9344691074379996	0.9292302428354485	0.9381479538409183	0.9473139699794817	0.9419664480716035	0.9528294463522704	0.917142950593886	0.9244629445845769	0.8064379243598823	0.9469843564175224	0.9534760667580627	0.915943873090687	0.9527598841279286	0.9301406068923902	0.9540291140124108	0.8327934972382663	0.9602024388806328	0.876941786922144	0.9617838184844049	0.9550269721909557	0.9613429012818433	0.8884789387073732	0.9492906399321089	0.952779082131037	0.9715199639421508	0.9455131027303425	0.9296469397081477	0.9498911809120176	0.9496349978212798	0.9569464603560238	0.9542393127517742	0.9519602561455441	0.9679090993375998	0.9530778368310047	0.9398575571383386	0.9562686292825736	1.0	0.9805205082677781	0.9784057851662271	0.9628076769359593	0.9712011350000813	0.9597076527331853	0.9659079330989555	0.9575187837625132	0.924279967844112	0.9389937876704384	0.9542023741939545	0.920414371743416	0.9538950946776482	0.872699199903115	0.9130078811928295	0.8700345426656303	0.8669055613287245	0.941355437534296	0.915420764548671	0.9576252784953309	0.9055468432014124	0.918022771306693	0.9076969597821273	0.9224989747677987	0.9406685846980832	0.9139969355516434	0.9012624359495166	0.8655532287690174	0.9398122017542871	0.9641860957895506	0.8362078021300282	0.7248817686440837	0.736494039254182	0.7690769972465995	0.81461190372333	0.9691308920470691	0.6786881356984286	0.7947785070671171	0.7939981671017471	0.8017233703975479	0.8354270358570378	0.7985113804751947	0.9654006810881982	0.9773740181391504	0.966318286924935	0.966331992276176	0.9708977819164437	0.9434849313168152	0.9159949831212155	0.9272483885782283	0.9746025179037671	0.9532435863981669	0.9691277719997621	0.9699185495618744	0.961929712967005
g52ndamba	0.7784423341923864	0.7463969655517054	0.6680923853442992	0.6756786403053258	0.6865664548395872	0.6831877533259455	0.6789184987981072	0.7283273870276074	0.9112555687750115	0.8857465881030107	0.8883950628518096	0.6827642136811264	0.8690660948910469	0.8483812869003436	0.8818949134675327	0.6874890440225746	0.6623856274606377	0.668337572671568	0.7853642587425156	0.901941371430217	0.9135358185349032	0.8926196073711364	0.9065338769708948	0.9079426450895994	0.9117112539461149	0.9150827535925071	0.9213403410440265	0.910987334972936	0.9285725972463177	0.8912570090150663	0.8968075800991444	0.7750596148657579	0.9322293524351377	0.9241857970631902	0.8782747903399523	0.9294632599360281	0.9170831132392139	0.9581575150088187	0.8238639830253984	0.9695130648553796	0.8683508076656727	0.9620589500416469	0.9751523925711569	0.9621996296412256	0.8787323554180317	0.919707825329474	0.9196162623479673	0.9443003361462589	0.9073389302655863	0.8970348792807876	0.9220185681635903	0.9243777320951471	0.9348645961726729	0.9406249401331145	0.9215189290829994	0.9519433277168515	0.9401104851131771	0.9298708617406463	0.9515490335224304	0.9805205082677781	1.0	0.9865671487381381	0.9715620480862268	0.98017176697046	0.9577770454849489	0.970047566941432	0.9633807224036808	0.8970188361613162	0.9174227321368691	0.9395315205453204	0.9122141089982428	0.9560472468953369	0.8338208342724396	0.8745012493632963	0.8299637027051353	0.8279586408269902	0.9187537759730033	0.8931490527392909	0.945523440432178	0.8946772843984555	0.906751174815903	0.8975603333097218	0.9149853164752895	0.9481340479647493	0.9245914916622839	0.867018963720244	0.8635847309056084	0.9401396773348025	0.9629558043923124	0.8260982294747948	0.6909949667760418	0.6918719781923854	0.7242344589818293	0.7776941821562541	0.9528551590947284	0.6521452707055111	0.777872643921776	0.7775983161569747	0.7834652884511626	0.7934743471343917	0.7459869781455564	0.960584937645294	0.9778510984536501	0.9619080441565881	0.9611607126823182	0.9683928801956286	0.9449975730670663	0.9097302121708627	0.9210324488121909	0.9860816842112001	0.9561602549030248	0.9651767058720112	0.970675856631796	0.9640678315422487
g61sangu	0.8208479931187944	0.7864679710197455	0.715870783618015	0.721218115737538	0.7271899691110898	0.7229036214069551	0.7202593845442508	0.7641985874248767	0.9364395598696248	0.8979037498038721	0.8967672920138807	0.7262662396886865	0.8667047363739514	0.8733207412447936	0.8949431434116213	0.7332589197524464	0.722141357983211	0.725592518807184	0.8158734034596322	0.9347988144621037	0.950616190486052	0.9244315634374785	0.9348632639283493	0.9253991448287976	0.9363556323838818	0.9371384593256621	0.9415977784568145	0.9320996812052497	0.9504992106527581	0.9204740950594562	0.9194665934328935	0.8081875750197115	0.9518012743454043	0.9507249049812986	0.9119266266237891	0.9429176084135051	0.9456819310207656	0.9712389776141084	0.834859358989728	0.9760557679775654	0.887619169291138	0.9736562261285241	0.9853719093436436	0.9666336618532796	0.8824738967519523	0.936188532286374	0.932391171182121	0.9443615106819085	0.928057785471868	0.915944628791231	0.9394079855480888	0.9408218437024944	0.9519836643878731	0.9595866796873016	0.9414062037471095	0.96323941691043	0.9604699408128464	0.9501197905780379	0.9696186277893925	0.9784057851662271	0.9865671487381381	1.0	0.982673706954352	0.9874093501831437	0.9686803990094023	0.9775919065173686	0.9671488528804836	0.9138758262816675	0.9342634329489783	0.9505883426840641	0.9227161321280369	0.961556347665867	0.8753037280402565	0.9098971446773815	0.8721095234465829	0.8735481503958	0.9216914654517026	0.929037144959902	0.9588623610318474	0.9248157941912684	0.939316332758963	0.9354210533034604	0.9453787023852788	0.9695655002331924	0.9466806060708939	0.8976220371625673	0.9112239190941341	0.9527511557996234	0.9710067220470803	0.8832110937056403	0.7518090467027954	0.7462007019151335	0.785452712425479	0.8189096344597214	0.9652854799712397	0.7138482455563613	0.8246663650088312	0.8212107915345719	0.8264283283099569	0.8359743034658773	0.7976870324289128	0.9684754218131827	0.9802760466541895	0.9693191814624036	0.9686307507236596	0.9723419177501764	0.9584426524255393	0.918174131201746	0.9407227184358221	0.9826454528864509	0.9677976974460228	0.9765355318335842	0.9804101784569664	0.973046176788604
g62hehe	0.773497706519719	0.754887101863775	0.6809306095077844	0.6857637690877928	0.6911676247523186	0.6836396666078279	0.6834060072596329	0.7300754327503081	0.9150835714305806	0.9055090558067079	0.9072576998552347	0.690937243663032	0.8769771861769549	0.8748224605064273	0.9020239626452922	0.6892534943790323	0.6798129107052355	0.6915327531343621	0.7798165368768321	0.909902231593276	0.9314688066557577	0.8995418080022284	0.9060994543560935	0.906039257821123	0.9117054269186006	0.9150980914304472	0.9230720098002622	0.9089895112965587	0.9344644497088643	0.8844740577512634	0.8892723397476365	0.7639568286745131	0.9301275225130674	0.9404771641812876	0.888083144828291	0.9439213214995253	0.9186565177657473	0.9617442633597098	0.7902365546418709	0.9605708725300289	0.8393789330374481	0.9489214275178064	0.964609888150542	0.9743861090203766	0.8489216036071964	0.9289743470674078	0.9310133449599365	0.9419966267383	0.915151734394	0.9123084131546373	0.9147574181283716	0.9217314436088616	0.9350846346112907	0.936733090835738	0.9218409227206771	0.9557424284233568	0.937131041902374	0.9207827961964197	0.9668389326573432	0.9628076769359593	0.9715620480862268	0.982673706954352	1.0	0.987808488667109	0.9454167274221564	0.9923142600822298	0.9613599524958354	0.932917925296881	0.9517330416126715	0.9650816912125333	0.9531053249757546	0.9813508076609164	0.874491523736018	0.9028921225269954	0.8644833115610643	0.8682939950467959	0.9192300058908409	0.9226586503350765	0.9508809632779489	0.9131365029616321	0.9258414999266009	0.933252124846123	0.9394769181309058	0.9515193196246785	0.9383609276182827	0.8917327003750367	0.8932777871088408	0.9562122321016392	0.9594273678550037	0.852091782729841	0.7297548644389759	0.7354580736800672	0.7537570154740778	0.8304079059969406	0.9679238699121543	0.6922294134169096	0.8149746230456854	0.817061992972852	0.815524658290505	0.838954834525246	0.7828770195028049	0.948219609995047	0.9650046413820449	0.9523616348457083	0.9467128424218124	0.9618833742616365	0.9343571491003634	0.8678959140083187	0.903048953807802	0.9637040117979672	0.9492435500190289	0.9468100570236514	0.9604996034850372	0.9477694766279631
g63bena	0.8135770053247339	0.768982486976117	0.7061242968201987	0.7124635437831726	0.7160653012172513	0.7096257658489146	0.7082780182644238	0.749103076258441	0.9106471107045127	0.8897534296898134	0.8899281473369409	0.7148812768795917	0.8609187610152481	0.8658903490874152	0.8858014558019124	0.7255214061430991	0.7110482942038289	0.7205549805088333	0.805833535078155	0.9073128960437511	0.9272920086625214	0.9024171617370611	0.9057384368369557	0.9049476831680027	0.909486967956751	0.9133761461388705	0.9218817705668471	0.9117150052250894	0.9328305037446608	0.8998109503079789	0.8987764538010433	0.803559718851121	0.9305981462896767	0.9463493410198299	0.8967575040472487	0.9405946784479928	0.919998668834315	0.9640819406963254	0.8199332988987457	0.9630207679988634	0.8723804267173325	0.9533529566962745	0.9628880006853848	0.9623534598264185	0.8780552662080046	0.9162719343035935	0.9201835453616815	0.9385215770736698	0.9141664879462061	0.900789952192522	0.9281760681212474	0.9331645637159135	0.942849776623616	0.9453923588944665	0.9335536359621961	0.9666572159552306	0.948264211429	0.9360261737463813	0.965847205438992	0.9712011350000813	0.98017176697046	0.9874093501831437	0.987808488667109	1.0	0.9663129186829106	0.9827789902443401	0.9769981863997561	0.9011543539512706	0.9251318523831018	0.9418291849059922	0.922894709750627	0.9646134381874409	0.8686276671536989	0.9008293068120736	0.8622376288880723	0.8628586243622278	0.9283636186746335	0.9219639389584802	0.9518220759073133	0.9109355355679375	0.9291489074645362	0.9269260308449081	0.9382987665958377	0.9565879219374963	0.9424974686290236	0.8820178848980907	0.9058196202226363	0.9527431565167908	0.9642121118264851	0.8566234530396072	0.7339567475507189	0.7370385789261642	0.7606190928311694	0.811654993526402	0.9629310289783828	0.69465290582186	0.8035020595173936	0.8043185392803893	0.8100463686898722	0.8246146130213192	0.7862863798595364	0.9692319703005099	0.9806451830525403	0.9617216952651522	0.9615406677923396	0.9706893715052649	0.9549245088711295	0.907699287249944	0.9316821369805233	0.9772113470870798	0.9661975650793503	0.96806769350003	0.9746937529044378	0.9665156020021426
g64pangwa	0.8584787159658649	0.7956923606112161	0.7317721969655907	0.7375715975149868	0.7471622455385106	0.7409948198919943	0.7384971319121838	0.7686656413510575	0.8876564554819089	0.8590750863246019	0.8658715623258609	0.7431436766555816	0.8132252973429938	0.8479412852631476	0.8592674916688355	0.7685481134604127	0.7691537236784493	0.7671718269320408	0.8182645506200817	0.9001607283530061	0.9216164788090615	0.9053340072143485	0.9165936457251321	0.897483731346373	0.9129462926093846	0.9055388569815334	0.9236598754478182	0.9047127055028797	0.9203314139159746	0.9214767323389588	0.8988774008057338	0.8279543054195925	0.9264977624987433	0.937039226448299	0.8906321760810194	0.9262234486123585	0.928402457529704	0.961676055300131	0.8411180121396474	0.9445149459458614	0.8899253826299205	0.9429021538180188	0.9324071572966234	0.9289083853792771	0.8879337477963792	0.8987809448716745	0.8981590675597684	0.9297692156828739	0.9189374807680268	0.9033588170148371	0.9408152344702952	0.9391220700282015	0.9598234797922531	0.9615568930972593	0.9532038512274105	0.9584985913759153	0.9704437936944514	0.9460582238372081	0.9507342426219139	0.9597076527331853	0.9577770454849489	0.9686803990094023	0.9454167274221564	0.9663129186829106	1.0	0.9441688142401842	0.9632470326689571	0.8498726619257709	0.8745353837625127	0.9043643714285483	0.8645670235606095	0.9200024646943251	0.8704362445068158	0.9021468145923686	0.8647882702217676	0.8674070081843445	0.9231834124808603	0.9262596144970018	0.9461754370894762	0.9175946233118287	0.9374815062290209	0.9245493549390951	0.9411253209010947	0.9440691106448525	0.9407892090022459	0.8685134533971672	0.8934116528935648	0.9670809114760388	0.967924802973517	0.8892693256682406	0.7569247906735802	0.7662060775636546	0.8062300274797386	0.8027950536488246	0.9347318987360245	0.7138618030956154	0.7952748387324261	0.8092512725059426	0.8105817182611272	0.8192327950920929	0.8274611288209757	0.9788408464210335	0.9822822221836274	0.9772531334046302	0.9790315163970471	0.9580528482794206	0.95916188282457	0.9236237499407176	0.967763726210333	0.9652852775871769	0.9580331701290451	0.9647103480916213	0.9777153429516785	0.9670160895096812
g65kinga	0.777575334014261	0.750022199366922	0.6866617800349116	0.6901279526494432	0.6952984262646661	0.6886316152224345	0.686306705951095	0.730588312148909	0.9050860984138337	0.9169622869445451	0.918495450805546	0.6923378736344958	0.8784062989559857	0.885801848362731	0.913009550070415	0.6950061575915221	0.6877157415982397	0.7031314014525141	0.774100794782757	0.8999287477714035	0.9191200443341919	0.8925588898697241	0.8987320436004064	0.9070372564439105	0.9075348848772705	0.9150406044705769	0.9130978679827051	0.8954965439748617	0.9232533531165319	0.8848556158347783	0.8825985538694934	0.7569655020121532	0.9334204417685565	0.9433477672281578	0.8844087858899007	0.9465317550775305	0.920272552878356	0.9579673855446011	0.7984762380494783	0.9647708458496738	0.8328514997701733	0.944809696870061	0.9614402633821488	0.9734242284117676	0.8559572090219741	0.9353464307955537	0.9374881770627959	0.9487760877966278	0.9270773771679937	0.9244778261761336	0.9252716076144739	0.929508002005089	0.9433419490262721	0.9407122716979249	0.9306049777711466	0.9639575055564348	0.9433659160709058	0.9184399019796905	0.9586453255619621	0.9659079330989555	0.970047566941432	0.9775919065173686	0.9923142600822298	0.9827789902443401	0.9441688142401842	1.0	0.9658206497307171	0.9355666546903305	0.95496007132317	0.9677977487521545	0.9594088176001235	0.9850928709831301	0.8815197049208249	0.9088738509423208	0.8749253630507948	0.8766340053640537	0.9406989003749657	0.9281415849789186	0.9502278587200493	0.9190944520619064	0.9290767123562458	0.9293593938566049	0.9436079483645455	0.9461437972111337	0.932760319793558	0.892108176240784	0.8839037122440091	0.9536848853767923	0.9571458030313807	0.8456007243756191	0.7200595715346317	0.735767700867598	0.7519014761380951	0.8337613487303719	0.9689070182037698	0.68000306948993	0.7985401387716222	0.8105042677766638	0.807922714937894	0.8396904842844136	0.7837232992968258	0.9553656228973287	0.971503830490092	0.9635668296867077	0.9564004476903716	0.9721907238901343	0.9387903743214936	0.8754192792491242	0.9126297094951458	0.9594622645978876	0.9541252423273171	0.9558910931056516	0.9648606136082589	0.9518140095499632
g66wanji	0.8146754608866775	0.7409506435267346	0.7063146907885661	0.7100553251461832	0.7116178910750676	0.7058833360289493	0.7028238422655974	0.7365921905578067	0.8686956283006486	0.8559402511790939	0.8714626958269855	0.7080435666840763	0.829536518512315	0.8309591747203442	0.8532353251168834	0.7194979672412476	0.705374583971493	0.7149626631802858	0.779191056207684	0.8595924286535214	0.8823250870375868	0.8707213369988084	0.8561835412325299	0.8708350553399389	0.8676965084379146	0.8721210403129049	0.8860240262149549	0.868160461793395	0.890958215563328	0.8690806269671391	0.8522092577173173	0.8048273244837615	0.9002481981256385	0.9204271426943286	0.8557046359219029	0.9100863959729673	0.8875815217650208	0.9556732766155227	0.8106391243295686	0.9413372575212802	0.8505203641058494	0.9261322189338365	0.9359207422656238	0.9274328245194796	0.8693478750245237	0.8910639846061282	0.8950200976835604	0.9189901904340106	0.8932398023127359	0.8817849545448717	0.9206943372881058	0.922804180425437	0.93020776545943	0.9241246760417422	0.9246565399782157	0.9587920618362857	0.9311669542015069	0.9103956975726195	0.9350082445612222	0.9575187837625132	0.9633807224036808	0.9671488528804836	0.9613599524958354	0.9769981863997561	0.9632470326689571	0.9658206497307171	1.0	0.8537840645879422	0.8828684976391872	0.9001915310884164	0.8974227734832957	0.9467550424852903	0.8447440596964628	0.8802433748127307	0.8358277017873101	0.8369978466595784	0.9466621781562492	0.9123282510971534	0.9236272600652802	0.8977205181872384	0.9110992306150387	0.895919302272622	0.9335534340655365	0.945222282245024	0.931475342786282	0.845006105816676	0.9068107482611523	0.9349011590628793	0.9467232726190058	0.8519546542893636	0.7111901432763453	0.7096501294015812	0.7350680007305463	0.7840676111046153	0.933600063924525	0.6571103728005333	0.7482578419677273	0.7521449085062861	0.757683991280904	0.7908474059517984	0.7641054604089366	0.9743903318712627	0.9784753855973909	0.959630623553638	0.9564224865406004	0.970906070450833	0.9594873032777609	0.913820289950237	0.9312739410200261	0.9682825681881112	0.9672342795087169	0.961223168598672	0.9679682393752095	0.9609778812572664
jd62rundi	0.7270529686624414	0.8067605042256676	0.7247268528982463	0.7307594080085225	0.7345327506002778	0.7309304733500994	0.73093952091653	0.7803638855950426	0.9300275530708032	0.9704743267989969	0.9618401814782734	0.73649226922876	0.9320407887452135	0.9395096285966998	0.9674317564866527	0.6515536771030614	0.6490153841939007	0.6593624578850914	0.8009541327059422	0.9171209515471808	0.9247830209038626	0.8874797871519471	0.9075567965669503	0.9431862307745196	0.9320548839869832	0.9374490504193457	0.9183785007155096	0.9103941747873066	0.9336357242306255	0.8814490247825363	0.9082321962292778	0.6934487087206006	0.922643426754515	0.9333164713161437	0.9183898553085346	0.937406360435357	0.9117467643955084	0.8829916811915252	0.719853727615644	0.9035835475190691	0.7589851591448802	0.9003489913950325	0.9121333908151608	0.9336882550170449	0.7641944985911951	0.9690841613855711	0.9688810343838223	0.9481061528253186	0.9153460125896905	0.9216179843185174	0.8822825560510025	0.8888465440099685	0.9029769927463107	0.8978528630843519	0.8826480818702933	0.9029533672552494	0.8901146696908483	0.8704656566583538	0.9212081446492637	0.924279967844112	0.8970188361613162	0.9138758262816675	0.932917925296881	0.9011543539512706	0.8498726619257709	0.9355666546903305	0.8537840645879422	1.0	0.9946175857368014	0.9861321988481399	0.9688306344181751	0.941341673067282	0.9040650175448055	0.925855131694802	0.8943827087679255	0.9000152887748244	0.8815164386522412	0.9054424250846588	0.9170176049006927	0.9010685971203378	0.8902526706538724	0.9051205966523093	0.8865255943406986	0.8950502522645059	0.862643341678378	0.9427237865067961	0.8158782167234393	0.8880360303894342	0.8956790359775709	0.8213548816356331	0.7686480324435284	0.7902289596383625	0.8037058809045057	0.8998351269306871	0.9633366238642191	0.7391702169858984	0.8635754372032152	0.8660351058433788	0.8600992780049904	0.9114588780608824	0.8341504457790702	0.8610179511242169	0.8861166296135962	0.8890329206646851	0.8828856875873017	0.8963251350580355	0.8486022486932301	0.7821958720430432	0.8278925179822608	0.8841009419286491	0.8602281358983309	0.8744574714566248	0.884218031813923	0.8670528678028092
jd64shubi	0.7454893514861035	0.8061474169750322	0.7306273019661275	0.7366865650412845	0.7399402763866938	0.7353946032301344	0.7342701521210254	0.7834615723087747	0.9347544492357708	0.9717815262191771	0.9653027681483763	0.7411077945736793	0.9297152916959409	0.9404237479109694	0.9682201762052063	0.6745870139841162	0.6730360870132168	0.684266834495975	0.8058538983281158	0.923692324326376	0.9329836272849794	0.9029299765795229	0.9176410654819226	0.9460184822703499	0.9351651088341	0.9452731400658922	0.9244927725251303	0.9207915428056227	0.9416800253239196	0.8949007074687007	0.9120924675764712	0.7209420649897482	0.9388815039507967	0.9467734389311866	0.9266108232159549	0.951237374944719	0.9254655680810661	0.9021298221208582	0.74523156137506	0.9253363549768215	0.7867300688751364	0.9169784240074205	0.9312596933834478	0.9494390292499423	0.7890108936394538	0.9734519259034526	0.9731019503927311	0.9541268434898172	0.9319053124095725	0.934068111407877	0.9054905796886207	0.9093653049037506	0.9228378973569689	0.9155769672386082	0.9032491202200308	0.9257438242039606	0.9118425871042449	0.8912429855925623	0.936318365793587	0.9389937876704384	0.9174227321368691	0.9342634329489783	0.9517330416126715	0.9251318523831018	0.8745353837625127	0.95496007132317	0.8828684976391872	0.9946175857368014	1.0	0.9921114644607323	0.9784483917260275	0.9605018140623608	0.908327678300692	0.9328439266886959	0.9010419520094536	0.9074276277703285	0.8999148541729329	0.9195333276072697	0.9278626372067931	0.9175260455082357	0.908255172639193	0.9207410234905636	0.9090590904082303	0.9135630586568673	0.8845730622819864	0.940452596200123	0.8449926202470642	0.9001923353643357	0.9108603261799151	0.8369675486922362	0.768897845646841	0.7876600078124771	0.8018464735684565	0.8942380345164614	0.9724881249429674	0.7343858377680589	0.8578452169717453	0.8647099652733492	0.8630029792944879	0.9036619660523171	0.8344480120302189	0.8868571639755171	0.912982035249988	0.9089856713348506	0.9053334204460453	0.9185913039874581	0.8739060447359382	0.8073909694429136	0.8555096853716837	0.9029534952417039	0.889992298413639	0.9020861227602494	0.9123732597586177	0.8933866065811192
