	air	animal	axe	bag	banana	basket	bat	bed	belly	bird	bitter leaf	blood	book	breast	bridge	broom	camwood	cap	case (court) (n)	cat	caterpillar	chair	chief	child	cloth	compound	corn	cow, cattle	crab	cricket	cup	cutlass	dance	day	deity, god, God	devil	dog	drum	dry season	dust	ear	egg	elephant stalk	eye	faeces	farm	father	feather	fence	fire	fireside	fish	fly (bird)	forest	fowl	friend	garden egg	gizzard (fowl)	goat	gong	grass	grasshopper	grave	gun	hailstone	hair	hand	head	headpad	heart	hill	hoe	horn (head)	horse	house	intestine	jaw	knife	ladder	leaf	medicine	monkey	moon	mother	mouth	mushroom	name	nose	oil	owl	palm nut	palm tree	pap	pepper	person	pig	pineapple	place	plantain	pot	potato	raffia bamboo	rain	rainbow	road	root	rope	salt	sand	seed	sheep	sieve	sky	smoke	snake	soap	soldier ant	song	spider	star	stomach	stone	storm (wind)	story	sun	termite	toilet	tongue	tooth	trap	tree	umbrella	war	water	wingless termite	work (n)	xylophone	yam	zinc
monkey	0.43635398199305964	0.11177545850247397	0.2607029286208811	0.26450901211727057	0.07414345132452929	0.5194853871537359	0.08831760866327847	0.2519290889656581	0.08831760866327847	0.15325878725888434	0.8038512993982332	0.03161487387093395	0.9410404993353396	0.7481444646123067	0.5457573402738333	0.3375544822480619	0.08831760866327847	0.08831760866327847	0.07069300707549024	0.588495400646181	0.19995001874219093	0.45044261646145084	0.24590600870544274	0.5833779521737676	0.08831760866327847	0.06706527510148438	0.23124286663228305	0.43290448929477987	0.022355091700494795	0.03161487387093395	0.09997500937109546	0.4913036844405175	0.10721125348377948	0.04998750468554773	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.4705202496676698	0.5462149985012368	0.022355091700494795	0.14138601415098048	0.20731259186221102	0.727142099031481	0.03161487387093395	0.957622827244824	0.4493317821774492	0.06706527510148438	0.42356852438840836	0.2120790212264707	0.022355091700494795	0.8565238954099855	0.45923256931933537	0.1657897972480943	0.08831760866327847	0.28628485899494427	0.08831760866327847	0.038720154633118314	0.022355091700494795	0.5708214094261622	0.6821050991722915	0.8524298690562001	0.08831760866327847	0.3513378443315924	0.308953514081113	0.22355091700494795	0.022355091700494795	0.4247467423094011	0.8186360104107498	0.43000877459289893	0.04471018340098959	0.08831760866327847	0.03161487387093395	0.04998750468554773	0.5323141185799792	0.233394009387968	0.08831760866327847	0.04471018340098959	0.38069349381344053	0.8155779645698221	0.0	0.5416210144910654	0.6875780815230402	0.3929666507551209	0.08831760866327847	0.038720154633118314	0.24488775998915044	0.16120485878766688	0.1244678828978121	0.4085542090459177	0.13225450605863528	0.46732301954611777	0.19230577018222128	0.022355091700494795	0.04471018340098959	0.6015139985526293	0.618715278381057	0.15488061853247326	0.022355091700494795	0.04471018340098959	0.3153573764201001	0.06706527510148438	0.6582426287630113	0.3992747047523452	0.07414345132452929	0.03161487387093395	0.5812323842128646	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.440344238608571	0.14996251405664318	0.7760147553685595	0.3129712838069271	0.8550639933850613	0.24386525965697986	0.6311108060992241	0.40363168945170197	0.38720154633118314	0.6933683149595927	0.03161487387093395	0.31772555018031096	0.35837938292952276	0.23124286663228305	0.638980322133603	0.022355091700494795	0.5889198474382118	0.07414345132452929	0.4586881321755563	0.022355091700494795	0.8149649784143973	0.022355091700494795	0.3865556717425342	0.08831760866327847	0.3520483361479042	0.11177545850247397	0.29992502811328636	0.41702882811414954
moon	0.022355091700494795	0.07414345132452929	0.022355091700494795	0.022355091700494795	0.1986964012509159	0.08060242939383344	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.6529064684713379	0.022355091700494795	0.09217240435150875	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.31456402327289623	0.08831760866327847	0.07414345132452929	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08060242939383344	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.5369877299240231	0.1986964012509159	0.07744030926623663	0.022355091700494795	0.04998750468554773	0.022355091700494795	0.022355091700494795	0.38200397443188877	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.038720154633118314	0.08831760866327847	0.03161487387093395	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.6467540912686317	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.13780604031618565	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5416210144910654	0.0	0.8474319615964648	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.06706527510148438	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.1203858530857692	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.09217240435150875	0.04471018340098959	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.5275991087845059	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.47946330148538413	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.09744358559604165	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.15325878725888434	0.022355091700494795	0.42060854036489326	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.2756120806323713	0.022355091700494795	0.18161362351397833
mother	0.5369877299240231	0.2626128657194451	1.0	0.7801894976054939	0.26545200623877735	0.3463235914358239	0.49384011680858336	0.49837316550347394	0.7773016795617228	0.19995001874219093	0.4923198255145761	0.3285514069160361	0.65099009665818	1.0	0.563773961318071	0.6922863351353199	0.4017701959513953	0.5313744636221288	0.802295557085754	0.19230577018222128	0.43977641859338545	0.36253866394988926	1.0	1.0	0.3527573969592208	0.10721125348377948	0.6642886122159856	0.7528058459384867	0.08364509399316518	0.2479299606084677	0.7312541512245646	0.4752757688666277	0.9476555146849216	0.17884073360395836	0.6590014101431912	0.8325583602897492	0.5863685581245139	0.08831760866327847	0.631506610971057	0.4887540892106581	0.15488061853247326	0.38784634535624657	0.618715278381057	0.41038493162389383	0.38784634535624657	0.30075699927631466	0.6295250980504767	0.45099700758383665	0.07069300707549024	0.5023682046999524	0.1717127175584684	0.19360077316559157	0.5876455873499214	0.50087379919361	0.745467731649422	0.7849789194927314	0.17025130615174972	0.08831760866327847	0.4810242279200466	0.11177545850247397	0.818941186939677	0.3262618221792034	0.3793784864512074	0.4635650479955736	0.9346460390922355	0.5990163517844462	0.6397619497311778	0.3192945747851917	0.4023916506089063	0.5411594711481943	0.2201721193042855	0.5825206733091829	0.7174556632194474	0.5534860672019727	0.3434254351169368	0.5561882121515448	0.4836145763630007	0.9466002186842096	0.7538009631553764	0.25093528197949555	0.6857586073584617	0.6875780815230402	0.8474319615964648	0.0	0.546672273590534	0.5579823723345406	0.15964728739259584	0.6765878468039302	0.5965082471814805	0.5699452440448953	0.6452068304605614	0.31693812505352487	0.6791681421543131	0.943956817213382	0.5539373400590035	0.04471018340098959	0.792581798331552	0.47580122593022145	0.6452068304605614	0.4194186976971949	0.16729018798633036	0.7132640655370259	0.04471018340098959	0.08831760866327847	0.46140389381038854	0.6642886122159856	0.5846615135762498	0.6713975072143574	0.8515500169011553	0.7072834474681765	1.0	0.2548872618274186	0.5593242156485758	1.0	0.5859422632240177	0.06706527510148438	0.5048490504280868	0.16427570345801806	0.08831760866327847	0.6893927536720938	0.08831760866327847	0.2036645780930378	0.3839613090619571	0.7223151185146152	0.43749776896696796	0.940243570046875	0.43806854255471483	1.0	0.6926471828716478	0.47369590044347176	0.6287307442980558	0.5842339731069512	0.13035146431044056	0.7261104473901305	0.942632336671584	0.7278290544034245	0.7079896717554175	0.5275991087845059	0.8054040365983496
mouth	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.17743803952665974	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.16427570345801806	0.022355091700494795	0.3300689734530978	0.022355091700494795	0.10485467442429873	0.022355091700494795	0.038720154633118314	0.08831760866327847	0.022355091700494795	0.07069300707549024	0.022355091700494795	0.23124286663228305	0.21674065549436713	0.022355091700494795	0.19995001874219093	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.14996251405664318	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.26919095102908275	0.08831760866327847	0.022355091700494795	0.054758567819339354	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.648297659314349	0.11177545850247397	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.26919095102908275	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.038720154633118314	0.11616046389935494	0.022355091700494795	0.038720154633118314	0.04471018340098959	0.022355091700494795	0.1264594954837358	0.022355091700494795	0.08831760866327847	0.37673470172292184	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.09484462161280185	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.29825412359074027	0.3929666507551209	0.022355091700494795	0.546672273590534	0.0	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08658089785895598	0.08831760866327847	0.0632297477418679	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.1717127175584684	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.09217240435150875	0.022355091700494795	0.17743803952665974	0.022355091700494795	0.03161487387093395	0.196165133548727	0.03161487387093395	0.174598847708653	0.10244389988519646	0.0632297477418679	0.25390503365814066	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.28277202830196096	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.10721125348377948	0.022355091700494795	0.41220752355914203	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.35417125992847065	0.022355091700494795	0.3105668593281381
mushroom	0.08831760866327847	0.08831760866327847	0.174598847708653	0.08831760866327847	0.054758567819339354	0.054758567819339354	0.08831760866327847	0.08831760866327847	0.15161960871578067	0.022355091700494795	0.2845338648384056	0.08831760866327847	0.08831760866327847	0.5257012641134267	0.08831760866327847	0.08831760866327847	0.1182920263511065	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.20488779977039293	0.38200397443188877	0.15161960871578067	0.03161487387093395	0.03161487387093395	0.08831760866327847	0.19743482404360035	0.022355091700494795	0.08831760866327847	0.0632297477418679	0.022355091700494795	0.4200140403640675	0.03161487387093395	0.13225450605863528	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08658089785895598	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.11398904880897906	0.08831760866327847	0.022355091700494795	0.054758567819339354	0.4537588031920294	0.4705202496676698	0.038720154633118314	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.038720154633118314	0.20970934884859746	0.038720154633118314	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.05914601317555325	0.08831760866327847	0.08831760866327847	0.3527573969592208	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.08831760866327847	0.1717127175584684	0.08831760866327847	0.08831760866327847	0.5579823723345406	0.08831760866327847	0.0	0.022355091700494795	0.18161362351397833	0.08831760866327847	0.022355091700494795	0.28277202830196096	0.08831760866327847	0.1284202247425947	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.20970934884859746	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.36391452720171225	0.14314242949747213	0.03161487387093395	0.08831760866327847	0.13413055020296877	0.08831760866327847	0.25390503365814066	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.23868706341751864	0.08831760866327847	0.15488061853247326	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08060242939383344	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.40363168945170197	0.022355091700494795	0.08831760866327847	0.05914601317555325	0.6525236443584068	0.022355091700494795	0.08831760866327847	0.1717127175584684	0.054758567819339354	0.08831760866327847	0.022355091700494795	0.40671524603132697
name	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0632297477418679	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.18703611615307666	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.15964728739259584	0.022355091700494795	0.022355091700494795	0.0	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.16427570345801806	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.054758567819339354	0.1182920263511065	0.022355091700494795	0.022355091700494795
nose	0.022355091700494795	0.13960750292360263	0.022355091700494795	0.04471018340098959	0.07414345132452929	0.022355091700494795	0.5452992979436441	0.08831760866327847	0.022355091700494795	0.4705202496676698	0.15648564190346356	0.1448775526000364	0.3368134177268174	0.14828690264905858	0.11616046389935494	0.022355091700494795	0.14314242949747213	0.022355091700494795	0.10951713563867871	0.20488779977039293	0.3555795011093798	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.2519290889656581	0.022355091700494795	0.022355091700494795	0.10244389988519646	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4212022012677802	0.07069300707549024	0.03161487387093395	0.022355091700494795	0.2355255057696851	0.022355091700494795	0.07069300707549024	0.2756120806323713	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.21089751330786308	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.19100198721594439	0.03161487387093395	0.022355091700494795	0.06706527510148438	0.022355091700494795	0.0632297477418679	0.022355091700494795	0.196165133548727	0.8483160849058828	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07744030926623663	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.20488779977039293	0.24488775998915044	0.022355091700494795	0.6765878468039302	0.022355091700494795	0.18161362351397833	0.022355091700494795	0.0	0.022355091700494795	0.022355091700494795	0.1203858530857692	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.09217240435150875	0.022355091700494795	0.022355091700494795	0.6338762501070497	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.022355091700494795	0.24386525965697986	0.2355255057696851	0.022355091700494795	0.1244678828978121	0.022355091700494795	0.09217240435150875	0.5416210144910654	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.46732301954611777	0.690117286456054	0.022355091700494795	0.03161487387093395	0.08942036680197918	0.022355091700494795	0.1843448087030175	0.2747039658715673	0.03161487387093395	0.022355091700494795	0.1203858530857692	0.022355091700494795	0.8795528371867709	0.022355091700494795	0.022355091700494795	0.32240971757533377	0.43635398199305964	0.30323921743156135	0.022355091700494795	0.2818869806590355
oil	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.17743803952665974	0.07069300707549024	0.022355091700494795	0.022355091700494795	0.12244387999457522	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.21442250696755896	0.08831760866327847	0.038720154633118314	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.3308251462046368	0.14828690264905858	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.07069300707549024	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.03161487387093395	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.08831760866327847	0.13035146431044056	0.022355091700494795	0.08831760866327847	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.0632297477418679	0.16120485878766688	0.022355091700494795	0.5965082471814805	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.0	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.022355091700494795	0.03161487387093395	0.05914601317555325	0.022355091700494795	0.08831760866327847	0.18023251127623877	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.5290180242345411	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.5939895522699848	0.022355091700494795	0.08831760866327847	0.08831760866327847	0.08831760866327847	0.19360077316559157	0.022355091700494795	0.13960750292360263
owl	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.349197695417306	0.022355091700494795	0.0632297477418679	0.3590759421541397	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.09484462161280185	0.08831760866327847	0.022355091700494795	0.18703611615307666	0.03161487387093395	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.2836543144655877	0.03161487387093395	0.03161487387093395	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.1182920263511065	0.022355091700494795	0.022355091700494795	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.04471018340098959	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.4619451302355355	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.1760241680739521	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.15964728739259584	0.022355091700494795	0.022355091700494795	0.07414345132452929	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.08942036680197918	0.022355091700494795	0.2355255057696851	0.022355091700494795	0.022355091700494795	0.20243396514635967	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.038720154633118314	0.1244678828978121	0.038720154633118314	0.5699452440448953	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.0	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.0632297477418679	0.03161487387093395	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.022355091700494795	0.15161960871578067	0.12244387999457522	0.1203858530857692	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.23124286663228305	0.022355091700494795	0.1203858530857692	0.022355091700494795	0.022355091700494795	0.12244387999457522	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.09484462161280185	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.07744030926623663	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.5876455873499214	0.022355091700494795	0.022355091700494795	0.07414345132452929	0.04998750468554773	0.1986964012509159	0.022355091700494795	0.09217240435150875
palm nut	0.022355091700494795	0.13413055020296877	0.0632297477418679	0.31456402327289623	0.04471018340098959	0.1284202247425947	0.2355255057696851	0.03161487387093395	0.08831760866327847	0.2519290889656581	0.25974269357686797	0.1264594954837358	0.37340364869343634	0.5420821648636565	0.2923307567881249	0.038720154633118314	0.03161487387093395	0.022355091700494795	0.05914601317555325	0.26450901211727057	0.50087379919361	0.19100198721594439	0.1986964012509159	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.08831760866327847	0.022355091700494795	0.07414345132452929	0.24488775998915044	0.022355091700494795	0.08942036680197918	0.08060242939383344	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.04998750468554773	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.6138498140448513	0.4493317821774492	0.04471018340098959	0.022355091700494795	0.08060242939383344	0.022355091700494795	0.08831760866327847	0.24692005840429168	0.2355255057696851	0.08831760866327847	0.022355091700494795	0.29909074269160874	0.022355091700494795	0.022355091700494795	0.1182920263511065	0.06706527510148438	0.5323141185799792	0.022355091700494795	0.5530344261090525	0.054758567819339354	0.022355091700494795	0.022355091700494795	0.03161487387093395	0.4747497302230161	0.29825412359074027	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.14659213953112848	0.022355091700494795	0.04998750468554773	0.054758567819339354	0.4085542090459177	0.022355091700494795	0.6452068304605614	0.022355091700494795	0.28277202830196096	0.022355091700494795	0.1203858530857692	0.022355091700494795	0.022355091700494795	0.0	0.11398904880897906	0.08060242939383344	0.038720154633118314	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.022355091700494795	0.05914601317555325	0.022355091700494795	0.022355091700494795	0.20119582530445315	0.022355091700494795	0.08831760866327847	0.3345803759726607	0.022355091700494795	0.022355091700494795	0.32318381164895005	0.022355091700494795	0.23868706341751864	0.2940353237524242	0.07414345132452929	0.23015975591614254	0.40052439389498806	0.19995001874219093	0.14828690264905858	0.0632297477418679	0.11398904880897906	0.24386525965697986	0.09484462161280185	0.42826194770499276	0.022355091700494795	0.022355091700494795	0.18836735086146092	0.04471018340098959	0.29825412359074027	0.07414345132452929	0.6695340634119862	0.022355091700494795	0.15325878725888434	0.022355091700494795	0.6620278389691894	0.022355091700494795	0.36046502255247753	0.8155779645698221	0.22355091700494795	0.29741515111699174	0.03161487387093395	0.5299618573207817
