Doculect1	Doculect2	weight	color
NDNMissong5	TELKoshin4	.01	grey90
NDNMissong5	TNTMunken2	.01	grey90
NDNMissong5	WCANgun1	.01	grey90
NDNMissong5	ZKGKung1	.01	grey90
NEAMunken1	NEMAjumbu9	.01	grey90
NEAMunken1	NFKBiya7	.01	grey90
NEAMunken1	NGTMunken3	.01	grey90
NEAMunken1	NINMundabli4	.01	grey90
NEAMunken1	NJNBiya6	.01	grey90
NEAMunken1	NJSKung4	.01	grey90
NEAMunken1	NMAAbar1	.01	grey90
NEAMunken1	NMNMundabli3	.01	grey90
NEAMunken1	NMSMissong4	.01	grey90
NEAMunken1	NNBBuu3	.01	grey90
NEAMunken1	NSFBiya5	.01	grey90
NEAMunken1	NUNMunken4	.01	grey90
NEAMunken1	NVBAbar7	.01	grey90
NEAMunken1	NVIAjumbu1	.01	grey90
NEAMunken1	TELKoshin4	.01	grey90
NEAMunken1	TNTMunken2	.01	grey90
NEAMunken1	WCANgun1	.01	grey90
NEAMunken1	ZKGKung1	.01	grey90
NEMAjumbu9	NFKBiya7	.01	grey90
NEMAjumbu9	NGTMunken3	.01	grey90
NEMAjumbu9	NINMundabli4	.01	grey90
NEMAjumbu9	NJNBiya6	.01	grey90
NEMAjumbu9	NJSKung4	.01	grey90
NEMAjumbu9	NMAAbar1	.01	grey90
NEMAjumbu9	NMNMundabli3	.01	grey90
NEMAjumbu9	NMSMissong4	.01	grey90
NEMAjumbu9	NNBBuu3	.01	grey90
NEMAjumbu9	NSFBiya5	.01	grey90
NEMAjumbu9	NUNMunken4	.01	grey90
NEMAjumbu9	NVBAbar7	.01	grey90
NEMAjumbu9	NVIAjumbu1	.01	grey90
NEMAjumbu9	TELKoshin4	.01	grey90
NEMAjumbu9	TNTMunken2	.01	grey90
NEMAjumbu9	WCANgun1	.01	grey90
NEMAjumbu9	ZKGKung1	.01	grey90
NFKBiya7	NGTMunken3	.01	grey90
NFKBiya7	NINMundabli4	.01	grey90
NFKBiya7	NJNBiya6	.01	grey90
NFKBiya7	NJSKung4	.01	grey90
NFKBiya7	NMAAbar1	.01	grey90
NFKBiya7	NMNMundabli3	.01	grey90
NFKBiya7	NMSMissong4	.01	grey90
NFKBiya7	NNBBuu3	.01	grey90
NFKBiya7	NSFBiya5	.01	grey90
NFKBiya7	NUNMunken4	.01	grey90
NFKBiya7	NVBAbar7	.01	grey90
NFKBiya7	NVIAjumbu1	.01	grey90
NFKBiya7	TELKoshin4	.01	grey90
NFKBiya7	TNTMunken2	.01	grey90
NFKBiya7	WCANgun1	.01	grey90
NFKBiya7	ZKGKung1	.01	grey90
NGTMunken3	NINMundabli4	.01	grey90
NGTMunken3	NJNBiya6	.01	grey90
NGTMunken3	NJSKung4	.01	grey90
NGTMunken3	NMAAbar1	.01	grey90
NGTMunken3	NMNMundabli3	.01	grey90
NGTMunken3	NMSMissong4	.01	grey90
NGTMunken3	NNBBuu3	.01	grey90
NGTMunken3	NSFBiya5	.01	grey90
NGTMunken3	NUNMunken4	.01	grey90
NGTMunken3	NVBAbar7	.01	grey90
NGTMunken3	NVIAjumbu1	.01	grey90
NGTMunken3	TELKoshin4	.01	grey90
NGTMunken3	TNTMunken2	.01	grey90
NGTMunken3	WCANgun1	.01	grey90
NGTMunken3	ZKGKung1	.01	grey90
NINMundabli4	NJNBiya6	.01	grey90
NINMundabli4	NJSKung4	.01	grey90
NINMundabli4	NMAAbar1	16	fffff
NINMundabli4	NMNMundabli3	38.0	grey30
NINMundabli4	NMSMissong4	.01	grey90
NINMundabli4	NNBBuu3	49	red
NINMundabli4	NSFBiya5	.01	grey90
NINMundabli4	NUNMunken4	.01	grey90
NINMundabli4	NVBAbar7	17	fffff
NINMundabli4	NVIAjumbu1	.01	grey90
NINMundabli4	TELKoshin4	.01	grey90
NINMundabli4	TNTMunken2	.01	grey90
NINMundabli4	WCANgun1	.01	grey90
NINMundabli4	ZKGKung1	.01	grey90
NJNBiya6	NJSKung4	.01	grey90
NJNBiya6	NMAAbar1	.01	grey90
NJNBiya6	NMNMundabli3	.01	grey90
NJNBiya6	NMSMissong4	.01	grey90
NJNBiya6	NNBBuu3	.01	grey90
NJNBiya6	NSFBiya5	.01	grey90
NJNBiya6	NUNMunken4	.01	grey90
NJNBiya6	NVBAbar7	.01	grey90
NJNBiya6	NVIAjumbu1	.01	grey90
NJNBiya6	TELKoshin4	.01	grey90
NJNBiya6	TNTMunken2	.01	grey90
NJNBiya6	WCANgun1	.01	grey90
NJNBiya6	ZKGKung1	.01	grey90
NJSKung4	NMAAbar1	.01	grey90
NJSKung4	NMNMundabli3	.01	grey90
NJSKung4	NMSMissong4	.01	grey90
NJSKung4	NNBBuu3	.01	grey90
NJSKung4	NSFBiya5	.01	grey90
NJSKung4	NUNMunken4	.01	grey90
NJSKung4	NVBAbar7	.01	grey90
NJSKung4	NVIAjumbu1	.01	grey90
NJSKung4	TELKoshin4	.01	grey90
NJSKung4	TNTMunken2	.01	grey90
NJSKung4	WCANgun1	.01	grey90
NJSKung4	ZKGKung1	.01	grey90
NMAAbar1	NMNMundabli3	13	purple
NMAAbar1	NMSMissong4	.01	grey90
NMAAbar1	NNBBuu3	40	blue
NMAAbar1	NSFBiya5	.01	grey90
NMAAbar1	NUNMunken4	.01	grey90
NMAAbar1	NVBAbar7	33.0	grey30
NMAAbar1	NVIAjumbu1	.01	grey90
NMAAbar1	TELKoshin4	.01	grey90
NMAAbar1	TNTMunken2	.01	grey90
NMAAbar1	WCANgun1	.01	grey90
NMAAbar1	ZKGKung1	.01	grey90
NMNMundabli3	NMSMissong4	.01	grey90
NMNMundabli3	NNBBuu3	54	red
NMNMundabli3	NSFBiya5	.01	grey90
NMNMundabli3	NUNMunken4	.01	grey90
NMNMundabli3	NVBAbar7	14	fffff
NMNMundabli3	NVIAjumbu1	.01	grey90
NMNMundabli3	TELKoshin4	.01	grey90
NMNMundabli3	TNTMunken2	.01	grey90
NMNMundabli3	WCANgun1	.01	grey90
NMNMundabli3	ZKGKung1	.01	grey90
NMSMissong4	NNBBuu3	.01	grey90
NMSMissong4	NSFBiya5	.01	grey90
NMSMissong4	NUNMunken4	.01	grey90
NMSMissong4	NVBAbar7	.01	grey90
NMSMissong4	NVIAjumbu1	.01	grey90
NMSMissong4	TELKoshin4	.01	grey90
NMSMissong4	TNTMunken2	.01	grey90
NMSMissong4	WCANgun1	.01	grey90
NMSMissong4	ZKGKung1	.01	grey90
NNBBuu3	NSFBiya5	.01	grey90
NNBBuu3	NUNMunken4	.01	grey90
NNBBuu3	NVBAbar7	43	blue
NNBBuu3	NVIAjumbu1	.01	grey90
NNBBuu3	TELKoshin4	.01	grey90
NNBBuu3	TNTMunken2	.01	grey90
NNBBuu3	WCANgun1	.01	grey90
NNBBuu3	ZKGKung1	.01	grey90
NSFBiya5	NUNMunken4	.01	grey90
NSFBiya5	NVBAbar7	.01	grey90
NSFBiya5	NVIAjumbu1	.01	grey90
NSFBiya5	TELKoshin4	.01	grey90
NSFBiya5	TNTMunken2	.01	grey90
NSFBiya5	WCANgun1	.01	grey90
NSFBiya5	ZKGKung1	.01	grey90
NUNMunken4	NVBAbar7	.01	grey90
NUNMunken4	NVIAjumbu1	.01	grey90
NUNMunken4	TELKoshin4	.01	grey90
NUNMunken4	TNTMunken2	.01	grey90
NUNMunken4	WCANgun1	.01	grey90
NUNMunken4	ZKGKung1	.01	grey90
NVBAbar7	NVIAjumbu1	.01	grey90
NVBAbar7	TELKoshin4	.01	grey90
NVBAbar7	TNTMunken2	.01	grey90
NVBAbar7	WCANgun1	.01	grey90
NVBAbar7	ZKGKung1	.01	grey90
NVIAjumbu1	TELKoshin4	.01	grey90
NVIAjumbu1	TNTMunken2	.01	grey90
NVIAjumbu1	WCANgun1	.01	grey90
NVIAjumbu1	ZKGKung1	.01	grey90
TELKoshin4	TNTMunken2	.01	grey90
TELKoshin4	WCANgun1	.01	grey90
TELKoshin4	ZKGKung1	.01	grey90
TNTMunken2	WCANgun1	.01	grey90
TNTMunken2	ZKGKung1	.01	grey90
WCANgun1	ZKGKung1	.01	grey90
