ID	Concept	Doculect	Value	Tokens
10463	grasshopper	NVIAjumbu1	kə̀mgbò / bə̀mgbò	k ə ³ m gb o ¹
10464	grasshopper	KMNAjumbu2	vǜnə́ / kə̀vǘnə́	v uʱ ¹ n ə ⁵
10465	grasshopper	KDCAjumbu10	kə̀ⁿgbʊ̀ / bə̀ⁿgbʊ̀	k ə ¹ n gb ʊ ¹
10466	grasshopper	NNBBuu3	kə̀ⁿgáːmə́ / bə̀ⁿgáːmə́	k ə ¹ n g aː ⁵ m ə ⁵
10467	grasshopper	MNJBuu4	kə̀ⁿgáːmə́ / bə̀ⁿgáːmə́	k ə ¹ n g aː ⁵ m ə ⁵
10468	grasshopper	KEMBuu1	kə̀ŋgáːmə́ / bə̀ŋgáːmə́	k ə ¹ ŋ g aː ⁵ m ə ⁵
10469	grasshopper	KCYBuu2	fə̀ŋgáːmə́ / bə̀ŋgáːmə́	f ə ¹ ŋ g aː ⁵ m ə ⁵
10470	grasshopper	KHKFang12	ⁿgíŋ / ⁿgíŋⁿgə́lə̀	n g i ⁵ ŋ
10471	grasshopper	DPNFang13	ⁿgíŋⁿgə́lə̀ / bə̀ⁿgíŋⁿgə́lə̀	n g i ⁵ ŋ n g ə ⁵ l ə ¹
10472	grasshopper	KDVFang1	ŋgɪ́ŋgə́lə̄ / bə̀ŋgɪ́ŋgə́lə̄	ŋ g ɪ ⁵ ŋ g ə ⁵ l ə ³
10473	grasshopper	JGYKoshin3	kə́tâɲ / bə́ntâɲ	k ə ⁵ t a ⁵¹ ɲ
10474	grasshopper	TELKoshin4	kə́ntâɲ / bə́ntâɲ	k ə ⁵ n t a ⁵¹ ɲ
10475	grasshopper	MRYKoshin2	ø /  bə̀kǽ	b ə ¹ k æ ⁵
10476	grasshopper	KCSKung3	kə́tsú / ùtsú	k ə ⁵ ts u ¹
10477	grasshopper	NJSKung4	kə́tsʊ᷇~kə́tsʊ́ / sə̀tsʊ᷇ː~ʊ́tsʊ́	k ə ⁵ ts ʊ ⁵³
10478	grasshopper	ZKGKung1	kə́tsú / ʊ́tsú	k ə ⁵ ts u ¹
10479	grasshopper	BNMKung2	kə́tsú / ʊ́tsú	k ə ⁵ ts u ¹
10480	grasshopper	NMNMundabli3	tʷôm / tʷôm	tʷ o ⁵¹ m
10481	grasshopper	CENMundabli2	tʷɥôɦm / tɥòɦmbóɦ	tʷ ɥ o ⁵¹ ɦ m
10482	grasshopper	LFNMundabli1	kpɨ́kpǎː / kpɨ́kpǎːbō	kp ɨ ⁵ kp aː ¹⁵
10483	grasshopper	NINMundabli4	kpúkpaɑ̄ ~twòːm / kpúkpābó ~twòːmbó	kp u ¹ kp a ³ ɑ ³
10484	grasshopper	NGTMunken3	àndʒámə́ / bìndʒámə́	a ¹ n dʒ a ⁵ m ə ⁵
10485	grasshopper	NUNMunken4	àndʒámə́ / bìndʒámə́~mùndʒámə́	a ¹ n dʒ a ⁵ m ə ⁵
10486	grasshopper	NEAMunken1	àndʒáːmə́ / bìndʒáːmə́	a ¹ n dʒ aː ⁵ m ə ⁵
10487	grasshopper	TNTMunken2	àndʒáːmə́ / bìndʒáːmə́	a ¹ n dʒ aː ⁵ m ə ⁵
10488	grasshopper	MCANgun3	ʊ̀fʷɛ́n~ʊ̀fʲɛ́n~ / kə̀ʊ́fʷɛ́n~àfʲɛ́n	ʊ ¹ fʷ ɛ ⁵ n
10489	grasshopper	KBMNgun4	kə̀ⁿfáːm / bìⁿfáːm	k ə ¹ n f aː ⁵ m
10490	grasshopper	WCANgun1	kə̀mfám / bìmfám	k ə ³ m f a ⁵ m
10491	grasshopper	AOMNgun2	kə̀mfáːm / bìmfáːm	k ə ³ m f aː ⁵ m
10492	grasshopper	APBMumfu1	ta᷇ːn / tāːnbə́	t aː ⁵³ n
10493	grasshopper	BKBMashi2	àkɔ́ŋ / bìkɔ́ŋ	a ¹ k ɔ ⁵ ŋ
10494	grasshopper	KFKMashi1	ákɔ́ŋ / bìkɔ́ŋ	a ⁵ k ɔ ⁵ ŋ
10495	grasshopper	ABSMissong1	kɪ́wɛ᷇ː / bíwɛ᷇ː	k ɪ ⁵ w ɛː ⁵³
10496	grasshopper	AGAMissong2	kɪ́wɛ᷇ː / bíwɛ᷇ːbí	k ɪ ⁵ w ɛː ⁵³
10513	cricket	NVBAbar7	ɪ̀ⁿdʒìndʒàŋ / ɪ̀ⁿdʒíⁿdʒáŋə́kì	ɪ ¹ ⁿd ʒ i ¹ n dʒ a ¹ ŋ
10514	cricket	ECLAbar8	ɪ̀ⁿdʒìⁿdʒàŋ / kíⁿdʒíⁿdʒáŋō	ɪ ¹ ⁿd ʒ i ¹ ⁿd ʒ a ¹ ŋ
10515	cricket	NMAAbar1	ìdʒìndʒàŋ / kɪ́ndʒíndʒáŋō	i ¹ dʒ i ¹ n dʒ a ¹ ŋ
10516	cricket	NACAbar2	ìndʒìndʒàŋ / kɪ̀ndʒíndʒáŋō	i ¹ n dʒ i ¹ n dʒ a ¹ ŋ
10517	cricket	NEMAjumbu9	dzàŋ / dzâŋ~kə́dzâŋnə̀	d z a ¹ ŋ
10518	cricket	NVIAjumbu1	dzàŋ / kə́dzáŋlə̄~àdzàŋ	d z a ¹ ŋ
10519	cricket	KMNAjumbu2	dzàŋ / kə́dzâːŋlə̀	d z a ¹ ŋ
10520	cricket	KDCAjumbu10	dzàŋ / kə́dzâːnə̀	d z a ¹ ŋ
10521	cricket	NNBBuu3	dʒʲɛ̂n~dʒʲɛ̀ŋ / kə́dʒʲɛ̂ntə́~dʒʲɛ᷇ŋ~dʒʲɛ᷇ŋɛ́	dʒ j ɛ ⁵¹ n
10522	cricket	MNJBuu4	dʒʲɛ̂ŋ / kə́dʒʲɛ᷇ːŋtə́	dʒ j ɛ ⁵¹ ŋ
10523	cricket	KEMBuu1	dʒyə̀ŋ~dʒyɛ̀ŋ / kə́dʒyə᷇ːŋtə́~kə́dʒyɛ̂ŋtə́	dʒ j ə ¹ ŋ
10524	cricket	KCYBuu2	dʒyə̀ŋ /ə́dʒyə̂ŋ	dʒ j ə ¹ ŋ
10525	cricket	KHKFang12	dzə̀ŋ / dzə́ŋkə́	d z ə ¹ ŋ
10526	cricket	DPNFang13	dzə̀ŋkə́ / dzə́ŋkə́	d z ə ¹ ŋ k ə ⁵
10527	cricket	KDVFang1	dzə̀ŋkə́ / dzə́ŋkə́	d z ə ¹ ŋ k ə ⁵
10528	cricket	JGYKoshin3	ǹⁿdzə̀ŋə̀ / ńⁿdzə́ŋə̀	n ¹ ⁿd z ə ¹ ŋ ə ¹
10529	cricket	TELKoshin4	ǹ̩zə̀ŋə̀ / ń̩zə́ŋə̀	n ¹ z ə ¹ ŋ ə ¹
10530	cricket	MRYKoshin2	ndzə̀ŋə̀ /  tʃɔ̀ːbə̀ (bòtʃɔ̀ːbə̀)	n d z ə ¹ ŋ ə ¹
10531	cricket	KCSKung3	tsə̄ŋ / sə̀tsə̂ŋ	ts ə ³ ŋ
10532	cricket	NJSKung4	tsə́ŋ / sə̀tsə᷇ŋ	ts ə ⁵ ŋ
10533	cricket	ZKGKung1	tsɨ́ŋ / sə́tsə́ŋ	ts ɨ ⁵ ŋ
10534	cricket	BNMKung2	tsɨ́ŋ / sə́tsə́ŋ	ts ɨ ⁵ ŋ
10535	cricket	NMNMundabli3	dzə̀ŋ / dzə́ŋ	d z ə ¹ ŋ
10536	cricket	CENMundabli2	dzə̀ŋkə̀ / dzɨ̀ŋkə̀ː	d z ə ¹ ŋ k ə ¹
10537	cricket	LFNMundabli1	dzə̀ŋakà / dzə̀ŋkàyə́	d z ə ¹ ŋ a ³ k a ¹
10538	cricket	NINMundabli4	dzə̀ŋkà / dzə̀ŋkàyə́	d z ə ¹ ŋ k a ¹
10539	cricket	NGTMunken3	ɪ̀ndʒìndʒàŋ / kìndʒáŋā~kìndʒã́ã́	ɪ ¹ n dʒ i ¹ n dʒ a ¹ ŋ
10540	cricket	NUNMunken4	ʃìndʒàŋ / mʊ̀ndʒǎŋ	ʃ i ¹ n dʒ a ¹ ŋ
10541	cricket	NEAMunken1	àndʒáːmə́ / bìndʒáːmə́	a ¹ n dʒ aː ⁵ m ə ⁵
10542	cricket	TNTMunken2	ìdʒìnndʒàŋ / kìndʒìndʒáŋə̄	i ¹ dʒ i ¹ n n dʒ a ¹ ŋ
10543	cricket	MCANgun3	ɪ̀dʒìndʒàŋ/kə̀dʒìⁿdʒáŋə̄~àdʒìⁿdʒáŋə̄	ɪ ¹ dʒ i ¹ n dʒ a ¹ ŋ
10544	cricket	KBMNgun4	ɪ̀dʒɪ̀ⁿdʒàŋ / kə̀dʒìⁿdʒàŋ~àdʒìⁿdʒàŋ	ɪ ¹ dʒ ɪ ¹ ⁿd ʒ a ¹ ŋ
10545	cricket	WCANgun1	ɪ̀dʒìndʒàŋ / kə̀ndʒíndʒáŋə23	ɪ ¹ dʒ i ¹ n dʒ a ¹ ŋ
10546	cricket	AOMNgun2	ɪ̀dʒìndʒàŋ / kə́ndʒíndʒáŋə́	ɪ ¹ dʒ i ¹ n dʒ a ¹ ŋ
10547	cricket	APBMumfu1	gyə̀ŋkàː / gyə̀ŋkàːyə́	g j ə ¹ ŋ k aː ¹
10548	cricket	DNMMumfu2	gìŋkàː~gìŋkà / gìŋkàːbə́~gìŋkà	g i ¹ ŋ k aː ¹
10549	cricket	BKBMashi2	ǹdzê / ńdzê	n ¹ d z e ⁵¹
10550	cricket	KFKMashi1	dzzə̄ / dzzə̂	d z z ə ³
10551	cricket	ABSMissong1	ɪ̀dʒə̀ŋ / kìdʒə́ŋnə̄	ɪ ¹ dʒ ə ¹ ŋ
10552	cricket	AGAMissong2	ɪ̀dʒə̀ŋ / kìdʒə́ŋnə̄	ɪ ¹ dʒ ə ¹ ŋ
10587	spider	NVBAbar7	ɪ̀dǎː / ɪ́da᷇ːkî	ɪ ¹ d aː ¹⁵
10588	spider	ECLAbar8	ɪ̀dǎː / kɪ́dáːlō	ɪ ¹ d aː ¹⁵
10589	spider	NMAAbar1	ìdǎː / kída᷇ː	i ¹ d aː ¹⁵
10590	spider	NACAbar2	ìdǎː / kídǎː	i ¹ d aː ¹⁵
10591	spider	NEMAjumbu9	ⁿkʲáŋə́kʷʊ̌ːkʊ̀ / àⁿkʲáŋə́kʷʊ̌ːkʊ̀	n kʲ a ⁵ ŋ ə ⁵ kʷ ʊː ¹⁵ k ʊ ¹
10592	spider	KDCAjumbu10	ⁿkâmsə́ / àⁿkâmsə́	n k a ⁵¹ m s ə ⁵
10593	spider	NNBBuu3	ʃàŋ~bîːʃǎŋ / kə́ʃâŋtə́~bîːʃǎːŋ	ʃ a ¹ ŋ
10594	spider	MNJBuu4	bîːʃǎːŋ / dzɪ̂ːʃǎːŋ	b iː ⁵¹ ʃ aː ¹⁵ ŋ
10595	spider	KCYBuu2	bîːʃǎŋ / bə́bîːʃǎŋ	b iː ⁵¹ ʃ a ¹⁵ ŋ
10596	spider	KHKFang12	sàŋ / sáŋ	s a ¹ ŋ
10597	spider	DPNFang13	sàŋ / sáŋ	s a ¹ ŋ
10598	spider	KDVFang1	sàŋ / sáŋ	s a ¹ ŋ
10599	spider	JGYKoshin3	fʲàŋ / fʲâŋ	fʲ a ¹ ŋ
10600	spider	TELKoshin4	fʲàŋ / fʲâŋ	fʲ a ¹ ŋ
10601	spider	MRYKoshin2	ø /  tsə́m	ts ə ⁵ m
10602	spider	KCSKung3	kə̀tsàŋə́tfø̀tfø̀ / ùtsàŋə́tfø̀tfø̀	k ə ¹ ts a ¹ ŋ ə ⁵ t f ø ¹ t f ø ¹
10603	spider	NJSKung4	kə̀tsàŋápfə̀pfə̀ / ʊ̀tsàŋápfə̀pfə̀	k ə ¹ ts a ¹ ŋ a ⁵ p f ə ¹ p f ə ¹
10604	spider	NMNMundabli3	sìsìáŋ / sìsíáŋ	s i ¹ s i ¹ a ⁵ ŋ
10605	spider	CENMundabli2	sìsǎːŋ / sìsáŋ	s i ¹ s aː ¹⁵ ŋ
10606	spider	LFNMundabli1	sɨ̀sǎŋ / sɨ̀sáŋyə̄	s ɨ ¹ s a ¹⁵ ŋ
10607	spider	NINMundabli4	sìsǎːŋ / sìsáŋyə́	s i ¹ s aː ¹⁵ ŋ
10608	spider	NGTMunken3	ʊ́dálə̄ / kídálə̄	ʊ ⁵ d a ⁵ l ə ³
10609	spider	NUNMunken4	ɪ̀dàʃə́ŋ / kìdàʃə́ŋ	ɪ ¹ d a ¹ ʃ ə ⁵ ŋ
10610	spider	NEAMunken1	ʊ́dâːlə́ / ø	ʊ ⁵ d aː ⁵¹ l ə ⁵
10611	spider	TNTMunken2	ɪ̀dàʃə́ŋ / kìdâʃə̄ŋ	ɪ ¹ d a ¹ ʃ ə ⁵ ŋ
10612	spider	MCANgun3	kə̀kʷɔ̀bə̀~àkʷɔ̀bə̀/bìkʷɔ̀bə̀~ɪ̀kʷɔ̀bə̀	k ə ¹ kʷ ɔ ¹ b ə ¹
10613	spider	KBMNgun4	ʊ̀dâá / ádâá~ɪ́dàâ	ʊ ¹ d a ⁵¹ a ⁵
10614	spider	WCANgun1	ìdǎː / kə́da᷇ː	i ¹ d aː ¹⁵
10615	spider	APBMumfu1	ʃīʃāŋ / ʃīʃâŋyə̌	ʃ i ³ ʃ a ³ ŋ
10616	spider	BKBMashi2	mbʊ̀mbʊ̌ / bʊ̀mbʊ̀mbʊ̌	m b ʊ ³ m b ʊ ¹⁵
10617	spider	KFKMashi1	mbʊ̀mbʊ̌ / bʊ̀mbʊ̀mbʊ̌	m b ʊ ³ m b ʊ ¹⁵
10618	spider	ABSMissong1	ʊ́dáːlə̄ / ídáːlə̄	ʊ ⁵ d aː ⁵ l ə ³
10619	spider	AGAMissong2	kìfàhà / bífáhá	k i ¹ f a ¹ h a ¹
10812	termite	NVBAbar7	kə̀ⁿdʒíⁿdʒə́ŋ~ⁿdʒíⁿdʒə́ŋ/ ⁿdʒíⁿdʒə́ŋ~bìⁿdʒíⁿdʒə́ŋ	k ə ¹ ⁿd ʒ i ⁵ ⁿd ʒ ə ⁵ ŋ
10813	termite	ECLAbar8	ⁿbʷòɪ̀zàm / bʷìⁿbʷòɪ̀zàm	ⁿbʷ o ¹ ɪ ¹ z a ³ m
10814	termite	NEMAjumbu9	kə̀ⁿdʒìɲ / bə̀ⁿdʒìɲ	k ə ¹ ⁿd ʒ i ¹ ɲ
10815	termite	NVIAjumbu1	kə̀ndʒìn / bə̀ndʒìn	k ə ¹ n dʒ i ¹ n
10816	termite	KMNAjumbu2	kə̀ndʒìɲ / bə̀ndʒìn	k ə ¹ n dʒ i ¹ ɲ
10817	termite	KDCAjumbu10	kə́ⁿdʒîn / bə́ⁿdʒîn	k ə ⁵ ⁿd ʒ i ⁵¹ n
10818	termite	NNBBuu3	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː	f ə ¹ n g ɔː ⁵¹
10819	termite	MNJBuu4	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː	f ə ¹ n g ɔː ⁵¹
10820	termite	KEMBuu1	ʃyə́kə́ / kə́ʃyə́kə́nə́	ʃ j ə ⁵ k ə ⁵
10821	termite	KHKFang12	dzɘ̌ɣ / dzɘ̌:ɣ	d z ɘ ¹⁵ ɣ
10822	termite	DPNFang13	dzə̌ːɣ / dzə́ɣ	d z əː ¹⁵ ɣ
10823	termite	JGYKoshin3	ⁿgbʊ̀ ~ ǹtʃɔ̌ː / bə̀ⁿgbʊ̀ ~ bɛ̀ntʃɔ̌ː	n gb ʊ ¹
10824	termite	TELKoshin4	gɣə́ / tə̄gɣə́	g ɣ ə ⁵
10825	termite	KCSKung3	ɪ̀kə́ʲ / sə̀kə́ʲ	ɪ ¹ k ə ⁵ j
10826	termite	NJSKung4	ɪ̀kə́ɪ́~ɪ́kéʲ / sə̀kə́ɪ́~sə̀kéʲ	ɪ ¹ k ə ⁵ ɪ ⁵
10827	termite	NMNMundabli3	ʃə̄ŋgə̄lə̄ / ʃə̄ŋgə̄lə̄	ʃ ə ³ ŋ g ə ³ l ə ³
10828	termite	CENMundabli2	ʃə́ŋŋgə́ / ʃə́ŋŋgə́lə́	ʃ ə ⁵ ŋ ŋ g ə ⁵
10829	termite	LFNMundabli1	ø ʃə́ŋgə́lə́ / ʃə̄ŋgə̄lə̄bɔ́	ø ³ ʃ ə ⁵ ŋ g ə ⁵ l ə ⁵
10830	termite	NINMundabli4	ʃə́ŋə́lə̄ / ʃə̄ŋgə̄lə́	ʃ ə ⁵ ŋ ə ⁵ l ə ³
10831	termite	NGTMunken3	ɪ̀zó / bìzólə́	ɪ ¹ z o ⁵
10832	termite	NUNMunken4	ázó ~ ɪ̀zó / bìzó~ɪ́zó	a ⁵ z o ⁵
10833	termite	NEAMunken1	àzə̀zólə́ / bìzə̀zóːlə́	a ¹ z ə ¹ z o ⁵ l ə ⁵
10834	termite	TNTMunken2	àdzə̀zɔ́ːlə́ / bìdzə̀zɔ́ːlə́	a ¹ d z ə ¹ z ɔː ⁵ l ə ⁵
10835	termite	MCANgun3	kə̀kʊ̀kʷɛ́~àkʊ̀kʷɛ́ / bìkʊ̀kʷɛ́	k ə ¹ k ʊ ¹ kʷ ɛ ⁵
10836	termite	KBMNgun4	kə̀zʊ̀zó /bìzʊ̀zó	k ə ¹ z ʊ ¹ z o ⁵
10837	termite	WCANgun1	fyèázə́zɔ́ ~ fyězə́zɔ́ / mwèzə́zɔ́ ~ mwèázə́zɔ́	f j e ¹ a ⁵ z ə ⁵ z ɔ ⁵
10838	termite	APBMumfu1	dzɔ̄ː / dzɔ̄ːyə́	d z ɔː ³
10839	termite	DNMMumfu2	zɔ̄l / zɔ̄lyə́	z ɔ ³ l
10840	termite	BKBMashi2	ɲ́ɲɪ́ ~ɲɪ́ / ø	ɲ ⁵ ɲ ɪ ⁵
10841	termite	KFKMashi1	ní / ø	n i ⁵
10842	termite	ABSMissong1	kìndɛ̌ɛ̄ / bìndɛ̌ɛ̄	k i ¹ n d ɛ ¹⁵ ɛ ³
10843	termite	AGAMissong2	kɪ̀ndɛ᷇ː / bìndɛ᷇ː	k ɪ ¹ n d ɛː ⁵³
10844	wingless termite	NVBAbar7	ʃìŋʃɔ́hɔ́dʒí / mʊ̀nʃɔ́hɔ́dʒí	ʃ i ¹ ŋ ʃ ɔ ⁵ h ɔ ⁵ dʒ i ⁵
10845	wingless termite	ECLAbar8	kə̀ⁿdʒìⁿdʒə́ŋ / bìⁿdʒìⁿdʒə́ŋ	k ə ¹ ⁿd ʒ i ¹ ⁿd ʒ ə ⁵ ŋ
10846	wingless termite	NEMAjumbu9	zá / záyə̄	z a ⁵
10847	wingless termite	NVIAjumbu1	zá / àzá~ə̀zá	z a ⁵
10848	wingless termite	KMNAjumbu2	zá / kə̀zá	z a ⁵
10849	wingless termite	KDCAjumbu10	zá / kə́záːlə́	z a ⁵
10850	wingless termite	NNBBuu3	fə̀ⁿkxâ / mə̀ⁿkxâ	f ə ¹ n kx a ⁵¹
10851	wingless termite	MNJBuu4	ʃíkə́ / kə́ʃíkə̄nə̄	ʃ i ⁵ k ə ⁵
10852	wingless termite	KEMBuu1	ʃíkə́ / kə́ʃíkə́nə́	ʃ i ⁵ k ə ⁵
10853	wingless termite	KHKFang12	gìŋ / bə́gíŋkə̄	g i ¹ ŋ
10854	wingless termite	DPNFang13	sì / sí	s i ¹
10855	wingless termite	JGYKoshin3	ʃí / ʃīyə̂	ʃ i ⁵
10856	wingless termite	TELKoshin4	ʃí / ø	ʃ i ⁵
10857	wingless termite	KCSKung3	kə̀séséʔè / ʊ̀séséʔè	k ə ¹ s e ⁵ s e ⁵ ʔ e ¹
10858	wingless termite	NJSKung4	ɪ̀séséʔē ~ kə́séséʔē / ʊ̀séséʔē	ɪ ¹ s e ⁵ s e ⁵ ʔ e ³
10859	wingless termite	NMNMundabli3	sʲɛ̄ / sʲɛ̄	s j ɛ ³
10860	wingless termite	CENMundabli2	sʲɛ́ɦ / sʲɛ́ɦ	s j ɛ ⁵ ɦ
10861	wingless termite	LFNMundabli1	sīɛ̄ / sīɛ̄yə́ ~sīɛ̄	s i ³ ɛ ³
10862	wingless termite	NINMundabli4	sīɛ̄ɦ / sīɛ̄ɦyə́	s i ³ ɛ ³ ɦ
10863	wingless termite	NGTMunken3	ɪ̀dʒə̀bə̀~ɪ̀ʒə̀bə̀ / kìdʒə̀bə̀	ɪ ¹ dʒ ə ¹ b ə ¹
10864	wingless termite	NUNMunken4	ŋ̀kàmzǒ / bìŋkàmzǒ	ŋ ¹ k a ³ m z o ¹⁵
10865	wingless termite	NEAMunken1	ɪ̀ʒə̀bə̀ / ø	ɪ ¹ ʒ ə ¹ b ə ¹
10866	wingless termite	TNTMunken2	ɪ̀dʒàbbə̀ / kìdʒàbbə̀	ɪ ¹ dʒ a ¹ b b ə ¹
10867	wingless termite	MCANgun3	ⁿkpɛ́ / bìⁿkpɛ́	n kp ɛ ⁵
10868	wingless termite	KBMNgun4	ⁿkpɛ́ / bɛ̀ⁿkpɛ́	n kp ɛ ⁵
10869	wingless termite	WCANgun1	fyězə́zɔ́ ~fìmkpɛ᷇ː / mwèázə́zɔ́ ~m̄kpɛ᷇ː	f j e ¹⁵ z ə ⁵ z ɔ ⁵
10870	wingless termite	AOMNgun2	mɨ̀ŋkpɛ̂ / ø	m ɨ ¹ ŋ kp ɛ ⁵¹
10871	wingless termite	APBMumfu1	ʃák / ʃākyə̄	ʃ a ⁵ k
10872	wingless termite	DNMMumfu2	ʃák / ʃākyə́~ʃàk	ʃ a ⁵ k
10873	wingless termite	BKBMashi2	ʃə̄k / ø	ʃ ə ³ k
10874	wingless termite	KFKMashi1	ʃə̄k / ø	ʃ ə ³ k
10875	wingless termite	AGAMissong2	ɪ́zʊ́ŋ / ɪ́zʊ́ŋíyí	ɪ ⁵ z ʊ ⁵ ŋ
10896	caterpillar	NVBAbar7	kə̀də́llō / ɪ́də́lə́bî	k ə ¹ d ə ⁵ l l o ³
10897	caterpillar	ECLAbar8	kə́dɛ́lō / bídɛ́lō	k ə ⁵ d ɛ ⁵ l o ³
10898	caterpillar	NMAAbar1	kédélō / bídélō	k e ⁵ d e ⁵ l o ³
10899	caterpillar	NACAbar2	kə́dɛ́lō / bídɛ́lō	k ə ⁵ d ɛ ⁵ l o ³
10900	caterpillar	NEMAjumbu9	ⁿgɔ̀ŋⁿgɔ̀ŋ / àⁿgɔ̀ŋⁿgɔ̀ŋ	n g ɔ ¹ ŋ n g ɔ ¹ ŋ
10901	caterpillar	NVIAjumbu1	ŋgɔ̀ŋŋgɔ̀ŋ / àŋgɔ̀ŋŋgɔ̀ŋ	ŋ g ɔ ¹ ŋ ŋ g ɔ ¹ ŋ
10902	caterpillar	KMNAjumbu2	fə̀ŋgɔ̀ŋŋgɔ̀ŋ / m̀ŋgɔ̀ŋŋgɔ̀ŋ	f ə ¹ ŋ g ɔ ¹ ŋ ŋ g ɔ ¹ ŋ
10903	caterpillar	KDCAjumbu10	kə́ⁿtsə́ŋtsə́ŋ / bə́ⁿtsə́ŋtsə́ŋ	k ə ⁵ ⁿt s ə ⁵ ŋ ts ə ⁵ ŋ
10904	caterpillar	NNBBuu3	kə́də́lə́ / bə́də́lə́	k ə ⁵ d ə ⁵ l ə ⁵
10905	caterpillar	MNJBuu4	dʒèːlə́ / kə̀dʒèːlə́	dʒ eː ¹ l ə ⁵
10906	caterpillar	KEMBuu1	kə́də̂lə́ / bə́də́lə́	k ə ⁵ d ə ⁵¹ l ə ⁵
10907	caterpillar	KCYBuu2	kə́də́lə̄ / bə́də́lə̄	k ə ⁵ d ə ⁵ l ə ³
10908	caterpillar	KHKFang12	kə̀mèmê / bə̀mèmê	k ə ³ m e ³ m e ⁵¹
10909	caterpillar	DPNFang13	kə̀mɪ̀mɪ̂ / bə̀mɪ̀mɪ̂	k ə ³ m ɪ ³ m ɪ ⁵¹
10910	caterpillar	KDVFang1	kə̀méːmê / bə̀méːmə̂	k ə ³ m eː ⁵ m e ⁵¹
10911	caterpillar	KJSFang2	kə̀mɪ̀mɪ̂ / bə̀mɪ̀mɪ̂	k ə ³ m ɪ ³ m ɪ ⁵¹
10912	caterpillar	JGYKoshin3	kə̀màmá / bə̀màmá	k ə ³ m a ³ m a ⁵
10913	caterpillar	TELKoshin4	kə̀màmâ / bə̀màmâ	k ə ³ m a ³ m a ⁵¹
10914	caterpillar	MRYKoshin2	ø /  bə̀kʷàʃì	b ə ¹ kʷ a ¹ ʃ i ¹
10915	caterpillar	KCSKung3	ŋgɔ̀ŋŋgɔ̀ŋ / sə̀ŋgɔ̀ŋŋgɔ̀ŋ	ŋ g ɔ ¹ ŋ ŋ g ɔ ¹ ŋ
10916	caterpillar	NJSKung4	ŋgɔ̀ŋŋgɔ̀ŋ / sə́ŋgɔ̀ŋŋgɔ̀ŋ	ŋ g ɔ ¹ ŋ ŋ g ɔ ¹ ŋ
10917	caterpillar	ZKGKung1	ŋgɔ̀ŋgɔ̀ŋ / sə́ŋgɔ̀ŋgɔ̀ŋ	ŋ g ɔ ¹ ŋ g ɔ ¹ ŋ
10918	caterpillar	BNMKung2	ŋgɔ̀ŋgɔ̀ŋ / sə́ŋgɔ̀ŋgɔ̀ŋ	ŋ g ɔ ¹ ŋ g ɔ ¹ ŋ
10919	caterpillar	NMNMundabli3	m̀màmǎ / m̀màmǎ	m m a ³ m a ¹⁵
10920	caterpillar	CENMundabli2	màmá / màmábóɦ	m a ³ m a ⁵
10921	caterpillar	LFNMundabli1	màmǎː / màmǎːbə́	m a ³ m aː ¹⁵
10922	caterpillar	NINMundabli4	màmǎː / mɑ̀mǎːbó	m a ³ m aː ¹⁵
10923	caterpillar	NGTMunken3	ɪ̀bìbʲə̀lə́ / kíbíbʲə́lə̄	ɪ ¹ b i ¹ b j ə ¹ l ə ⁵
10924	caterpillar	NUNMunken4	àdólə̄ / bìdólə̄	a ¹ d o ⁵ l ə ³
10925	caterpillar	NEAMunken1	àmbə̂mbə́ŋ / bìmbə̂mbə́ŋ	a ³ m b ə ⁵¹ m b ə ⁵ ŋ
10926	caterpillar	TNTMunken2	àdòlə̀ / bìdólə̄	a ¹ d o ¹ l ə ¹
10927	caterpillar	MCANgun3	kə̀dúlə̄~àdúlə̄ / bìdúlə̄~ɪ̀dúlə̄	k ə ¹ d u ¹ l ə ³
10928	caterpillar	KBMNgun4	kə̀dúlʊ̄ / bìdúlʊ̄	k ə ¹ d u ¹ l ʊ ³
10929	caterpillar	WCANgun1	kə́dúlø̄ / bídúlø̄	k ə ⁵ d u ¹ l ø ³
10930	caterpillar	AOMNgun2	kə́dúlʊ̄ / bídúlʊ̄	k ə ⁵ d u ¹ l ʊ ³
10931	caterpillar	APBMumfu1	mə̀mɛ̌ʔ / mə̀mɛ̀ʔbə́~mə̀mɛ̀ʔɛ́bə́	m ə ³ m ɛ ¹⁵ ʔ
10932	caterpillar	DNMMumfu2	kàtàpílà / kàtàpílàbə̌	k a ¹ t a ¹ p i ⁵ l a ¹
10933	caterpillar	BKBMashi2	ádʒúrə̄ / bídʒúrə̄	a ⁵ dʒ u ¹ r ə ³
10934	caterpillar	KFKMashi1	ádʒúlə̄ / bídʒúlə̄	a ⁵ dʒ u ¹ l ə ³
10935	caterpillar	ABSMissong1	kìdʊ́dʊ̂ː / bìdʊ́dʊ̂ː	k i ¹ d ʊ ⁵ d ʊː ⁵¹
10936	caterpillar	AGAMissong2	kɪ̀ŋkʊ̀nkʊ̀n / bìkʊ̀nkʊ̀n	k ɪ ¹ ŋ k ʊ ¹ n k ʊ ¹ n
10998	sky	NVBAbar7	ʊ̀bòlò / ɪ̀bòlòkì	ʊ ¹ b o ¹ l o ¹
