	air_1	animal_22	axe_55	bag_67	basket_105	bird_217	bitter leaf_219	book_303	breast_354	bridge_390	broom_409	camwood_428	cat_511	caterpillar_522	chief_582	child_599	corn_669	cow, cattle_683	crab_698	cricket_705	cup_739	cutlass_780	dance_820	deity, god, God_853	devil_871	dog_904	dust_989	ear_1008	eye_1056	faeces_1084	farm_1136	father_1148	fence_1202	fire_1215	fireside_1245	forest_1309	fowl_1356	fowl_1361	friend_1408	goat_1466	gong_1480	grass_1484	grave_1542	gun_1549	hailstone_1573	hair_1623	hand_1639	head_1659	headpad_1667	heart_1684	horse_1805	house_1806	intestine_1825	jaw_1866	ladder_1911	ladder_1904	leaf_1912	medicine_1943	monkey_1966	mother_2027	mouth_2049	name_2122	nose_2143	nose_2144	owl_2219	palm nut_2254	person_2427	pineapple_2453	place_2491	plantain_2539	potato_2605	raffia bamboo_2619	raffia bamboo_2637	rain_2658	road_2704	rope_2787	sand_2834	sand_2837	seed_2851	sheep_2902	sieve_2946	smoke_3013	soap_3080	song_3176	stomach_3276	stone_3317	stone_3315	toilet_3519	tongue_3585	tooth_3597	tree_3640	umbrella_3645	war_3690	war_3691	work (n)_3785	xylophone_3799	yam_3836
ear_1008	0.625	0.32608695652173914	0.6037735849056604	0.6585365853658537	0.5454545454545454	0.8	0.627906976744186	0.6444444444444445	0.6923076923076923	0.5	0.525	0.5	0.7073170731707317	0.6341463414634146	0.46938775510204084	0.660377358490566	0.55	0.5833333333333334	0.55	0.525	0.525	0.5	0.3673469387755102	0.6585365853658537	0.6829268292682927	0.525	0.625	0.0	0.525	0.7073170731707317	0.1320754716981132	0.42857142857142855	0.32653061224489793	0.6	0.4523809523809524	0.7804878048780488	0.525	0.2857142857142857	0.2641509433962264	0.55	0.5	0.6585365853658537	0.6346153846153846	0.5	0.2916666666666667	0.7073170731707317	0.675	0.55	0.6744186046511628	0.6274509803921569	0.6511627906976745	0.55	0.575	0.35555555555555557	0.5813953488372093	0.22	0.575	0.6818181818181818	0.2653061224489796	0.8085106382978723	0.55	0.55	0.55	0.20754716981132076	0.5	0.575	0.5	0.575	0.65	0.1320754716981132	0.4772727272727273	0.5	0.2	0.55	0.24	0.2641509433962264	0.4878048780487805	0.19230769230769232	0.425531914893617	0.48936170212765956	0.5	0.5918367346938775	0.9024390243902439	0.6041666666666666	0.825	0.6	0.2708333333333333	0.5	0.6792452830188679	0.7073170731707317	0.6341463414634146	0.8292682926829268	0.55	0.3	0.2978723404255319	0.5	0.65
eye_1056	0.7692307692307693	0.0	0.4666666666666667	0.53125	0.6896551724137931	0.37777777777777777	0.59375	0.375	0.4375	0.42424242424242425	0.9090909090909091	0.782608695652174	0.6451612903225806	0.5483870967741935	0.43243243243243246	0.4375	0.9545454545454546	0.5833333333333334	0.19444444444444445	0.9090909090909091	0.68	0.5769230769230769	0.11627906976744186	0.53125	0.6666666666666666	0.9090909090909091	0.7692307692307693	0.525	0.0	0.7	0.0	0.3076923076923077	0.022222222222222223	0.7307692307692307	0.2	0.35	0.9090909090909091	0.0	0.0	0.9545454545454546	0.175	0.6896551724137931	0.4666666666666667	0.5769230769230769	0.023809523809523808	0.7	0.7777777777777778	0.9545454545454546	0.5588235294117647	0.4222222222222222	0.4857142857142857	0.9545454545454546	0.6923076923076923	0.07692307692307693	0.75	0.0	0.9130434782608695	0.5277777777777778	0.0	0.43478260869565216	0.9545454545454546	0.9545454545454546	0.9545454545454546	0.0	0.64	0.76	0.8636363636363636	0.76	0.8076923076923077	0.0	0.5333333333333333	0.9523809523809523	0.0	0.9545454545454546	0.0	0.0	0.8260869565217391	0.0	0.23076923076923078	0.34210526315789475	0.4358974358974359	0.5128205128205128	0.5526315789473685	0.5675675675675675	0.5	0.875	0.0	0.7083333333333334	0.42857142857142855	0.7	0.5483870967741935	0.4	0.9545454545454546	0.0	0.13513513513513514	0.4642857142857143	0.8076923076923077
faeces_1084	0.8333333333333334	0.0851063829787234	0.6666666666666666	0.6111111111111112	0.5263157894736842	0.5777777777777777	0.7647058823529411	0.5609756097560976	0.625	0.4358974358974359	0.7	0.5625	0.7142857142857143	0.6285714285714286	0.47619047619047616	0.625	0.7333333333333333	0.5	0.2682926829268293	0.7	0.5454545454545454	0.47058823529411764	0.2391304347826087	0.7575757575757576	0.9666666666666667	0.7	0.8333333333333334	0.7073170731707317	0.7	0.0	0.19047619047619047	0.5	0.1	0.5882352941176471	0.275	0.575	0.7	0.17777777777777778	0.16326530612244897	0.7333333333333333	0.3333333333333333	0.9333333333333333	0.5306122448979592	0.47058823529411764	0.18181818181818182	0.8181818181818182	0.7272727272727273	0.7333333333333333	0.5897435897435898	0.43137254901960786	0.7428571428571429	0.7333333333333333	0.7666666666666667	0.3076923076923077	0.7058823529411765	0.13333333333333333	0.7096774193548387	0.7297297297297297	0.08333333333333333	0.5625	0.7333333333333333	0.7333333333333333	0.7333333333333333	0.17391304347826086	0.6666666666666666	0.6060606060606061	0.6666666666666666	0.7666666666666667	0.6470588235294118	0.19047619047619047	0.4473684210526316	0.6666666666666666	0.19047619047619047	0.7333333333333333	0.18181818181818182	0.09615384615384616	0.7	0.13043478260869565	0.29545454545454547	0.5	0.5116279069767442	0.7	0.7894736842105263	0.6341463414634146	0.6153846153846154	0.6875	0.0851063829787234	0.5625	0.6122448979591837	0.7647058823529411	0.6764705882352942	0.625	0.7333333333333333	0.0784313725490196	0.18604651162790697	0.47058823529411764	0.8666666666666667
farm_1136	0.0975609756097561	0.3225806451612903	0.4444444444444444	0.09090909090909091	0.09090909090909091	0.24489795918367346	0.19047619047619047	0.2558139534883721	0.3877551020408163	0.15	0.0	0.0	0.1111111111111111	0.11904761904761904	0.2682926829268293	0.4166666666666667	0.0	0.16666666666666666	0.10526315789473684	0.0	0.0	0.0	0.42424242424242425	0.17073170731707318	0.1951219512195122	0.0	0.0975609756097561	0.1320754716981132	0.0	0.19047619047619047	0.0	0.42857142857142855	0.40625	0.0	0.17142857142857143	0.17777777777777778	0.0	0.5925925925925926	0.7407407407407407	0.0	0.3142857142857143	0.17073170731707318	0.32653061224489793	0.0	0.5555555555555556	0.13636363636363635	0.044444444444444446	0.0	0.15555555555555556	0.26	0.24390243902439024	0.0	0.10256410256410256	0.41379310344827586	0.09090909090909091	0.64	0.0	0.2558139534883721	0.4482758620689655	0.25	0.0	0.0	0.0	0.8333333333333334	0.08108108108108109	0.0	0.0	0.075	0.0	1.0	0.0975609756097561	0.0	0.7391304347826086	0.0	0.68	0.5666666666666667	0.05128205128205128	0.75	0.3055555555555556	0.3157894736842105	0.34146341463414637	0.38095238095238093	0.16	0.26666666666666666	0.1276595744680851	0.0	0.41379310344827586	0.0	0.40816326530612246	0.08695652173913043	0.11904761904761904	0.1702127659574468	0.0	0.45161290322580644	0.3225806451612903	0.08108108108108109	0.09523809523809523
father_1148	0.41025641025641024	0.18604651162790697	0.6304347826086957	0.4146341463414634	0.2608695652173913	0.36538461538461536	0.5	0.4883720930232558	0.5918367346938775	0.24444444444444444	0.3076923076923077	0.21951219512195122	0.42857142857142855	0.3902439024390244	0.4090909090909091	0.5918367346938775	0.3333333333333333	0.5	0.2682926829268293	0.3076923076923077	0.275	0.28205128205128205	0.5	0.4146341463414634	0.475	0.3076923076923077	0.41025641025641024	0.42857142857142855	0.3076923076923077	0.5	0.42857142857142855	0.0	0.30952380952380953	0.2558139534883721	0.24390243902439024	0.3695652173913043	0.34210526315789475	0.4722222222222222	0.425	0.3333333333333333	0.3333333333333333	0.45	0.5625	0.25	0.40540540540540543	0.5	0.35714285714285715	0.3333333333333333	0.4090909090909091	0.4897959183673469	0.38636363636363635	0.3333333333333333	0.39473684210526316	0.275	0.4146341463414634	0.3076923076923077	0.325	0.3617021276595745	0.2682926829268293	0.47058823529411764	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.42105263157894735	0.35135135135135137	0.2619047619047619	0.28205128205128205	0.39473684210526316	0.3333333333333333	0.42857142857142855	0.2222222222222222	0.3157894736842105	0.3888888888888889	0.3333333333333333	0.40540540540540543	0.32558139534883723	0.275	0.40540540540540543	0.29545454545454547	0.5384615384615384	0.5476190476190477	0.6585365853658537	0.44680851063829785	0.4888888888888889	0.3695652173913043	0.3170731707317073	0.3783783783783784	0.21951219512195122	0.6122448979591837	0.36363636363636365	0.35714285714285715	0.4772727272727273	0.3333333333333333	0.34146341463414637	0.45714285714285713	0.25	0.4358974358974359
fence_1202	0.1111111111111111	0.7692307692307693	0.32075471698113206	0.15217391304347827	0.17777777777777778	0.40425531914893614	0.1956521739130435	0.3409090909090909	0.37735849056603776	0.24390243902439024	0.022222222222222223	0.07142857142857142	0.1956521739130435	0.18181818181818182	0.29545454545454547	0.37735849056603776	0.021739130434782608	0.2708333333333333	0.5161290322580645	0.0	0.09523809523809523	0.0975609756097561	0.4857142857142857	0.15217391304347827	0.10204081632653061	0.0	0.1111111111111111	0.32653061224489793	0.022222222222222223	0.1	0.40625	0.30952380952380953	0.0	0.11363636363636363	0.4838709677419355	0.3488372093023256	0.022222222222222223	0.5483870967741935	0.625	0.021739130434782608	0.45714285714285713	0.08163265306122448	0.42857142857142855	0.125	0.5666666666666667	0.1702127659574468	0.08333333333333333	0.021739130434782608	0.26666666666666666	0.44680851063829785	0.21739130434782608	0.021739130434782608	0.11627906976744186	0.35294117647058826	0.10416666666666667	0.5333333333333333	0.043478260869565216	0.22916666666666666	0.6785714285714286	0.48936170212765956	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.53125	0.0975609756097561	0.06666666666666667	0.022727272727272728	0.09090909090909091	0.10869565217391304	0.40625	0.19047619047619047	0.022727272727272728	0.45161290322580644	0.021739130434782608	0.5666666666666667	0.625	0.022222222222222223	0.5666666666666667	0.4857142857142857	0.25	0.36363636363636365	0.26	0.26	0.3191489361702128	0.3181818181818182	0.06521739130434782	0.7037037037037037	0.07142857142857142	0.39622641509433965	0.1	0.13043478260869565	0.3333333333333333	0.021739130434782608	0.8518518518518519	0.4375	0.0975609756097561	0.10869565217391304
fire_1215	0.6896551724137931	0.0975609756097561	0.40816326530612246	0.5294117647058824	0.7333333333333333	0.4444444444444444	0.5	0.3181818181818182	0.38461538461538464	0.42857142857142855	0.8	0.8333333333333334	0.5882352941176471	0.5	0.36585365853658536	0.5	0.7692307692307693	0.5789473684210527	0.2777777777777778	0.7307692307692307	0.5517241379310345	0.4666666666666667	0.21428571428571427	0.4444444444444444	0.6060606060606061	0.7307692307692307	0.6896551724137931	0.6	0.7307692307692307	0.5882352941176471	0.0	0.2558139534883721	0.11363636363636363	0.0	0.25	0.5	0.7307692307692307	0.0	0.0	0.7692307692307693	0.19047619047619047	0.625	0.40816326530612246	0.76	0.022222222222222223	0.5882352941176471	0.6451612903225806	0.7692307692307693	0.5555555555555556	0.45652173913043476	0.5277777777777778	0.7692307692307693	0.6785714285714286	0.15384615384615385	0.7333333333333333	0.046511627906976744	0.8076923076923077	0.6111111111111112	0.09523809523809523	0.5	0.7692307692307693	0.7692307692307693	0.7692307692307693	0.02127659574468085	0.5172413793103449	0.8076923076923077	0.6923076923076923	0.6785714285714286	0.6666666666666666	0.0	0.4411764705882353	0.6923076923076923	0.0	0.7692307692307693	0.0	0.0851063829787234	0.6071428571428571	0.0	0.21428571428571427	0.42105263157894735	0.43902439024390244	0.4090909090909091	0.631578947368421	0.4878048780487805	0.5405405405405406	0.8461538461538461	0.046511627906976744	0.8333333333333334	0.37735849056603776	0.8	0.45714285714285713	0.43902439024390244	0.7692307692307693	0.08888888888888889	0.125	0.41935483870967744	0.6666666666666666
fireside_1245	0.3142857142857143	0.5	0.29411764705882354	0.32432432432432434	0.2894736842105263	0.37777777777777777	0.34210526315789475	0.41025641025641024	0.38	0.38235294117647056	0.2	0.24242424242424243	0.4166666666666667	0.3333333333333333	0.2619047619047619	0.3269230769230769	0.19444444444444445	0.2391304347826087	0.6538461538461539	0.16666666666666666	0.13513513513513514	0.28125	0.23076923076923078	0.1951219512195122	0.28205128205128205	0.16666666666666666	0.3142857142857143	0.4523809523809524	0.2	0.275	0.17142857142857143	0.24390243902439024	0.4838709677419355	0.25	0.0	0.5	0.16666666666666666	0.29411764705882354	0.3333333333333333	0.19444444444444445	0.6206896551724138	0.2564102564102564	0.40425531914893614	0.20588235294117646	0.30303030303030304	0.34210526315789475	0.2631578947368421	0.19444444444444445	0.4722222222222222	0.4222222222222222	0.2682926829268293	0.19444444444444445	0.3333333333333333	0.2727272727272727	0.225	0.23529411764705882	0.1891891891891892	0.34146341463414637	0.43333333333333335	0.4666666666666667	0.19444444444444445	0.19444444444444445	0.19444444444444445	0.21621621621621623	0.24242424242424243	0.2222222222222222	0.1388888888888889	0.29411764705882354	0.3055555555555556	0.17142857142857143	0.24324324324324326	0.20588235294117646	0.24242424242424243	0.19444444444444445	0.34375	0.2972972972972973	0.16666666666666666	0.30303030303030304	0.45454545454545453	0.18604651162790697	0.36585365853658536	0.2826086956521739	0.40476190476190477	0.3488372093023256	0.4594594594594595	0.21621621621621623	0.3548387096774194	0.24242424242424243	0.37254901960784315	0.21428571428571427	0.2	0.4358974358974359	0.19444444444444445	0.4375	0.4482758620689655	0.20588235294117646	0.3055555555555556
forest_1309	0.48717948717948717	0.35	0.5	0.4878048780487805	0.38636363636363635	0.6444444444444445	0.5365853658536586	0.5952380952380952	0.5576923076923077	0.40476190476190477	0.38461538461538464	0.39473684210526316	0.5365853658536586	0.4634146341463415	0.3541666666666667	0.5576923076923077	0.375	0.4375	0.5714285714285714	0.35	0.35	0.325	0.3333333333333333	0.525	0.5897435897435898	0.35	0.48717948717948717	0.7804878048780488	0.35	0.575	0.17777777777777778	0.3695652173913043	0.3488372093023256	0.5	0.5	0.0	0.35	0.3333333333333333	0.30434782608695654	0.375	0.5128205128205128	0.5641025641025641	0.4716981132075472	0.43243243243243246	0.34146341463414637	0.5365853658536586	0.4634146341463415	0.375	0.5116279069767442	0.46153846153846156	0.5238095238095238	0.375	0.5135135135135135	0.4594594594594595	0.4523809523809524	0.2558139534883721	0.4	0.5952380952380952	0.27906976744186046	0.6595744680851063	0.375	0.375	0.375	0.26666666666666666	0.358974358974359	0.4	0.325	0.47368421052631576	0.43902439024390244	0.17777777777777778	0.28888888888888886	0.325	0.2619047619047619	0.375	0.27906976744186046	0.30434782608695654	0.35	0.1956521739130435	0.3333333333333333	0.4	0.4782608695652174	0.5106382978723404	0.7317073170731707	0.4583333333333333	0.65	0.425	0.2857142857142857	0.39473684210526316	0.5471698113207547	0.575	0.4634146341463415	0.7	0.375	0.3181818181818182	0.2857142857142857	0.39473684210526316	0.475
fowl_1356	0.7692307692307693	0.0	0.4666666666666667	0.53125	0.6333333333333333	0.4090909090909091	0.59375	0.41025641025641024	0.4375	0.42424242424242425	0.9090909090909091	0.7083333333333334	0.6451612903225806	0.5483870967741935	0.4722222222222222	0.4375	0.9545454545454546	0.5833333333333334	0.16216216216216217	0.9090909090909091	0.75	0.5769230769230769	0.11627906976744186	0.5806451612903226	0.6666666666666666	0.9090909090909091	0.7692307692307693	0.525	0.9090909090909091	0.7	0.0	0.34210526315789475	0.022222222222222223	0.7307692307692307	0.16666666666666666	0.35	0.0	0.0	0.0	0.9545454545454546	0.14634146341463414	0.6896551724137931	0.4666666666666667	0.64	0.023809523809523808	0.7	0.7777777777777778	0.9545454545454546	0.5142857142857142	0.4222222222222222	0.5294117647058824	0.9545454545454546	0.6923076923076923	0.10526315789473684	0.75	0.0	0.9130434782608695	0.4864864864864865	0.0	0.43478260869565216	0.9545454545454546	0.9545454545454546	0.9545454545454546	0.0	0.7083333333333334	0.76	0.8636363636363636	0.76	0.8076923076923077	0.0	0.5862068965517241	0.8636363636363636	0.0	0.9545454545454546	0.0	0.0	0.75	0.0	0.2	0.3783783783783784	0.4358974358974359	0.475	0.5526315789473685	0.5675675675675675	0.4594594594594595	0.875	0.0	0.7083333333333334	0.42857142857142855	0.7	0.6	0.4	0.9545454545454546	0.0	0.10526315789473684	0.4642857142857143	0.8076923076923077
fowl_1361	0.09090909090909091	0.41935483870967744	0.3877551020408163	0.18604651162790697	0.0	0.30612244897959184	0.23255813953488372	0.32558139534883723	0.4489795918367347	0.16666666666666666	0.0	0.0	0.20454545454545456	0.21951219512195122	0.25	0.33962264150943394	0.0	0.2553191489361702	0.3235294117647059	0.0	0.07317073170731707	0.10256410256410256	0.5625	0.24390243902439024	0.18181818181818182	0.0	0.09090909090909091	0.2857142857142857	0.0	0.17777777777777778	0.5925925925925926	0.4722222222222222	0.5483870967741935	0.0	0.29411764705882354	0.3333333333333333	0.0	0.0	0.8518518518518519	0.0	0.4	0.1590909090909091	0.3877551020408163	0.0	0.8	0.17777777777777778	0.1111111111111111	0.0	0.25	0.3469387755102041	0.17391304347826086	0.0	0.09523809523809523	0.3333333333333333	0.0851063829787234	0.5172413793103449	0.0	0.16326530612244897	0.45161290322580644	0.36	0.0	0.0	0.0	0.6785714285714286	0.075	0.0	0.0	0.06976744186046512	0.08888888888888889	0.5925925925925926	0.09090909090909091	0.0	0.6538461538461539	0.0	0.8	0.6129032258064516	0.047619047619047616	0.6666666666666666	0.42857142857142855	0.2926829268292683	0.3488372093023256	0.4186046511627907	0.24489795918367346	0.22448979591836735	0.2727272727272727	0.0	0.76	0.0	0.46938775510204084	0.08163265306122448	0.21951219512195122	0.3488372093023256	0.0	0.6551724137931034	0.5714285714285714	0.19444444444444445	0.08888888888888889
friend_1408	0.08333333333333333	0.5483870967741935	0.46938775510204084	0.1702127659574468	0.0784313725490196	0.3877551020408163	0.2127659574468085	0.4186046511627907	0.5306122448979592	0.2619047619047619	0.0	0.0	0.1875	0.2	0.3409090909090909	0.41509433962264153	0.0	0.23529411764705882	0.2894736842105263	0.0	0.06666666666666667	0.09302325581395349	0.5	0.2222222222222222	0.16666666666666666	0.0	0.08333333333333333	0.2641509433962264	0.0	0.16326530612244897	0.7407407407407407	0.425	0.625	0.0	0.3333333333333333	0.30434782608695654	0.0	0.8518518518518519	0.0	0.0	0.5142857142857142	0.14583333333333334	0.46938775510204084	0.0	0.75	0.16326530612244897	0.10204081632653061	0.0	0.22916666666666666	0.4	0.20833333333333334	0.0	0.08695652173913043	0.45454545454545453	0.0784313725490196	0.6551724137931034	0.0	0.22	0.5806451612903226	0.38461538461538464	0.0	0.0	0.0	0.8214285714285714	0.06818181818181818	0.0	0.0	0.06382978723404255	0.08163265306122448	0.7407407407407407	0.18181818181818182	0.0	0.7407407407407407	0.0	0.8148148148148148	0.7419354838709677	0.043478260869565216	0.8148148148148148	0.5	0.26666666666666666	0.37777777777777777	0.3829787234042553	0.22641509433962265	0.30612244897959184	0.25	0.0	0.6551724137931034	0.0	0.5510204081632653	0.07547169811320754	0.2	0.3191489361702128	0.0	0.6774193548387096	0.5	0.175	0.08163265306122448
goat_1466	0.8076923076923077	0.0	0.4888888888888889	0.5625	0.6666666666666666	0.4	0.625	0.4	0.4583333333333333	0.45454545454545453	0.9545454545454546	0.75	0.6774193548387096	0.5806451612903226	0.4594594594594595	0.4583333333333333	1.0	0.6111111111111112	0.1891891891891892	0.9545454545454546	0.72	0.6153846153846154	0.11363636363636363	0.5625	0.7	0.9545454545454546	0.8076923076923077	0.55	0.9545454545454546	0.7333333333333333	0.0	0.3333333333333333	0.021739130434782608	0.7692307692307693	0.19444444444444445	0.375	0.9545454545454546	0.0	0.0	0.0	0.17073170731707318	0.7241379310344828	0.4888888888888889	0.6153846153846154	0.023255813953488372	0.7333333333333333	0.8148148148148148	1.0	0.5428571428571428	0.4444444444444444	0.5142857142857142	1.0	0.7307692307692307	0.10256410256410256	0.7857142857142857	0.0	0.9565217391304348	0.5135135135135135	0.0	0.45652173913043476	1.0	1.0	1.0	0.0	0.68	0.8	0.9090909090909091	0.8	0.8461538461538461	0.0	0.5666666666666667	0.9090909090909091	0.0	1.0	0.0	0.0	0.7916666666666666	0.0	0.225	0.3684210526315789	0.46153846153846156	0.5	0.5789473684210527	0.5945945945945946	0.4864864864864865	0.9166666666666666	0.0	0.75	0.4489795918367347	0.7333333333333333	0.5806451612903226	0.425	1.0	0.0	0.13157894736842105	0.4482758620689655	0.8461538461538461
gong_1480	0.275	0.5161290322580645	0.42	0.38461538461538464	0.2857142857142857	0.4888888888888889	0.3023255813953488	0.6216216216216216	0.5102040816326531	0.40540540540540543	0.175	0.1794871794871795	0.36585365853658536	0.325	0.28888888888888886	0.39622641509433965	0.17073170731707318	0.24	0.5483870967741935	0.14634146341463414	0.14634146341463414	0.21052631578947367	0.325	0.2857142857142857	0.34146341463414637	0.14634146341463414	0.275	0.5	0.175	0.3333333333333333	0.3142857142857143	0.3333333333333333	0.45714285714285713	0.19047619047619047	0.6206896551724138	0.5128205128205128	0.14634146341463414	0.4	0.5142857142857142	0.17073170731707318	0.0	0.3170731707317073	0.4489795918367347	0.12195121951219512	0.4117647058823529	0.3333333333333333	0.2926829268292683	0.17073170731707318	0.38095238095238093	0.38	0.29545454545454547	0.17073170731707318	0.2894736842105263	0.42424242424242425	0.2	0.38235294117647056	0.16666666666666666	0.42857142857142855	0.4117647058823529	0.4791666666666667	0.17073170731707318	0.17073170731707318	0.17073170731707318	0.3888888888888889	0.15	0.13953488372093023	0.12195121951219512	0.2564102564102564	0.2682926829268293	0.3142857142857143	0.275	0.1794871794871795	0.3939393939393939	0.17073170731707318	0.4117647058823529	0.39473684210526316	0.175	0.4117647058823529	0.43243243243243246	0.21739130434782608	0.35555555555555557	0.30612244897959184	0.4222222222222222	0.4	0.475	0.19047619047619047	0.3055555555555556	0.1794871794871795	0.5	0.24444444444444444	0.2619047619047619	0.525	0.17073170731707318	0.3783783783783784	0.38235294117647056	0.2777777777777778	0.2682926829268293
grass_1484	0.8275862068965517	0.06521739130434782	0.6222222222222222	0.6	0.5135135135135135	0.5333333333333333	0.7058823529411765	0.5121951219512195	0.5833333333333334	0.42105263157894735	0.6896551724137931	0.6	0.7058823529411765	0.6176470588235294	0.42857142857142855	0.5833333333333334	0.7241379310344828	0.4883720930232558	0.21951219512195122	0.6896551724137931	0.53125	0.45454545454545453	0.25	0.696969696969697	0.9655172413793104	0.6896551724137931	0.7666666666666667	0.6585365853658537	0.6896551724137931	0.9333333333333333	0.17073170731707318	0.45	0.08163265306122448	0.625	0.2564102564102564	0.5641025641025641	0.6896551724137931	0.1590909090909091	0.14583333333333334	0.7241379310344828	0.3170731707317073	0.0	0.4897959183673469	0.5	0.16279069767441862	0.7575757575757576	0.71875	0.7241379310344828	0.5789473684210527	0.42	0.6857142857142857	0.7241379310344828	0.7586206896551724	0.2894736842105263	0.696969696969697	0.11363636363636363	0.7	0.7222222222222222	0.06382978723404255	0.5208333333333334	0.7241379310344828	0.7241379310344828	0.7241379310344828	0.15555555555555556	0.6	0.59375	0.6551724137931034	0.8214285714285714	0.6363636363636364	0.17073170731707318	0.43243243243243246	0.6551724137931034	0.17073170731707318	0.7241379310344828	0.16279069767441862	0.1	0.6896551724137931	0.1111111111111111	0.27906976744186046	0.48717948717948717	0.5	0.65	0.7368421052631579	0.5853658536585366	0.5641025641025641	0.6774193548387096	0.06521739130434782	0.6	0.5714285714285714	0.7575757575757576	0.6176470588235294	0.575	0.7241379310344828	0.06	0.1951219512195122	0.5	0.8
grave_1542	0.5555555555555556	0.3469387755102041	0.8367346938775511	0.43137254901960786	0.4897959183673469	0.6226415094339622	0.5957446808510638	0.6458333333333334	0.8979591836734694	0.5777777777777777	0.4666666666666667	0.3829787234042553	0.6666666666666666	0.6	0.6382978723404256	0.7547169811320755	0.4888888888888889	0.723404255319149	0.3673469387755102	0.4666666666666667	0.4666666666666667	0.4444444444444444	0.3584905660377358	0.4897959183673469	0.5102040816326531	0.4666666666666667	0.5555555555555556	0.6346153846153846	0.4666666666666667	0.5306122448979592	0.32653061224489793	0.5625	0.42857142857142855	0.40816326530612246	0.40425531914893614	0.4716981132075472	0.4666666666666667	0.3877551020408163	0.46938775510204084	0.4888888888888889	0.4489795918367347	0.4897959183673469	0.0	0.32653061224489793	0.3958333333333333	0.6304347826086957	0.5319148936170213	0.4888888888888889	0.6382978723404256	0.8333333333333334	0.46153846153846156	0.4888888888888889	0.5111111111111111	0.29411764705882354	0.4897959183673469	0.3469387755102041	0.4782608695652174	0.49056603773584906	0.3673469387755102	0.7647058823529411	0.4888888888888889	0.4888888888888889	0.4888888888888889	0.38	0.4444444444444444	0.4166666666666667	0.4444444444444444	0.5111111111111111	0.5777777777777777	0.32653061224489793	0.5555555555555556	0.4444444444444444	0.32653061224489793	0.4888888888888889	0.3673469387755102	0.3584905660377358	0.40425531914893614	0.425531914893617	0.6	0.41509433962264153	0.7777777777777778	0.6938775510204082	0.5660377358490566	0.8222222222222222	0.56	0.46808510638297873	0.40425531914893614	0.3829787234042553	0.9183673469387755	0.41509433962264153	0.46938775510204084	0.5384615384615384	0.4888888888888889	0.42857142857142855	0.4666666666666667	0.3541666666666667	0.5777777777777777
gun_1549	0.5517241379310345	0.10810810810810811	0.32653061224489793	0.45454545454545453	0.6	0.4186046511627907	0.42857142857142855	0.2857142857142857	0.3076923076923077	0.2777777777777778	0.5769230769230769	0.6666666666666666	0.47058823529411764	0.38235294117647056	0.3684210526315789	0.4166666666666667	0.6153846153846154	0.47368421052631576	0.23529411764705882	0.5769230769230769	0.5185185185185185	0.42857142857142855	0.20512820512820512	0.4117647058823529	0.48484848484848486	0.5769230769230769	0.5	0.5	0.5769230769230769	0.47058823529411764	0.0	0.25	0.125	0.76	0.20588235294117646	0.43243243243243246	0.64	0.0	0.0	0.6153846153846154	0.12195121951219512	0.5	0.32653061224489793	0.0	0.024390243902439025	0.47058823529411764	0.5161290322580645	0.6153846153846154	0.4444444444444444	0.4	0.5	0.6153846153846154	0.5357142857142857	0.17142857142857143	0.6	0.05128205128205128	0.6538461538461539	0.5	0.10526315789473684	0.41304347826086957	0.6153846153846154	0.6153846153846154	0.6153846153846154	0.023255813953488372	0.48148148148148145	0.6538461538461539	0.6	0.5357142857142857	0.5333333333333333	0.0	0.40625	0.5384615384615384	0.0	0.6153846153846154	0.0	0.09302325581395349	0.5185185185185185	0.0	0.14634146341463414	0.42857142857142855	0.30952380952380953	0.3488372093023256	0.5263157894736842	0.3902439024390244	0.39473684210526316	0.6923076923076923	0.05128205128205128	0.6666666666666666	0.3018867924528302	0.6666666666666666	0.42424242424242425	0.375	0.6153846153846154	0.0975609756097561	0.07894736842105263	0.3333333333333333	0.5333333333333333
