ID	Concept	Doculect	Value	Tokens
10535	cricket	NMNMundabli3	dzə̀ŋ / dzə́ŋ	d z ə.¹/ə ŋ
10536	cricket	CENMundabli2	dzə̀ŋkə̀ / dzɨ̀ŋkə̀ː	d z ə.¹/ə ŋ k ə.¹/ə
10537	cricket	LFNMundabli1	dzə̀ŋakà / dzə̀ŋkàyə́	d z ə.¹/ə ŋ a.³/a k a.¹/a
10538	cricket	NINMundabli4	dzə̀ŋkà / dzə̀ŋkàyə́	d z ə.¹/ə ŋ k a.¹/a
10539	cricket	NGTMunken3	ɪ̀ndʒìndʒàŋ / kìndʒáŋā~kìndʒã́ã́	ɪ.¹/ɪ n dʒ i.¹/i n dʒ a.¹/a ŋ
10540	cricket	NUNMunken4	ʃìndʒàŋ / mʊ̀ndʒǎŋ	ʃ i.¹/i n dʒ a.¹/a ŋ
10541	cricket	NEAMunken1	àndʒáːmə́ / bìndʒáːmə́	a.¹/a n dʒ aː.⁵/aː m ə.⁵/ə
10542	cricket	TNTMunken2	ìdʒìnndʒàŋ / kìndʒìndʒáŋə̄	i.¹/i dʒ i.¹/i n n dʒ a.¹/a ŋ
10543	cricket	MCANgun3	ɪ̀dʒìndʒàŋ/kə̀dʒìⁿdʒáŋə̄~àdʒìⁿdʒáŋə̄	ɪ.¹/ɪ dʒ i.¹/i n dʒ a.¹/a ŋ
10544	cricket	KBMNgun4	ɪ̀dʒɪ̀ⁿdʒàŋ / kə̀dʒìⁿdʒàŋ~àdʒìⁿdʒàŋ	ɪ.¹/ɪ dʒ ɪ.¹/ɪ ⁿd ʒ a.¹/a ŋ
10545	cricket	WCANgun1	ɪ̀dʒìndʒàŋ / kə̀ndʒíndʒáŋə23	ɪ.¹/ɪ dʒ i.¹/i n dʒ a.¹/a ŋ
10546	cricket	AOMNgun2	ɪ̀dʒìndʒàŋ / kə́ndʒíndʒáŋə́	ɪ.¹/ɪ dʒ i.¹/i n dʒ a.¹/a ŋ
10547	cricket	APBMumfu1	gyə̀ŋkàː / gyə̀ŋkàːyə́	g j ə.¹/ə ŋ k aː.¹/aː
10548	cricket	DNMMumfu2	gìŋkàː~gìŋkà / gìŋkàːbə́~gìŋkà	g i.¹/i ŋ k aː.¹/aː
10549	cricket	BKBMashi2	ǹdzê / ńdzê	n.¹/n d z e.⁵¹/e
10550	cricket	KFKMashi1	dzzə̄ / dzzə̂	d z z ə.³/ə
10551	cricket	ABSMissong1	ɪ̀dʒə̀ŋ / kìdʒə́ŋnə̄	ɪ.¹/ɪ dʒ ə.¹/ə ŋ
10552	cricket	AGAMissong2	ɪ̀dʒə̀ŋ / kìdʒə́ŋnə̄	ɪ.¹/ɪ dʒ ə.¹/ə ŋ
10587	spider	NVBAbar7	ɪ̀dǎː / ɪ́da᷇ːkî	ɪ.¹/ɪ d aː.¹⁵/aː
10588	spider	ECLAbar8	ɪ̀dǎː / kɪ́dáːlō	ɪ.¹/ɪ d aː.¹⁵/aː
10589	spider	NMAAbar1	ìdǎː / kída᷇ː	i.¹/i d aː.¹⁵/aː
10590	spider	NACAbar2	ìdǎː / kídǎː	i.¹/i d aː.¹⁵/aː
10591	spider	NEMAjumbu9	ⁿkʲáŋə́kʷʊ̌ːkʊ̀ / àⁿkʲáŋə́kʷʊ̌ːkʊ̀	n kʲ a.⁵/a ŋ ə.⁵/ə kʷ ʊː.¹⁵/ʊː k ʊ.¹/ʊ
10592	spider	KDCAjumbu10	ⁿkâmsə́ / àⁿkâmsə́	n k a.⁵¹/a m s ə.⁵/ə
10593	spider	NNBBuu3	ʃàŋ~bîːʃǎŋ / kə́ʃâŋtə́~bîːʃǎːŋ	ʃ a.¹/a ŋ
10594	spider	MNJBuu4	bîːʃǎːŋ / dzɪ̂ːʃǎːŋ	b iː.⁵¹/iː ʃ aː.¹⁵/aː ŋ
10595	spider	KCYBuu2	bîːʃǎŋ / bə́bîːʃǎŋ	b iː.⁵¹/iː ʃ a.¹⁵/a ŋ
10596	spider	KHKFang12	sàŋ / sáŋ	s a.¹/a ŋ
10597	spider	DPNFang13	sàŋ / sáŋ	s a.¹/a ŋ
10598	spider	KDVFang1	sàŋ / sáŋ	s a.¹/a ŋ
10599	spider	JGYKoshin3	fʲàŋ / fʲâŋ	fʲ a.¹/a ŋ
10600	spider	TELKoshin4	fʲàŋ / fʲâŋ	fʲ a.¹/a ŋ
10601	spider	MRYKoshin2	ø /  tsə́m	ts ə.⁵/ə m
10602	spider	KCSKung3	kə̀tsàŋə́tfø̀tfø̀ / ùtsàŋə́tfø̀tfø̀	k ə.¹/ə ts a.¹/a ŋ ə.⁵/ə t f ø.¹/ø t f ø.¹/ø
10603	spider	NJSKung4	kə̀tsàŋápfə̀pfə̀ / ʊ̀tsàŋápfə̀pfə̀	k ə.¹/ə ts a.¹/a ŋ a.⁵/a p f ə.¹/ə p f ə.¹/ə
10604	spider	NMNMundabli3	sìsìáŋ / sìsíáŋ	s i.¹/i s i.¹/i a.⁵/a ŋ
10605	spider	CENMundabli2	sìsǎːŋ / sìsáŋ	s i.¹/i s aː.¹⁵/aː ŋ
10606	spider	LFNMundabli1	sɨ̀sǎŋ / sɨ̀sáŋyə̄	s ɨ.¹/ɨ s a.¹⁵/a ŋ
10607	spider	NINMundabli4	sìsǎːŋ / sìsáŋyə́	s i.¹/i s aː.¹⁵/aː ŋ
10608	spider	NGTMunken3	ʊ́dálə̄ / kídálə̄	ʊ.⁵/ʊ d a.⁵/a l ə.³/ə
10609	spider	NUNMunken4	ɪ̀dàʃə́ŋ / kìdàʃə́ŋ	ɪ.¹/ɪ d a.¹/a ʃ ə.⁵/ə ŋ
10610	spider	NEAMunken1	ʊ́dâːlə́ / ø	ʊ.⁵/ʊ d aː.⁵¹/aː l ə.⁵/ə
10611	spider	TNTMunken2	ɪ̀dàʃə́ŋ / kìdâʃə̄ŋ	ɪ.¹/ɪ d a.¹/a ʃ ə.⁵/ə ŋ
10612	spider	MCANgun3	kə̀kʷɔ̀bə̀~àkʷɔ̀bə̀/bìkʷɔ̀bə̀~ɪ̀kʷɔ̀bə̀	k ə.¹/ə kʷ ɔ.¹/ɔ b ə.¹/ə
10613	spider	KBMNgun4	ʊ̀dâá / ádâá~ɪ́dàâ	ʊ.¹/ʊ d a.⁵¹/a a.⁵/a
10614	spider	WCANgun1	ìdǎː / kə́da᷇ː	i.¹/i d aː.¹⁵/aː
10615	spider	APBMumfu1	ʃīʃāŋ / ʃīʃâŋyə̌	ʃ i.³/i ʃ a.³/a ŋ
10616	spider	BKBMashi2	mbʊ̀mbʊ̌ / bʊ̀mbʊ̀mbʊ̌	m b ʊ.³/ʊ m b ʊ.¹⁵/ʊ
10617	spider	KFKMashi1	mbʊ̀mbʊ̌ / bʊ̀mbʊ̀mbʊ̌	m b ʊ.³/ʊ m b ʊ.¹⁵/ʊ
10618	spider	ABSMissong1	ʊ́dáːlə̄ / ídáːlə̄	ʊ.⁵/ʊ d aː.⁵/aː l ə.³/ə
10619	spider	AGAMissong2	kìfàhà / bífáhá	k i.¹/i f a.¹/a h a.¹/a
10812	termite	NVBAbar7	kə̀ⁿdʒíⁿdʒə́ŋ~ⁿdʒíⁿdʒə́ŋ/ ⁿdʒíⁿdʒə́ŋ~bìⁿdʒíⁿdʒə́ŋ	k ə.¹/ə ⁿd ʒ i.⁵/i ⁿd ʒ ə.⁵/ə ŋ
10813	termite	ECLAbar8	ⁿbʷòɪ̀zàm / bʷìⁿbʷòɪ̀zàm	ⁿbʷ o.¹/o ɪ.¹/ɪ z a.³/a m
10814	termite	NEMAjumbu9	kə̀ⁿdʒìɲ / bə̀ⁿdʒìɲ	k ə.¹/ə ⁿd ʒ i.¹/i ɲ
10815	termite	NVIAjumbu1	kə̀ndʒìn / bə̀ndʒìn	k ə.¹/ə n dʒ i.¹/i n
10816	termite	KMNAjumbu2	kə̀ndʒìɲ / bə̀ndʒìn	k ə.¹/ə n dʒ i.¹/i ɲ
10817	termite	KDCAjumbu10	kə́ⁿdʒîn / bə́ⁿdʒîn	k ə.⁵/ə ⁿd ʒ i.⁵¹/i n
10818	termite	NNBBuu3	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː	f ə.¹/ə n g ɔː.⁵¹/ɔː
10819	termite	MNJBuu4	fə̀ⁿgɔ̂ː / mə̀ⁿgɔ̂ː	f ə.¹/ə n g ɔː.⁵¹/ɔː
10820	termite	KEMBuu1	ʃyə́kə́ / kə́ʃyə́kə́nə́	ʃ j ə.⁵/ə k ə.⁵/ə
10821	termite	KHKFang12	dzɘ̌ɣ / dzɘ̌:ɣ	d z ɘ.¹⁵/ɘ ɣ
10822	termite	DPNFang13	dzə̌ːɣ / dzə́ɣ	d z əː.¹⁵/əː ɣ
10823	termite	JGYKoshin3	ⁿgbʊ̀ ~ ǹtʃɔ̌ː / bə̀ⁿgbʊ̀ ~ bɛ̀ntʃɔ̌ː	n gb ʊ.¹/ʊ
10824	termite	TELKoshin4	gɣə́ / tə̄gɣə́	g ɣ ə.⁵/ə
10825	termite	KCSKung3	ɪ̀kə́ʲ / sə̀kə́ʲ	ɪ.¹/ɪ k ə.⁵/ə j
10826	termite	NJSKung4	ɪ̀kə́ɪ́~ɪ́kéʲ / sə̀kə́ɪ́~sə̀kéʲ	ɪ.¹/ɪ k ə.⁵/ə ɪ.⁵/ɪ
10827	termite	NMNMundabli3	ʃə̄ŋgə̄lə̄ / ʃə̄ŋgə̄lə̄	ʃ ə.³/ə ŋ g ə.³/ə l ə.³/ə
10828	termite	CENMundabli2	ʃə́ŋŋgə́ / ʃə́ŋŋgə́lə́	ʃ ə.⁵/ə ŋ ŋ g ə.⁵/ə
10829	termite	LFNMundabli1	ø ʃə́ŋgə́lə́ / ʃə̄ŋgə̄lə̄bɔ́	ø.³/ø ʃ ə.⁵/ə ŋ g ə.⁵/ə l ə.⁵/ə
10830	termite	NINMundabli4	ʃə́ŋə́lə̄ / ʃə̄ŋgə̄lə́	ʃ ə.⁵/ə ŋ ə.⁵/ə l ə.³/ə
10831	termite	NGTMunken3	ɪ̀zó / bìzólə́	ɪ.¹/ɪ z o.⁵/o
10832	termite	NUNMunken4	ázó ~ ɪ̀zó / bìzó~ɪ́zó	a.⁵/a z o.⁵/o
10833	termite	NEAMunken1	àzə̀zólə́ / bìzə̀zóːlə́	a.¹/a z ə.¹/ə z o.⁵/o l ə.⁵/ə
10834	termite	TNTMunken2	àdzə̀zɔ́ːlə́ / bìdzə̀zɔ́ːlə́	a.¹/a d z ə.¹/ə z ɔː.⁵/ɔː l ə.⁵/ə
10835	termite	MCANgun3	kə̀kʊ̀kʷɛ́~àkʊ̀kʷɛ́ / bìkʊ̀kʷɛ́	k ə.¹/ə k ʊ.¹/ʊ kʷ ɛ.⁵/ɛ
10836	termite	KBMNgun4	kə̀zʊ̀zó /bìzʊ̀zó	k ə.¹/ə z ʊ.¹/ʊ z o.⁵/o
10837	termite	WCANgun1	fyèázə́zɔ́ ~ fyězə́zɔ́ / mwèzə́zɔ́ ~ mwèázə́zɔ́	f j e.¹/e a.⁵/a z ə.⁵/ə z ɔ.⁵/ɔ
10838	termite	APBMumfu1	dzɔ̄ː / dzɔ̄ːyə́	d z ɔː.³/ɔː
10839	termite	DNMMumfu2	zɔ̄l / zɔ̄lyə́	z ɔ.³/ɔ l
10840	termite	BKBMashi2	ɲ́ɲɪ́ ~ɲɪ́ / ø	ɲ.⁵/ɲ ɲ ɪ.⁵/ɪ
10841	termite	KFKMashi1	ní / ø	n i.⁵/i
10842	termite	ABSMissong1	kìndɛ̌ɛ̄ / bìndɛ̌ɛ̄	k i.¹/i n d ɛ.¹⁵/ɛ ɛ.³/ɛ
10843	termite	AGAMissong2	kɪ̀ndɛ᷇ː / bìndɛ᷇ː	k ɪ.¹/ɪ n d ɛː.⁵³/ɛː
10844	wingless termite	NVBAbar7	ʃìŋʃɔ́hɔ́dʒí / mʊ̀nʃɔ́hɔ́dʒí	ʃ i.¹/i ŋ ʃ ɔ.⁵/ɔ h ɔ.⁵/ɔ dʒ i.⁵/i
10845	wingless termite	ECLAbar8	kə̀ⁿdʒìⁿdʒə́ŋ / bìⁿdʒìⁿdʒə́ŋ	k ə.¹/ə ⁿd ʒ i.¹/i ⁿd ʒ ə.⁵/ə ŋ
10846	wingless termite	NEMAjumbu9	zá / záyə̄	z a.⁵/a
10847	wingless termite	NVIAjumbu1	zá / àzá~ə̀zá	z a.⁵/a
10848	wingless termite	KMNAjumbu2	zá / kə̀zá	z a.⁵/a
10849	wingless termite	KDCAjumbu10	zá / kə́záːlə́	z a.⁵/a
10850	wingless termite	NNBBuu3	fə̀ⁿkxâ / mə̀ⁿkxâ	f ə.¹/ə n kx a.⁵¹/a
10851	wingless termite	MNJBuu4	ʃíkə́ / kə́ʃíkə̄nə̄	ʃ i.⁵/i k ə.⁵/ə
10852	wingless termite	KEMBuu1	ʃíkə́ / kə́ʃíkə́nə́	ʃ i.⁵/i k ə.⁵/ə
10853	wingless termite	KHKFang12	gìŋ / bə́gíŋkə̄	g i.¹/i ŋ
10854	wingless termite	DPNFang13	sì / sí	s i.¹/i
10855	wingless termite	JGYKoshin3	ʃí / ʃīyə̂	ʃ i.⁵/i
10856	wingless termite	TELKoshin4	ʃí / ø	ʃ i.⁵/i
10857	wingless termite	KCSKung3	kə̀séséʔè / ʊ̀séséʔè	k ə.¹/ə s e.⁵/e s e.⁵/e ʔ e.¹/e
10858	wingless termite	NJSKung4	ɪ̀séséʔē ~ kə́séséʔē / ʊ̀séséʔē	ɪ.¹/ɪ s e.⁵/e s e.⁵/e ʔ e.³/e
10859	wingless termite	NMNMundabli3	sʲɛ̄ / sʲɛ̄	s j ɛ.³/ɛ
10860	wingless termite	CENMundabli2	sʲɛ́ɦ / sʲɛ́ɦ	s j ɛ.⁵/ɛ ɦ
10861	wingless termite	LFNMundabli1	sīɛ̄ / sīɛ̄yə́ ~sīɛ̄	s i.³/i ɛ.³/ɛ
10862	wingless termite	NINMundabli4	sīɛ̄ɦ / sīɛ̄ɦyə́	s i.³/i ɛ.³/ɛ ɦ
10863	wingless termite	NGTMunken3	ɪ̀dʒə̀bə̀~ɪ̀ʒə̀bə̀ / kìdʒə̀bə̀	ɪ.¹/ɪ dʒ ə.¹/ə b ə.¹/ə
10864	wingless termite	NUNMunken4	ŋ̀kàmzǒ / bìŋkàmzǒ	ŋ.¹/ŋ k a.³/a m z o.¹⁵/o
10865	wingless termite	NEAMunken1	ɪ̀ʒə̀bə̀ / ø	ɪ.¹/ɪ ʒ ə.¹/ə b ə.¹/ə
10866	wingless termite	TNTMunken2	ɪ̀dʒàbbə̀ / kìdʒàbbə̀	ɪ.¹/ɪ dʒ a.¹/a b b ə.¹/ə
10867	wingless termite	MCANgun3	ⁿkpɛ́ / bìⁿkpɛ́	n kp ɛ.⁵/ɛ
10868	wingless termite	KBMNgun4	ⁿkpɛ́ / bɛ̀ⁿkpɛ́	n kp ɛ.⁵/ɛ
10869	wingless termite	WCANgun1	fyězə́zɔ́ ~fìmkpɛ᷇ː / mwèázə́zɔ́ ~m̄kpɛ᷇ː	f j e.¹⁵/e z ə.⁵/ə z ɔ.⁵/ɔ
10870	wingless termite	AOMNgun2	mɨ̀ŋkpɛ̂ / ø	m ɨ.¹/ɨ ŋ kp ɛ.⁵¹/ɛ
10871	wingless termite	APBMumfu1	ʃák / ʃākyə̄	ʃ a.⁵/a k
10872	wingless termite	DNMMumfu2	ʃák / ʃākyə́~ʃàk	ʃ a.⁵/a k
10873	wingless termite	BKBMashi2	ʃə̄k / ø	ʃ ə.³/ə k
10874	wingless termite	KFKMashi1	ʃə̄k / ø	ʃ ə.³/ə k
10875	wingless termite	AGAMissong2	ɪ́zʊ́ŋ / ɪ́zʊ́ŋíyí	ɪ.⁵/ɪ z ʊ.⁵/ʊ ŋ
10896	caterpillar	NVBAbar7	kə̀də́llō / ɪ́də́lə́bî	k ə.¹/ə d ə.⁵/ə l l o.³/o
10897	caterpillar	ECLAbar8	kə́dɛ́lō / bídɛ́lō	k ə.⁵/ə d ɛ.⁵/ɛ l o.³/o
10898	caterpillar	NMAAbar1	kédélō / bídélō	k e.⁵/e d e.⁵/e l o.³/o
10899	caterpillar	NACAbar2	kə́dɛ́lō / bídɛ́lō	k ə.⁵/ə d ɛ.⁵/ɛ l o.³/o
10900	caterpillar	NEMAjumbu9	ⁿgɔ̀ŋⁿgɔ̀ŋ / àⁿgɔ̀ŋⁿgɔ̀ŋ	n g ɔ.¹/ɔ ŋ n g ɔ.¹/ɔ ŋ
10901	caterpillar	NVIAjumbu1	ŋgɔ̀ŋŋgɔ̀ŋ / àŋgɔ̀ŋŋgɔ̀ŋ	ŋ g ɔ.¹/ɔ ŋ ŋ g ɔ.¹/ɔ ŋ
10902	caterpillar	KMNAjumbu2	fə̀ŋgɔ̀ŋŋgɔ̀ŋ / m̀ŋgɔ̀ŋŋgɔ̀ŋ	f ə.¹/ə ŋ g ɔ.¹/ɔ ŋ ŋ g ɔ.¹/ɔ ŋ
10903	caterpillar	KDCAjumbu10	kə́ⁿtsə́ŋtsə́ŋ / bə́ⁿtsə́ŋtsə́ŋ	k ə.⁵/ə ⁿt s ə.⁵/ə ŋ ts ə.⁵/ə ŋ
10904	caterpillar	NNBBuu3	kə́də́lə́ / bə́də́lə́	k ə.⁵/ə d ə.⁵/ə l ə.⁵/ə
10905	caterpillar	MNJBuu4	dʒèːlə́ / kə̀dʒèːlə́	dʒ eː.¹/eː l ə.⁵/ə
10906	caterpillar	KEMBuu1	kə́də̂lə́ / bə́də́lə́	k ə.⁵/ə d ə.⁵¹/ə l ə.⁵/ə
10907	caterpillar	KCYBuu2	kə́də́lə̄ / bə́də́lə̄	k ə.⁵/ə d ə.⁵/ə l ə.³/ə
10908	caterpillar	KHKFang12	kə̀mèmê / bə̀mèmê	k ə.³/ə m e.³/e m e.⁵¹/e
10909	caterpillar	DPNFang13	kə̀mɪ̀mɪ̂ / bə̀mɪ̀mɪ̂	k ə.³/ə m ɪ.³/ɪ m ɪ.⁵¹/ɪ
10910	caterpillar	KDVFang1	kə̀méːmê / bə̀méːmə̂	k ə.³/ə m eː.⁵/eː m e.⁵¹/e
10911	caterpillar	KJSFang2	kə̀mɪ̀mɪ̂ / bə̀mɪ̀mɪ̂	k ə.³/ə m ɪ.³/ɪ m ɪ.⁵¹/ɪ
10912	caterpillar	JGYKoshin3	kə̀màmá / bə̀màmá	k ə.³/ə m a.³/a m a.⁵/a
10913	caterpillar	TELKoshin4	kə̀màmâ / bə̀màmâ	k ə.³/ə m a.³/a m a.⁵¹/a
10914	caterpillar	MRYKoshin2	ø /  bə̀kʷàʃì	b ə.¹/ə kʷ a.¹/a ʃ i.¹/i
10915	caterpillar	KCSKung3	ŋgɔ̀ŋŋgɔ̀ŋ / sə̀ŋgɔ̀ŋŋgɔ̀ŋ	ŋ g ɔ.¹/ɔ ŋ ŋ g ɔ.¹/ɔ ŋ
10916	caterpillar	NJSKung4	ŋgɔ̀ŋŋgɔ̀ŋ / sə́ŋgɔ̀ŋŋgɔ̀ŋ	ŋ g ɔ.¹/ɔ ŋ ŋ g ɔ.¹/ɔ ŋ
10917	caterpillar	ZKGKung1	ŋgɔ̀ŋgɔ̀ŋ / sə́ŋgɔ̀ŋgɔ̀ŋ	ŋ g ɔ.¹/ɔ ŋ g ɔ.¹/ɔ ŋ
10918	caterpillar	BNMKung2	ŋgɔ̀ŋgɔ̀ŋ / sə́ŋgɔ̀ŋgɔ̀ŋ	ŋ g ɔ.¹/ɔ ŋ g ɔ.¹/ɔ ŋ
10919	caterpillar	NMNMundabli3	m̀màmǎ / m̀màmǎ	m m a.³/a m a.¹⁵/a
10920	caterpillar	CENMundabli2	màmá / màmábóɦ	m a.³/a m a.⁵/a
10921	caterpillar	LFNMundabli1	màmǎː / màmǎːbə́	m a.³/a m aː.¹⁵/aː
10922	caterpillar	NINMundabli4	màmǎː / mɑ̀mǎːbó	m a.³/a m aː.¹⁵/aː
10923	caterpillar	NGTMunken3	ɪ̀bìbʲə̀lə́ / kíbíbʲə́lə̄	ɪ.¹/ɪ b i.¹/i b j ə.¹/ə l ə.⁵/ə
10924	caterpillar	NUNMunken4	àdólə̄ / bìdólə̄	a.¹/a d o.⁵/o l ə.³/ə
10925	caterpillar	NEAMunken1	àmbə̂mbə́ŋ / bìmbə̂mbə́ŋ	a.³/a m b ə.⁵¹/ə m b ə.⁵/ə ŋ
10926	caterpillar	TNTMunken2	àdòlə̀ / bìdólə̄	a.¹/a d o.¹/o l ə.¹/ə
10927	caterpillar	MCANgun3	kə̀dúlə̄~àdúlə̄ / bìdúlə̄~ɪ̀dúlə̄	k ə.¹/ə d u.¹/u l ə.³/ə
10928	caterpillar	KBMNgun4	kə̀dúlʊ̄ / bìdúlʊ̄	k ə.¹/ə d u.¹/u l ʊ.³/ʊ
10929	caterpillar	WCANgun1	kə́dúlø̄ / bídúlø̄	k ə.⁵/ə d u.¹/u l ø.³/ø
10930	caterpillar	AOMNgun2	kə́dúlʊ̄ / bídúlʊ̄	k ə.⁵/ə d u.¹/u l ʊ.³/ʊ
10931	caterpillar	APBMumfu1	mə̀mɛ̌ʔ / mə̀mɛ̀ʔbə́~mə̀mɛ̀ʔɛ́bə́	m ə.³/ə m ɛ.¹⁵/ɛ ʔ
10932	caterpillar	DNMMumfu2	kàtàpílà / kàtàpílàbə̌	k a.¹/a t a.¹/a p i.⁵/i l a.¹/a
10933	caterpillar	BKBMashi2	ádʒúrə̄ / bídʒúrə̄	a.⁵/a dʒ u.¹/u r ə.³/ə
10934	caterpillar	KFKMashi1	ádʒúlə̄ / bídʒúlə̄	a.⁵/a dʒ u.¹/u l ə.³/ə
10935	caterpillar	ABSMissong1	kìdʊ́dʊ̂ː / bìdʊ́dʊ̂ː	k i.¹/i d ʊ.⁵/ʊ d ʊː.⁵¹/ʊː
10936	caterpillar	AGAMissong2	kɪ̀ŋkʊ̀nkʊ̀n / bìkʊ̀nkʊ̀n	k ɪ.¹/ɪ ŋ k ʊ.¹/ʊ n k ʊ.¹/ʊ n
10998	sky	NVBAbar7	ʊ̀bòlò / ɪ̀bòlòkì	ʊ.¹/ʊ b o.¹/o l o.¹/o
10999	sky	ECLAbar8	ʊ̀bʷòlò / kìbʷòlò~ʊ̀bʷòlò	ʊ.¹/ʊ bʷ o.¹/o l o.¹/o
11000	sky	NMAAbar1	ʃìŋkè / m̀ŋkè	ʃ i.¹/i ŋ k e.¹/e
11001	sky	NACAbar2	ʊ̀bòlò / kìbòlò	ʊ.¹/ʊ b o.¹/o l o.¹/o
11002	sky	NEMAjumbu9	kə́bɥó / bə́bɥó	k ə.⁵/ə b ɥ o.⁵/o
11003	sky	NVIAjumbu1	fə̀mgbɪ̀ɲkpɔ́ʔ / (ə́) mgbɪ̀ɲkpɔ́ʔ	f ə.³/ə m gb ɪ.¹/ɪ ɲ kp ɔ.⁵/ɔ ʔ
11004	sky	KMNAjumbu2	kə̀bɥǒ / bə̀bɥǒ	k ə.¹/ə b ɥ o.¹⁵/o
11005	sky	KDCAjumbu10	kə́bɥó / bə́bɥó	k ə.⁵/ə b ɥ o.⁵/o
11006	sky	NNBBuu3	bòːlə́ / kə̀bòːlə́	b oː.¹/oː l ə.⁵/ə
11007	sky	MNJBuu4	bólə́ / kə́bólə́nə́	b o.⁵/o l ə.⁵/ə
11008	sky	KEMBuu1	bólə́ / bə́bóːlə́nə́ ~	b o.⁵/o l ə.⁵/ə
11009	sky	KCYBuu2	bólə́ / kə́bóːlə	b o.⁵/o l ə.⁵/ə
11010	sky	KHKFang12	kʷóm / tə̀kʷóm	kʷ o.⁵/o m
11011	sky	DPNFang13	kʷóm / kʷóm~tə̀kʷómkə̄	kʷ o.⁵/o m
11012	sky	JGYKoshin3	bʊ̀ːwə̀ / tə́bʊ́	b ʊː.¹/ʊː w ə.¹/ə
11013	sky	TELKoshin4	bʊ́ / ø	b ʊ.⁵/ʊ
11014	sky	KCSKung3	kə́wʊ́lə̄ / ʊ̀wʊ́lə̄	k ə.⁵/ə w ʊ.⁵/ʊ l ə.³/ə
11015	sky	NJSKung4	kə̀wúlə̄ / ʊ̀wúlə̄	k ə.¹/ə w u.¹/u l ə.³/ə
11016	sky	ZKGKung1	kə́wúlə̄ / ʊ́wúlə̄	k ə.⁵/ə w u.¹/u l ə.³/ə
11017	sky	BNMKung2	kə́wúlə̄ / ʊ́wúlə̄	k ə.⁵/ə w u.¹/u l ə.³/ə
11018	sky	NMNMundabli3	bʷē / bʷē	bʷ e.³/e
11019	sky	CENMundabli2	bʷē / bʷéː	bʷ e.³/e
11020	sky	LFNMundabli1	bwē / bwē	b w e.³/e
11021	sky	NINMundabli4	bwé / bwēkó	b w e.⁵/e
11022	sky	NGTMunken3	ɪ́zə́mə́~ɪ́dzə́mə́ / kízə́mə́~kídzə́mə́	ɪ.⁵/ɪ z ə.⁵/ə m ə.⁵/ə
11023	sky	NUNMunken4	ábó / bíbó	a.⁵/a b o.⁵/o
11024	sky	NEAMunken1	àbɔ̂ /ø	a.¹/a b ɔ.⁵¹/ɔ
11025	sky	TNTMunken2	àbɔ̀ / bìbɔ̀	a.¹/a b ɔ.¹/ɔ
11026	sky	MCANgun3	kə̀bɔ̀ː~àbɔ̀ː / bìbɔ̀lə̀~ɪ̀bɔ̀lə̀	k ə.¹/ə b ɔː.¹/ɔː
11027	sky	KBMNgun4	kə̀zámə́ / àzámə́~bɛ̀nzàmə́	k ə.¹/ə z a.⁵/a m ə.⁵/ə
11028	sky	WCANgun1	kə́bɒ̂ / bìbɒ̀bì	k ə.⁵/ə b ɒ.⁵¹/ɒ
11029	sky	AOMNgun2	kə́bôː / bíbôː	k ə.⁵/ə b oː.⁵¹/oː
11030	sky	APBMumfu1	bwə́l / bwə́lbə ́	b w ə.⁵/ə l
11031	sky	BKBMashi2	bóː / ø	b oː.⁵/oː
11032	sky	KFKMashi1	boːr / ø	b oː.³/oː r
11033	sky	ABSMissong1	fìmùMàhá / mùmùMàhá	f i.³/i m u.¹/u ɱ a.¹/a h a.⁵/a
11034	sky	AGAMissong2	ʊ́bólə́ / ʊ́bólówú	ʊ.⁵/ʊ b o.⁵/o l ə.⁵/ə
11147	farm	NVBAbar7	òmɥɪ̀n / ɪ̀mɥɪ̀nnə̀	o.³/o m ɥ ɪ.¹/ɪ n
11148	farm	ECLAbar8	ʊ́mʷɪ̂n / kìmʷɪ̀nò~ìmʷɪ̀nò	ʊ.⁵/ʊ mʷ ɪ.⁵¹/ɪ n
11149	farm	NMAAbar1	ʊ́mwɪ̂n / ɪ̀mwɪ̀nò	ʊ.⁵/ʊ m w ɪ.⁵¹/ɪ n
11150	farm	NACAbar2	ʊ̀mwɪ̀m / kìmwɪ̀m	ʊ.³/ʊ m w ɪ.³/ɪ m
11151	farm	NEMAjumbu9	ɲʊ̈́ / kə́ɲʊ̈́lə́	ɲ ʊʱ.⁵/ʊʱ
11152	farm	NVIAjumbu1	ɲǘ / kə́ɲʊ̈́lə́	ɲ uʱ.⁵/uʱ
11153	farm	KMNAjumbu2	ɲǘ / kə́ɲʊ̈́lə́	ɲ uʱ.⁵/uʱ
11154	farm	KDCAjumbu10	ɲǘ / kə́ɲǘlə́	ɲ uʱ.⁵/uʱ
11155	farm	NNBBuu3	ɲǘ / kə́ɲʊ̈̂ːtə́	ɲ uʱ.⁵/uʱ
11156	farm	MNJBuu4	ɲʊ̈́ / kə́ɲʊ̈̂tə́	ɲ ʊʱ.⁵/ʊʱ
11157	farm	KEMBuu1	ɲʊ̈́ / kə̄ɲʊ̈́tə́	ɲ ʊʱ.⁵/ʊʱ
11158	farm	KCYBuu2	ɲʊ̈́ / kə́ɲʊ̈́tə̄	ɲ ʊʱ.⁵/ʊʱ
