ID	Concept	Doculect	Value	Tokens
7064	fire	NVBAbar7	ógóhʊ́~ógʊ́hʊ́~ʊ́gʊ́hʊ́/ɪ́gʊ́hʊ̀	o.⁵/o g o.⁵/o h ʊ.⁵/ʊ
7065	fire	ECLAbar8	ʊ̀gʊ́hʊ́ / kɪ̄gʊ́hʊ̀~ìgʊ́hʊ́	ʊ.¹/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ
7066	fire	NMAAbar1	ʊ́gʊ́hʊ́ / kɪ́gʊ́hʊ́	ʊ.⁵/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ
7067	fire	NACAbar2	ʊ̀gʊ́hʊ́ / kìgʊ́hʊ́	ʊ.¹/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ
7068	fire	NEMAjumbu9	gʷâsə̀ / kə̀gʷâsə̀	gʷ a.⁵¹/a s ə.¹/ə
7069	fire	NVIAjumbu1	gwásə̀ / kə́gwásə̀	g w a.⁵/a s ə.¹/ə
7070	fire	KMNAjumbu2	gwásə̀ / kə̄gwásə̀	g w a.⁵/a s ə.¹/ə
7071	fire	KDCAjumbu10	gʷâsə̀ / kə̀gʷâsə̀	gʷ a.⁵¹/a s ə.¹/ə
7072	fire	ENBBiya1	ʊ̀wɛ́hɛ́ / kə̀wɛ́hɛ́	ʊ.¹/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ
7073	fire	ICNBiya2	ʊ̀wɛ́hɛ́ / ɪ̀wɛ́hɛ́	ʊ.¹/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ
7074	fire	NNBBuu3	gə́sə̀ / ø	g ə.⁵/ə s ə.¹/ə
7075	fire	MNJBuu4	gə̂sə̀ / kə́gə̂sə̀nə̀	g ə.⁵¹/ə s ə.¹/ə
7076	fire	KEMBuu1	gə́sə̀ / ø	g ə.⁵/ə s ə.¹/ə
7077	fire	KCYBuu2	gə́sə̄ / kə́gə́sə̀nə́	g ə.⁵/ə s ə.³/ə
7078	fire	KHKFang12	gbvə̄ / gbvə́	gb v ə.³/ə
7079	fire	DPNFang13	gvə̄ / tə̀gvə̄tə́	g v ə.³/ə
7080	fire	JGYKoshin3	ɥîː ~ ɥɪ̂ː	ɥ iː.⁵¹/iː
7081	fire	TELKoshin4	ɥɪ̂ / tə́ɥɪ̂	ɥ ɪ.⁵¹/ɪ
7082	fire	KCSKung3	ʊ̄wʊ᷇s / m̀wʊ᷇s	ʊ.³/ʊ w ʊ.⁵³/ʊ s
7083	fire	NJSKung4	ʊ́wús~wu᷇ːsʊ̄ / wúsmə̄	ʊ.⁵/ʊ w u.¹/u s
7084	fire	ZKGKung1	ʊ́ːwʊ̂s / m̀wʊ̂s	ʊː.⁵/ʊː w ʊ.¹⁵/ʊ s
7085	fire	BNMKung2	ʊ́wʊ᷇ːs / wʊ̀sə̀m	ʊ.⁵/ʊ w ʊː.¹/ʊː s
7086	fire	NMNMundabli3	gʊ̂ / gʊ᷇	g ʊ.¹⁵/ʊ
7087	fire	CENMundabli2	gʊ̂ː / gʊ̂	g ʊː.⁵¹/ʊː
7088	fire	LFNMundabli1	gʊ̂ / gʊ̂kó	g ʊ.¹⁵/ʊ
7089	fire	NINMundabli4	gʊ̂ / gʊ̀wó	g ʊ.¹⁵/ʊ
7090	fire	NGTMunken3	ʊ́wɛ́hɛ́ / kíwɛ́hɛ́	ʊ.⁵/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ
7091	fire	NUNMunken4	ʊ́wɛ́hɛ́ / kìwɛ́hɛ́	ʊ.⁵/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ
7092	fire	NEAMunken1	ʊ́wə́hə́ / ø	ʊ.⁵/ʊ w ə.⁵/ə h ə.⁵/ə
7093	fire	TNTMunken2	ʊ́wə́sə́ / kìwə́sə́	ʊ.⁵/ʊ w ə.⁵/ə s ə.⁵/ə
7094	fire	MCANgun3	ʊ̀wóhó / kʊ̀wóhó~àwóhó	ʊ.¹/ʊ w o.⁵/o h o.⁵/o
7095	fire	KBMNgun4	ʊ̀wʊ́hʊ́ / ɪ̄wʊ́hʊ́	ʊ.¹/ʊ w ʊ.⁵/ʊ h ʊ.⁵/ʊ
7096	fire	WCANgun1	ʊ́wús ~ɪ́wúsǿ / kə̀wúsø	ʊ.⁵/ʊ w u.¹/u s
7097	fire	AOMNgun2	ʊ̀wʊ́hó / ɪ̀wʊ́hó	ʊ.¹/ʊ w ʊ.⁵/ʊ h o.⁵/o
7098	fire	APBMumfu1	gʊ̂ / gʊ̂wə̌	g ʊ.¹⁵/ʊ
7099	fire	DNMMumfu2	gʊ̂	g ʊ.¹⁵/ʊ
7100	fire	BKBMashi2	bɔ́t ~bɔ́r / bɔ́ŋ ~ bɔ́	b ɔ.⁵/ɔ t
7101	fire	KFKMashi1	bɔ́ / bɔ́ŋ	b ɔ.⁵/ɔ
7102	fire	ABSMissong1	ʊ́gʊ́sə̀ / ígʊ́sə̀	ʊ.⁵/ʊ g ʊ.⁵/ʊ s ə.¹/ə
7103	fire	AGAMissong2	ʊ́gʊ́sə́~ógʊ́sə́/ʊ́gʊ́sə̄wú~ɪ́gʊ́sə́	ʊ.⁵/ʊ g ʊ.⁵/ʊ s ə.⁵/ə
7104	gun	NVBAbar7	ógóhó~ʊ̀gʊ́hʊ́/ɪ́góhó~ɪ̀gʊ́hʊ́~ɪ́góhʊ́kɪ̀	o.⁵/o g o.⁵/o h o.⁵/o
7105	gun	ECLAbar8	ʊ̀gʊ́hʊ́ / kɪ̄gʊ́hʊ̀~ìgʊ́hʊ́	ʊ.¹/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ
7106	gun	NMAAbar1	ʊ́gʊ́hʊ́ / kɪ̄gʊ́hʊ́	ʊ.⁵/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ
7107	gun	NACAbar2	ʊ̀gʊ́hʊ́ / kìgʊ́hʊ́	ʊ.¹/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ
7108	gun	NEMAjumbu9	gʷâsə̀tám / kə́gʷâsə́tám	gʷ a.⁵¹/a s ə.¹/ə t a.⁵/a m
7109	gun	NVIAjumbu1	gwásə̀ / kə́gwásə̀	g w a.⁵/a s ə.¹/ə
7110	gun	KMNAjumbu2	gwáːsə̀ / kə́gwáːsə̀	g w aː.⁵/aː s ə.¹/ə
7111	gun	KDCAjumbu10	gʷâsə̀tám / kə̀gʷâsə̀kə́tám	gʷ a.⁵¹/a s ə.¹/ə t a.⁵/a m
7112	gun	ENBBiya1	ʊ̀wɛ́hɛ́ / kə̀wɛ́hɛ́	ʊ.¹/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ
7113	gun	ICNBiya2	ʊ̀wɛ́hɛ́ / ɪ̀wɛ́hɛ́	ʊ.¹/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ
7114	gun	NNBBuu3	gə́sə̀ / kə́gə̂sə̀nə́~kə́gə́sə̀nə́	g ə.⁵/ə s ə.¹/ə
7115	gun	MNJBuu4	gə̂sə̀tə́mnə́ / kə́gə̂sə̀nə̀kə́tə́mnə́	g ə.⁵¹/ə s ə.¹/ə t ə.⁵/ə m n ə.⁵/ə
7116	gun	KEMBuu1	gə̂sə̀ / kə́gə́sə̀nə́	g ə.⁵¹/ə s ə.¹/ə
7117	gun	KCYBuu2	gə́sə̀ / kə́gə́sə̀nə́	g ə.⁵/ə s ə.¹/ə
7118	gun	KHKFang12	gbvə́tə́mnə́ / tə̀gbvə̀tə́tə̀	gb v ə.⁵/ə t ə.⁵/ə m n ə.⁵/ə
7119	gun	DPNFang13	gvə́ / tə̀gvə̄tə́	g v ə.⁵/ə
7120	gun	KDVFang1	gbvú / tə̀bvə́tə́	gb v u.¹/u
7121	gun	KJSFang2	gbvə̄tə́mnə́(nə́) / tə̀gbvə́tə́tə̀tə́mnə́	gb v ə.³/ə t ə.⁵/ə m n ə.⁵/ə
7122	gun	JGYKoshin3	ɥîː / tə́ɥɪ̂	ɥ iː.⁵¹/iː
7123	gun	TELKoshin4	ɥɪ̂ / tə́ɥɪ̂	ɥ ɪ.⁵¹/ɪ
7124	gun	KCSKung3	ʊ́wʊ́s / m̀wʊ̂s	ʊ.⁵/ʊ w ʊ.⁵/ʊ s
7125	gun	NJSKung4	ʊ́wu᷇s / ḿwu᷇s	ʊ.⁵/ʊ w u.⁵³/u s
7126	gun	ZKGKung1	ʊ́ːwûs / m̀wûsə̀	ʊː.⁵/ʊː w u.⁵¹/u s
7127	gun	BNMKung2	ʊ́wʊ᷇ːs / ḿwʊ᷇ːs	ʊ.⁵/ʊ w ʊː.¹/ʊː s
7128	gun	NMNMundabli3	gʊ̂ / gʊ̂	g ʊ.¹⁵/ʊ
7129	gun	CENMundabli2	gʊ̂ː / gʊ̂ː kô	g ʊː.⁵¹/ʊː
7130	gun	LFNMundabli1	gʊ̂ / gʊ̀kó	g ʊ.¹⁵/ʊ
7131	gun	NINMundabli4	gʊ̂ / gʊ̀ːkó	g ʊ.¹⁵/ʊ
7132	gun	NGTMunken3	ʊ́wɛ́hɛ́ / kíwɛ́hɛ́	ʊ.⁵/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ
7133	gun	NUNMunken4	ʊ́wɛ́hɛ́ʊ̀tàmá / kíwɛ́hɛ́ʊ̀tàmá	ʊ.⁵/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ ʊ.¹/ʊ t a.³/a m a.⁵/a
7134	gun	NEAMunken1	ʊ́wə́hə́ / kɪ́wə́nə́	ʊ.⁵/ʊ w ə.⁵/ə h ə.⁵/ə
7135	gun	TNTMunken2	ʊ̀wə́sə́ / ìwə́sə́	ʊ.¹/ʊ w ə.⁵/ə s ə.⁵/ə
7136	gun	MCANgun3	ʊ̀wóhó / ɪ̀wʊ́hʊ́~àwʊ́hʊ́	ʊ.¹/ʊ w o.⁵/o h o.⁵/o
7137	gun	KBMNgun4	ʊ̀wʊ́hʊ́ / ɪ̄wʊ́hʊ́	ʊ.¹/ʊ w ʊ.⁵/ʊ h ʊ.⁵/ʊ
7138	gun	WCANgun1	ʊ́wúsøʊ̀tàmə́ / kə́wúsǿkə̀tàmə́	ʊ.⁵/ʊ w u.¹/u s ø.³/ø ʊ.¹/ʊ t a.³/a m ə.⁵/ə
7139	gun	AOMNgun2	ʊ́wúhó / kə̀wóhó	ʊ.⁵/ʊ w u.¹/u h o.⁵/o
7140	gun	APBMumfu1	gʊ̂~gʊ̂wʊ̀tə̀mwə̌ / gʊ̂~gʊ̂kìtə́mkə́	g ʊ.¹⁵/ʊ
7141	gun	DNMMumfu2	gʊ̂~bʊ̀ / gʊ̂kɛ̌n~gʊ̂	g ʊ.¹⁵/ʊ
7142	gun	BKBMashi2	bɔ́t / bɔ́ŋ	b ɔ.⁵/ɔ t
7143	gun	KFKMashi1	bɔ́tə́mə́wó / bɔ́tə́nə́nó	b ɔ.⁵/ɔ t ə.⁵/ə m ə.⁵/ə w o.⁵/o
7144	gun	AGAMissong2	ʊ́gʊ́sə̀ / ʊ́gúsə́yí~ɪ́gʊ́sə́	ʊ.⁵/ʊ g ʊ.⁵/ʊ s ə.¹/ə
7276	trap	NVBAbar7	kə̀tám / ɪ̀támbî	k ə.¹/ə t a.⁵/a m
7277	trap	ECLAbar8	kə̀tám / bìtám	k ə.¹/ə t a.⁵/a m
7278	trap	NMAAbar1	kètám / bìtám	k e.¹/e t a.⁵/a m
7279	trap	NACAbar2	wáyà / bə̀wáyà	w a.⁵/a j a.¹/a
7280	trap	NEMAjumbu9	fə̀ⁿdzâŋ / m̩̀ⁿdzâŋ	f ə.¹/ə ⁿd z a.⁵¹/a ŋ
7281	trap	NVIAjumbu1	fə̀ntə̀mə́ / ə̂mtə̀mə́~mtə̀mə́	f ə.¹/ə n t ə.³/ə m ə.⁵/ə
7282	trap	KMNAjumbu2	fə̀ntə̀mə́ / m̀tə̀mə́	f ə.¹/ə n t ə.³/ə m ə.⁵/ə
7283	trap	KDCAjumbu10	fə̀ⁿdzâŋ / ḿ̩ⁿdza᷇ːŋ	f ə.¹/ə ⁿd z a.⁵¹/a ŋ
7284	trap	ENBBiya1	kə̀ntám / bìntám	k ə.¹/ə n t a.⁵/a m
7285	trap	ICNBiya2	kə̀ntám / bìntám	k ə.¹/ə n t a.⁵/a m
7286	trap	NNBBuu3	wə́n / kə̀wə́ntə́	w ə.⁵/ə n
7287	trap	MNJBuu4	wə́n / kə̀wə́ntə́nə́	w ə.⁵/ə n
7288	trap	KEMBuu1	kə́tám / bə̀táːm	k ə.⁵/ə t a.⁵/a m
7289	trap	KCYBuu2	kə́tám / bə̀tám	k ə.⁵/ə t a.⁵/a m
7290	trap	KHKFang12	gɑ̂ː / bə́gɑ̂ː	g aː.⁵¹/aː
7291	trap	DPNFang13	gɑ̂ː / bə́gɑ̂ː	g aː.⁵¹/aː
7292	trap	KDVFang1	gɑ̂ː / ŋgàm	g aː.⁵¹/aː
7293	trap	KJSFang2	fə̀ŋkáːsə́ / mə̀ŋkáːsə́	f ə.¹/ə ŋ k aː.⁵/aː s ə.⁵/ə
7294	trap	JGYKoshin3	kə̀kɛ́ / bə̀kɛ́	k ə.¹/ə k ɛ.⁵/ɛ
7295	trap	TELKoshin4	tʲàːmə́ / tʲáːmə̀	tʲ aː.¹/aː m ə.⁵/ə
7296	trap	MRYKoshin2	kə̀mfʷĩ̀ /  bə̀ntsɔ̂ːlə́	k ə.³/ə m fʷ ĩ.¹/ĩ
7297	trap	KCSKung3	kə̀tám / ʊ̀tám	k ə.¹/ə t a.⁵/a m
7298	trap	NJSKung4	tsáʔ / sə́tsáʔ	ts a.⁵/a ʔ
7299	trap	ZKGKung1	sáʔ / m̀sáʔ	s a.⁵/a ʔ
7300	trap	NMNMundabli3	ǹtʷǒm / ǹtʷǒm	n.¹/n tʷ o.¹⁵/o m
7301	trap	CENMundabli2	tʃú / tʃū bɒ᷇ɦ	tʃ u.¹/u
7302	trap	LFNMundabli1	tʃʊ́ / tʃʊ́bó	tʃ ʊ.⁵/ʊ
7303	trap	NINMundabli4	ǹtwǒːm / ǹtwǒːmmó	n.¹/n t w oː.¹⁵/oː m
7304	trap	NGTMunken3	ʊ́bá / kíbálə́	ʊ.⁵/ʊ b a.⁵/a
7305	trap	NUNMunken4	átám / bítám	a.⁵/a t a.⁵/a m
7306	trap	NEAMunken1	átám / bítám	a.⁵/a t a.⁵/a m
7307	trap	TNTMunken2	átám / bítám ~ bìtám	a.⁵/a t a.⁵/a m
7308	trap	MCANgun3	ɪ̄sʊ́ŋ / bìsʊ́ŋ	ɪ.³/ɪ s ʊ.⁵/ʊ ŋ
7309	trap	KBMNgun4	kə̀ⁿtám / bìⁿtám	k ə.¹/ə ⁿt a.⁵/a m
7310	trap	WCANgun1	kə̀ntám / bìntám	k ə.¹/ə n t a.⁵/a m
7311	trap	AOMNgun2	kə̀tám / bìtám	k ə.¹/ə t a.⁵/a m
7312	trap	APBMumfu1	tāːm / tǎːmbə́	t aː.³/aː m
7313	trap	DNMMumfu2	ǹtʃʊ̌ːm~ntʃʊ̌m / ǹtʃʊ̀mbə́~ntʃʊ̀m	n.¹/n tʃ ʊː.¹⁵/ʊː m
7314	trap	BKBMashi2	àmfwə́ɣ / bìmfwə́ɣ	a.³/a m f w ə.⁵/ə ɣ
7315	trap	KFKMashi1	àmfwə~àmfə / bìmfə̀	a.³/a m f w ə.³/ə
7316	trap	ABSMissong1	ntsə̀mə́ / bàntsə̀mə́	n ts ə.³/ə m ə.⁵/ə
7317	trap	AGAMissong2	kɪ̀kàːlə́ / bìkàːlə́bī	k ɪ.¹/ɪ k aː.¹/aː l ə.⁵/ə
7703	bag	NVBAbar7	ʊ̀bè~òbèː /àbèːbʷɪ̂~àbè	ʊ.¹/ʊ b e.¹/e
7704	bag	ECLAbar8	ʊ̀bè / bìbè	ʊ.¹/ʊ b e.¹/e
7705	bag	NMAAbar1	ʊ̀bè / gbɪ̀bè	ʊ.¹/ʊ b e.¹/e
7706	bag	NACAbar2	ʊ̀bè / bə̀bè	ʊ.¹/ʊ b e.¹/e
7707	bag	NEMAjumbu9	kə̀bàː / bə̀bàː	k ə.¹/ə b aː.¹/aː
7708	bag	NVIAjumbu1	kə̀bàː / kə̀bàːlə̀	k ə.¹/ə b aː.¹/aː
7709	bag	KMNAjumbu2	kə̀bàː / bə̀bàː	k ə.¹/ə b aː.¹/aː
7710	bag	KDCAjumbu10	kə̀bàː / bə̀bà	k ə.¹/ə b aː.¹/aː
7711	bag	ENBBiya1	kə̀bɛ̀ː / bìbɛ̀ː	k ə.¹/ə b ɛː.¹/ɛː
7712	bag	ICNBiya2	kə̀bᴂ̀ / bìbᴂ̀	k ə.¹/ə b æ.¹/æ
7713	bag	NNBBuu3	bʷà / kə́bâtə́	bʷ a.¹/a
7714	bag	MNJBuu4	bə̀à / kə́bə́àtə́	b ə.¹/ə a.¹/a
7715	bag	KEMBuu1	bā / kə̀ba᷇ːtə́	b a.³/a
7716	bag	KCYBuu2	bə̀à / bə́à ~ βà ~ ə́βâ	b ə.¹/ə a.¹/a
7717	bag	KHKFang12	bɛ̀ː / bɛ́	b ɛː.¹/ɛː
7718	bag	DPNFang13	bɛ̀ː / bɛ́ː	b ɛː.¹/ɛː
7719	bag	KDVFang1	bɛ̀ / bɛ́	b ɛ.¹/ɛ
7720	bag	KJSFang2	bɛ̀ː / bɛ́ː	b ɛː.¹/ɛː
7721	bag	JGYKoshin3	bɛ̀ː / bə̀bɛ̀ː	b ɛː.¹/ɛː
7722	bag	TELKoshin4	bɛ̀ː / bə́bɛ̂ ~ bə́bâː	b ɛː.¹/ɛː
7723	bag	MRYKoshin2	bɛ̀ː /  bə̀béà	b ɛː.¹/ɛː
7724	bag	KCSKung3	kə̀mbɘ̀ːɣ / ʊ̀mbɘ̀ːɣ	k ə.³/ə m b ɘː.¹/ɘː ɣ
7725	bag	NJSKung4	kə̀mbə̀ːh / ʊ́mbə̀ːh	k ə.³/ə m b əː.¹/əː h
7726	bag	BNMKung2	sáʔ / sə́sáʔ	s a.⁵/a ʔ
7727	bag	NMNMundabli3	bòː / bòː	b oː.¹/oː
7728	bag	CENMundabli2	bòɦ / bòɦː	b o.¹/o ɦ
7729	bag	LFNMundabli1	bòː / bòːbó	b oː.¹/oː
7730	bag	NINMundabli4	bóː / bòːbó	b oː.⁵/oː
7731	bag	NGTMunken3	àbàː / bìbà	a.¹/a b aː.¹/aː
7732	bag	NUNMunken4	àbà / bìbà	a.¹/a b a.¹/a
7733	bag	NEAMunken1	àbà / bìbà	a.¹/a b a.¹/a
7734	bag	TNTMunken2	àbà / bìbà	a.¹/a b a.¹/a
7735	bag	MCANgun3	kə̀ⁿděː ~ àⁿdɛ̌ː / bìⁿděː~ɪ̀ⁿdɪ̌ː	k ə.¹/ə ⁿd eː.¹⁵/eː
7736	bag	KBMNgun4	kə̀ⁿdɪ̌ː / bìⁿdɪ̌ː	k ə.¹/ə ⁿd ɪː.¹⁵/ɪː
7737	bag	WCANgun1	kə̀ndɪ̌ː / bìndɪ̌ː	k ə.¹/ə n d ɪː.¹⁵/ɪː
7738	bag	AOMNgun2	kə̀ndě / bìndě	k ə.¹/ə n d e.¹⁵/e
7739	bag	APBMumfu1	bàː / bâːbə̌	b aː.¹/aː
7740	bag	DNMMumfu2	bàː / bâbɛ́n	b aː.¹/aː
7741	bag	BKBMashi2	àbə̀ːɣ / bìbʷə̀ɣ	a.¹/a b əː.¹/əː ɣ
7742	bag	KFKMashi1	àbə̀ / bìbə̀	a.¹/a b ə.¹/ə
7743	bag	ABSMissong1	ʊ̀bèː / bàbèː	ʊ.¹/ʊ b eː.¹/eː
7744	bag	AGAMissong2	óbèː / bàbèːbʊ́~bàbêː	o.⁵/o b eː.¹/eː
7753	basket	NVBAbar7	ʃìka᷇ː~ɪ̀kà / ḿka᷇ːm̄~ḿkâː	ʃ i.¹/i k aː.⁵³/aː
7754	basket	ECLAbar8	ʃíkxàâ / mʷɪ́ŋkxàâ	ʃ i.⁵/i kx a.¹/a a.⁵¹/a
7755	basket	NACAbar2	ʃíka᷇ː / ḿka᷇ː	ʃ i.⁵/i k aː.⁵³/aː
7756	basket	NEMAjumbu9	kʲá ~ kʲà/ kʲàlə́~kə̀kʲálə́	kʲ a.⁵/a
7757	basket	NVIAjumbu1	sɔ́ / kə́sɔ́ːlə́	s ɔ.⁵/ɔ
7758	basket	KMNAjumbu2	dʒwɛ́sə́ / kə̀dʒwɛ́ːsə́	dʒ w ɛ.⁵/ɛ s ə.⁵/ə
7759	basket	KDCAjumbu10	sɔ̄ / kə́sɔ́ːlə́	s ɔ.³/ɔ
7760	basket	ENBBiya1	kə̀ŋkɛ̌ː / kìŋkɛ̌ː	k ə.¹/ə ŋ k ɛː.¹⁵/ɛː
7761	basket	ICNBiya2	kə̀ŋkxᴂ̂ / kìŋkxᴂ̂	k ə.¹/ə ŋ kx æ.⁵¹/æ
7762	basket	NNBBuu3	kàː / kə́kâːtə́	k aː.¹/aː
7763	basket	MNJBuu4	kàː / kə́káːtə́	k aː.¹/aː
7764	basket	KEMBuu1	kàː / kə́kâːtə́	k aː.¹/aː
7765	basket	KCYBuu2	kàː / ə́kâː	k aː.¹/aː
7766	basket	KHKFang12	kə̀ŋkxɛ̀ːn / bə̀ŋkxɛ̀ːn	k ə.¹/ə ŋ kx ɛː.¹/ɛː n
7767	basket	DPNFang13	kə̀ŋkxɛ̀ŋ / bə̀ŋkxɛ̀ŋ	k ə.¹/ə ŋ kx ɛ.¹/ɛ ŋ
7768	basket	KDVFang1	kə̀ŋkxyàŋ / bə̀ŋkxyàŋ	k ə.¹/ə ŋ kx j a.¹/a ŋ
7769	basket	KJSFang2	kə̀ŋkxɛ̀ŋ / bə̀ŋkxɛ̀ŋ	k ə.¹/ə ŋ kx ɛ.¹/ɛ ŋ
7770	basket	JGYKoshin3	kʲàː / kʲâː	kʲ aː.¹/aː
7771	basket	TELKoshin4	kʲà / kʲâ	kʲ a.¹/a
7772	basket	MRYKoshin2	kxyà /	kx j a.¹/a
7773	basket	KCSKung3	kə̀kxə̀ː / ʊ̀kxə̀ː	k ə.¹/ə kx əː.¹/əː
7774	basket	NJSKung4	kə̀kxə̀ / ʊ̀kxə̀ː	k ə.¹/ə kx ə.¹/ə
7775	basket	ZKGKung1	kə́kxə̀à / úkxə̀à	k ə.⁵/ə kx ə.¹/ə a.¹/a
7776	basket	BNMKung2	kə́kxə̀ː / ʊ̀kxə̀ː	k ə.⁵/ə kx əː.¹/əː
7777	basket	NMNMundabli3	kʲà / kʲâ	kʲ a.¹/a
7778	basket	CENMundabli2	kʲà / kʲâː	kʲ a.¹/a
7779	basket	LFNMundabli1	kyàː / kyāyó	k j aː.¹/aː
7780	basket	NINMundabli4	kyàː / kyàːyə́	k j aː.¹/aː
7781	basket	NGTMunken3	ɪ́kɛ̂ / kíkáːlə́	ɪ.⁵/ɪ k ɛ.⁵¹/ɛ
7782	basket	NUNMunken4	ɪ̀kɛ̀ / mʊ̀káhā	ɪ.¹/ɪ k ɛ.¹/ɛ
7783	basket	NEAMunken1	ɪ̀kɛ̀ / kɪ́káːlə̄	ɪ.¹/ɪ k ɛ.¹/ɛ
7784	basket	TNTMunken2	ɪ̀kɛ̀ / kíkáːlə́	ɪ.¹/ɪ k ɛ.¹/ɛ
7785	basket	MCANgun3	kə̀ⁿkɛ̌ː / bìⁿkɛ̌ː~ɪ̀ⁿkɛ̌ː	k ə.¹/ə n k ɛː.¹⁵/ɛː
7786	basket	KBMNgun4	kə̀ⁿkɛ̀~fìⁿkɛ̌ː / mʊ̀ⁿkɛ̌ː~mùⁿkɛ̌ː	k ə.¹/ə n k ɛ.¹/ɛ
7787	basket	WCANgun1	fìŋkɛ̌ː / mìkɛ̌ːə̄	f i.¹/i ŋ k ɛː.¹⁵/ɛː
7788	basket	AOMNgun2	kə́sâŋ / bìsâŋ	k ə.⁵/ə s a.⁵¹/a ŋ
7789	basket	APBMumfu1	kyàː / kyâːyə̌	k j aː.¹/aː
7790	basket	DNMMumfu2	kyâː~kyàː / kyâyɛ̌n~kyà	k j aː.⁵¹/aː
7791	basket	BKBMashi2	ntǎːk / bʊ̀ntǎːk	n t aː.¹⁵/aː k
7792	basket	KFKMashi1	nták / bʊ̀nták	n t a.⁵/a k
7793	basket	ABSMissong1	ìkìː / kíkílə̄	i.¹/i k iː.¹/iː
7794	basket	AGAMissong2	ɪ̀kɪ̀ː / kíkílə̄kə́~kɪ́kɪ́lə̀	ɪ.¹/ɪ k ɪ.¹/ɪ
7796	headpad	NVBAbar7	ɪ̄kǎn / ɪ̄kánə̀kî	ɪ.³/ɪ k a.¹⁵/a n
7797	headpad	ECLAbar8	ɪ̀kxán / kìkxánnō	ɪ.¹/ɪ kx a.⁵/a n
7798	headpad	NEMAjumbu9	kàːlə́ / kə̀kàːlə́	k aː.¹/aː l ə.⁵/ə
7799	headpad	NVIAjumbu1	kàːlə́ / àkáːlə́~ə̀kə̀káːlə́	k aː.¹/aː l ə.⁵/ə
7800	headpad	KMNAjumbu2	kàːlə́ / bə̀káːlə́	k aː.¹/aː l ə.⁵/ə
7801	headpad	KDCAjumbu10	kàːlə́ / kə́káːlə́	k aː.¹/aː l ə.⁵/ə
7802	headpad	ENBBiya1	ìkǎn / kə́kánnə̄	i.¹/i k a.¹⁵/a n
7803	headpad	ICNBiya2	ɪ̀kán / kə̀káná~kə̀kánə́	ɪ.¹/ɪ k a.⁵/a n
7804	headpad	NNBBuu3	tsǎːn / kə̀tsáːn	ts aː.¹⁵/aː n
7805	headpad	MNJBuu4	tsǎːn / kə̀tsáːntə́	ts aː.¹⁵/aː n
7806	headpad	KEMBuu1	tsǎːn / kə̀tsáːntə́	ts aː.¹⁵/aː n
7807	headpad	KCYBuu2	tsǎːn / ə́tsáːn	ts aː.¹⁵/aː n
7808	headpad	KHKFang12	kə̀ntsân / bə̀ntsân	k ə.¹/ə n ts a.⁵¹/a n
7809	headpad	DPNFang13	kə̀ntsân / bə̀ntsân	k ə.¹/ə n ts a.⁵¹/a n
7810	headpad	JGYKoshin3	kə̀ntsâɲ / bə̀ntsâɲ	k ə.¹/ə n ts a.⁵¹/a ɲ
7811	headpad	TELKoshin4	kə̀ntsâɲ / bə̀ntsâɲ	k ə.¹/ə n ts a.⁵¹/a ɲ
7812	headpad	MRYKoshin2	kə̀ntsã̀ɪ̃̀ /  bə̀dʒʲè	k ə.¹/ə n ts ã.¹/ã ɪ̃.¹/ɪ̃
7813	headpad	KCSKung3	ìkxə́ / sə̀kxə́	i.¹/i kx ə.⁵/ə
7814	headpad	NJSKung4	ìkxə́ / sə̀kxə́	i.¹/i kx ə.⁵/ə
7815	headpad	NMNMundabli3	ǹtsɛ̀ / ǹtsɛ̀	n.¹/n ts ɛ.¹/ɛ
7816	headpad	CENMundabli2	ǹtsɛ̀ː / ǹtsɛ̂ː	n.¹/n ts ɛː.¹/ɛː
7817	headpad	LFNMundabli1	ǹtsɛ̀ː / ntsɛ̀ːbó	n.¹/n ts ɛː.¹/ɛː
7818	headpad	NINMundabli4	ǹtsɛ̀ / ǹtsɛ̀bó	n.¹/n ts ɛ.¹/ɛ
7819	headpad	NGTMunken3	ɪ̀kán / kìkánə̄	ɪ.¹/ɪ k a.⁵/a n
7820	headpad	NUNMunken4	ɪ̀kán / kíkánə̄	ɪ.¹/ɪ k a.⁵/a n
7821	headpad	NEAMunken1	ɪ́kán / kɪ́káːnə́	ɪ.⁵/ɪ k a.⁵/a n
7822	headpad	TNTMunken2	ɪ̀kán / kìkáːnə́	ɪ.¹/ɪ k a.⁵/a n
