ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
NGTMunken3-596_grasshopper-1,,NGTMunken3,596_grasshopper,àndʒámə́ / bìndʒámə́,àndʒámə́,a.¹/a n dʒ a.⁵/a m ə.⁵/ə,,,,,^ à n dʒ á m ə́ $,default
NUNMunken4-596_grasshopper-1,,NUNMunken4,596_grasshopper,àndʒámə́ / bìndʒámə́~mùndʒámə́,àndʒámə́,a.¹/a n dʒ a.⁵/a m ə.⁵/ə,,,,,^ à n dʒ á m ə́ $,default
NEAMunken1-596_grasshopper-1,,NEAMunken1,596_grasshopper,àndʒáːmə́ / bìndʒáːmə́,àndʒáːmə́,a.¹/a n dʒ aː.⁵/aː m ə.⁵/ə,,,,,^ à n dʒ áː m ə́ $,default
TNTMunken2-596_grasshopper-1,,TNTMunken2,596_grasshopper,àndʒáːmə́ / bìndʒáːmə́,àndʒáːmə́,a.¹/a n dʒ aː.⁵/aː m ə.⁵/ə,,,,,^ à n dʒ áː m ə́ $,default
MCANgun3-596_grasshopper-1,,MCANgun3,596_grasshopper,ʊ̀fʷɛ́n~ʊ̀fʲɛ́n~ / kə̀ʊ́fʷɛ́n~àfʲɛ́n,ʊ̀fʷɛ́n,ʊ.¹/ʊ fʷ ɛ.⁵/ɛ n,,,,,^ ʊ̀ fʷ ɛ́ n $,default
KBMNgun4-596_grasshopper-1,,KBMNgun4,596_grasshopper,kə̀ⁿfáːm / bìⁿfáːm,kə̀ⁿfáːm,k ə.¹/ə n f aː.⁵/aː m,,,,,^ k ə̀ ⁿ f áː m $,default
WCANgun1-596_grasshopper-1,,WCANgun1,596_grasshopper,kə̀mfám / bìmfám,kəmfám,k ə.³/ə m f a.⁵/a m,,,,,^ k ə m f á m $,default
AOMNgun2-596_grasshopper-1,,AOMNgun2,596_grasshopper,kə̀mfáːm / bìmfáːm,kəmfáːm,k ə.³/ə m f aː.⁵/aː m,,,,,^ k ə m f áː m $,default
APBMumfu1-596_grasshopper-1,,APBMumfu1,596_grasshopper,ta᷇ːn / tāːnbə́,ta᷇ːn,t aː.⁵³/aː n,,,,,^ t a᷇ː n $,default
BKBMashi2-596_grasshopper-1,,BKBMashi2,596_grasshopper,àkɔ́ŋ / bìkɔ́ŋ,àkɔ́ŋ,a.¹/a k ɔ.⁵/ɔ ŋ,,,,,^ à k ɔ́ ŋ $,default
KFKMashi1-596_grasshopper-1,,KFKMashi1,596_grasshopper,ákɔ́ŋ / bìkɔ́ŋ,ákɔ́ŋ,a.⁵/a k ɔ.⁵/ɔ ŋ,,,,,^ á k ɔ́ ŋ $,default
ABSMissong1-596_grasshopper-1,,ABSMissong1,596_grasshopper,kɪ́wɛ᷇ː / bíwɛ᷇ː,kɪ́wɛ᷇ː,k ɪ.⁵/ɪ w ɛː.⁵³/ɛː,,,,,^ k ɪ́ w ɛ᷇ː $,default
AGAMissong2-596_grasshopper-1,,AGAMissong2,596_grasshopper,kɪ́wɛ᷇ː / bíwɛ᷇ːbí,kɪ́wɛ᷇ː,k ɪ.⁵/ɪ w ɛː.⁵³/ɛː,,,,,^ k ɪ́ w ɛ᷇ː $,default
NVBAbar7-359_cricket-1,,NVBAbar7,359_cricket,ɪ̀ⁿdʒìndʒàŋ / ɪ̀ⁿdʒíⁿdʒáŋə́kì,ɪ̀ⁿdʒìndʒàŋ,ɪ.¹/ɪ ⁿd ʒ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ɪ̀ ⁿd ʒ ì n dʒ à ŋ $,default
ECLAbar8-359_cricket-1,,ECLAbar8,359_cricket,ɪ̀ⁿdʒìⁿdʒàŋ / kíⁿdʒíⁿdʒáŋō,ɪ̀ⁿdʒìⁿdʒàŋ,ɪ.¹/ɪ ⁿd ʒ i.¹/i ⁿd ʒ a.¹/a ŋ,,,,,^ ɪ̀ ⁿd ʒ ì ⁿd ʒ à ŋ $,default
NMAAbar1-359_cricket-1,,NMAAbar1,359_cricket,ìdʒìndʒàŋ / kɪ́ndʒíndʒáŋō,ìdʒìndʒàŋ,i.¹/i dʒ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ì dʒ ì n dʒ à ŋ $,default
NACAbar2-359_cricket-1,,NACAbar2,359_cricket,ìndʒìndʒàŋ / kɪ̀ndʒíndʒáŋō,ìndʒìndʒàŋ,i.¹/i n dʒ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ì n dʒ ì n dʒ à ŋ $,default
NEMAjumbu9-359_cricket-1,,NEMAjumbu9,359_cricket,dzàŋ / dzâŋ~kə́dzâŋnə̀,dzàŋ,d z a.¹/a ŋ,,,,,^ d z à ŋ $,default
NVIAjumbu1-359_cricket-1,,NVIAjumbu1,359_cricket,dzàŋ / kə́dzáŋlə̄~àdzàŋ,dzàŋ,d z a.¹/a ŋ,,,,,^ d z à ŋ $,default
KMNAjumbu2-359_cricket-1,,KMNAjumbu2,359_cricket,dzàŋ / kə́dzâːŋlə̀,dzàŋ,d z a.¹/a ŋ,,,,,^ d z à ŋ $,default
KDCAjumbu10-359_cricket-1,,KDCAjumbu10,359_cricket,dzàŋ / kə́dzâːnə̀,dzàŋ,d z a.¹/a ŋ,,,,,^ d z à ŋ $,default
ENBBiya1-359_cricket-1,,ENBBiya1,359_cricket,ɪ̀ⁿdʒìndʒàŋ / kə̀ⁿdʒìⁿdʒáŋə̄,ɪ̀ⁿdʒìndʒàŋ,ɪ.¹/ɪ ⁿd ʒ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ɪ̀ ⁿd ʒ ì n dʒ à ŋ $,default
ICNBiya2-359_cricket-1,,ICNBiya2,359_cricket,ɪ̀ⁿdʒə̀ŋ / kə̀dʒə́ŋə̄,ɪ̀ⁿdʒə̀ŋ,ɪ.¹/ɪ ⁿd ʒ ə.¹/ə ŋ,,,,,^ ɪ̀ ⁿd ʒ ə̀ ŋ $,default
NNBBuu3-359_cricket-1,,NNBBuu3,359_cricket,dʒʲɛ̂n~dʒʲɛ̀ŋ / kə́dʒʲɛ̂ntə́~dʒʲɛ᷇ŋ~dʒʲɛ᷇ŋɛ́,dʒʲɛ̂n,dʒ j ɛ.⁵¹/ɛ n,,,,,^ dʒ ʲ ɛ̂ n $,default
MNJBuu4-359_cricket-1,,MNJBuu4,359_cricket,dʒʲɛ̂ŋ / kə́dʒʲɛ᷇ːŋtə́,dʒʲɛ̂ŋ,dʒ j ɛ.⁵¹/ɛ ŋ,,,,,^ dʒ ʲ ɛ̂ ŋ $,default
KEMBuu1-359_cricket-1,,KEMBuu1,359_cricket,dʒyə̀ŋ~dʒyɛ̀ŋ / kə́dʒyə᷇ːŋtə́~kə́dʒyɛ̂ŋtə́,dʒyə̀ŋ,dʒ j ə.¹/ə ŋ,,,,,^ dʒ y ə̀ ŋ $,default
KCYBuu2-359_cricket-1,,KCYBuu2,359_cricket,dʒyə̀ŋ /ə́dʒyə̂ŋ,dʒyə̀ŋ,dʒ j ə.¹/ə ŋ,,,,,^ dʒ y ə̀ ŋ $,default
KHKFang12-359_cricket-1,,KHKFang12,359_cricket,dzə̀ŋ / dzə́ŋkə́,dzə̀ŋ,d z ə.¹/ə ŋ,,,,,^ d z ə̀ ŋ $,default
DPNFang13-359_cricket-1,,DPNFang13,359_cricket,dzə̀ŋkə́ / dzə́ŋkə́,dzə̀ŋkə́,d z ə.¹/ə ŋ k ə.⁵/ə,,,,,^ d z ə̀ ŋ k ə́ $,default
KDVFang1-359_cricket-1,,KDVFang1,359_cricket,dzə̀ŋkə́ / dzə́ŋkə́,dzə̀ŋkə́,d z ə.¹/ə ŋ k ə.⁵/ə,,,,,^ d z ə̀ ŋ k ə́ $,default
JGYKoshin3-359_cricket-1,,JGYKoshin3,359_cricket,ǹⁿdzə̀ŋə̀ / ńⁿdzə́ŋə̀,ǹⁿdzə̀ŋə̀,n.¹/n ⁿd z ə.¹/ə ŋ ə.¹/ə,,,,,^ ǹ ⁿd z ə̀ ŋ ə̀ $,default
TELKoshin4-359_cricket-1,,TELKoshin4,359_cricket,ǹ̩zə̀ŋə̀ / ń̩zə́ŋə̀,ǹ̩zə̀ŋə̀,n.¹/n z ə.¹/ə ŋ ə.¹/ə,,,,,^ ǹ̩ z ə̀ ŋ ə̀ $,default
MRYKoshin2-359_cricket-1,,MRYKoshin2,359_cricket,ndzə̀ŋə̀ /  tʃɔ̀ːbə̀ (bòtʃɔ̀ːbə̀),ndzə̀ŋə̀,n d z ə.¹/ə ŋ ə.¹/ə,,,,,^ n d z ə̀ ŋ ə̀ $,default
KCSKung3-359_cricket-1,,KCSKung3,359_cricket,tsə̄ŋ / sə̀tsə̂ŋ,tsə̄ŋ,ts ə.³/ə ŋ,,,,,^ ts ə̄ ŋ $,default
NJSKung4-359_cricket-1,,NJSKung4,359_cricket,tsə́ŋ / sə̀tsə᷇ŋ,tsə́ŋ,ts ə.⁵/ə ŋ,,,,,^ ts ə́ ŋ $,default
ZKGKung1-359_cricket-1,,ZKGKung1,359_cricket,tsɨ́ŋ / sə́tsə́ŋ,tsɨ́ŋ,ts ɨ.⁵/ɨ ŋ,,,,,^ ts ɨ́ ŋ $,default
BNMKung2-359_cricket-1,,BNMKung2,359_cricket,tsɨ́ŋ / sə́tsə́ŋ,tsɨ́ŋ,ts ɨ.⁵/ɨ ŋ,,,,,^ ts ɨ́ ŋ $,default
NMNMundabli3-359_cricket-1,,NMNMundabli3,359_cricket,dzə̀ŋ / dzə́ŋ,dzə̀ŋ,d z ə.¹/ə ŋ,,,,,^ d z ə̀ ŋ $,default
CENMundabli2-359_cricket-1,,CENMundabli2,359_cricket,dzə̀ŋkə̀ / dzɨ̀ŋkə̀ː,dzə̀ŋkə̀,d z ə.¹/ə ŋ k ə.¹/ə,,,,,^ d z ə̀ ŋ k ə̀ $,default
LFNMundabli1-359_cricket-1,,LFNMundabli1,359_cricket,dzə̀ŋakà / dzə̀ŋkàyə́,dzə̀ŋakà,d z ə.¹/ə ŋ a.³/a k a.¹/a,,,,,^ d z ə̀ ŋ a k à $,default
NINMundabli4-359_cricket-1,,NINMundabli4,359_cricket,dzə̀ŋkà / dzə̀ŋkàyə́,dzə̀ŋkà,d z ə.¹/ə ŋ k a.¹/a,,,,,^ d z ə̀ ŋ k à $,default
NGTMunken3-359_cricket-1,,NGTMunken3,359_cricket,ɪ̀ndʒìndʒàŋ / kìndʒáŋā~kìndʒã́ã́,ɪ̀ndʒìndʒàŋ,ɪ.¹/ɪ n dʒ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ɪ̀ n dʒ ì n dʒ à ŋ $,default
NUNMunken4-359_cricket-1,,NUNMunken4,359_cricket,ʃìndʒàŋ / mʊ̀ndʒǎŋ,ʃìndʒàŋ,ʃ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ʃ ì n dʒ à ŋ $,default
NEAMunken1-359_cricket-1,,NEAMunken1,359_cricket,àndʒáːmə́ / bìndʒáːmə́,àndʒáːmə́,a.¹/a n dʒ aː.⁵/aː m ə.⁵/ə,,,,,^ à n dʒ áː m ə́ $,default
TNTMunken2-359_cricket-1,,TNTMunken2,359_cricket,ìdʒìnndʒàŋ / kìndʒìndʒáŋə̄,ìdʒìnndʒàŋ,i.¹/i dʒ i.¹/i n n dʒ a.¹/a ŋ,,,,,^ ì dʒ ì n n dʒ à ŋ $,default
MCANgun3-359_cricket-1,,MCANgun3,359_cricket,ɪ̀dʒìndʒàŋ/kə̀dʒìⁿdʒáŋə̄~àdʒìⁿdʒáŋə̄,ɪ̀dʒìndʒàŋ,ɪ.¹/ɪ dʒ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ɪ̀ dʒ ì n dʒ à ŋ $,default
KBMNgun4-359_cricket-1,,KBMNgun4,359_cricket,ɪ̀dʒɪ̀ⁿdʒàŋ / kə̀dʒìⁿdʒàŋ~àdʒìⁿdʒàŋ,ɪ̀dʒɪ̀ⁿdʒàŋ,ɪ.¹/ɪ dʒ ɪ.¹/ɪ ⁿd ʒ a.¹/a ŋ,,,,,^ ɪ̀ dʒ ɪ̀ ⁿd ʒ à ŋ $,default
WCANgun1-359_cricket-1,,WCANgun1,359_cricket,ɪ̀dʒìndʒàŋ / kə̀ndʒíndʒáŋə23,ɪ̀dʒìndʒàŋ,ɪ.¹/ɪ dʒ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ɪ̀ dʒ ì n dʒ à ŋ $,default
AOMNgun2-359_cricket-1,,AOMNgun2,359_cricket,ɪ̀dʒìndʒàŋ / kə́ndʒíndʒáŋə́,ɪ̀dʒìndʒàŋ,ɪ.¹/ɪ dʒ i.¹/i n dʒ a.¹/a ŋ,,,,,^ ɪ̀ dʒ ì n dʒ à ŋ $,default
APBMumfu1-359_cricket-1,,APBMumfu1,359_cricket,gyə̀ŋkàː / gyə̀ŋkàːyə́,gyə̀ŋkàː,g j ə.¹/ə ŋ k aː.¹/aː,,,,,^ g y ə̀ ŋ k àː $,default
DNMMumfu2-359_cricket-1,,DNMMumfu2,359_cricket,gìŋkàː~gìŋkà / gìŋkàːbə́~gìŋkà,gìŋkàː,g i.¹/i ŋ k aː.¹/aː,,,,,^ g ì ŋ k àː $,default
BKBMashi2-359_cricket-1,,BKBMashi2,359_cricket,ǹdzê / ńdzê,ǹdzê,n.¹/n d z e.⁵¹/e,,,,,^ ǹ d z ê $,default
KFKMashi1-359_cricket-1,,KFKMashi1,359_cricket,dzzə̄ / dzzə̂,dzzə̄,d z z ə.³/ə,,,,,^ d z z ə̄ $,default
ABSMissong1-359_cricket-1,,ABSMissong1,359_cricket,ɪ̀dʒə̀ŋ / kìdʒə́ŋnə̄,ɪ̀dʒə̀ŋ,ɪ.¹/ɪ dʒ ə.¹/ə ŋ,,,,,^ ɪ̀ dʒ ə̀ ŋ $,default
AGAMissong2-359_cricket-1,,AGAMissong2,359_cricket,ɪ̀dʒə̀ŋ / kìdʒə́ŋnə̄,ɪ̀dʒə̀ŋ,ɪ.¹/ɪ dʒ ə.¹/ə ŋ,,,,,^ ɪ̀ dʒ ə̀ ŋ $,default
NVBAbar7-253_caterpillar-1,,NVBAbar7,253_caterpillar,kə̀də́llō / ɪ́də́lə́bî,kə̀də́llō,k ə.¹/ə d ə.⁵/ə l l o.³/o,,,,,^ k ə̀ d ə́ l l ō $,default
ECLAbar8-253_caterpillar-1,,ECLAbar8,253_caterpillar,kə́dɛ́lō / bídɛ́lō,kə́dɛ́lō,k ə.⁵/ə d ɛ.⁵/ɛ l o.³/o,,,,,^ k ə́ d ɛ́ l ō $,default
NMAAbar1-253_caterpillar-1,,NMAAbar1,253_caterpillar,kédélō / bídélō,kédélō,k e.⁵/e d e.⁵/e l o.³/o,,,,,^ k é d é l ō $,default
NACAbar2-253_caterpillar-1,,NACAbar2,253_caterpillar,kə́dɛ́lō / bídɛ́lō,kə́dɛ́lō,k ə.⁵/ə d ɛ.⁵/ɛ l o.³/o,,,,,^ k ə́ d ɛ́ l ō $,default
NEMAjumbu9-253_caterpillar-1,,NEMAjumbu9,253_caterpillar,ⁿgɔ̀ŋⁿgɔ̀ŋ / àⁿgɔ̀ŋⁿgɔ̀ŋ,ⁿgɔ̀ŋⁿgɔ̀ŋ,n g ɔ.¹/ɔ ŋ n g ɔ.¹/ɔ ŋ,,,,,^ ⁿ g ɔ̀ ŋ ⁿ g ɔ̀ ŋ $,default
NVIAjumbu1-253_caterpillar-1,,NVIAjumbu1,253_caterpillar,ŋgɔ̀ŋŋgɔ̀ŋ / àŋgɔ̀ŋŋgɔ̀ŋ,ŋgɔ̀ŋŋgɔ̀ŋ,ŋ g ɔ.¹/ɔ ŋ ŋ g ɔ.¹/ɔ ŋ,,,,,^ ŋ g ɔ̀ ŋ ŋ g ɔ̀ ŋ $,default
KMNAjumbu2-253_caterpillar-1,,KMNAjumbu2,253_caterpillar,fə̀ŋgɔ̀ŋŋgɔ̀ŋ / m̀ŋgɔ̀ŋŋgɔ̀ŋ,fə̀ŋgɔ̀ŋŋgɔ̀ŋ,f ə.¹/ə ŋ g ɔ.¹/ɔ ŋ ŋ g ɔ.¹/ɔ ŋ,,,,,^ f ə̀ ŋ g ɔ̀ ŋ ŋ g ɔ̀ ŋ $,default
KDCAjumbu10-253_caterpillar-1,,KDCAjumbu10,253_caterpillar,kə́ⁿtsə́ŋtsə́ŋ / bə́ⁿtsə́ŋtsə́ŋ,kə́ⁿtsə́ŋtsə́ŋ,k ə.⁵/ə ⁿt s ə.⁵/ə ŋ ts ə.⁵/ə ŋ,,,,,^ k ə́ ⁿt s ə́ ŋ ts ə́ ŋ $,default
ENBBiya1-253_caterpillar-1,,ENBBiya1,253_caterpillar,kə́dúlə̄ / bìdúlə̄,kə́dúlə̄,k ə.⁵/ə d u.¹/u l ə.³/ə,,,,,^ k ə́ d ú l ə̄ $,default
ICNBiya2-253_caterpillar-1,,ICNBiya2,253_caterpillar,kə̀dʊ́lə̄ / bìdʊ́lə̄,kə̀dʊ́lə̄,k ə.¹/ə d ʊ.⁵/ʊ l ə.³/ə,,,,,^ k ə̀ d ʊ́ l ə̄ $,default
NNBBuu3-253_caterpillar-1,,NNBBuu3,253_caterpillar,kə́də́lə́ / bə́də́lə́,kə́də́lə́,k ə.⁵/ə d ə.⁵/ə l ə.⁵/ə,,,,,^ k ə́ d ə́ l ə́ $,default
MNJBuu4-253_caterpillar-1,,MNJBuu4,253_caterpillar,dʒèːlə́ / kə̀dʒèːlə́,dʒèːlə́,dʒ eː.¹/eː l ə.⁵/ə,,,,,^ dʒ èː l ə́ $,default
KEMBuu1-253_caterpillar-1,,KEMBuu1,253_caterpillar,kə́də̂lə́ / bə́də́lə́,kə́də̂lə́,k ə.⁵/ə d ə.⁵¹/ə l ə.⁵/ə,,,,,^ k ə́ d ə̂ l ə́ $,default
KCYBuu2-253_caterpillar-1,,KCYBuu2,253_caterpillar,kə́də́lə̄ / bə́də́lə̄,kə́də́lə̄,k ə.⁵/ə d ə.⁵/ə l ə.³/ə,,,,,^ k ə́ d ə́ l ə̄ $,default
KHKFang12-253_caterpillar-1,,KHKFang12,253_caterpillar,kə̀mèmê / bə̀mèmê,kəmemê,k ə.³/ə m e.³/e m e.⁵¹/e,,,,,^ k ə m e m ê $,default
DPNFang13-253_caterpillar-1,,DPNFang13,253_caterpillar,kə̀mɪ̀mɪ̂ / bə̀mɪ̀mɪ̂,kəmɪmɪ̂,k ə.³/ə m ɪ.³/ɪ m ɪ.⁵¹/ɪ,,,,,^ k ə m ɪ m ɪ̂ $,default
KDVFang1-253_caterpillar-1,,KDVFang1,253_caterpillar,kə̀méːmê / bə̀méːmə̂,kəméːmê,k ə.³/ə m eː.⁵/eː m e.⁵¹/e,,,,,^ k ə m éː m ê $,default
KJSFang2-253_caterpillar-1,,KJSFang2,253_caterpillar,kə̀mɪ̀mɪ̂ / bə̀mɪ̀mɪ̂,kəmɪmɪ̂,k ə.³/ə m ɪ.³/ɪ m ɪ.⁵¹/ɪ,,,,,^ k ə m ɪ m ɪ̂ $,default
JGYKoshin3-253_caterpillar-1,,JGYKoshin3,253_caterpillar,kə̀màmá / bə̀màmá,kəmamá,k ə.³/ə m a.³/a m a.⁵/a,,,,,^ k ə m a m á $,default
TELKoshin4-253_caterpillar-1,,TELKoshin4,253_caterpillar,kə̀màmâ / bə̀màmâ,kəmamâ,k ə.³/ə m a.³/a m a.⁵¹/a,,,,,^ k ə m a m â $,default
MRYKoshin2-253_caterpillar-1,,MRYKoshin2,253_caterpillar,ø /  bə̀kʷàʃì,bə̀kʷàʃì,b ə.¹/ə kʷ a.¹/a ʃ i.¹/i,,,,,^ b ə̀ kʷ à ʃ ì $,default
KCSKung3-253_caterpillar-1,,KCSKung3,253_caterpillar,ŋgɔ̀ŋŋgɔ̀ŋ / sə̀ŋgɔ̀ŋŋgɔ̀ŋ,ŋgɔ̀ŋŋgɔ̀ŋ,ŋ g ɔ.¹/ɔ ŋ ŋ g ɔ.¹/ɔ ŋ,,,,,^ ŋ g ɔ̀ ŋ ŋ g ɔ̀ ŋ $,default
NJSKung4-253_caterpillar-1,,NJSKung4,253_caterpillar,ŋgɔ̀ŋŋgɔ̀ŋ / sə́ŋgɔ̀ŋŋgɔ̀ŋ,ŋgɔ̀ŋŋgɔ̀ŋ,ŋ g ɔ.¹/ɔ ŋ ŋ g ɔ.¹/ɔ ŋ,,,,,^ ŋ g ɔ̀ ŋ ŋ g ɔ̀ ŋ $,default
ZKGKung1-253_caterpillar-1,,ZKGKung1,253_caterpillar,ŋgɔ̀ŋgɔ̀ŋ / sə́ŋgɔ̀ŋgɔ̀ŋ,ŋgɔ̀ŋgɔ̀ŋ,ŋ g ɔ.¹/ɔ ŋ g ɔ.¹/ɔ ŋ,,,,,^ ŋ g ɔ̀ ŋ g ɔ̀ ŋ $,default
BNMKung2-253_caterpillar-1,,BNMKung2,253_caterpillar,ŋgɔ̀ŋgɔ̀ŋ / sə́ŋgɔ̀ŋgɔ̀ŋ,ŋgɔ̀ŋgɔ̀ŋ,ŋ g ɔ.¹/ɔ ŋ g ɔ.¹/ɔ ŋ,,,,,^ ŋ g ɔ̀ ŋ g ɔ̀ ŋ $,default
NMNMundabli3-253_caterpillar-1,,NMNMundabli3,253_caterpillar,m̀màmǎ / m̀màmǎ,mmamǎ,m m a.³/a m a.¹⁵/a,,,,,^ m m a m ǎ $,default
CENMundabli2-253_caterpillar-1,,CENMundabli2,253_caterpillar,màmá / màmábóɦ,mamá,m a.³/a m a.⁵/a,,,,,^ m a m á $,default
LFNMundabli1-253_caterpillar-1,,LFNMundabli1,253_caterpillar,màmǎː / màmǎːbə́,mamǎː,m a.³/a m aː.¹⁵/aː,,,,,^ m a m ǎː $,default
NINMundabli4-253_caterpillar-1,,NINMundabli4,253_caterpillar,màmǎː / mɑ̀mǎːbó,mamǎː,m a.³/a m aː.¹⁵/aː,,,,,^ m a m ǎː $,default
NGTMunken3-253_caterpillar-1,,NGTMunken3,253_caterpillar,ɪ̀bìbʲə̀lə́ / kíbíbʲə́lə̄,ɪ̀bìbʲə̀lə́,ɪ.¹/ɪ b i.¹/i b j ə.¹/ə l ə.⁵/ə,,,,,^ ɪ̀ b ì b ʲ ə̀ l ə́ $,default
NUNMunken4-253_caterpillar-1,,NUNMunken4,253_caterpillar,àdólə̄ / bìdólə̄,àdólə̄,a.¹/a d o.⁵/o l ə.³/ə,,,,,^ à d ó l ə̄ $,default
NEAMunken1-253_caterpillar-1,,NEAMunken1,253_caterpillar,àmbə̂mbə́ŋ / bìmbə̂mbə́ŋ,ambə̂mbə́ŋ,a.³/a m b ə.⁵¹/ə m b ə.⁵/ə ŋ,,,,,^ a m b ə̂ m b ə́ ŋ $,default
TNTMunken2-253_caterpillar-1,,TNTMunken2,253_caterpillar,àdòlə̀ / bìdólə̄,àdòlə̀,a.¹/a d o.¹/o l ə.¹/ə,,,,,^ à d ò l ə̀ $,default
MCANgun3-253_caterpillar-1,,MCANgun3,253_caterpillar,kə̀dúlə̄~àdúlə̄ / bìdúlə̄~ɪ̀dúlə̄,kə̀dúlə̄,k ə.¹/ə d u.¹/u l ə.³/ə,,,,,^ k ə̀ d ú l ə̄ $,default
KBMNgun4-253_caterpillar-1,,KBMNgun4,253_caterpillar,kə̀dúlʊ̄ / bìdúlʊ̄,kə̀dúlʊ̄,k ə.¹/ə d u.¹/u l ʊ.³/ʊ,,,,,^ k ə̀ d ú l ʊ̄ $,default
WCANgun1-253_caterpillar-1,,WCANgun1,253_caterpillar,kə́dúlø̄ / bídúlø̄,kə́dúlø̄,k ə.⁵/ə d u.¹/u l ø.³/ø,,,,,^ k ə́ d ú l ø̄ $,default
AOMNgun2-253_caterpillar-1,,AOMNgun2,253_caterpillar,kə́dúlʊ̄ / bídúlʊ̄,kə́dúlʊ̄,k ə.⁵/ə d u.¹/u l ʊ.³/ʊ,,,,,^ k ə́ d ú l ʊ̄ $,default
APBMumfu1-253_caterpillar-1,,APBMumfu1,253_caterpillar,mə̀mɛ̌ʔ / mə̀mɛ̀ʔbə́~mə̀mɛ̀ʔɛ́bə́,məmɛ̌ʔ,m ə.³/ə m ɛ.¹⁵/ɛ ʔ,,,,,^ m ə m ɛ̌ ʔ $,default
DNMMumfu2-253_caterpillar-1,,DNMMumfu2,253_caterpillar,kàtàpílà / kàtàpílàbə̌,kàtàpílà,k a.¹/a t a.¹/a p i.⁵/i l a.¹/a,,,,,^ k à t à p í l à $,default
BKBMashi2-253_caterpillar-1,,BKBMashi2,253_caterpillar,ádʒúrə̄ / bídʒúrə̄,ádʒúrə̄,a.⁵/a dʒ u.¹/u r ə.³/ə,,,,,^ á dʒ ú r ə̄ $,default
KFKMashi1-253_caterpillar-1,,KFKMashi1,253_caterpillar,ádʒúlə̄ / bídʒúlə̄,ádʒúlə̄,a.⁵/a dʒ u.¹/u l ə.³/ə,,,,,^ á dʒ ú l ə̄ $,default
ABSMissong1-253_caterpillar-1,,ABSMissong1,253_caterpillar,kìdʊ́dʊ̂ː / bìdʊ́dʊ̂ː,kìdʊ́dʊ̂ː,k i.¹/i d ʊ.⁵/ʊ d ʊː.⁵¹/ʊː,,,,,^ k ì d ʊ́ d ʊ̂ː $,default
AGAMissong2-253_caterpillar-1,,AGAMissong2,253_caterpillar,kɪ̀ŋkʊ̀nkʊ̀n / bìkʊ̀nkʊ̀n,kɪ̀ŋkʊ̀nkʊ̀n,k ɪ.¹/ɪ ŋ k ʊ.¹/ʊ n k ʊ.¹/ʊ n,,,,,^ k ɪ̀ ŋ k ʊ̀ n k ʊ̀ n $,default
NVBAbar7-484_farm-1,,NVBAbar7,484_farm,òmɥɪ̀n / ɪ̀mɥɪ̀nnə̀,omɥɪ̀n,o.³/o m ɥ ɪ.¹/ɪ n,,,,,^ o m ɥ ɪ̀ n $,default
ECLAbar8-484_farm-1,,ECLAbar8,484_farm,ʊ́mʷɪ̂n / kìmʷɪ̀nò~ìmʷɪ̀nò,ʊ́mʷɪ̂n,ʊ.⁵/ʊ mʷ ɪ.⁵¹/ɪ n,,,,,^ ʊ́ mʷ ɪ̂ n $,default
NMAAbar1-484_farm-1,,NMAAbar1,484_farm,ʊ́mwɪ̂n / ɪ̀mwɪ̀nò,ʊ́mwɪ̂n,ʊ.⁵/ʊ m w ɪ.⁵¹/ɪ n,,,,,^ ʊ́ m w ɪ̂ n $,default
NACAbar2-484_farm-1,,NACAbar2,484_farm,ʊ̀mwɪ̀m / kìmwɪ̀m,ʊmwɪm,ʊ.³/ʊ m w ɪ.³/ɪ m,,,,,^ ʊ m w ɪ m $,default
NEMAjumbu9-484_farm-1,,NEMAjumbu9,484_farm,ɲʊ̈́ / kə́ɲʊ̈́lə́,ɲʊ̈́,ɲ ʊʱ.⁵/ʊʱ,,,,,^ ɲ ʊ̈́ $,default
NVIAjumbu1-484_farm-1,,NVIAjumbu1,484_farm,ɲǘ / kə́ɲʊ̈́lə́,ɲǘ,ɲ uʱ.⁵/uʱ,,,,,^ ɲ ǘ $,default
KMNAjumbu2-484_farm-1,,KMNAjumbu2,484_farm,ɲǘ / kə́ɲʊ̈́lə́,ɲǘ,ɲ uʱ.⁵/uʱ,,,,,^ ɲ ǘ $,default
KDCAjumbu10-484_farm-1,,KDCAjumbu10,484_farm,ɲǘ / kə́ɲǘlə́,ɲǘ,ɲ uʱ.⁵/uʱ,,,,,^ ɲ ǘ $,default
ENBBiya1-484_farm-1,,ENBBiya1,484_farm,ʊ̀ŋmɛ̀~ʊ̀ŋmʷɛ̀ / kə̀ŋmʷɛ̀,ʊ̀ŋmɛ̀,ʊ.¹/ʊ ŋm ɛ.¹/ɛ,,,,,^ ʊ̀ ŋm ɛ̀ $,default
